,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
59,Diontae Johnson,WR,PIT,0,0,0,0,0,0,0,0,7,13,83,0,1,6.300000000000001,13.3,9.8
60,Mike Evans,WR,TAM,0,0,0,0,0,0,0,0,2,3,62,1,0,12.2,14.2,13.2
61,Rashod Bateman,WR,BAL,0,0,0,0,0,0,0,0,6,8,80,0,0,8.0,14.0,11.0
62,Jamal Agnew,WR,JAX,0,0,0,0,0,3,79,1,0,5,0,0,0,13.9,13.9,13.9
63,Robby Anderson,WR,CAR,0,0,0,0,0,0,0,0,4,6,37,1,0,9.7,13.7,11.7
64,Dan Arnold,TE,JAX,0,0,0,0,0,0,0,0,5,8,67,0,0,6.7,11.7,9.2
65,Elijah Moore,WR,NYJ,0,0,0,0,0,0,0,0,3,6,44,1,0,10.4,13.4,11.9
66,Corey Davis,WR,NYJ,0,0,0,0,0,0,0,0,5,7,93,0,1,7.300000000000001,12.3,9.8
67,Justin Herbert,QB,LAC,195,1,1,34,20,2,22,0,0,0,0,0,0,12.0,12.0,12.0
68,Christian Kirk,WR,ARI,0,0,0,0,0,0,0,0,7,8,58,0,0,5.800000000000001,12.8,9.3
69,Chris Godwin,WR,TAM,0,0,0,0,0,0,0,0,7,8,57,0,0,5.7,12.7,9.2
70,Aaron Jones,RB,GNB,0,0,0,0,0,7,25,0,4,6,61,0,0,8.600000000000001,12.600000000000001,10.600000000000001
71,Austin Hooper,TE,CLE,0,0,0,0,0,0,0,0,4,5,25,1,0,8.5,12.5,10.5
72,Boston Scott,RB,PHI,0,0,0,0,0,11,81,0,2,2,24,0,0,10.5,12.5,11.5
73,Isaiah Ford,WR,MIA,0,0,0,0,0,0,0,0,4,4,84,0,0,8.4,12.4,10.4
74,Tua Tagovailoa,QB,MIA,158,0,0,13,8,3,0,1,0,0,0,0,0,12.32,12.32,12.32
75,Michael Pittman Jr.,WR,IND,0,0,0,0,0,0,0,0,5,5,71,0,0,7.1000000000000005,12.100000000000001,9.600000000000001
76,Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,6,8,59,0,0,5.9,11.9,8.9
77,Devin Singletary,RB,BUF,0,0,0,0,0,7,43,1,1,1,6,0,0,10.9,11.9,11.4
78,Matthew Stafford,QB,LAR,243,1,2,41,26,1,1,0,0,0,0,0,0,9.82,9.82,9.82
79,Marquez Callaway,WR,NOR,0,0,0,0,0,0,0,0,2,4,37,1,0,9.7,11.7,10.7
80,Cam Newton,QB,CAR,8,1,0,4,3,3,14,1,0,0,0,0,0,11.72,11.72,11.72
81,Godwin Igwebuike,RB,DET,0,0,0,0,0,2,56,1,0,0,0,0,0,11.600000000000001,11.600000000000001,11.600000000000001
82,Aaron Rodgers,QB,GNB,292,0,1,37,23,2,8,0,0,0,0,0,0,10.48,10.48,10.48
83,Adam Thielen,WR,MIN,0,0,0,0,0,0,0,0,5,7,65,0,0,6.5,11.5,9.0
84,Jerry Jeudy,WR,DEN,0,0,0,0,0,1,3,0,6,9,48,0,0,5.1000000000000005,11.100000000000001,8.100000000000001
85,Deonte Harris,WR,NOR,0,0,0,0,0,1,6,0,3,4,84,0,1,7.0,10.0,8.5
86,Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,3,5,20,1,0,8.0,11.0,9.5
87,Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,5,6,59,0,0,5.9,10.9,8.4
88,Trevor Lawrence,QB,JAX,162,0,0,35,16,5,33,0,0,0,0,0,1,7.780000000000001,7.780000000000001,7.780000000000001
89,Albert Okwuegbunam,TE,DEN,0,0,0,0,0,0,0,0,3,3,77,0,0,7.7,10.7,9.2
90,Melvin Gordon,RB,DEN,0,0,0,0,0,9,45,1,1,4,-2,0,1,8.3,9.3,8.8
91,Jermar Jefferson,RB,DET,0,0,0,0,0,3,41,1,0,0,0,0,0,10.100000000000001,10.100000000000001,10.100000000000001
92,Amon-Ra St. Brown,WR,DET,0,0,0,0,0,0,0,0,4,6,61,0,0,6.1000000000000005,10.100000000000001,8.100000000000001
93,Jaylen Waddle,WR,MIA,0,0,0,0,0,0,0,0,4,6,61,0,0,6.1000000000000005,10.100000000000001,8.100000000000001
94,Brandon Bolden,RB,NWE,0,0,0,0,0,3,32,0,3,3,38,0,0,7.0,10.0,8.5
95,Kyle Pitts,TE,ATL,0,0,0,0,0,0,0,0,4,7,60,0,0,6.0,10.0,8.0
96,Isaiah McKenzie,WR,BUF,0,0,0,0,0,2,17,1,1,3,12,0,0,8.9,9.9,9.4
97,D'Onta Foreman,RB,TEN,0,0,0,0,0,11,30,0,2,2,48,0,0,7.800000000000001,9.8,8.8
98,Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,6,13,37,0,0,3.7,9.7,6.7
99,James Washington,WR,PIT,0,0,0,0,0,0,0,0,2,6,15,1,0,7.5,9.5,8.5
100,Ameer Abdullah,RB,CAR,0,0,0,0,0,9,24,0,4,4,27,0,0,5.1000000000000005,9.100000000000001,7.1000000000000005
101,Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,4,4,51,0,0,5.1000000000000005,9.100000000000001,7.1000000000000005
102,Elijah Mitchell,RB,SFO,0,0,0,0,0,27,91,0,0,0,0,0,0,9.1,9.1,9.1
103,Teddy Bridgewater,QB,DEN,226,0,0,36,22,0,0,0,0,0,0,0,0,9.040000000000001,9.040000000000001,9.040000000000001
104,Devonta Freeman,RB,BAL,0,0,0,0,0,10,35,0,3,4,23,0,0,5.800000000000001,8.8,7.300000000000001
105,Ty Johnson,RB,NYJ,0,0,0,0,0,2,2,0,5,8,36,0,0,3.8000000000000003,8.8,6.300000000000001
106,Devin Duvernay,WR,BAL,0,0,0,0,0,1,19,0,4,4,28,0,0,4.7,8.7,6.7
107,Chuba Hubbard,RB,CAR,0,0,0,0,0,9,27,1,0,0,0,0,0,8.7,8.7,8.7
108,Zack Moss,RB,BUF,0,0,0,0,0,7,27,1,0,0,0,0,0,8.7,8.7,8.7
109,Zach Ertz,TE,ARI,0,0,0,0,0,0,0,0,4,6,46,0,0,4.6000000000000005,8.600000000000001,6.6000000000000005
110,Wayne Gallman,RB,ATL,0,0,0,0,0,15,55,0,1,2,21,0,0,7.6,8.6,8.1
111,Josh Jacobs,RB,LVR,0,0,0,0,0,7,16,0,5,5,20,0,0,3.6,8.6,6.1
112,Van Jefferson,WR,LAR,0,0,0,0,0,0,0,0,3,7,54,0,0,5.4,8.4,6.9
113,Jordan Howard,RB,PHI,0,0,0,0,0,12,83,0,0,0,0,0,0,8.3,8.3,8.3
114,Adam Trautman,TE,NOR,0,0,0,0,0,0,0,0,5,6,32,0,0,3.2,8.2,5.7
115,Darrell Henderson,RB,LAR,0,0,0,0,0,5,31,0,4,6,10,0,0,4.1,8.1,6.1
116,J.D. McKissic,RB,WAS,0,0,0,0,0,2,4,0,4,4,35,0,0,3.9,7.9,5.9
117,Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,1,3,6,1,0,6.6,7.6,7.1
118,Russell Wilson,QB,SEA,161,0,2,40,20,5,32,0,0,0,0,0,0,5.640000000000001,5.640000000000001,5.640000000000001
119,P.J. Walker,QB,CAR,167,0,1,29,22,3,6,0,0,0,0,0,1,3.2799999999999994,3.2799999999999994,3.2799999999999994
120,Quez Watkins,WR,PHI,0,0,0,0,0,0,0,0,4,6,33,0,0,3.3000000000000003,7.300000000000001,5.300000000000001
121,Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,4,6,33,0,0,3.3000000000000003,7.300000000000001,5.300000000000001
122,Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,3,5,42,0,0,4.2,7.2,5.7
123,Brian Hoyer,QB,NWE,85,1,0,3,3,2,-2,0,0,0,0,0,0,7.2,7.2,7.2
124,MyCole Pruitt,TE,TEN,0,0,0,0,0,0,0,0,1,1,2,1,0,6.2,7.2,6.7
125,Pat Freiermuth,TE,PIT,0,0,0,0,0,0,0,0,5,9,31,0,1,1.1,6.1,3.6
126,Noah Gray,TE,KAN,0,0,0,0,0,0,0,0,1,3,1,1,0,6.1,7.1,6.6
127,Emmanuel Sanders,WR,BUF,0,0,0,0,0,1,24,0,2,2,27,0,0,5.1000000000000005,7.1000000000000005,6.1000000000000005
128,Carson Wentz,QB,IND,180,0,0,34,22,4,-1,0,0,0,0,0,0,7.1000000000000005,7.1000000000000005,7.1000000000000005
129,Larry Rountree,RB,LAC,0,0,0,0,0,5,10,1,0,0,0,0,0,7.0,7.0,7.0
130,Kalif Raymond,WR,DET,0,0,0,0,0,0,0,0,4,6,29,0,0,2.9000000000000004,6.9,4.9
131,Javonte Williams,RB,DEN,0,0,0,0,0,8,48,0,2,3,1,0,0,4.9,6.9,5.9
132,Jacoby Brissett,QB,MIA,156,0,0,23,11,1,4,0,0,0,0,0,0,6.640000000000001,6.640000000000001,6.640000000000001
133,Jarvis Landry,WR,CLE,0,0,0,0,0,0,0,0,4,5,26,0,0,2.6,6.6,4.6
134,Geoff Swaim,TE,TEN,0,0,0,0,0,0,0,0,4,5,26,0,0,2.6,6.6,4.6
135,D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,4,7,24,0,0,2.4000000000000004,6.4,4.4
136,Adam Shaheen,TE,MIA,0,0,0,0,0,0,0,0,3,4,34,0,0,3.4000000000000004,6.4,4.9
137,Darren Waller,TE,LVR,0,0,0,0,0,0,0,0,4,7,24,0,0,2.4000000000000004,6.4,4.4
138,Jack Doyle,TE,IND,0,0,0,0,0,0,0,0,3,5,31,0,0,3.1,6.1,4.6
139,Xavien Howard,CB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
140,Ricky Seals-Jones,TE,WAS,0,0,0,0,0,0,0,0,3,4,30,0,0,3.0,6.0,4.5
141,Darius Slay,CB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
142,Mike White,QB,NYJ,251,0,4,44,24,0,0,0,0,0,0,0,0,2.040000000000001,2.040000000000001,2.040000000000001
143,Alex Collins,RB,SEA,0,0,0,0,0,10,41,0,1,1,8,0,0,4.9,5.9,5.4
144,Joe Flacco,QB,NYJ,47,1,0,3,3,0,0,0,0,0,0,0,0,5.88,5.88,5.88
145,Baker Mayfield,QB,CLE,73,1,1,21,11,0,0,0,0,0,0,0,0,4.92,4.92,4.92
146,Brandon Aiyuk,WR,SFO,0,0,0,0,0,0,0,0,3,4,26,0,0,2.6,5.6,4.1
147,Juwan Johnson,TE,NOR,0,0,0,0,0,0,0,0,2,3,36,0,0,3.6,5.6,4.6
148,D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,3,8,26,0,0,2.6,5.6,4.1
149,John Bates,TE,WAS,0,0,0,0,0,0,0,0,3,3,25,0,0,2.5,5.5,4.0
150,Myles Gaskin,RB,MIA,0,0,0,0,0,14,31,0,1,2,14,0,0,4.5,5.5,5.0
151,Travis Homer,RB,SEA,0,0,0,0,0,1,2,0,3,4,23,0,0,2.5000000000000004,5.5,4.0
152,Marvin Jones,WR,JAX,0,0,0,0,0,0,0,0,2,6,35,0,0,3.5,5.5,4.5
153,Tevin Coleman,RB,NYJ,0,0,0,0,0,4,29,0,2,3,4,0,0,3.3000000000000003,5.300000000000001,4.300000000000001
154,Demarcus Robinson,WR,KAN,0,0,0,0,0,0,0,0,3,4,23,0,0,2.3000000000000003,5.300000000000001,3.8000000000000003
155,Taysom Hill,QB,NOR,11,0,0,2,2,3,23,0,1,2,15,0,0,4.24,5.24,4.74
156,Josh Palmer,WR,LAC,0,0,0,0,0,0,0,0,3,4,22,0,0,2.2,5.2,3.7
157,Randall Cobb,WR,GNB,0,0,0,0,0,0,0,0,3,4,21,0,0,2.1,5.1,3.6
158,Kenyan Drake,RB,LVR,0,0,0,0,0,4,16,0,2,3,15,0,0,3.1,5.1,4.1
159,Sony Michel,RB,LAR,0,0,0,0,0,4,20,0,2,2,11,0,0,3.1,5.1,4.1
160,Laviska Shenault Jr.,WR,JAX,0,0,0,0,0,2,6,0,3,8,15,0,0,2.1,5.1,3.6
161,Marquez Valdes-Scantling,WR,GNB,0,0,0,0,0,0,0,0,1,2,41,0,0,4.1000000000000005,5.1000000000000005,4.6000000000000005
162,Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,3,5,20,0,0,2.0,5.0,3.5
163,Mecole Hardman,WR,KAN,0,0,0,0,0,1,3,0,2,3,27,0,0,3.0,5.0,4.0
164,Alexander Mattison,RB,MIN,0,0,0,0,0,4,16,0,1,1,24,0,0,4.0,5.0,4.5
165,Braxton Berrios,WR,NYJ,0,0,0,0,0,0,0,0,3,3,19,0,0,1.9000000000000001,4.9,3.4000000000000004
166,Nyheim Hines,RB,IND,0,0,0,0,0,2,12,0,2,4,17,0,0,2.9000000000000004,4.9,3.9000000000000004
167,Cordarrelle Patterson,RB,ATL,0,0,0,0,0,4,25,0,1,2,14,0,0,3.9000000000000004,4.9,4.4
168,Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,2,3,29,0,0,2.9000000000000004,4.9,3.9000000000000004
169,Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,2,2,28,0,0,2.8000000000000003,4.800000000000001,3.8000000000000003
170,Tyler Johnson,WR,TAM,0,0,0,0,0,0,0,0,3,5,17,0,0,1.7000000000000002,4.7,3.2
171,Jared Goff,QB,DET,114,0,0,25,14,0,0,0,0,0,0,0,0,4.5600000000000005,4.5600000000000005,4.5600000000000005
172,Tim Patrick,WR,DEN,0,0,0,0,0,0,0,0,3,6,14,0,0,1.4000000000000001,4.4,2.9000000000000004
173,C.J. Ham,FB,MIN,0,0,0,0,0,0,0,0,3,3,13,0,0,1.3,4.3,2.8
174,Tyler Lockett,WR,SEA,0,0,0,0,0,0,0,0,2,8,23,0,0,2.3000000000000003,4.300000000000001,3.3000000000000003
175,Will Dissly,TE,SEA,0,0,0,0,0,0,0,0,2,2,22,0,0,2.2,4.2,3.2
176,Jerick McKinnon,RB,KAN,0,0,0,0,0,3,26,0,1,3,6,0,0,3.2,4.2,3.7
177,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,2,7,22,0,0,2.2,4.2,3.2
178,Nelson Agholor,WR,NWE,0,0,0,0,0,0,0,0,2,4,21,0,0,2.1,4.1,3.1
179,Jaelon Darden,WR,TAM,0,0,0,0,0,0,0,0,1,2,29,0,0,2.9000000000000004,3.9000000000000004,3.4000000000000004
180,Odell Beckham Jr.,WR,LAR,0,0,0,0,0,0,0,0,2,3,18,0,0,1.8,3.8,2.8
181,Harrison Bryant,TE,CLE,0,0,0,0,0,0,0,0,2,2,18,0,0,1.8,3.8,2.8
182,DeSean Jackson,WR,LVR,0,0,0,0,0,0,0,0,1,1,38,0,1,1.8000000000000003,2.8000000000000003,2.3000000000000003
183,Brandon Zylstra,WR,CAR,0,0,0,0,0,0,0,0,2,2,18,0,0,1.8,3.8,2.8
184,Trinity Benson,WR,DET,0,0,0,0,0,0,0,0,2,3,17,0,0,1.7000000000000002,3.7,2.7
185,N'Keal Harry,WR,NWE,0,0,0,0,0,0,0,0,1,1,26,0,0,2.6,3.6,3.1
186,Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,2,2,15,0,0,1.5,3.5,2.5
187,Corey Clement,RB,DAL,0,0,0,0,0,6,20,0,1,1,5,0,0,2.5,3.5,3.0
188,Sean McKeon,TE,DAL,0,0,0,0,0,0,0,0,2,2,15,0,0,1.5,3.5,2.5
189,A.J. Brown,WR,TEN,0,0,0,0,0,1,7,0,1,4,16,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
190,Eric Ebron,TE,PIT,0,0,0,0,0,0,0,0,2,2,13,0,0,1.3,3.3,2.3
191,Durham Smythe,TE,MIA,0,0,0,0,0,0,0,0,1,1,23,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
192,Zay Jones,WR,LVR,0,0,0,0,0,0,0,0,1,3,22,0,0,2.2,3.2,2.7
193,Case Keenum,QB,CLE,81,0,0,12,8,0,0,0,0,0,0,0,0,3.24,3.24,3.24
194,Dax Milne,WR,WAS,0,0,0,0,0,0,0,0,2,2,22,0,1,0.20000000000000018,2.2,1.2000000000000002
195,Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,1,2,21,0,0,2.1,3.1,2.6
196,Rondale Moore,WR,ARI,0,0,0,0,0,1,1,0,2,4,10,0,0,1.1,3.1,2.1
197,Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,2,2,10,0,0,1.0,3.0,2.0
198,Adrian Peterson,RB,TEN,0,0,0,0,0,8,21,0,1,1,-1,0,0,2.0,3.0,2.5
199,Cam Sims,WR,WAS,0,0,0,0,0,0,0,0,2,2,10,0,0,1.0,3.0,2.0
200,Josiah Deguara,TE,GNB,0,0,0,0,0,0,0,0,2,3,9,0,0,0.9,2.9,1.9
201,Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,2,2,9,0,0,0.9,2.9,1.9
202,Noah Brown,WR,DAL,0,0,0,0,0,0,0,0,1,1,18,0,0,1.8,2.8,2.3
203,Keelan Cole,WR,NYJ,0,0,0,0,0,0,0,0,1,6,18,0,0,1.8,2.8,2.3
204,Laquon Treadwell,WR,JAX,0,0,0,0,0,0,0,0,1,1,18,0,0,1.8,2.8,2.3
205,Jeff Wilson,RB,SFO,0,0,0,0,0,10,28,0,0,0,0,0,0,2.8000000000000003,2.8000000000000003,2.8000000000000003
206,Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,1,1,17,0,0,1.7000000000000002,2.7,2.2
207,Donald Parham,TE,LAC,0,0,0,0,0,0,0,0,1,2,17,0,0,1.7000000000000002,2.7,2.2
208,Matt Ryan,QB,ATL,117,0,2,21,9,0,0,0,0,0,0,0,0,0.6799999999999997,0.6799999999999997,0.6799999999999997
209,Ashton Dulin,WR,IND,0,0,0,0,0,0,0,0,1,1,16,0,0,1.6,2.6,2.1
210,Marcus Kemp,WR,KAN,0,0,0,0,0,0,0,0,1,1,16,0,0,1.6,2.6,2.1
211,Donovan Peoples-Jones,WR,CLE,0,0,0,0,0,0,0,0,1,5,16,0,0,1.6,2.6,2.1
212,Jack Stoll,TE,PHI,0,0,0,0,0,0,0,0,2,3,6,0,0,0.6000000000000001,2.6,1.6
213,Salvon Ahmed,RB,MIA,0,0,0,0,0,2,6,0,1,1,9,0,0,1.5,2.5,2.0
214,Kylen Granson,TE,IND,0,0,0,0,0,0,0,0,1,1,15,0,0,1.5,2.5,2.0
215,Frank Darby,WR,ATL,0,0,0,0,0,0,0,0,1,3,14,0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001
216,Kenneth Gainwell,RB,PHI,0,0,0,0,0,2,5,0,1,1,9,0,0,1.4,2.4,1.9
217,Chris Herndon,TE,MIN,0,0,0,0,0,0,0,0,1,2,14,0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001
218,Dalton Schultz,TE,DAL,0,0,0,0,0,0,0,0,1,2,14,0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001
219,Eno Benjamin,RB,ARI,0,0,0,0,0,6,22,0,0,1,0,0,0,2.2,2.2,2.2
220,Colt McCoy,QB,ARI,107,0,1,20,11,1,-1,0,0,0,0,0,1,0.18000000000000016,0.18000000000000016,0.18000000000000016
221,David Njoku,TE,CLE,0,0,0,0,0,0,0,0,1,4,11,0,0,1.1,2.1,1.6
222,Jared Cook,TE,LAC,0,0,0,0,0,0,0,0,1,3,10,0,0,1.0,2.0,1.5
223,Terrace Marshall Jr.,WR,CAR,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0
224,Nick Westbrook-Ikhine,WR,TEN,0,0,0,0,0,0,0,0,1,1,10,0,0,1.0,2.0,1.5
225,Derrick Gore,RB,KAN,0,0,0,0,0,6,19,0,0,0,0,0,0,1.9000000000000001,1.9000000000000001,1.9000000000000001
226,Chester Rogers,WR,TEN,0,0,0,0,0,0,0,0,1,1,9,0,0,0.9,1.9,1.4
227,Derek Watt,FB,PIT,0,0,0,0,0,0,0,0,1,1,9,0,0,0.9,1.9,1.4
228,Giovani Bernard,RB,TAM,0,0,0,0,0,1,4,0,1,3,4,0,0,0.8,1.8,1.3
229,Mike Davis,RB,ATL,0,0,0,0,0,4,18,0,0,1,0,0,0,1.8,1.8,1.8
230,Jeremy McNichols,RB,TEN,0,0,0,0,0,4,7,0,1,3,1,0,0,0.8,1.8,1.3
231,Ben Skowronek,WR,LAR,0,0,0,0,0,0,0,0,1,5,8,0,0,0.8,1.8,1.3
