,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
105,Bryan Edwards,WR,LVR,0,0,0,0,0,0,0,0,4,5,81,0,0,8.1,12.1,10.1
106,DeVante Parker,WR,MIA,0,0,0,0,0,0,0,0,4,7,81,0,0,8.1,12.1,10.1
107,James White,RB,NWE,0,0,0,0,0,4,12,0,6,7,49,0,0,6.1000000000000005,12.100000000000001,9.100000000000001
108,Gabriel Davis,WR,BUF,0,0,0,0,0,0,0,0,2,5,40,1,0,10.0,12.0,11.0
109,Kenyan Drake,RB,LVR,0,0,0,0,0,6,11,0,5,5,59,0,0,7.0,12.0,9.5
110,Ben Roethlisberger,QB,PIT,188,1,0,32,18,4,5,0,0,0,0,0,0,12.02,12.02,12.02
111,Logan Thomas,TE,WAS,0,0,0,0,0,0,0,0,3,3,30,1,0,9.0,12.0,10.5
112,Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,5,6,68,0,0,6.800000000000001,11.8,9.3
113,David Johnson,RB,HOU,0,0,0,0,0,3,10,0,3,4,18,1,0,8.8,11.8,10.3
114,George Kittle,TE,SFO,0,0,0,0,0,0,0,0,4,5,78,0,0,7.800000000000001,11.8,9.8
115,Austin Ekeler,RB,LAC,0,0,0,0,0,15,57,1,0,0,0,0,0,11.7,11.7,11.7
116,Anthony Schwartz,WR,CLE,0,0,0,0,0,1,17,0,3,5,69,0,0,8.600000000000001,11.600000000000001,10.100000000000001
117,Devin Singletary,RB,BUF,0,0,0,0,0,11,72,0,3,5,8,0,0,8.0,11.0,9.5
118,Leonard Fournette,RB,TAM,0,0,0,0,0,9,32,0,5,7,27,0,0,5.9,10.9,8.4
119,Rondale Moore,WR,ARI,0,0,0,0,0,0,0,0,4,5,68,0,0,6.800000000000001,10.8,8.8
120,James O'Shaughnessy,TE,JAX,0,0,0,0,0,0,0,0,6,8,48,0,0,4.800000000000001,10.8,7.800000000000001
121,Pharaoh Brown,TE,HOU,0,0,0,0,0,0,0,0,4,5,67,0,0,6.7,10.7,8.7
122,Derrick Henry,RB,TEN,0,0,0,0,0,17,58,0,3,4,19,0,0,7.700000000000001,10.700000000000001,9.200000000000001
123,Davante Adams,WR,GNB,0,0,0,0,0,0,0,0,5,7,56,0,0,5.6000000000000005,10.600000000000001,8.100000000000001
124,Jared Cook,TE,LAC,0,0,0,0,0,0,0,0,5,8,56,0,0,5.6000000000000005,10.600000000000001,8.100000000000001
125,Taylor Heinicke,QB,WAS,122,1,0,15,11,3,17,0,0,0,0,0,0,10.579999999999998,10.579999999999998,10.579999999999998
126,David Njoku,TE,CLE,0,0,0,0,0,0,0,0,3,5,76,0,0,7.6000000000000005,10.600000000000001,9.100000000000001
127,Dalton Schultz,TE,DAL,0,0,0,0,0,0,0,0,6,6,45,0,0,4.5,10.5,7.5
128,Kenny Golladay,WR,NYG,0,0,0,0,0,0,0,0,4,6,64,0,0,6.4,10.4,8.4
129,Jakobi Meyers,WR,NWE,0,0,0,0,0,0,0,0,6,9,44,0,0,4.4,10.4,7.4
130,Trent Sherfield,WR,SFO,0,0,0,0,0,0,0,0,2,3,23,1,0,8.3,10.3,9.3
131,Mike Davis,RB,ATL,0,0,0,0,0,15,49,0,3,6,23,0,0,7.200000000000001,10.200000000000001,8.700000000000001
132,Clyde Edwards-Helaire,RB,KAN,0,0,0,0,0,14,43,0,3,3,29,0,0,7.2,10.2,8.7
133,Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,4,4,62,0,0,6.2,10.2,8.2
134,Chester Rogers,WR,TEN,0,0,0,0,0,0,0,0,4,6,62,0,0,6.2,10.2,8.2
135,Braxton Berrios,WR,NYJ,0,0,0,0,0,0,0,0,5,7,51,0,0,5.1000000000000005,10.100000000000001,7.6000000000000005
136,Calvin Ridley,WR,ATL,0,0,0,0,0,0,0,0,5,8,51,0,0,5.1000000000000005,10.100000000000001,7.6000000000000005
137,Chase Claypool,WR,PIT,0,0,0,0,0,1,25,0,3,5,45,0,0,7.0,10.0,8.5
138,Gerald Everett,TE,SEA,0,0,0,0,0,0,0,0,2,2,20,1,0,8.0,10.0,9.0
139,Jonnu Smith,TE,NWE,0,0,0,0,0,1,6,0,5,5,42,0,0,4.800000000000001,9.8,7.300000000000001
140,Albert Okwuegbunam,TE,DEN,0,0,0,0,0,0,0,0,3,3,16,1,1,5.6,8.6,7.1
141,Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,6,11,35,0,0,3.5,9.5,6.5
142,Darius Slayton,WR,NYG,0,0,0,0,0,0,0,0,3,7,65,0,0,6.5,9.5,8.0
143,Cole Kmet,TE,CHI,0,0,0,0,0,0,0,0,5,7,42,0,0,4.2,9.2,6.7
144,Chris Manhertz,TE,JAX,0,0,0,0,0,0,0,0,1,1,22,1,0,8.2,9.2,8.7
145,Emmanuel Sanders,WR,BUF,0,0,0,0,0,0,0,0,4,8,52,0,0,5.2,9.2,7.2
146,JuJu Smith-Schuster,WR,PIT,0,0,0,0,0,0,0,0,4,8,52,0,0,5.2,9.2,7.2
147,Kalif Raymond,WR,DET,0,0,0,0,0,1,9,0,3,4,50,0,0,5.9,8.9,7.4
148,Jamycal Hasty,RB,SFO,0,0,0,0,0,1,3,1,1,1,15,0,0,7.8,8.8,8.3
149,Latavius Murray,RB,BAL,0,0,0,0,0,10,28,1,0,0,0,0,0,8.8,8.8,8.8
150,Cordarrelle Patterson,RB,ATL,0,0,0,0,0,7,54,0,2,2,13,0,0,6.7,8.7,7.7
151,Phillip Lindsay,RB,HOU,0,0,0,0,0,8,25,1,0,1,0,0,0,8.5,8.5,8.5
152,James Robinson,RB,JAX,0,0,0,0,0,5,25,0,3,6,29,0,0,5.4,8.4,6.9
153,Marquise Goodwin,WR,CHI,0,0,0,0,0,1,-2,0,4,4,45,0,0,4.3,8.3,6.3
154,Tony Pollard,RB,DAL,0,0,0,0,0,3,14,0,4,4,29,0,0,4.300000000000001,8.3,6.300000000000001
155,Tyler Conklin,TE,MIN,0,0,0,0,0,0,0,0,4,4,41,0,0,4.1000000000000005,8.100000000000001,6.1000000000000005
156,Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,4,4,41,0,0,4.1000000000000005,8.100000000000001,6.1000000000000005
157,Chris Hogan,WR,NOR,0,0,0,0,0,0,0,0,1,1,10,1,0,7.0,8.0,7.5
158,Damien Williams,RB,CHI,0,0,0,0,0,6,12,0,4,5,28,0,0,4.0,8.0,6.0
159,Jalen Guyton,WR,LAC,0,0,0,0,0,0,0,0,3,5,49,0,0,4.9,7.9,6.4
160,Carlos Hyde,RB,JAX,0,0,0,0,0,9,44,0,2,2,14,0,0,5.800000000000001,7.800000000000001,6.800000000000001
161,Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,4,7,36,0,0,3.6,7.6,5.6
162,Darnell Mooney,WR,CHI,0,0,0,0,0,0,0,0,5,7,26,0,0,2.6,7.6,5.1
163,Andy Dalton,QB,CHI,206,0,1,38,27,2,13,0,0,0,0,0,1,5.54,5.54,5.54
164,Matt Ryan,QB,ATL,164,0,0,35,21,2,8,0,0,0,0,0,0,7.36,7.36,7.36
165,KJ Hamler,WR,DEN,0,0,0,0,0,0,0,0,3,4,41,0,0,4.1000000000000005,7.1000000000000005,5.6000000000000005
166,Kyle Pitts,TE,ATL,0,0,0,0,0,0,0,0,4,8,31,0,0,3.1,7.1,5.1
167,Hayden Hurst,TE,ATL,0,0,0,0,0,0,0,0,4,4,28,0,0,2.8000000000000003,6.800000000000001,4.800000000000001
168,Will Dissly,TE,SEA,0,0,0,0,0,0,0,0,3,3,37,0,0,3.7,6.7,5.2
169,Justin Fields,QB,CHI,10,0,0,2,2,1,3,1,0,0,0,0,0,6.7,6.7,6.7
170,Henry Ruggs III,WR,LVR,0,0,0,0,0,0,0,0,2,5,46,0,0,4.6000000000000005,6.6000000000000005,5.6000000000000005
171,Tony Jones,RB,NOR,0,0,0,0,0,11,50,0,1,1,3,0,0,5.3,6.3,5.8
172,Jeremy McNichols,RB,TEN,0,0,0,0,0,2,9,0,3,4,24,0,0,3.3000000000000003,6.300000000000001,4.800000000000001
173,Tyler Boyd,WR,CIN,0,0,0,0,0,0,0,0,3,4,32,0,0,3.2,6.2,4.7
174,Alec Ingold,FB,LVR,0,0,0,0,0,0,0,0,4,4,22,0,0,2.2,6.2,4.2
175,Hunter Henry,TE,NWE,0,0,0,0,0,0,0,0,3,3,31,0,0,3.1,6.1,4.6
176,Keith Smith,FB,ATL,0,0,0,0,0,2,13,0,3,3,18,0,0,3.1,6.1,4.6
177,K.J. Hill,WR,LAC,0,0,0,0,0,0,0,0,3,3,30,0,0,3.0,6.0,4.5
178,Ezekiel Elliott,RB,DAL,0,0,0,0,0,11,33,0,2,2,6,0,0,3.9000000000000004,5.9,4.9
179,Najee Harris,RB,PIT,0,0,0,0,0,16,45,0,1,3,4,0,0,4.9,5.9,5.4
180,Julio Jones,WR,TEN,0,0,0,0,0,0,0,0,3,6,29,0,0,2.9000000000000004,5.9,4.4
181,Michael Pittman Jr.,WR,IND,0,0,0,0,0,0,0,0,3,4,29,0,0,2.9000000000000004,5.9,4.4
182,Austin Hooper,TE,CLE,0,0,0,0,0,0,0,0,3,3,27,0,0,2.7,5.7,4.2
183,Tyler Kroft,TE,NYJ,0,0,0,0,0,0,0,0,3,5,26,0,0,2.6,5.6,4.1
184,Terrace Marshall Jr.,WR,CAR,0,0,0,0,0,0,0,0,3,6,26,0,0,2.6,5.6,4.1
185,C.J. Uzomah,TE,CIN,0,0,0,0,0,0,0,0,2,2,35,0,0,3.5,5.5,4.5
186,Zach Ertz,TE,PHI,0,0,0,0,0,0,0,0,2,2,34,0,0,3.4000000000000004,5.4,4.4
187,Mike Evans,WR,TAM,0,0,0,0,0,0,0,0,3,6,24,0,0,2.4000000000000004,5.4,3.9000000000000004
188,Cedrick Wilson Jr.,WR,DAL,0,0,0,0,0,0,0,0,3,3,24,0,0,2.4000000000000004,5.4,3.9000000000000004
189,James Conner,RB,ARI,0,0,0,0,0,16,53,0,0,0,0,0,0,5.300000000000001,5.300000000000001,5.300000000000001
190,Quez Watkins,WR,PHI,0,0,0,0,0,0,0,0,3,3,23,0,0,2.3000000000000003,5.300000000000001,3.8000000000000003
191,Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,3,6,22,0,0,2.2,5.2,3.7
192,Jack Doyle,TE,IND,0,0,0,0,0,0,0,0,3,4,21,0,0,2.1,5.1,3.6
193,Javonte Williams,RB,DEN,0,0,0,0,0,14,45,0,1,1,-4,0,0,4.1,5.1,4.6
194,Mark Andrews,TE,BAL,0,0,0,0,0,0,0,0,3,5,20,0,0,2.0,5.0,3.5
195,Blake Jarwin,TE,DAL,0,0,0,0,0,0,0,0,3,3,20,0,0,2.0,5.0,3.5
196,Denzel Mims,WR,NYJ,0,0,0,0,0,0,0,0,1,1,40,0,0,4.0,5.0,4.5
197,Trinity Benson,WR,DET,0,0,0,0,0,0,0,0,3,6,19,0,0,1.9000000000000001,4.9,3.4000000000000004
198,Damiere Byrd,WR,CHI,0,0,0,0,0,0,0,0,3,3,19,0,0,1.9000000000000001,4.9,3.4000000000000004
199,Anthony Firkser,TE,TEN,0,0,0,0,0,0,0,0,3,4,19,0,0,1.9000000000000001,4.9,3.4000000000000004
200,Mecole Hardman,WR,KAN,0,0,0,0,0,0,0,0,3,3,19,0,0,1.9000000000000001,4.9,3.4000000000000004
201,Salvon Ahmed,RB,MIA,0,0,0,0,0,3,4,0,2,3,24,0,0,2.8000000000000003,4.800000000000001,3.8000000000000003
202,Adam Trautman,TE,NOR,0,0,0,0,0,0,0,0,3,6,18,0,0,1.8,4.8,3.3
203,Chris Conley,WR,HOU,0,0,0,0,0,0,0,0,2,2,27,0,0,2.7,4.7,3.7
204,Marquez Valdes-Scantling,WR,GNB,0,0,0,0,0,0,0,0,3,8,17,0,0,1.7000000000000002,4.7,3.2
205,Mike Strachan,WR,IND,0,0,0,0,0,0,0,0,2,2,26,0,0,2.6,4.6,3.6
206,A.J. Green,WR,ARI,0,0,0,0,0,0,0,0,2,6,25,0,0,2.5,4.5,3.5
207,Trey Lance,QB,SFO,5,1,0,1,1,3,2,0,0,0,0,0,0,4.4,4.4,4.4
208,Randall Cobb,WR,GNB,0,0,0,0,0,1,1,0,1,1,32,0,0,3.3000000000000003,4.300000000000001,3.8000000000000003
209,Amon-Ra St. Brown,WR,DET,0,0,0,0,0,0,0,0,2,4,23,0,0,2.3000000000000003,4.300000000000001,3.3000000000000003
210,Aaron Jones,RB,GNB,0,0,0,0,0,5,9,0,2,2,13,0,0,2.2,4.2,3.2
211,DeSean Jackson,WR,LAR,0,0,0,0,0,0,0,0,2,2,21,0,0,2.1,4.1,3.1
212,Ameer Abdullah,RB,MIN,0,0,0,0,0,1,4,0,2,2,15,0,0,1.9,3.9,2.9
213,Samaje Perine,RB,CIN,0,0,0,0,0,5,22,0,1,1,7,0,0,2.9000000000000004,3.9000000000000004,3.4000000000000004
214,D'Wayne Eskridge,WR,SEA,0,0,0,0,0,2,22,0,1,1,6,0,0,2.8000000000000003,3.8000000000000003,3.3000000000000003
215,Saquon Barkley,RB,NYG,0,0,0,0,0,10,26,0,1,3,1,0,0,2.7,3.7,3.2
216,AJ Dillon,RB,GNB,0,0,0,0,0,4,19,0,1,2,7,0,0,2.6,3.6,3.1
217,Ty Johnson,RB,NYJ,0,0,0,0,0,4,15,0,1,3,11,0,0,2.6,3.6,3.1
218,Allen Lazard,WR,GNB,0,0,0,0,0,0,0,0,2,4,16,0,0,1.6,3.6,2.6
219,Patrick Ricard,FB,BAL,0,0,0,0,0,0,0,0,2,3,15,0,0,1.5,3.5,2.5
220,Parris Campbell,WR,IND,0,0,0,0,0,0,0,0,1,3,24,0,0,2.4000000000000004,3.4000000000000004,2.9000000000000004
221,Pat Freiermuth,TE,PIT,0,0,0,0,0,0,0,0,1,1,24,0,0,2.4000000000000004,3.4000000000000004,2.9000000000000004
222,Malik Taylor,WR,GNB,0,0,0,0,0,0,0,0,2,3,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
223,Tyrell Williams,WR,DET,0,0,0,0,0,0,0,0,2,3,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
224,Aaron Rodgers,QB,GNB,133,0,2,28,15,0,0,0,0,0,0,0,0,1.3200000000000003,1.3200000000000003,1.3200000000000003
225,Giovani Bernard,RB,TAM,0,0,0,0,0,0,0,0,2,3,12,0,0,1.2000000000000002,3.2,2.2
226,Marcus Mariota,QB,LVR,0,0,0,0,0,1,31,0,0,0,0,0,0,3.1,3.1,3.1
227,Michael Carter,RB,NYJ,0,0,0,0,0,4,6,0,1,2,14,0,0,2.0,3.0,2.5
228,Adam Humphries,WR,WAS,0,0,0,0,0,0,0,0,2,2,10,0,0,1.0,3.0,2.0
229,James Washington,WR,PIT,0,0,0,0,0,0,0,0,2,2,10,0,0,1.0,3.0,2.0
