,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
50,Travis Kelce,TE,KAN,0,0,0,0,0,0,0,0,8,11,99,0,0,9.9,17.9,13.9
51,Mark Andrews,TE,BAL,0,0,0,0,0,0,0,0,5,6,68,1,0,12.8,17.8,15.3
52,D'Andre Swift,RB,DET,0,0,0,0,0,13,24,1,5,7,43,0,0,12.7,17.7,15.2
53,Sterling Shepard,WR,NYG,0,0,0,0,0,0,0,0,10,14,76,0,0,7.6000000000000005,17.6,12.600000000000001
54,Sam Darnold,QB,CAR,207,1,1,41,17,4,48,0,0,0,0,0,1,13.08,13.08,13.08
55,Carson Wentz,QB,IND,223,2,0,20,11,2,1,0,0,0,0,0,0,17.020000000000003,17.020000000000003,17.020000000000003
56,O.J. Howard,TE,TAM,0,0,0,0,0,0,0,0,6,7,49,1,0,10.9,16.9,13.9
57,Mac Jones,QB,NWE,229,2,1,21,15,2,-4,0,0,0,0,0,1,12.76,12.76,12.76
58,A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,7,9,91,0,0,9.1,16.1,12.6
59,Ricky Seals-Jones,TE,WAS,0,0,0,0,0,0,0,0,4,6,58,1,0,11.8,15.8,13.8
60,Chris Evans,RB,CIN,0,0,0,0,0,4,18,0,3,3,49,1,0,12.7,15.7,14.2
61,Darnell Mooney,WR,CHI,0,0,0,0,0,0,0,0,5,8,45,1,0,10.5,15.5,13.0
62,T.J. Hockenson,TE,DET,0,0,0,0,0,0,0,0,8,11,74,0,0,7.4,15.4,11.4
63,Josh Jacobs,RB,LVR,0,0,0,0,0,16,53,1,1,1,29,0,0,14.200000000000001,15.200000000000001,14.700000000000001
64,Baker Mayfield,QB,CLE,234,2,1,28,19,3,8,0,0,0,0,0,2,12.16,12.16,12.16
65,Rhamondre Stevenson,RB,NWE,0,0,0,0,0,5,23,1,3,3,39,0,0,12.200000000000001,15.200000000000001,13.700000000000001
66,Justin Jefferson,WR,MIN,0,0,0,0,0,0,0,0,8,14,80,0,1,6.0,14.0,10.0
67,Kendrick Bourne,WR,NWE,0,0,0,0,0,0,0,0,1,2,75,1,0,13.5,14.5,14.0
68,Justin Fields,QB,CHI,174,1,1,27,16,6,43,0,0,0,0,0,0,13.260000000000002,13.260000000000002,13.260000000000002
69,Emmanuel Sanders,WR,BUF,0,0,0,0,0,0,0,0,5,8,91,0,0,9.1,14.1,11.6
70,Ryan Tannehill,QB,TEN,216,0,1,29,18,2,3,1,0,0,0,0,0,12.940000000000001,12.940000000000001,12.940000000000001
71,Lamar Jackson,QB,BAL,167,1,2,27,19,8,51,0,0,0,0,0,0,11.780000000000001,11.780000000000001,11.780000000000001
72,Ja'Marr Chase,WR,CIN,0,0,0,0,0,0,0,0,4,6,97,0,0,9.700000000000001,13.700000000000001,11.700000000000001
73,Latavius Murray,RB,BAL,0,0,0,0,0,9,44,1,2,2,12,0,0,11.600000000000001,13.600000000000001,12.600000000000001
74,Demarcus Robinson,WR,KAN,0,0,0,0,0,0,0,0,3,6,46,1,0,10.600000000000001,13.600000000000001,12.100000000000001
75,Chuba Hubbard,RB,CAR,0,0,0,0,0,16,61,1,1,3,4,0,0,12.500000000000002,13.500000000000002,13.000000000000002
76,Tim Patrick,WR,DEN,0,0,0,0,0,0,0,0,3,6,42,1,0,10.2,13.2,11.7
77,Davante Adams,WR,GNB,0,0,0,0,0,0,0,0,4,5,89,0,0,8.9,12.9,10.9
78,Odell Beckham Jr.,WR,CLE,0,0,0,0,0,0,0,0,5,8,79,0,0,7.9,12.9,10.4
79,Zach Ertz,TE,PHI,0,0,0,0,0,0,0,0,4,6,29,1,0,8.9,12.9,10.9
80,Dalton Schultz,TE,DAL,0,0,0,0,0,0,0,0,5,6,79,0,0,7.9,12.9,10.4
81,Jamal Agnew,WR,JAX,0,0,0,0,0,0,0,0,5,6,78,0,0,7.800000000000001,12.8,10.3
82,Pat Freiermuth,TE,PIT,0,0,0,0,0,0,0,0,7,7,58,0,0,5.800000000000001,12.8,9.3
83,Jared Cook,TE,LAC,0,0,0,0,0,0,0,0,4,7,25,1,0,8.5,12.5,10.5
84,Parris Campbell,WR,IND,0,0,0,0,0,0,0,0,1,1,51,1,0,11.100000000000001,12.100000000000001,11.600000000000001
85,Justin Herbert,QB,LAC,195,1,1,39,22,2,12,0,0,0,0,0,0,11.0,11.0,11.0
86,T.Y. Hilton,WR,IND,0,0,0,0,0,0,0,0,4,4,80,0,0,8.0,12.0,10.0
87,D.J. Moore,WR,CAR,0,0,0,0,0,1,6,0,5,13,73,0,1,5.9,10.9,8.4
88,Ben Roethlisberger,QB,PIT,229,1,0,40,29,2,-3,0,0,0,0,0,1,10.86,10.86,10.86
89,D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,6,7,58,0,0,5.800000000000001,11.8,8.8
90,Allen Lazard,WR,GNB,0,0,0,0,0,0,0,0,3,5,27,1,0,8.7,11.7,10.2
91,Jakobi Meyers,WR,NWE,0,0,0,0,0,0,0,0,5,6,44,0,0,4.4,9.4,6.9
92,Laviska Shenault Jr.,WR,JAX,0,0,0,0,0,0,0,0,6,10,54,0,0,5.4,11.4,8.4
93,Devonta Freeman,RB,BAL,0,0,0,0,0,9,53,1,0,2,0,0,0,11.3,11.3,11.3
94,Geno Smith,QB,SEA,209,1,0,32,23,1,-1,0,0,0,0,0,1,10.26,10.26,10.26
95,Robert Woods,WR,LAR,0,0,0,0,0,0,0,0,2,5,31,1,0,9.1,11.1,10.1
96,Devontae Booker,RB,NYG,0,0,0,0,0,12,41,0,4,4,28,0,0,6.9,10.9,8.9
97,Durham Smythe,TE,MIA,0,0,0,0,0,0,0,0,5,6,59,0,0,5.9,10.9,8.4
98,Darren Waller,TE,LVR,0,0,0,0,0,0,0,0,5,5,59,0,0,5.9,10.9,8.4
99,Kareem Hunt,RB,CLE,0,0,0,0,0,14,66,0,3,3,12,0,0,7.800000000000001,10.8,9.3
100,Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,5,8,55,0,0,5.5,10.5,8.0
101,Hunter Henry,TE,NWE,0,0,0,0,0,0,0,0,2,2,25,1,0,8.5,10.5,9.5
102,C.J. Uzomah,TE,CIN,0,0,0,0,0,0,0,0,3,3,15,1,0,7.5,10.5,9.0
103,Melvin Gordon,RB,DEN,0,0,0,0,0,10,50,0,3,3,23,0,0,7.300000000000001,10.3,8.8
104,Taylor Heinicke,QB,WAS,182,1,1,39,24,0,0,0,0,0,0,0,0,9.280000000000001,9.280000000000001,9.280000000000001
105,Robby Anderson,WR,CAR,0,0,0,0,0,0,0,0,3,11,11,1,0,7.1,10.1,8.6
106,Tyler Conklin,TE,MIN,0,0,0,0,0,0,0,0,3,5,71,0,0,7.1000000000000005,10.100000000000001,8.600000000000001
107,Mack Hollins,WR,MIA,0,0,0,0,0,0,0,0,4,5,61,0,0,6.1000000000000005,10.100000000000001,8.100000000000001
108,Mark Ingram,RB,HOU,0,0,0,0,0,18,73,0,2,2,8,0,0,8.100000000000001,10.100000000000001,9.100000000000001
109,Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,5,5,50,0,0,5.0,10.0,7.5
110,DeeJay Dallas,RB,SEA,0,0,0,0,0,4,17,0,5,5,33,0,0,5.0,10.0,7.5
111,Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,1,3,28,1,0,8.8,9.8,9.3
112,Mecole Hardman,WR,KAN,0,0,0,0,0,1,6,0,4,5,62,0,1,4.800000000000001,8.8,6.800000000000001
113,Dante Pettis,WR,NYG,0,0,0,0,0,0,0,0,5,11,48,0,0,4.800000000000001,9.8,7.300000000000001
114,Javonte Williams,RB,DEN,0,0,0,0,0,11,53,0,3,3,15,0,0,6.800000000000001,9.8,8.3
115,Kalif Raymond,WR,DET,0,0,0,0,0,0,0,0,6,7,37,0,0,3.7,9.7,6.7
116,Amon-Ra St. Brown,WR,DET,0,0,0,0,0,0,0,0,5,7,26,0,0,2.6,7.6,5.1
117,Austin Ekeler,RB,LAC,0,0,0,0,0,6,7,0,4,7,48,0,0,5.500000000000001,9.5,7.500000000000001
118,Quez Watkins,WR,PHI,0,0,0,0,0,0,0,0,3,5,44,0,0,4.4,7.4,5.9
119,Chris Godwin,WR,TAM,0,0,0,0,0,0,0,0,5,5,43,0,0,4.3,9.3,6.8
120,Tony Pollard,RB,DAL,0,0,0,0,0,10,41,0,3,3,22,0,0,6.300000000000001,9.3,7.800000000000001
121,Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,4,7,53,0,0,5.300000000000001,9.3,7.300000000000001
122,Devin Singletary,RB,BUF,0,0,0,0,0,5,27,0,5,5,16,0,0,4.300000000000001,9.3,6.800000000000001
123,Jared Goff,QB,DET,202,0,1,42,28,1,1,0,0,0,0,0,0,6.18,6.18,6.18
124,Eric Ebron,TE,PIT,0,0,0,0,0,1,1,1,2,2,10,0,0,7.1,9.1,8.1
125,Julio Jones,WR,TEN,0,0,0,0,0,0,0,0,3,5,59,0,0,5.9,8.9,7.4
126,Cole Kmet,TE,CHI,0,0,0,0,0,1,0,0,4,5,49,0,0,4.9,8.9,6.9
127,Will Dissly,TE,SEA,0,0,0,0,0,0,0,0,2,2,8,1,0,6.8,8.8,7.8
128,Bryan Edwards,WR,LVR,0,0,0,0,0,0,0,0,2,4,67,0,0,6.7,8.7,7.7
129,Kendall Hinton,WR,DEN,0,0,0,0,0,0,0,0,5,5,37,0,0,3.7,8.7,6.2
130,Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,5,5,36,0,0,3.6,8.6,6.1
131,Elijhaa Penny,RB,NYG,0,0,0,0,0,3,15,1,1,2,1,0,0,7.6,8.6,8.1
132,Miles Sanders,RB,PHI,0,0,0,0,0,9,56,0,2,4,10,0,0,6.6000000000000005,8.600000000000001,7.6000000000000005
133,Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,3,3,55,0,0,5.5,8.5,7.0
134,Nico Collins,WR,HOU,0,0,0,0,0,0,0,0,4,6,44,0,0,4.4,8.4,6.4
135,Davis Mills,QB,HOU,243,0,2,43,29,2,5,0,0,0,0,0,0,6.220000000000001,6.220000000000001,6.220000000000001
136,Cedrick Wilson Jr.,WR,DAL,0,0,0,0,0,0,0,0,4,7,42,0,0,4.2,8.2,6.2
137,Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,4,6,41,0,0,4.1000000000000005,8.100000000000001,6.1000000000000005
138,James Conner,RB,ARI,0,0,0,0,0,16,71,0,1,1,0,0,0,7.1000000000000005,8.100000000000001,7.6000000000000005
139,Daniel Jones,QB,NYG,242,0,3,51,29,3,4,0,0,0,0,0,1,2.08,2.08,2.08
140,Chase Edmonds,RB,ARI,0,0,0,0,0,4,46,0,3,4,4,0,0,5.000000000000001,8.0,6.500000000000001
141,Le'Veon Bell,RB,BAL,0,0,0,0,0,8,18,1,0,0,0,0,0,7.8,7.8,7.8
142,Auden Tate,WR,CIN,0,0,0,0,0,0,0,0,1,1,7,1,0,6.7,7.7,7.2
143,Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,4,5,35,0,0,3.5,7.5,5.5
144,Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,3,3,25,0,0,2.5,5.5,4.0
145,Tee Higgins,WR,CIN,0,0,0,0,0,0,0,0,3,6,44,0,0,4.4,7.4,5.9
146,Phillip Lindsay,RB,HOU,0,0,0,0,0,7,39,0,2,2,15,0,0,5.4,7.4,6.4
147,Chris Herndon,TE,MIN,0,0,0,0,0,0,0,0,1,1,2,1,0,6.2,7.2,6.7
148,Blake Jarwin,TE,DAL,0,0,0,0,0,0,0,0,1,2,1,1,0,6.1,7.1,6.6
149,Tommy Sweeney,TE,BUF,0,0,0,0,0,0,0,0,1,1,1,1,0,6.1,7.1,6.6
150,Rashod Bateman,WR,BAL,0,0,0,0,0,0,0,0,4,6,29,0,0,2.9000000000000004,6.9,4.9
151,Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,4,8,28,0,0,2.8000000000000003,6.800000000000001,4.800000000000001
152,Noah Brown,WR,DAL,0,0,0,0,0,0,0,0,2,2,47,0,0,4.7,6.7,5.7
153,Hunter Renfrow,WR,LVR,0,0,0,0,0,0,0,0,3,5,36,0,0,3.6,6.6,5.1
154,Kadarius Toney,WR,NYG,0,0,0,0,0,0,0,0,3,3,36,0,0,3.6,6.6,5.1
155,Travis Homer,RB,SEA,0,0,0,0,0,2,27,0,1,1,27,0,0,5.4,6.4,5.9
156,Brandon Zylstra,WR,CAR,0,0,0,0,0,0,0,0,3,3,32,0,0,3.2,6.2,4.7
157,Dyami Brown,WR,WAS,0,0,0,0,0,0,0,0,3,6,30,0,0,3.0,6.0,4.5
158,Gerald Everett,TE,SEA,0,0,0,0,0,0,0,0,2,3,40,0,0,4.0,6.0,5.0
159,AJ Dillon,RB,GNB,0,0,0,0,0,11,59,0,0,0,0,0,0,5.9,5.9,5.9
160,Zack Moss,RB,BUF,0,0,0,0,0,8,24,0,2,4,15,0,0,3.9000000000000004,5.9,4.9
161,Michael Pittman Jr.,WR,IND,0,0,0,0,0,1,3,0,2,3,35,0,0,3.8,5.8,4.8
162,Nick Westbrook-Ikhine,WR,TEN,0,0,0,0,0,0,0,0,3,3,27,0,0,2.7,5.7,4.2
163,Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,3,4,26,0,0,2.6,5.6,4.1
164,Rondale Moore,WR,ARI,0,0,0,0,0,3,10,0,3,4,16,0,0,2.6,5.6,4.1
165,Tyler Lockett,WR,SEA,0,0,0,0,0,0,0,0,2,7,35,0,0,3.5,5.5,4.5
166,Evan Engram,TE,NYG,0,0,0,0,0,0,0,0,3,5,24,0,0,2.4000000000000004,5.4,3.9000000000000004
167,Antonio Gibson,RB,WAS,0,0,0,0,0,10,44,0,2,3,0,0,1,2.4000000000000004,4.4,3.4000000000000004
168,Chris Moore,WR,HOU,0,0,0,0,0,0,0,0,4,5,14,0,0,1.4000000000000001,5.4,3.4000000000000004
169,Eric Saubert,TE,DEN,0,0,0,0,0,0,0,0,3,5,23,0,0,2.3000000000000003,5.300000000000001,3.8000000000000003
170,DeVonta Smith,WR,PHI,0,0,0,0,0,0,0,0,2,4,31,0,0,3.1,5.1,4.1
171,Ian Thomas,TE,CAR,0,0,0,0,0,0,0,0,1,2,41,0,0,4.1000000000000005,5.1000000000000005,4.6000000000000005
172,Van Jefferson,WR,LAR,0,0,0,0,0,0,0,0,3,4,19,0,0,1.9000000000000001,4.9,3.4000000000000004
173,Salvon Ahmed,RB,MIA,0,0,0,0,0,7,22,0,1,2,15,0,0,3.7,4.7,4.2
174,Dan Arnold,TE,JAX,0,0,0,0,0,0,0,0,2,5,27,0,0,2.7,4.7,3.7
175,Mike Evans,WR,TAM,0,0,0,0,0,0,0,0,2,4,27,0,0,2.7,4.7,3.7
176,Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,2,5,27,0,0,2.7,4.7,3.7
177,Devin Duvernay,WR,BAL,0,0,0,0,0,1,11,0,2,3,15,0,0,2.6,4.6,3.6
178,Gabriel Davis,WR,BUF,0,0,0,0,0,0,0,0,2,2,25,0,0,2.5,4.5,3.5
179,Sony Michel,RB,LAR,0,0,0,0,0,9,42,0,0,0,0,0,0,4.2,4.2,4.2
180,Malcolm Brown,RB,MIA,0,0,0,0,0,5,24,0,1,1,7,0,0,3.1000000000000005,4.1000000000000005,3.6000000000000005
181,Collin Johnson,WR,NYG,0,0,0,0,0,0,0,0,2,5,21,0,0,2.1,4.1,3.1
182,Brandon Allen,QB,CIN,7,1,0,1,1,3,-3,0,0,0,0,0,0,3.9800000000000004,3.9800000000000004,3.9800000000000004
183,Shi Smith,WR,CAR,0,0,0,0,0,0,0,0,2,2,20,0,0,2.0,4.0,3.0
184,Ronald Jones II,RB,TAM,0,0,0,0,0,5,20,0,1,1,9,0,0,2.9,3.9,3.4
185,Nelson Agholor,WR,NWE,0,0,0,0,0,1,1,0,1,4,27,0,0,2.8000000000000003,3.8000000000000003,3.3000000000000003
186,Ray-Ray McCloud,WR,PIT,0,0,0,0,0,0,0,0,2,2,18,0,0,1.8,3.8,2.8
187,Kyle Rudolph,TE,NYG,0,0,0,0,0,0,0,0,1,2,8,0,0,0.8,1.8,1.3
188,Chase Claypool,WR,PIT,0,0,0,0,0,0,0,0,2,7,17,0,0,1.7000000000000002,3.7,2.7
189,Joe Fortson,TE,KAN,0,0,0,0,0,0,0,0,1,1,27,0,0,2.7,3.7,3.2
190,Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,2,2,17,0,0,1.7000000000000002,3.7,2.7
191,Demetric Felton,RB,CLE,0,0,0,0,0,0,0,0,2,2,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
192,Myles Gaskin,RB,MIA,0,0,0,0,0,5,9,0,2,6,5,0,0,1.4,3.4,2.4
193,Albert Wilson,WR,MIA,0,0,0,0,0,0,0,0,2,2,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
194,Dede Westbrook,WR,MIN,0,0,0,0,0,0,0,0,2,3,13,0,0,1.3,3.3,2.3
195,Nyheim Hines,RB,IND,0,0,0,0,0,4,13,0,1,2,9,0,0,2.2,3.2,2.7
196,Luke Farrell,TE,JAX,0,0,0,0,0,0,0,0,1,1,21,0,0,2.1,3.1,2.6
197,C.J. Ham,FB,MIN,0,0,0,0,0,1,30,0,0,0,0,0,0,3.0,3.0,3.0
198,Donald Parham,TE,LAC,0,0,0,0,0,0,0,0,2,2,10,0,0,1.0,3.0,2.0
199,Robert Tonyan,TE,GNB,0,0,0,0,0,0,0,0,2,3,10,0,0,1.0,3.0,2.0
200,KhaDarel Hodge,WR,DET,0,0,0,0,0,0,0,0,2,4,9,0,0,0.9,2.9,1.9
201,Pharaoh Brown,TE,HOU,0,0,0,0,0,0,0,0,2,3,8,0,0,0.8,2.8,1.8
202,Anthony Schwartz,WR,CLE,0,0,0,0,0,1,-3,0,2,3,11,0,0,0.8,2.8,1.8
203,Alex Erickson,WR,CAR,0,0,0,0,0,0,0,0,1,1,17,0,0,1.7000000000000002,2.7,2.2
204,Jalen Guyton,WR,LAC,0,0,0,0,0,0,0,0,1,5,15,0,0,1.5,2.5,2.0
205,Tom Kennedy,WR,DET,0,0,0,0,0,0,0,0,1,1,15,0,0,1.5,2.5,2.0
206,Jerick McKinnon,RB,KAN,0,0,0,0,0,3,10,0,1,4,5,0,0,1.5,2.5,2.0
207,Giovani Bernard,RB,TAM,0,0,0,0,0,0,0,0,2,2,4,0,0,0.4,2.4,1.4
208,Amari Rodgers,WR,GNB,0,0,0,0,0,0,0,0,1,1,14,0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001
209,Marquise Goodwin,WR,CHI,0,0,0,0,0,0,0,0,1,1,12,0,0,1.2000000000000002,2.2,1.7000000000000002
210,Penny Hart,WR,SEA,0,0,0,0,0,0,0,0,1,1,12,0,0,1.2000000000000002,2.2,1.7000000000000002
211,Anthony Firkser,TE,TEN,0,0,0,0,0,0,0,0,1,1,11,0,0,1.1,2.1,1.6
212,David Johnson,RB,HOU,0,0,0,0,0,2,7,0,1,2,14,0,1,0.10000000000000009,1.1,0.6000000000000001
213,Chris Manhertz,TE,JAX,0,0,0,0,0,0,0,0,1,1,11,0,0,1.1,2.1,1.6
214,Foster Moreau,TE,LVR,0,0,0,0,0,0,0,0,1,1,11,0,0,1.1,2.1,1.6
215,Chris Conley,WR,HOU,0,0,0,0,0,0,0,0,1,2,10,0,0,1.0,2.0,1.5
216,Tommy Tremble,TE,CAR,0,0,0,0,0,1,0,0,0,2,0,0,0,0.0,0.0,0.0
217,D'Ernest Johnson,RB,CLE,0,0,0,0,0,1,2,0,1,1,7,0,0,0.9000000000000001,1.9000000000000001,1.4000000000000001
218,Terrace Marshall Jr.,WR,CAR,0,0,0,0,0,0,0,0,1,2,9,0,0,0.9,1.9,1.4
219,Jonnu Smith,TE,NWE,0,0,0,0,0,0,0,0,1,2,9,0,0,0.9,1.9,1.4
220,James Washington,WR,PIT,0,0,0,0,0,0,0,0,1,1,9,0,0,0.9,1.9,1.4
221,Jamaal Williams,RB,DET,0,0,0,0,0,4,11,0,1,2,-2,0,0,0.9000000000000001,1.9000000000000001,1.4000000000000001
222,Cethan Carter,TE,MIA,0,0,0,0,0,0,0,0,1,1,8,0,0,0.8,1.8,1.3
223,Isaiah McKenzie,WR,BUF,0,0,0,0,0,1,5,0,1,1,3,0,0,0.8,1.8,1.3
224,Josh Palmer,WR,LAC,0,0,0,0,0,0,0,0,1,4,8,0,0,0.8,1.8,1.3
225,Geoff Swaim,TE,TEN,0,0,0,0,0,0,0,0,1,2,8,0,0,0.8,1.8,1.3
226,John Bates,TE,WAS,0,0,0,0,0,0,0,0,1,1,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
227,Tyler Boyd,WR,CIN,0,0,0,0,0,0,0,0,1,3,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
228,Ashton Dulin,WR,IND,0,0,0,0,0,0,0,0,1,1,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
229,Justin Jackson,RB,LAC,0,0,0,0,0,0,0,0,1,1,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
230,Chester Rogers,WR,TEN,0,0,0,0,0,0,0,0,1,1,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
231,Miles Boykin,WR,BAL,0,0,0,0,0,0,0,0,1,1,6,0,0,0.6000000000000001,1.6,1.1
