,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
23,Cooper Kupp,WR,LAR,0,0,0,0,0,0,0,0,6,7,95,1,0,15.5,21.5,18.5
24,Jonathan Taylor,RB,IND,0,0,0,0,0,20,108,1,1,2,6,0,0,17.400000000000002,18.400000000000002,17.900000000000002
25,Jakobi Meyers,WR,NWE,0,0,0,0,0,0,0,0,8,8,73,1,0,13.3,21.3,17.3
26,Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,6,7,92,1,0,15.200000000000001,21.200000000000003,18.200000000000003
27,David Montgomery,RB,CHI,0,0,1,1,0,22,64,2,2,2,17,0,0,18.099999999999998,20.099999999999998,19.099999999999998
28,Alvin Kamara,RB,NOR,0,0,0,0,0,13,32,0,5,6,68,1,0,16.0,21.0,18.5
29,Patrick Mahomes,QB,KAN,259,2,0,35,26,2,25,0,0,0,0,0,0,20.86,20.86,20.86
30,Jaret Patterson,RB,WAS,0,0,0,0,0,12,57,1,5,5,41,0,0,15.8,20.8,18.3
31,Hunter Renfrow,WR,LVR,0,0,0,0,0,0,0,0,7,9,76,1,0,13.600000000000001,20.6,17.1
32,Aaron Rodgers,QB,GNB,288,2,0,38,29,2,8,0,0,0,0,0,0,20.32,20.32,20.32
33,Matthew Stafford,QB,LAR,309,2,2,35,26,1,-1,0,0,0,0,0,1,14.259999999999998,14.259999999999998,14.259999999999998
34,Austin Ekeler,RB,LAC,0,0,0,0,0,17,58,1,3,3,54,0,0,17.200000000000003,20.200000000000003,18.700000000000003
35,Kristian Wilkerson,WR,NWE,0,0,0,0,0,0,0,0,4,8,42,2,0,16.2,20.2,18.2
36,Cyril Grayson,WR,TAM,0,0,0,0,0,0,0,0,6,8,81,1,0,14.1,20.1,17.1
37,Trey Lance,QB,SFO,249,2,1,23,16,8,31,0,0,0,0,0,0,19.060000000000002,19.060000000000002,19.060000000000002
38,Darnell Mooney,WR,CHI,0,0,0,0,0,0,0,0,7,13,69,1,0,12.9,19.9,16.4
39,Brandin Cooks,WR,HOU,0,0,0,0,0,0,0,0,7,11,66,1,0,12.600000000000001,19.6,16.1
40,Allen Lazard,WR,GNB,0,0,0,0,0,0,0,0,6,6,72,1,0,13.2,19.2,16.2
41,Antoine Wesley,WR,ARI,0,0,0,0,0,0,0,0,4,5,30,2,0,15.0,19.0,17.0
42,Tim Boyle,QB,DET,262,2,3,37,22,1,14,0,0,0,0,0,0,13.88,13.88,13.88
43,Sony Michel,RB,LAR,0,0,0,0,0,19,74,1,3,5,25,0,0,15.9,18.9,17.4
44,Cedrick Wilson Jr.,WR,DAL,31,0,0,1,1,0,0,0,6,6,35,1,0,10.74,16.740000000000002,13.74
45,Josh Jacobs,RB,LVR,0,0,0,0,0,16,63,1,4,4,17,0,0,14.0,18.0,16.0
46,Damien Harris,RB,NWE,0,0,0,0,0,9,35,2,1,1,12,0,0,16.7,17.7,17.2
47,Justin Herbert,QB,LAC,237,2,0,31,22,4,2,0,0,0,0,0,0,17.68,17.68,17.68
48,Taysom Hill,QB,NOR,222,1,0,28,17,12,45,0,0,0,0,0,0,17.380000000000003,17.380000000000003,17.380000000000003
49,Ty Johnson,RB,NYJ,0,0,0,0,0,5,35,1,3,4,47,0,0,14.2,17.2,15.7
50,Deebo Samuel,WR,SFO,0,0,0,0,0,7,19,0,3,6,63,1,0,14.200000000000001,17.200000000000003,15.700000000000001
51,Diontae Johnson,WR,PIT,0,0,0,0,0,0,0,0,8,15,31,1,0,9.1,17.1,13.1
52,Dontrell Hilliard,RB,TEN,0,0,0,0,0,8,45,1,3,3,33,0,0,13.8,16.8,15.3
53,Drew Lock,QB,DEN,245,1,0,25,18,3,10,0,1,1,1,0,0,14.9,15.9,15.4
54,Chuba Hubbard,RB,CAR,0,0,0,0,0,17,55,1,3,4,13,0,0,12.8,15.8,14.3
55,Marquez Callaway,WR,NOR,0,0,0,0,0,0,0,0,6,10,97,0,0,9.700000000000001,15.700000000000001,12.700000000000001
56,Aaron Jones,RB,GNB,0,0,0,0,0,8,76,0,5,6,30,0,0,10.600000000000001,15.600000000000001,13.100000000000001
57,Joe Mixon,RB,CIN,0,0,0,0,0,12,46,0,7,8,40,0,0,8.600000000000001,15.600000000000001,12.100000000000001
58,Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,3,4,63,1,0,12.3,15.3,13.8
59,Baker Mayfield,QB,CLE,185,2,2,38,16,2,16,0,0,0,0,0,0,13.0,13.0,13.0
60,Mark Andrews,TE,BAL,0,0,0,0,0,0,0,0,6,6,89,0,0,8.9,14.9,11.9
61,Odell Beckham Jr.,WR,LAR,0,0,0,0,0,0,0,0,5,7,39,1,0,9.9,14.9,12.4
62,Dare Ogunbowale,RB,JAX,0,0,0,0,0,9,36,0,2,2,32,1,0,12.8,14.8,13.8
63,Mike Evans,WR,TAM,0,0,0,0,0,0,0,0,4,7,47,1,0,10.7,14.7,12.7
64,Laquon Treadwell,WR,JAX,0,0,0,0,0,0,0,0,6,6,87,0,0,8.700000000000001,14.700000000000001,11.700000000000001
65,Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,4,9,44,1,0,10.4,14.4,12.4
66,Kendrick Bourne,WR,NWE,0,0,0,0,0,2,17,0,5,6,76,0,0,9.3,14.3,11.8
67,K.J. Osborn,WR,MIN,0,0,0,0,0,0,0,0,3,5,50,1,0,11.0,14.0,12.5
68,Rex Burkhead,RB,HOU,0,0,0,0,0,16,47,0,6,6,32,0,0,7.9,13.9,10.9
69,Christian Kirk,WR,ARI,0,0,0,0,0,0,0,0,6,9,79,0,0,7.9,13.9,10.9
70,Tyler Boyd,WR,CIN,0,0,0,0,0,0,0,0,4,6,36,1,0,9.6,13.6,11.6
71,Ryan Tannehill,QB,TEN,120,2,0,18,13,4,7,0,0,0,0,0,0,13.5,13.5,13.5
72,Brandon Aiyuk,WR,SFO,0,0,0,0,0,0,0,0,4,6,94,0,0,9.4,13.4,11.4
73,Travis Kelce,TE,KAN,0,0,0,0,0,1,-1,0,5,7,25,1,0,8.4,13.4,10.9
74,Jamaal Williams,RB,DET,0,0,0,0,0,11,22,1,3,3,22,0,0,10.399999999999999,13.399999999999999,11.899999999999999
75,Zach Wilson,QB,NYJ,234,1,0,33,19,2,0,0,0,0,0,0,0,13.36,13.36,13.36
76,Saquon Barkley,RB,NYG,0,0,0,0,0,21,102,0,0,1,0,0,0,10.200000000000001,10.200000000000001,10.200000000000001
77,Chase Edmonds,RB,ARI,0,0,0,0,0,18,53,0,5,6,29,0,0,8.200000000000001,13.200000000000001,10.700000000000001
78,Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,6,7,71,0,0,7.1000000000000005,13.100000000000001,10.100000000000001
79,Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,7,8,61,0,0,6.1000000000000005,13.100000000000001,9.600000000000001
80,Jalen Hurts,QB,PHI,214,0,0,26,17,7,44,0,0,0,0,0,0,12.96,12.96,12.96
81,Sean Mannion,QB,MIN,189,1,0,36,22,2,14,0,0,0,0,0,0,12.96,12.96,12.96
82,Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,6,9,69,0,0,6.9,12.9,9.9
83,Rashod Bateman,WR,BAL,0,0,0,0,0,0,0,0,7,10,58,0,0,5.800000000000001,12.8,9.3
84,David Njoku,TE,CLE,0,0,0,0,0,0,0,0,4,4,28,1,0,8.8,12.8,10.8
85,Mike Davis,RB,ATL,0,0,0,0,0,8,42,1,1,2,15,0,0,11.7,12.7,12.2
86,Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,3,4,36,1,0,9.6,12.6,11.1
87,KhaDarel Hodge,WR,DET,0,0,0,0,0,0,0,0,5,10,76,0,0,7.6000000000000005,12.600000000000001,10.100000000000001
88,Tyler Huntley,QB,BAL,197,0,1,32,20,6,54,0,0,0,0,0,0,11.280000000000001,11.280000000000001,11.280000000000001
89,Derek Carr,QB,LVR,255,1,2,31,24,0,0,0,0,0,0,0,0,10.200000000000001,10.200000000000001,10.200000000000001
90,Tyler Lockett,WR,SEA,0,0,0,0,0,1,7,0,3,3,24,1,0,9.100000000000001,12.100000000000001,10.600000000000001
91,Justin Jefferson,WR,MIN,0,0,0,0,0,0,0,0,6,11,58,0,0,5.800000000000001,11.8,8.8
92,T.Y. Hilton,WR,IND,0,0,0,0,0,0,0,0,1,3,45,1,0,10.5,11.5,11.0
93,Anthony Firkser,TE,TEN,0,0,0,0,0,0,0,0,3,3,24,1,0,8.4,11.4,9.9
94,Dalton Schultz,TE,DAL,0,0,0,0,0,0,0,0,6,10,54,0,0,5.4,11.4,8.4
95,Andy Dalton,QB,CHI,173,1,1,35,18,3,14,0,0,0,0,0,0,10.32,10.32,10.32
96,Demarcus Robinson,WR,KAN,0,0,0,0,0,0,0,0,2,2,33,1,0,9.3,11.3,10.3
97,Zach Ertz,TE,ARI,0,0,0,0,0,0,0,0,7,9,41,0,0,4.1000000000000005,11.100000000000001,7.6000000000000005
98,Carson Wentz,QB,IND,148,1,0,27,16,3,10,0,0,0,0,0,0,10.92,10.92,10.92
99,Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,3,7,18,1,0,7.8,10.8,9.3
100,Michael Pittman Jr.,WR,IND,0,0,0,0,0,0,0,0,6,6,47,0,0,4.7,10.7,7.7
101,Donovan Peoples-Jones,WR,CLE,0,0,0,0,0,0,0,0,3,5,76,0,0,7.6000000000000005,10.600000000000001,9.100000000000001
102,A.J. Green,WR,ARI,0,0,0,0,0,0,0,0,3,6,74,0,0,7.4,10.4,8.9
103,Taylor Heinicke,QB,WAS,247,0,1,36,27,2,14,0,0,0,0,0,0,9.280000000000001,9.280000000000001,9.280000000000001
104,Van Jefferson,WR,LAR,0,0,0,0,0,0,0,0,4,5,63,0,0,6.300000000000001,10.3,8.3
105,Trevor Lawrence,QB,JAX,193,1,3,27,17,2,16,0,0,0,0,0,0,7.3199999999999985,7.3199999999999985,7.3199999999999985
106,Stefon Diggs,WR,BUF,0,0,0,0,0,0,0,0,5,9,52,0,0,5.2,10.2,7.7
107,Melvin Gordon,RB,DEN,0,0,0,0,0,10,43,0,3,4,29,0,0,7.2,10.2,8.7
108,Tyreek Hill,WR,KAN,0,0,0,0,0,1,2,0,6,10,40,0,0,4.2,10.2,7.2
109,Davis Mills,QB,HOU,163,1,1,32,21,1,4,0,0,0,0,0,0,8.92,8.92,8.92
110,Geoff Swaim,TE,TEN,0,0,0,0,0,0,0,0,3,3,9,1,0,6.9,9.9,8.4
111,Tyler Conklin,TE,MIN,0,0,0,0,0,0,0,0,5,9,47,0,0,4.7,9.7,7.2
112,Ameer Abdullah,RB,CAR,0,0,0,0,0,6,21,0,4,4,31,0,0,5.2,9.2,7.2
113,Tee Higgins,WR,CIN,0,0,0,0,0,0,0,0,3,5,62,0,0,6.2,9.2,7.7
114,Mike Gesicki,TE,MIA,0,0,0,1,0,0,0,0,4,7,51,0,0,5.1000000000000005,9.100000000000001,7.1000000000000005
115,Justin Jackson,RB,LAC,0,0,0,0,0,12,41,0,3,3,20,0,0,6.1000000000000005,9.100000000000001,7.6000000000000005
116,Tyler Johnson,WR,TAM,0,0,0,0,0,0,0,0,4,6,50,0,0,5.0,9.0,7.0
117,Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,3,5,60,0,0,6.0,9.0,7.5
118,Jarvis Landry,WR,CLE,0,0,0,0,0,1,6,0,4,10,43,0,0,4.9,8.9,6.9
119,Kyle Pitts,TE,ATL,0,0,0,0,0,0,0,0,2,4,69,0,0,6.9,8.9,7.9
120,Tony Pollard,RB,DAL,0,0,0,0,0,3,9,0,3,5,49,0,0,5.800000000000001,8.8,7.300000000000001
121,Cam Sims,WR,WAS,0,0,0,0,0,0,0,0,4,5,48,0,0,4.800000000000001,8.8,6.800000000000001
122,Devonta Freeman,RB,BAL,0,0,0,0,0,14,76,0,1,1,1,0,0,7.7,8.7,8.2
123,DeVante Parker,WR,MIA,0,0,0,0,0,0,0,0,4,13,46,0,0,4.6000000000000005,8.600000000000001,6.6000000000000005
124,Le'Veon Bell,RB,TAM,0,0,0,0,0,3,5,0,3,3,30,0,0,3.5,6.5,5.0
125,Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,2,3,5,1,0,6.5,8.5,7.5
126,Duke Johnson,RB,MIA,0,0,0,0,0,7,49,0,2,3,16,0,0,6.5,8.5,7.5
127,Freddie Swain,WR,SEA,0,0,0,0,0,0,0,0,2,2,65,0,0,6.5,8.5,7.5
128,DeVonta Smith,WR,PHI,0,0,0,0,0,0,0,0,3,6,54,0,0,5.4,8.4,6.9
129,CeeDee Lamb,WR,DAL,0,0,0,0,0,0,0,0,3,4,51,0,0,5.1000000000000005,8.100000000000001,6.6000000000000005
130,Russell Gage,WR,ATL,0,0,0,0,0,0,0,0,3,5,50,0,0,5.0,8.0,6.5
131,Ben Roethlisberger,QB,PIT,123,1,1,46,24,1,-1,0,0,0,0,0,0,6.82,6.82,6.82
132,Jaylen Waddle,WR,MIA,0,0,0,0,0,0,0,0,3,7,47,0,0,4.7,7.7,6.2
133,Taylor Decker,T,DET,0,0,0,0,0,0,0,0,1,1,6,1,0,6.6,7.6,7.1
134,Matt Ryan,QB,ATL,197,0,0,23,13,2,7,0,0,0,0,0,1,6.58,6.58,6.58
135,Ray-Ray McCloud,WR,PIT,0,0,0,0,0,0,0,0,4,10,35,0,0,3.5,7.5,5.5
136,Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,4,6,35,0,0,3.5,7.5,5.5
137,Michael Carter,RB,NYJ,0,0,0,0,0,3,54,0,1,1,9,0,0,6.300000000000001,7.300000000000001,6.800000000000001
138,Pat Freiermuth,TE,PIT,0,0,0,0,0,0,0,0,5,6,22,0,0,2.2,7.2,4.7
139,Cordarrelle Patterson,RB,ATL,0,0,0,0,0,9,28,0,2,2,24,0,0,5.200000000000001,7.200000000000001,6.200000000000001
140,C.J. Uzomah,TE,CIN,0,0,0,0,0,0,0,0,4,6,32,0,0,3.2,7.2,5.2
141,Harrison Bryant,TE,CLE,0,0,0,0,0,0,0,0,1,1,1,1,0,6.1,7.1,6.6
142,Gabriel Davis,WR,BUF,0,0,0,0,0,0,0,0,3,3,40,0,0,4.0,7.0,5.5
143,Blake Bell,TE,KAN,0,0,0,0,0,1,2,0,3,3,35,0,0,3.7,6.7,5.2
144,Hunter Henry,TE,NWE,0,0,0,0,0,0,0,0,3,5,37,0,0,3.7,6.7,5.2
145,Durham Smythe,TE,MIA,0,0,0,0,0,0,0,0,3,3,37,0,0,3.7,6.7,5.2
146,Devontae Booker,RB,NYG,0,0,0,0,0,18,46,0,2,3,0,0,0,4.6000000000000005,6.6000000000000005,5.6000000000000005
147,Gerald Everett,TE,SEA,0,0,0,0,0,0,0,0,3,5,36,0,0,3.6,6.6,5.1
148,Marvin Jones,WR,JAX,0,0,0,0,0,0,0,0,2,6,46,0,0,4.6000000000000005,6.6000000000000005,5.6000000000000005
149,John Bates,TE,WAS,0,0,0,0,0,0,0,0,3,4,35,0,0,3.5,6.5,5.0
150,Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,3,4,35,0,0,3.5,6.5,5.0
151,Ke'Shawn Vaughn,RB,TAM,0,0,0,0,0,8,31,0,2,3,14,0,0,4.5,6.5,5.5
152,Mecole Hardman,WR,KAN,0,0,0,0,0,0,0,0,1,1,53,0,0,5.300000000000001,6.300000000000001,5.800000000000001
153,Tua Tagovailoa,QB,MIA,205,0,1,38,18,2,1,0,0,0,0,0,1,4.299999999999999,4.299999999999999,4.299999999999999
154,Ian Thomas,TE,CAR,0,0,0,0,0,0,0,0,3,3,33,0,0,3.3000000000000003,6.300000000000001,4.800000000000001
155,Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,2,6,22,0,0,2.2,4.2,3.2
156,A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,2,5,41,0,0,4.1000000000000005,6.1000000000000005,5.1000000000000005
157,Parker Hesse,TE,ATL,0,0,0,0,0,0,0,0,3,3,31,0,0,3.1,6.1,4.6
158,Breshad Perriman,WR,TAM,0,0,0,0,0,0,0,0,2,3,41,0,0,4.1000000000000005,6.1000000000000005,5.1000000000000005
159,Andre Roberts,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
160,D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,3,8,29,0,0,2.9000000000000004,5.9,4.4
161,D'Andre Swift,RB,DET,0,0,0,0,0,4,32,0,2,3,7,0,0,3.9000000000000004,5.9,4.9
162,Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,3,5,28,0,0,2.8000000000000003,5.800000000000001,4.300000000000001
163,Nick Chubb,RB,CLE,0,0,0,0,0,12,58,0,0,1,0,0,0,5.800000000000001,5.800000000000001,5.800000000000001
164,Nyheim Hines,RB,IND,0,0,0,0,0,2,4,0,4,4,14,0,0,1.8000000000000003,5.800000000000001,3.8000000000000003
165,Antonio Brown,WR,TAM,0,0,0,0,0,0,0,0,3,5,26,0,0,2.6,5.6,4.1
166,Kenny Yeboah,TE,NYJ,0,0,0,0,0,0,0,0,2,2,36,0,0,3.6,5.6,4.6
167,Keelan Cole,WR,NYJ,0,0,0,0,0,0,0,0,2,5,35,0,0,3.5,5.5,4.5
168,Nico Collins,WR,HOU,0,0,0,0,0,0,0,0,2,5,35,0,0,3.5,5.5,4.5
169,Derrick Gore,RB,KAN,0,0,0,0,0,3,37,0,1,1,8,0,0,4.5,5.5,5.0
170,Cole Kmet,TE,CHI,0,0,0,0,0,0,0,0,3,5,25,0,0,2.5,5.5,4.0
171,Greg Ward,WR,PHI,0,0,0,0,0,0,0,0,2,2,35,0,0,3.5,5.5,4.5
172,Alexander Mattison,RB,MIN,0,0,0,0,0,0,0,0,4,5,13,0,0,1.3,5.3,3.3
173,Tre' McKitty,TE,LAC,0,0,0,0,0,0,0,0,3,3,22,0,0,2.2,5.2,3.7
174,Trinity Benson,WR,DET,0,0,0,0,0,0,0,0,2,4,31,0,0,3.1,5.1,4.1
175,Jaylen Samuels,RB,HOU,0,0,0,0,0,3,7,0,3,3,14,0,0,2.1,5.1,3.6
176,Daniel Brown,TE,NYJ,0,0,0,0,0,0,0,0,2,2,29,0,0,2.9000000000000004,4.9,3.9000000000000004
177,Austin Walter,RB,NYJ,0,0,0,0,0,14,49,0,0,0,0,0,0,4.9,4.9,4.9
178,Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,3,8,28,0,1,0.8000000000000003,3.8000000000000003,2.3000000000000003
179,Austin Hooper,TE,CLE,0,0,0,0,0,0,0,0,2,5,28,0,0,2.8000000000000003,4.800000000000001,3.8000000000000003
180,Chase Claypool,WR,PIT,0,0,0,0,0,0,0,0,3,9,17,0,0,1.7000000000000002,4.7,3.2
181,D'Wayne Eskridge,WR,SEA,0,0,0,0,0,1,30,0,1,3,7,0,0,3.7,4.7,4.2
182,Lil'Jordan Humphrey,WR,NOR,0,0,0,0,0,0,0,0,2,2,26,0,0,2.6,4.6,3.6
183,Josh Palmer,WR,LAC,0,0,0,0,0,0,0,0,3,5,16,0,0,1.6,4.6,3.1
184,Brandon Bolden,RB,NWE,0,0,0,0,0,1,4,0,2,3,21,0,0,2.5,4.5,3.5
185,Jauan Jennings,WR,SFO,0,0,0,0,0,0,0,0,2,2,25,0,0,2.5,4.5,3.5
186,George Kittle,TE,SFO,0,0,0,0,0,1,6,0,1,2,29,0,0,3.5000000000000004,4.5,4.0
187,Ryquell Armstead,RB,JAX,0,0,0,0,0,6,28,0,1,2,6,0,0,3.4000000000000004,4.4,3.9000000000000004
188,Greg Dortch,WR,ARI,0,0,0,0,0,1,24,0,1,1,10,0,0,3.4000000000000004,4.4,3.9000000000000004
189,Seth Williams,WR,DEN,0,0,0,0,0,0,0,0,1,1,34,0,0,3.4000000000000004,4.4,3.9000000000000004
190,Dalvin Cook,RB,MIN,0,0,0,0,0,9,13,0,3,3,0,0,0,1.3,4.3,2.8
191,Devin Duvernay,WR,BAL,0,0,0,0,0,1,4,0,2,3,19,0,0,2.3000000000000003,4.300000000000001,3.3000000000000003
192,Deonte Harris,WR,NOR,0,0,0,0,0,0,0,0,2,2,23,0,0,2.3000000000000003,4.300000000000001,3.3000000000000003
193,Kendall Hinton,WR,DEN,1,0,0,1,1,0,0,0,2,5,23,0,0,2.3400000000000003,4.34,3.3400000000000003
194,Wendell Smallwood,RB,WAS,0,0,0,0,0,4,12,0,2,3,10,0,0,2.2,4.2,3.2
195,Javonte Williams,RB,DEN,0,0,0,0,0,14,30,0,1,1,2,0,0,3.2,4.2,3.7
196,Sam Darnold,QB,CAR,132,0,1,26,17,2,7,0,0,0,0,0,1,1.9800000000000004,1.9800000000000004,1.9800000000000004
197,Ezekiel Elliott,RB,DAL,0,0,0,0,0,9,16,0,1,2,14,0,0,3.0,4.0,3.5
198,Zack Moss,RB,BUF,0,0,0,0,0,5,39,0,0,0,0,0,0,3.9000000000000004,3.9000000000000004,3.9000000000000004
199,Ben Skowronek,WR,LAR,0,0,0,0,0,0,0,0,2,2,18,0,0,1.8,3.8,2.8
200,Ronald Jones II,RB,TAM,0,0,0,0,0,10,26,0,1,1,1,0,0,2.7,3.7,3.2
201,Terrace Marshall Jr.,WR,CAR,0,0,0,0,0,0,0,0,2,2,16,0,0,1.6,3.6,2.6
202,Jonathan Ward,RB,ARI,0,0,0,0,0,2,3,0,1,1,23,0,0,2.6000000000000005,3.6000000000000005,3.1000000000000005
203,Dyami Brown,WR,WAS,0,0,0,0,0,0,0,0,1,1,25,0,0,2.5,3.5,3.0
204,Jonnu Smith,TE,NWE,0,0,0,0,0,1,5,0,1,1,20,0,0,2.5,3.5,3.0
205,Quez Watkins,WR,PHI,0,0,0,0,0,0,0,0,2,4,15,0,0,1.5,3.5,2.5
206,Damiere Byrd,WR,CHI,0,0,0,0,0,0,0,0,1,2,23,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
207,Jalen Richard,RB,LVR,0,0,0,0,0,1,4,0,1,1,19,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
208,Chester Rogers,WR,TEN,0,0,0,0,0,0,0,0,2,2,13,0,0,1.3,3.3,2.3
209,Laviska Shenault Jr.,WR,JAX,0,0,0,0,0,0,0,0,2,3,13,0,0,1.3,3.3,2.3
210,Tavon Austin,WR,JAX,0,0,0,0,0,0,0,0,3,4,2,0,0,0.2,3.2,1.7
211,Peyton Barber,RB,LVR,0,0,0,0,0,6,3,0,2,2,9,0,0,1.2000000000000002,3.2,2.2
212,Adam Humphries,WR,WAS,0,0,0,0,0,0,0,0,2,2,12,0,0,1.2000000000000002,3.2,2.2
213,Garrett Bradbury,C,MIN,0,0,0,0,0,0,0,0,1,1,21,0,0,2.1,3.1,2.6
214,Josiah Deguara,TE,GNB,0,0,0,0,0,0,0,0,2,3,11,0,0,1.1,3.1,2.1
215,Jalen Guyton,WR,LAC,0,0,0,0,0,1,1,0,2,2,10,0,0,1.1,3.1,2.1
216,Latavius Murray,RB,BAL,0,0,0,0,0,11,31,0,0,0,0,0,0,3.1,3.1,3.1
217,Jonathan Williams,RB,WAS,0,0,0,0,0,2,4,0,2,3,7,0,0,1.1,3.1,2.1
218,Robby Anderson,WR,CAR,0,0,0,0,0,0,0,0,2,2,10,0,0,1.0,3.0,2.0
219,Tyler Davis,TE,GNB,0,0,0,0,0,0,0,0,2,2,9,0,0,0.9,2.9,1.9
220,Kyle Juszczyk,FB,SFO,0,0,0,0,0,0,0,0,2,2,9,0,0,0.9,2.9,1.9
221,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,2,3,8,0,0,0.8,2.8,1.8
222,Travis Homer,RB,SEA,0,0,0,0,0,6,27,0,0,0,0,0,0,2.7,2.7,2.7
223,Jordan Howard,RB,PHI,0,0,0,0,0,11,26,0,0,1,0,0,0,2.6,2.6,2.6
224,Brian Hoyer,QB,NWE,63,0,0,4,3,2,1,0,0,0,0,0,0,2.62,2.62,2.62
225,Royce Freeman,RB,HOU,0,0,0,0,0,6,25,0,0,1,0,0,0,2.5,2.5,2.5
226,Albert Okwuegbunam,TE,DEN,0,0,0,0,0,0,0,0,2,2,5,0,0,0.5,2.5,1.5
227,D'Ernest Johnson,RB,CLE,0,0,0,0,0,5,13,0,1,3,1,0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001
228,Samaje Perine,RB,CIN,0,0,0,0,0,1,4,0,1,1,10,0,0,1.4,2.4,1.9
229,Equanimeous St. Brown,WR,GNB,0,0,0,0,0,0,0,0,1,2,14,0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001
