,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
51,Dontrell Hilliard,RB,TEN,0,0,0,0,0,7,35,0,8,10,47,0,0,8.2,16.2,12.2
52,Ryan Tannehill,QB,TEN,323,1,4,52,35,2,3,0,0,0,0,0,0,9.220000000000002,9.220000000000002,9.220000000000002
53,Rondale Moore,WR,ARI,0,0,0,0,0,0,0,0,11,11,51,0,0,5.1000000000000005,16.1,10.600000000000001
54,Andy Dalton,QB,CHI,201,2,0,23,11,0,0,0,0,0,0,0,0,16.04,16.04,16.04
55,D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,5,7,50,1,0,11.0,16.0,13.5
56,AJ Dillon,RB,GNB,0,0,0,0,0,11,53,0,6,6,44,0,0,9.700000000000001,15.700000000000001,12.700000000000001
57,Clyde Edwards-Helaire,RB,KAN,0,0,0,0,0,12,63,1,2,2,13,0,0,13.600000000000001,15.600000000000001,14.600000000000001
58,Jimmy Garoppolo,QB,SFO,176,2,0,22,16,2,6,0,0,0,0,0,0,15.639999999999999,15.639999999999999,15.639999999999999
59,Mark Andrews,TE,BAL,0,0,0,0,0,0,0,0,8,10,73,0,0,7.300000000000001,15.3,11.3
60,Mack Hollins,WR,MIA,0,0,0,0,0,0,0,0,2,3,72,1,0,13.2,15.2,14.2
61,Nelson Agholor,WR,NWE,0,0,0,0,0,0,0,0,5,5,40,1,0,10.0,15.0,12.5
62,Chase Claypool,WR,PIT,0,0,0,0,0,2,1,0,5,9,93,0,0,9.4,14.4,11.9
63,Jarvis Landry,WR,CLE,0,0,0,0,0,1,16,1,4,8,26,0,0,10.2,14.2,12.2
64,Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,6,10,80,0,0,8.0,14.0,11.0
65,Anthony Firkser,TE,TEN,0,0,0,0,0,0,0,0,5,7,26,0,0,2.6,7.6,5.1
66,Leonard Fournette,RB,TAM,0,0,0,0,0,10,35,0,6,6,39,0,0,7.4,13.4,10.4
67,George Kittle,TE,SFO,0,0,0,0,0,0,0,0,4,4,34,1,0,9.4,13.4,11.4
68,Rob Gronkowski,TE,TAM,0,0,0,0,0,0,0,0,6,8,71,0,0,7.1000000000000005,13.100000000000001,10.100000000000001
69,Ja'Marr Chase,WR,CIN,0,0,0,0,0,2,8,0,3,6,32,1,0,10.0,13.0,11.5
70,Ezekiel Elliott,RB,DAL,0,0,0,0,0,9,32,0,6,6,36,0,0,6.800000000000001,12.8,9.8
71,Dez Fitzpatrick,WR,TEN,0,0,0,0,0,0,0,0,3,6,35,1,0,9.5,12.5,11.0
72,Tyler Boyd,WR,CIN,0,0,0,0,0,1,14,0,6,8,49,0,0,6.300000000000001,12.3,9.3
73,A.J. Green,WR,ARI,0,0,0,0,0,0,0,0,4,7,78,0,0,7.800000000000001,11.8,9.8
74,Tyler Huntley,QB,BAL,219,0,1,36,26,7,40,0,0,0,0,0,0,10.76,10.76,10.76
75,James Robinson,RB,JAX,0,0,0,0,0,12,29,1,2,3,9,0,0,9.8,11.8,10.8
76,Josiah Deguara,TE,GNB,0,0,0,0,0,0,0,0,2,2,37,1,0,9.7,11.7,10.7
77,Saquon Barkley,RB,NYG,0,0,0,0,0,6,25,0,6,6,31,0,0,5.6,11.6,8.6
78,Eric Ebron,TE,PIT,0,0,0,0,0,0,0,0,3,3,24,1,0,8.4,11.4,9.9
79,Mac Jones,QB,NWE,207,1,1,26,22,6,1,0,0,0,0,0,0,10.379999999999999,10.379999999999999,10.379999999999999
80,Tre'Quan Smith,WR,NOR,0,0,0,0,0,0,0,0,5,8,64,0,0,6.4,11.4,8.9
81,Dalton Schultz,TE,DAL,0,0,0,0,0,0,0,0,6,8,53,0,0,5.300000000000001,11.3,8.3
82,Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,5,8,62,0,0,6.2,11.2,8.7
83,Pat Freiermuth,TE,PIT,0,0,0,0,0,0,0,0,4,7,11,1,0,7.1,11.1,9.1
84,T.J. Hockenson,TE,DET,0,0,0,0,0,0,0,0,6,8,51,0,0,5.1000000000000005,11.100000000000001,8.100000000000001
85,Josh Jacobs,RB,LVR,0,0,0,0,0,9,37,0,5,7,24,0,0,6.1000000000000005,11.100000000000001,8.600000000000001
86,Kadarius Toney,WR,NYG,0,0,0,1,0,0,0,0,7,12,40,0,0,4.0,11.0,7.5
87,Derek Carr,QB,LVR,215,1,1,27,19,0,0,0,0,0,0,0,1,8.6,8.6,8.6
88,DeVonta Smith,WR,PHI,0,0,0,0,0,0,0,0,4,6,61,0,0,6.1000000000000005,10.100000000000001,8.100000000000001
89,Joe Burrow,QB,CIN,148,1,0,29,20,3,11,0,0,0,0,0,1,9.02,9.02,9.02
90,Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,5,6,50,0,0,5.0,10.0,7.5
91,Carson Wentz,QB,IND,106,1,0,20,11,2,18,0,0,0,0,0,0,10.040000000000001,10.040000000000001,10.040000000000001
92,DeAndre Carter,WR,WAS,0,0,0,0,0,1,-3,0,2,3,22,1,0,7.9,9.9,8.9
93,Russell Gage,WR,ATL,0,0,0,0,0,0,0,0,5,8,49,0,0,4.9,9.9,7.4
94,Baker Mayfield,QB,CLE,176,1,2,29,15,4,9,0,0,0,0,0,0,7.9399999999999995,7.9399999999999995,7.9399999999999995
95,Cam Sims,WR,WAS,0,0,0,0,0,0,0,0,2,2,19,1,0,7.9,9.9,8.9
96,A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,5,9,48,0,0,4.800000000000001,9.8,7.300000000000001
97,DeeJay Dallas,RB,SEA,0,0,0,0,0,4,25,1,1,2,2,0,0,8.7,9.7,9.2
98,Daniel Jones,QB,NYG,167,1,2,38,23,3,10,0,0,0,0,0,0,7.68,7.68,7.68
99,Marquez Callaway,WR,NOR,0,0,0,0,0,0,0,0,1,4,26,1,0,8.6,9.6,9.1
100,Patrick Mahomes,QB,KAN,260,0,1,37,23,7,11,0,0,0,0,0,1,7.5,7.5,7.5
101,Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,5,10,44,0,0,4.4,9.4,6.9
102,Austin Hooper,TE,CLE,0,0,0,0,0,0,0,0,4,7,53,0,0,5.300000000000001,9.3,7.300000000000001
103,Ronald Jones II,RB,TAM,0,0,0,0,0,8,33,1,0,0,0,0,0,9.3,9.3,9.3
104,Marvin Jones,WR,JAX,0,0,0,0,0,0,0,0,4,6,52,0,0,5.2,9.2,7.2
105,Tony Pollard,RB,DAL,0,0,0,0,0,7,50,0,2,2,20,0,0,7.0,9.0,8.0
106,Laviska Shenault Jr.,WR,JAX,0,0,0,0,0,0,0,0,5,5,50,0,1,3.0,8.0,5.5
107,Kendrick Bourne,WR,NWE,0,0,0,0,0,1,7,0,4,4,42,0,0,4.9,8.9,6.9
108,Foster Moreau,TE,LVR,0,0,0,0,0,0,0,0,1,2,19,1,0,7.9,8.9,8.4
109,Trevor Lawrence,QB,JAX,158,0,0,25,16,3,23,0,0,0,0,0,0,8.620000000000001,8.620000000000001,8.620000000000001
110,Antonio Gibson,RB,WAS,0,0,0,0,0,19,95,0,0,0,0,0,1,7.5,7.5,7.5
111,Rhamondre Stevenson,RB,NWE,0,0,0,0,0,12,69,0,1,1,6,0,0,7.5,8.5,8.0
112,Russell Wilson,QB,SEA,207,0,0,26,14,2,2,0,0,0,0,0,0,8.479999999999999,8.479999999999999,8.479999999999999
113,Miles Sanders,RB,PHI,0,0,0,0,0,16,94,0,0,1,0,0,1,7.4,7.4,7.4
114,Antoine Wesley,WR,ARI,0,0,0,0,0,0,0,0,4,4,44,0,0,4.4,8.4,6.4
115,Robby Anderson,WR,CAR,0,0,0,0,0,0,0,0,5,6,30,0,0,3.0,8.0,5.5
116,Jakobi Meyers,WR,NWE,0,0,0,0,0,0,0,0,4,6,39,0,0,3.9000000000000004,7.9,5.9
117,Donald Parham,TE,LAC,0,0,0,0,0,0,0,0,4,5,38,0,0,3.8000000000000003,7.800000000000001,5.800000000000001
118,Sammy Watkins,WR,BAL,0,0,0,0,0,0,0,0,3,4,48,0,0,4.800000000000001,7.800000000000001,6.300000000000001
119,Matt Breida,RB,BUF,0,0,0,0,0,5,51,0,1,2,16,0,0,6.700000000000001,7.700000000000001,7.200000000000001
120,Chris Conley,WR,HOU,0,0,0,0,0,0,0,0,4,5,37,0,0,3.7,7.7,5.7
121,Devin Duvernay,WR,BAL,0,0,0,0,0,0,0,0,4,6,37,0,0,3.7,7.7,5.7
122,David Montgomery,RB,CHI,0,0,0,0,0,14,58,0,1,1,9,0,0,6.700000000000001,7.700000000000001,7.200000000000001
123,Durham Smythe,TE,MIA,0,0,0,0,0,0,0,0,4,5,37,0,0,3.7,7.7,5.7
124,Cedrick Wilson Jr.,WR,DAL,0,0,0,0,0,0,0,0,4,7,36,0,0,3.6,7.6,5.6
125,Michael Carter,RB,NYJ,0,0,0,0,0,9,63,0,1,1,2,0,0,6.500000000000001,7.500000000000001,7.000000000000001
126,Damien Harris,RB,NWE,0,0,0,0,0,10,56,0,1,1,9,0,0,6.500000000000001,7.500000000000001,7.000000000000001
127,Hunter Renfrow,WR,LVR,0,0,0,0,0,1,5,0,4,4,30,0,0,3.5,7.5,5.5
128,Lil'Jordan Humphrey,WR,NOR,0,0,0,0,0,0,0,0,1,1,4,1,0,6.4,7.4,6.9
129,Equanimeous St. Brown,WR,GNB,0,0,0,0,0,1,11,0,2,2,43,0,0,5.4,7.4,6.4
130,Devin Singletary,RB,BUF,0,0,0,0,0,3,17,0,3,4,26,0,0,4.300000000000001,7.300000000000001,5.800000000000001
131,Andrew Thomas,T,NYG,0,0,0,0,0,0,0,0,1,1,2,1,0,6.2,7.2,6.7
132,D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,4,8,31,0,0,3.1,7.1,5.1
133,Chester Rogers,WR,TEN,0,0,0,0,0,0,0,0,4,6,41,0,1,2.1000000000000005,6.1000000000000005,4.1000000000000005
134,Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,3,4,39,0,0,3.9000000000000004,6.9,5.4
135,Jeff Wilson,RB,SFO,0,0,0,0,0,19,50,0,1,2,8,0,0,5.8,6.8,6.3
136,Gerald Everett,TE,SEA,0,0,0,0,0,0,0,0,3,4,37,0,0,3.7,6.7,5.2
137,Darius Slayton,WR,NYG,0,0,0,0,0,0,0,0,4,7,37,0,1,1.7000000000000002,5.7,3.7
138,Ja'Marcus Bradley,WR,CLE,0,0,0,0,0,0,0,0,2,2,46,0,0,4.6000000000000005,6.6000000000000005,5.6000000000000005
139,Tyler Conklin,TE,MIN,0,0,0,0,0,0,0,0,3,3,35,0,0,3.5,6.5,5.0
140,Corey Davis,WR,NYJ,0,0,0,0,0,0,0,0,3,7,35,0,0,3.5,6.5,5.0
141,Trey Sermon,RB,SFO,0,0,0,0,0,10,32,0,1,1,23,0,0,5.5,6.5,6.0
142,David Johnson,RB,HOU,0,0,0,0,0,13,18,0,3,4,16,0,0,3.4000000000000004,6.4,4.9
143,Adrian Peterson,RB,TEN,0,0,0,0,0,9,40,0,2,2,4,0,0,4.4,6.4,5.4
144,Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,4,5,23,0,0,2.3000000000000003,6.300000000000001,4.300000000000001
145,Jordan Howard,RB,PHI,0,0,0,0,0,10,63,0,0,0,0,0,0,6.300000000000001,6.300000000000001,6.300000000000001
146,Jack Doyle,TE,IND,0,0,0,0,0,0,0,0,3,5,30,0,0,3.0,6.0,4.5
147,J.D. McKissic,RB,WAS,0,0,0,0,0,7,46,0,1,2,4,0,0,5.000000000000001,6.000000000000001,5.500000000000001
148,Rashod Bateman,WR,BAL,0,0,0,0,0,0,0,0,3,6,29,0,0,2.9000000000000004,5.9,4.4
149,Kyle Pitts,TE,ATL,0,0,0,0,0,0,0,0,3,5,29,0,0,2.9000000000000004,5.9,4.4
150,Jared Cook,TE,LAC,0,0,0,0,0,0,0,0,3,5,28,0,0,2.8000000000000003,5.800000000000001,4.300000000000001
151,Amon-Ra St. Brown,WR,DET,0,0,0,0,0,0,0,0,4,4,18,0,0,1.8,5.8,3.8
152,Dak Prescott,QB,DAL,216,0,2,43,28,0,0,0,0,0,0,0,1,2.6400000000000006,2.6400000000000006,2.6400000000000006
153,Emmanuel Sanders,WR,BUF,0,0,0,0,0,0,0,0,3,5,26,0,0,2.6,5.6,4.1
154,Tommy Tremble,TE,CAR,0,0,0,0,0,0,0,0,2,2,35,0,0,3.5,5.5,4.5
155,Qadree Ollison,RB,ATL,0,0,0,0,0,9,34,0,2,3,0,0,0,3.4000000000000004,5.4,4.4
156,John Bates,TE,WAS,0,0,0,0,0,0,0,0,3,3,23,0,0,2.3000000000000003,5.300000000000001,3.8000000000000003
157,Latavius Murray,RB,BAL,0,0,0,0,0,10,32,0,2,2,1,0,0,3.3000000000000003,5.300000000000001,4.300000000000001
158,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,3,5,23,0,0,2.3000000000000003,5.300000000000001,3.8000000000000003
159,Mike Davis,RB,ATL,0,0,0,0,0,3,1,0,3,4,20,0,0,2.1,5.1,3.6
160,Samaje Perine,RB,CIN,0,0,0,0,0,2,3,0,3,3,18,0,0,2.1,5.1,3.6
161,Jamal Agnew,WR,JAX,0,0,0,0,0,1,2,0,3,3,18,0,0,2.0,5.0,3.5
162,D'Onta Foreman,RB,TEN,0,0,0,0,0,7,25,0,1,1,15,0,0,4.0,5.0,4.5
163,Adam Humphries,WR,WAS,0,0,0,0,0,0,0,0,2,2,30,0,0,3.0,5.0,4.0
164,Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,2,6,27,0,0,2.7,4.7,3.7
165,Gabriel Davis,WR,BUF,0,0,0,0,0,0,0,0,2,4,27,0,0,2.7,4.7,3.7
166,Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,1,2,37,0,0,3.7,4.7,4.2
167,T.Y. Hilton,WR,IND,0,0,0,0,0,0,0,0,2,2,26,0,0,2.6,4.6,3.6
168,Justin Fields,QB,CHI,79,0,0,11,4,4,23,0,0,0,0,0,1,3.460000000000001,3.460000000000001,3.460000000000001
169,Jimmy Graham,TE,CHI,0,0,0,0,0,0,0,0,2,3,25,0,0,2.5,4.5,3.5
170,Mecole Hardman,WR,KAN,0,0,0,0,0,0,0,0,2,3,25,0,0,2.5,4.5,3.5
171,Hunter Henry,TE,NWE,0,0,0,0,0,0,0,0,2,3,25,0,0,2.5,4.5,3.5
172,Christian Kirk,WR,ARI,0,0,0,0,0,0,0,0,2,5,25,0,0,2.5,4.5,3.5
173,Albert Wilson,WR,MIA,0,0,0,1,0,1,-3,0,3,4,18,0,0,1.5,4.5,3.0
174,CeeDee Lamb,WR,DAL,0,0,0,0,0,0,0,0,3,4,14,0,0,1.4000000000000001,4.4,2.9000000000000004
175,Michael Pittman Jr.,WR,IND,0,0,0,0,0,0,0,0,2,5,23,0,0,2.3000000000000003,4.300000000000001,3.3000000000000003
176,David Njoku,TE,CLE,0,0,0,0,0,1,1,0,2,4,20,0,0,2.1,4.1,3.1
177,Matt Ryan,QB,ATL,153,0,2,28,19,0,0,0,0,0,0,0,0,2.12,2.12,2.12
178,Tajae Sharpe,WR,ATL,0,0,0,0,0,0,0,0,2,4,21,0,0,2.1,4.1,3.1
179,Rex Burkhead,RB,HOU,0,0,0,0,0,18,40,0,0,0,0,0,0,4.0,4.0,4.0
180,Kenyan Drake,RB,LVR,0,0,0,0,0,5,23,0,1,2,6,0,0,2.9000000000000004,3.9000000000000004,3.4000000000000004
181,Brandin Cooks,WR,HOU,0,0,0,0,0,0,0,0,2,3,18,0,0,1.8,3.8,2.8
182,Kyle Rudolph,TE,NYG,0,0,0,0,0,0,0,0,1,1,28,0,0,2.8000000000000003,3.8000000000000003,3.3000000000000003
183,Boston Scott,RB,PHI,0,0,0,0,0,6,16,0,2,2,2,0,0,1.8,3.8,2.8
184,Ray-Ray McCloud,WR,PIT,0,0,0,0,0,1,5,0,2,2,12,0,0,1.7000000000000002,3.7,2.7
185,Brandon Bolden,RB,NWE,0,0,0,0,0,1,1,0,2,2,15,0,0,1.6,3.6,2.6
186,Alex Collins,RB,SEA,0,0,0,0,0,10,36,0,0,0,0,0,0,3.6,3.6,3.6
187,Breshad Perriman,WR,TAM,0,0,0,0,0,1,-3,0,2,4,19,0,0,1.6,3.6,2.6
188,Darrel Williams,RB,KAN,0,0,0,0,0,5,15,0,1,3,11,0,0,2.6,3.6,3.1
189,Tee Higgins,WR,CIN,0,0,0,0,0,0,0,0,2,3,15,0,0,1.5,3.5,2.5
190,N'Keal Harry,WR,NWE,0,0,0,0,0,0,0,0,2,2,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
191,JJ Arcega-Whiteside,WR,PHI,0,0,0,0,0,0,0,0,1,1,23,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
192,Josh Palmer,WR,LAC,0,0,0,0,0,1,6,0,1,1,17,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
193,Evan Engram,TE,NYG,0,0,0,0,0,0,0,0,2,5,12,0,0,1.2000000000000002,3.2,2.2
194,James Washington,WR,PIT,0,0,0,0,0,0,0,0,2,3,12,0,0,1.2000000000000002,3.2,2.2
195,Deonte Harris,WR,NOR,0,0,0,0,0,0,0,0,2,5,11,0,0,1.1,3.1,2.1
196,Nyheim Hines,RB,IND,0,0,0,0,0,4,31,0,0,0,0,0,0,3.1,3.1,3.1
197,Nick Bawden,FB,NYJ,0,0,0,0,0,0,0,0,1,1,20,0,0,2.0,3.0,2.5
198,Eno Benjamin,RB,ARI,0,0,0,0,0,6,15,0,1,1,5,0,0,2.0,3.0,2.5
199,Devontae Booker,RB,NYG,0,0,0,0,0,3,15,0,1,1,5,0,0,2.0,3.0,2.5
200,Pharaoh Brown,TE,HOU,0,0,0,0,0,0,0,0,2,4,10,0,0,1.0,3.0,2.0
201,Jalen Guyton,WR,LAC,0,0,0,0,0,1,2,0,1,2,18,0,0,2.0,3.0,2.5
202,Zay Jones,WR,LVR,0,0,0,0,0,0,0,0,1,2,20,0,0,2.0,3.0,2.5
203,Nick Vannett,TE,NOR,0,0,0,0,0,0,0,0,1,1,20,0,0,2.0,3.0,2.5
204,K.J. Osborn,WR,MIN,0,0,0,0,0,0,0,0,1,4,19,0,0,1.9000000000000001,2.9000000000000004,2.4000000000000004
205,Adam Shaheen,TE,MIA,0,0,0,0,0,0,0,0,1,1,19,0,0,1.9000000000000001,2.9000000000000004,2.4000000000000004
206,Keith Smith,FB,ATL,0,0,0,0,0,3,8,0,1,1,11,0,0,1.9000000000000001,2.9000000000000004,2.4000000000000004
207,C.J. Uzomah,TE,CIN,0,0,0,0,0,0,0,0,2,3,9,0,0,0.9,2.9,1.9
208,Tevin Coleman,RB,NYJ,0,0,0,0,0,5,16,0,1,1,2,0,0,1.8,2.8,2.3
209,Jakeem Grant,WR,CHI,0,0,0,0,0,1,11,0,1,1,6,0,0,1.7000000000000002,2.7,2.2
210,Rashard Higgins,WR,CLE,0,0,0,0,0,0,0,0,1,5,17,0,0,1.7000000000000002,2.7,2.2
211,Jonnu Smith,TE,NWE,0,0,0,0,0,0,0,0,1,2,17,0,0,1.7000000000000002,2.7,2.2
212,Will Dissly,TE,SEA,0,0,0,0,0,0,0,0,1,3,16,0,0,1.6,2.6,2.1
213,D'Ernest Johnson,RB,CLE,0,0,0,0,0,5,26,0,0,0,0,0,0,2.6,2.6,2.6
214,Randall Cobb,WR,GNB,0,0,0,0,0,0,0,0,1,2,15,0,0,1.5,2.5,2.0
215,Ty Johnson,RB,NYJ,0,0,0,0,0,1,5,0,1,1,8,0,0,1.3,2.3,1.8
216,Jaret Patterson,RB,WAS,0,0,0,0,0,7,23,0,0,0,0,0,0,2.3000000000000003,2.3000000000000003,2.3000000000000003
217,Kenny Golladay,WR,NYG,0,0,0,0,0,0,0,0,1,2,12,0,0,1.2000000000000002,2.2,1.7000000000000002
218,Cole Kmet,TE,CHI,0,0,0,0,0,0,0,0,1,2,12,0,0,1.2000000000000002,2.2,1.7000000000000002
219,Mike Thomas,WR,CIN,0,0,0,0,0,0,0,0,1,1,12,0,0,1.2000000000000002,2.2,1.7000000000000002
220,Brock Wright,TE,DET,0,0,0,0,0,0,0,0,1,1,12,0,0,1.2000000000000002,2.2,1.7000000000000002
221,Jason Cabinda,FB,DET,0,0,0,0,0,2,21,0,0,1,0,0,0,2.1,2.1,2.1
222,Laquon Treadwell,WR,JAX,0,0,0,0,0,0,0,0,1,3,11,0,0,1.1,2.1,1.6
223,Malik Turner,WR,DAL,0,0,0,0,0,0,0,0,1,2,11,0,0,1.1,2.1,1.6
224,O.J. Howard,TE,TAM,0,0,0,0,0,0,0,0,1,1,10,0,0,1.0,2.0,1.5
225,Chris Moore,WR,HOU,0,0,0,0,0,0,0,0,1,1,10,0,0,1.0,2.0,1.5
226,Nico Collins,WR,HOU,0,0,0,0,0,0,0,0,1,2,9,0,0,0.9,1.9,1.4
227,Patrick Laird,RB,MIA,0,0,0,0,0,1,4,0,1,1,5,0,0,0.9,1.9,1.4
228,Rashaad Penny,RB,SEA,0,0,0,0,0,2,19,0,0,0,0,0,0,1.9000000000000001,1.9000000000000001,1.9000000000000001
229,Dwayne Washington,RB,NOR,0,0,0,0,0,1,3,0,1,1,6,0,0,0.9000000000000001,1.9000000000000001,1.4000000000000001
230,Tavon Austin,WR,JAX,0,0,0,0,0,0,0,0,1,2,18,0,1,-0.19999999999999996,0.8,0.30000000000000004
