,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
123,James O'Shaughnessy,TE,JAX,0,0,0,0,0,0,0,0,4,4,49,0,0,4.9,8.9,6.9
124,Sam Darnold,QB,CAR,190,0,0,32,15,1,11,0,0,0,0,0,0,8.700000000000001,8.700000000000001,8.700000000000001
125,Devontae Booker,RB,NYG,0,0,0,0,0,6,27,0,4,4,19,0,0,4.6000000000000005,8.600000000000001,6.6000000000000005
126,Marquez Callaway,WR,NOR,0,0,0,0,0,0,0,0,4,5,46,0,0,4.6000000000000005,8.600000000000001,6.6000000000000005
127,AJ Dillon,RB,GNB,0,0,0,0,0,9,41,0,3,3,15,0,0,5.6000000000000005,8.600000000000001,7.1000000000000005
128,Jason Moore,WR,LAC,0,0,0,0,0,0,0,0,3,4,56,0,0,5.6000000000000005,8.600000000000001,7.1000000000000005
129,C.J. Uzomah,TE,CIN,0,0,0,0,0,0,0,0,5,7,36,0,0,3.6,8.6,6.1
130,Phillip Dorsett,WR,HOU,0,0,0,0,0,0,0,0,3,6,55,0,0,5.5,8.5,7.0
131,Tyler Conklin,TE,MIN,0,0,0,0,0,0,0,0,4,5,44,0,0,4.4,8.4,6.4
132,DeSean Jackson,WR,LVR,0,0,0,0,0,0,0,0,4,5,44,0,0,4.4,8.4,6.4
133,Dezmon Patmon,WR,IND,0,0,0,0,0,0,0,0,1,1,14,1,0,7.4,8.4,7.9
134,Ben Roethlisberger,QB,PIT,159,1,1,35,23,0,0,0,0,0,0,0,1,6.359999999999999,6.359999999999999,6.359999999999999
135,Cordarrelle Patterson,RB,ATL,0,0,0,0,0,7,14,1,1,2,-1,0,0,7.300000000000001,8.3,7.800000000000001
136,Chase Claypool,WR,PIT,0,0,0,0,0,0,0,0,4,6,41,0,0,4.1000000000000005,8.100000000000001,6.1000000000000005
137,Craig Reynolds,RB,DET,0,0,0,0,0,11,29,0,3,4,22,0,0,5.1000000000000005,8.100000000000001,6.6000000000000005
138,Chris Moore,WR,HOU,0,0,0,0,0,0,0,0,4,4,40,0,0,4.0,8.0,6.0
139,Alvin Kamara,RB,NOR,0,0,0,0,0,13,52,0,2,4,7,0,0,5.9,7.9,6.9
140,DeeJay Dallas,RB,SEA,0,0,0,0,0,4,15,0,4,4,23,0,0,3.8000000000000003,7.800000000000001,5.800000000000001
141,Mike Glennon,QB,NYG,93,1,1,27,17,2,11,0,0,0,0,0,0,6.82,6.82,6.82
142,D'Onta Foreman,RB,TEN,0,0,0,0,0,9,17,1,0,0,0,0,0,7.7,7.7,7.7
143,Jamaal Williams,RB,DET,0,0,0,0,0,19,77,0,0,0,0,0,0,7.7,7.7,7.7
144,Jordan Howard,RB,PHI,0,0,0,0,0,9,37,0,2,4,19,0,0,5.6000000000000005,7.6000000000000005,6.6000000000000005
145,D'Ernest Johnson,RB,CLE,0,0,0,0,0,4,58,0,1,2,8,0,0,6.6000000000000005,7.6000000000000005,7.1000000000000005
146,Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,4,6,35,0,0,3.5,7.5,5.5
147,Lane Johnson,T,PHI,0,0,0,0,0,0,0,0,1,1,5,1,0,6.5,7.5,7.0
148,Kyle Juszczyk,FB,SFO,0,0,0,0,0,0,0,0,3,5,45,0,0,4.5,7.5,6.0
149,Dyami Brown,WR,WAS,0,0,0,0,0,0,0,0,2,2,53,0,0,5.300000000000001,7.300000000000001,6.300000000000001
150,Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,2,5,53,0,0,5.300000000000001,7.300000000000001,6.300000000000001
151,Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,4,5,33,0,0,3.3000000000000003,7.300000000000001,5.300000000000001
152,Quez Watkins,WR,PHI,0,0,0,0,0,0,0,0,3,3,43,0,0,4.3,7.3,5.8
153,Harrison Bryant,TE,CLE,0,0,0,0,0,0,0,0,1,1,1,1,0,6.1,7.1,6.6
154,Tevin Coleman,RB,NYJ,0,0,0,0,0,14,57,0,1,1,4,0,0,6.1000000000000005,7.1000000000000005,6.6000000000000005
155,Zach Gentry,TE,PIT,0,0,0,0,0,0,0,0,4,4,31,0,0,3.1,7.1,5.1
156,Mac Jones,QB,NWE,145,0,2,32,14,6,33,0,0,0,0,0,0,5.1,5.1,5.1
157,Drew Lock,QB,DEN,153,0,0,22,15,2,10,0,0,0,0,0,0,7.12,7.12,7.12
158,Conor McDermott,OL,NYJ,0,0,0,0,0,0,0,0,1,1,1,1,0,6.1,7.1,6.6
159,Terence Steele,T,DAL,0,0,0,0,0,0,0,0,1,1,1,1,0,6.1,7.1,6.6
160,Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,3,6,40,0,0,4.0,7.0,5.5
161,Tony Pollard,RB,DAL,0,0,0,0,0,8,34,0,2,3,16,0,0,5.0,7.0,6.0
162,Adam Thielen,WR,MIN,0,0,0,0,0,0,0,0,3,3,40,0,0,4.0,7.0,5.5
163,Russell Gage,WR,ATL,0,0,0,0,0,0,0,0,4,5,39,0,1,1.9000000000000004,5.9,3.9000000000000004
164,Cooper Rush,QB,DAL,70,1,0,3,2,2,0,0,0,0,0,0,0,6.800000000000001,6.800000000000001,6.800000000000001
165,Kadarius Toney,WR,NYG,0,0,0,0,0,0,0,0,4,9,28,0,0,2.8000000000000003,6.800000000000001,4.800000000000001
166,Kyle Allen,QB,WAS,67,1,0,10,8,0,0,0,0,0,0,0,0,6.68,6.68,6.68
167,Taylor Heinicke,QB,WAS,121,1,2,22,7,1,-1,0,0,0,0,0,0,4.74,4.74,4.74
168,Ray-Ray McCloud,WR,PIT,0,0,0,0,0,0,0,0,4,8,25,0,0,2.5,6.5,4.5
169,Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,2,4,42,0,0,4.2,6.2,5.2
170,Durham Smythe,TE,MIA,0,0,0,0,0,0,0,0,3,3,31,0,0,3.1,6.1,4.6
171,Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,3,4,30,0,0,3.0,6.0,4.5
172,Tyler Lockett,WR,SEA,0,0,0,0,0,0,0,0,3,6,30,0,0,3.0,6.0,4.5
173,Elijhaa Penny,RB,NYG,0,0,0,0,0,1,2,0,4,4,18,0,0,2.0,6.0,4.0
174,Brandon Powell,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
175,Will Richardson,G,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
176,Jamycal Hasty,RB,SFO,0,0,0,0,0,1,3,0,3,3,26,0,0,2.9000000000000004,5.9,4.4
177,Tyler Kroft,TE,NYJ,0,0,0,0,0,0,0,0,3,5,29,0,0,2.9000000000000004,5.9,4.4
178,Miles Sanders,RB,PHI,0,0,0,0,0,7,45,0,1,3,3,0,0,4.8,5.8,5.3
179,Nick Westbrook-Ikhine,WR,TEN,0,0,0,0,0,0,0,0,2,3,38,0,0,3.8000000000000003,5.800000000000001,4.800000000000001
180,Austin Hooper,TE,CLE,0,0,0,0,0,0,0,0,3,5,26,0,0,2.6,5.6,4.1
181,Cam Newton,QB,CAR,61,0,1,13,7,5,42,0,0,0,0,0,0,4.640000000000001,4.640000000000001,4.640000000000001
182,Josh Reynolds,WR,DET,0,0,0,0,0,0,0,0,2,7,36,0,0,3.6,5.6,4.6
183,Stephen Anderson,TE,LAC,0,0,0,0,0,0,0,0,2,2,34,0,0,3.4000000000000004,5.4,4.4
184,Kendrick Bourne,WR,NWE,0,0,0,0,0,0,0,0,2,4,33,0,0,3.3000000000000003,5.300000000000001,4.300000000000001
185,Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,3,4,22,0,0,2.2,5.2,3.7
186,Kenny Golladay,WR,NYG,0,0,0,0,0,0,0,0,3,8,22,0,0,2.2,5.2,3.7
187,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,2,4,32,0,0,3.2,5.2,4.2
188,Mack Hollins,WR,MIA,0,0,0,0,0,0,0,0,1,2,40,0,0,4.0,5.0,4.5
189,Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,2,4,28,0,0,2.8000000000000003,4.800000000000001,3.8000000000000003
190,Kalif Raymond,WR,DET,0,0,0,0,0,1,5,0,3,5,12,0,0,1.7000000000000002,4.7,3.2
191,Cody White,WR,PIT,0,0,0,0,0,0,0,0,3,3,16,0,0,1.6,4.6,3.1
192,Keelan Cole,WR,NYJ,0,0,0,0,0,0,0,0,2,2,25,0,0,2.5,4.5,3.5
193,Mike Davis,RB,ATL,0,0,0,0,0,7,28,0,1,1,7,0,0,3.5000000000000004,4.5,4.0
194,Brandon Bolden,RB,NWE,0,0,0,0,0,2,4,0,2,5,20,0,0,2.4,4.4,3.4
195,Marquise Goodwin,WR,CHI,0,0,0,0,0,0,0,0,2,2,23,0,0,2.3000000000000003,4.300000000000001,3.3000000000000003
196,A.J. Green,WR,ARI,0,0,0,0,0,0,0,0,1,3,33,0,0,3.3000000000000003,4.300000000000001,3.8000000000000003
197,Tommy Tremble,TE,CAR,0,0,0,0,0,0,0,0,2,2,22,0,0,2.2,4.2,3.2
198,Damiere Byrd,WR,CHI,0,0,0,0,0,0,0,0,1,3,11,0,0,1.1,2.1,1.6
199,George Kittle,TE,SFO,0,0,0,0,0,0,0,0,2,3,21,0,0,2.1,4.1,3.1
200,Ian Book,QB,NOR,135,0,2,20,12,3,6,0,0,0,0,0,0,2.0000000000000004,2.0000000000000004,2.0000000000000004
201,Jacob Hollister,TE,JAX,0,0,0,0,0,0,0,0,2,2,20,0,0,2.0,4.0,3.0
202,Emmanuel Sanders,WR,BUF,0,0,0,0,0,0,0,0,2,4,20,0,0,2.0,4.0,3.0
203,Geoff Swaim,TE,TEN,0,0,0,0,0,0,0,0,3,3,10,0,0,1.0,4.0,2.5
204,Ameer Abdullah,RB,CAR,0,0,0,0,0,2,1,0,3,6,8,0,0,0.9,3.9,2.4
205,Tyreek Hill,WR,KAN,0,0,0,0,0,0,0,0,2,2,19,0,0,1.9000000000000001,3.9000000000000004,2.9000000000000004
206,Jauan Jennings,WR,SFO,0,0,0,0,0,0,0,0,2,5,19,0,0,1.9000000000000001,3.9000000000000004,2.9000000000000004
207,Duke Johnson,RB,MIA,0,0,0,0,0,13,39,0,0,0,0,0,0,3.9000000000000004,3.9000000000000004,3.9000000000000004
208,Saquon Barkley,RB,NYG,0,0,0,0,0,15,32,0,1,1,-4,0,0,2.8000000000000003,3.8000000000000003,3.3000000000000003
209,Tim Patrick,WR,DEN,0,0,0,0,0,0,0,0,2,4,18,0,0,1.8,3.8,2.8
210,D'Wayne Eskridge,WR,SEA,0,0,0,0,0,1,7,0,2,3,10,0,0,1.7000000000000002,3.7,2.7
211,Reggie Bonnafon,RB,CAR,0,0,0,0,0,1,4,0,2,2,12,0,0,1.6,3.6,2.6
212,Tom Kennedy,WR,DET,0,0,0,0,0,0,0,0,2,2,16,0,0,1.6,3.6,2.6
213,Phillip Lindsay,RB,MIA,0,0,0,0,0,13,36,0,0,0,0,0,0,3.6,3.6,3.6
214,Benny Snell Jr.,RB,PIT,0,0,0,0,0,5,20,0,1,1,6,0,0,2.6,3.6,3.1
215,N'Keal Harry,WR,NWE,0,0,0,0,0,0,0,0,2,6,15,0,0,1.5,3.5,2.5
216,Zack Moss,RB,BUF,0,0,0,0,0,3,12,0,1,1,13,0,0,2.5,3.5,3.0
217,Jalen Reagor,WR,PHI,0,0,0,0,0,0,0,0,2,4,15,0,0,1.5,3.5,2.5
218,Demarcus Robinson,WR,KAN,0,0,0,0,0,0,0,0,2,2,15,0,0,1.5,3.5,2.5
219,Royce Freeman,RB,HOU,0,0,0,0,0,12,34,0,0,0,0,0,0,3.4000000000000004,3.4000000000000004,3.4000000000000004
220,Dontrell Hilliard,RB,TEN,0,0,0,0,0,5,20,0,2,2,-6,0,0,1.4,3.4,2.4
221,Latavius Murray,RB,BAL,0,0,0,0,0,5,12,0,1,1,12,0,0,2.4000000000000004,3.4000000000000004,2.9000000000000004
222,Brock Wright,TE,DET,0,0,0,0,0,0,0,0,3,3,4,0,0,0.4,3.4,1.9
223,Ashton Dulin,WR,IND,0,0,0,0,0,0,0,0,1,2,23,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
224,Rob Gronkowski,TE,TAM,0,0,0,0,0,0,0,0,1,2,23,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
225,C.J. Ham,FB,MIN,0,0,0,0,0,0,0,0,2,2,13,0,0,1.3,3.3,2.3
226,Kene Nwangwu,RB,MIN,0,0,0,0,0,5,8,0,2,2,5,0,0,1.3,3.3,2.3
227,Jaret Patterson,RB,WAS,0,0,0,0,0,9,33,0,0,0,0,0,0,3.3000000000000003,3.3000000000000003,3.3000000000000003
228,Noah Gray,TE,KAN,0,0,0,0,0,0,0,0,2,2,12,0,0,1.2000000000000002,3.2,2.2
229,KhaDarel Hodge,WR,DET,0,0,0,0,0,0,0,0,1,1,21,0,0,2.1,3.1,2.6
