,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
49,Mark Andrews,TE,BAL,0,0,0,0,0,0,0,0,5,7,109,0,0,10.9,15.9,13.4
50,Nyheim Hines,RB,IND,0,0,0,0,0,6,25,1,5,6,54,0,0,13.9,18.9,16.4
51,Hunter Renfrow,WR,LVR,0,0,0,0,0,0,0,0,5,6,77,1,0,13.7,18.7,16.2
52,Joe Burrow,QB,CIN,172,3,1,18,14,5,7,0,0,0,0,0,0,17.58,17.58,17.58
53,Chase Claypool,WR,PIT,0,0,0,0,0,0,0,0,9,15,96,0,0,9.600000000000001,18.6,14.100000000000001
54,Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,10,12,86,0,0,8.6,18.6,13.6
55,Jakobi Meyers,WR,NWE,0,0,0,0,0,0,0,0,9,14,94,0,0,9.4,18.4,13.9
56,James Conner,RB,ARI,0,0,0,0,0,11,43,2,1,1,10,0,0,17.3,18.3,17.8
57,Ben Roethlisberger,QB,PIT,318,1,2,58,38,1,5,0,0,0,0,0,0,13.219999999999999,13.219999999999999,13.219999999999999
58,Zack Moss,RB,BUF,0,0,0,0,0,13,60,0,3,3,31,1,0,15.1,18.1,16.6
59,Jaylen Waddle,WR,MIA,0,0,0,0,0,0,0,0,12,13,58,0,0,5.800000000000001,17.8,11.8
60,Aaron Jones,RB,GNB,0,0,0,0,0,19,82,1,2,2,14,0,0,15.600000000000001,17.6,16.6
61,Antonio Gibson,RB,WAS,0,0,0,0,0,12,31,0,1,2,73,1,0,16.4,17.4,16.9
62,George Kittle,TE,SFO,0,0,0,0,0,1,9,0,7,9,92,0,0,10.100000000000001,17.1,13.600000000000001
63,Adam Thielen,WR,MIN,0,0,0,0,0,0,0,0,6,9,50,1,0,11.0,17.0,14.0
64,Baker Mayfield,QB,CLE,246,1,0,31,19,4,31,0,0,0,0,0,0,16.94,16.94,16.94
65,Jimmy Garoppolo,QB,SFO,257,2,1,40,25,1,4,0,0,0,0,0,1,14.68,14.68,14.68
66,Matt Ryan,QB,ATL,243,2,0,36,27,1,-1,0,0,0,0,0,1,15.619999999999997,15.619999999999997,15.619999999999997
67,Russell Wilson,QB,SEA,298,1,0,32,23,3,7,0,0,0,0,0,0,16.62,16.62,16.62
68,Daniel Jones,QB,NYG,266,0,0,35,24,8,39,0,0,0,0,0,0,14.540000000000001,14.540000000000001,14.540000000000001
69,Chris Carson,RB,SEA,0,0,0,0,0,12,80,1,2,2,2,0,0,14.2,16.2,15.2
70,Cordarrelle Patterson,RB,ATL,0,0,0,0,0,7,20,0,6,7,82,0,0,10.200000000000001,16.200000000000003,13.200000000000001
71,Zach Ertz,TE,PHI,0,0,0,0,0,0,0,0,4,7,53,1,0,11.3,15.3,13.3
72,Melvin Gordon,RB,DEN,0,0,0,0,0,18,60,1,1,2,21,0,0,14.1,15.1,14.6
73,Kyle Juszczyk,FB,SFO,0,0,0,0,0,5,14,0,4,4,37,1,0,11.100000000000001,15.100000000000001,13.100000000000001
74,Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,5,5,40,1,0,10.0,15.0,12.5
75,Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,4,5,49,1,0,10.9,14.9,12.9
76,Marquez Valdes-Scantling,WR,GNB,0,0,0,0,0,0,0,0,3,4,59,1,0,11.9,14.9,13.4
77,Tim Patrick,WR,DEN,0,0,0,0,0,0,0,0,5,5,98,0,0,9.8,14.8,12.3
78,Jamaal Williams,RB,DET,0,0,0,0,0,12,42,1,2,2,25,0,0,12.7,14.7,13.7
79,Mac Jones,QB,NWE,270,1,3,51,30,6,28,0,0,0,0,0,0,11.600000000000001,11.600000000000001,11.600000000000001
80,Brandon Aiyuk,WR,SFO,0,0,0,0,0,1,8,0,4,6,37,1,0,10.5,14.5,12.5
81,Chase Edmonds,RB,ARI,0,0,0,0,0,11,26,0,7,8,49,0,0,7.5,14.5,11.0
82,Nick Westbrook-Ikhine,WR,TEN,0,0,0,0,0,0,0,0,4,4,53,1,1,9.3,13.3,11.3
83,Javonte Williams,RB,DEN,0,0,0,0,0,12,29,1,3,4,33,0,1,10.200000000000001,13.200000000000001,11.700000000000001
84,Marquez Callaway,WR,NOR,0,0,0,0,0,0,0,0,4,5,41,1,0,10.100000000000001,14.100000000000001,12.100000000000001
85,Calvin Ridley,WR,ATL,0,0,0,0,0,0,0,0,8,11,61,0,0,6.1000000000000005,14.100000000000001,10.100000000000001
86,DJ Chark,WR,JAX,0,0,0,0,0,0,0,0,3,6,49,1,0,10.9,13.9,12.4
87,Odell Beckham Jr.,WR,CLE,0,0,0,0,0,1,10,0,5,9,77,0,0,8.7,13.7,11.2
88,Tyler Boyd,WR,CIN,0,0,0,0,0,0,0,0,4,6,36,1,0,9.6,13.6,11.6
89,Jameis Winston,QB,NOR,128,2,0,21,13,5,4,0,0,0,0,0,0,13.520000000000001,13.520000000000001,13.520000000000001
90,Michael Pittman Jr.,WR,IND,0,0,0,0,0,1,5,0,6,12,68,0,0,7.300000000000001,13.3,10.3
91,Logan Thomas,TE,WAS,0,0,0,0,0,0,0,0,4,4,42,1,1,8.2,12.2,10.2
92,Kalif Raymond,WR,DET,0,0,0,0,0,0,0,0,6,10,68,0,0,6.800000000000001,12.8,9.8
93,Mecole Hardman,WR,KAN,0,0,0,0,0,1,2,0,3,4,33,1,0,9.5,12.5,11.0
94,Henry Ruggs III,WR,LVR,0,0,0,0,0,1,7,0,4,7,78,0,0,8.5,12.5,10.5
95,Stefon Diggs,WR,BUF,0,0,0,0,0,0,0,0,6,10,62,0,0,6.2,12.2,9.2
96,Marvin Jones,WR,JAX,0,0,0,0,0,0,0,0,6,8,62,0,0,6.2,12.2,9.2
97,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,3,6,32,1,0,9.2,12.2,10.7
98,Anthony Miller,WR,HOU,0,0,0,0,0,0,0,0,4,6,20,1,0,8.0,12.0,10.0
99,Bryan Edwards,WR,LVR,0,0,0,0,0,0,0,0,3,5,89,0,0,8.9,11.9,10.4
100,Teddy Bridgewater,QB,DEN,235,0,0,25,19,4,24,0,0,0,0,0,0,11.8,11.8,11.8
101,Trevor Lawrence,QB,JAX,219,1,2,34,22,6,27,0,0,0,0,0,2,7.460000000000001,7.460000000000001,7.460000000000001
102,Trey Sermon,RB,SFO,0,0,0,0,0,10,31,1,2,3,3,0,0,9.4,11.4,10.4
103,Pat Freiermuth,TE,PIT,0,0,0,0,0,0,0,0,3,5,22,1,0,8.2,11.2,9.7
104,Mike Davis,RB,ATL,0,0,0,0,0,12,50,0,4,4,20,0,0,7.0,11.0,9.0
105,Chuba Hubbard,RB,CAR,0,0,0,0,0,11,52,0,3,5,27,0,0,7.9,10.9,9.4
106,Sony Michel,RB,LAR,0,0,0,0,0,20,67,0,3,4,12,0,0,7.9,10.9,9.4
107,Sammy Watkins,WR,BAL,0,0,0,0,0,0,0,0,4,7,68,0,0,6.800000000000001,10.8,8.8
108,Tyreek Hill,WR,KAN,0,0,0,0,0,1,11,0,5,7,56,0,1,4.700000000000001,9.700000000000001,7.200000000000001
109,Davis Mills,QB,HOU,168,1,0,28,19,1,0,0,0,0,0,0,0,10.719999999999999,10.719999999999999,10.719999999999999
110,Tommy Tremble,TE,CAR,0,0,0,0,0,1,7,1,1,1,30,0,0,9.7,10.7,10.2
111,Gerald Everett,TE,SEA,0,0,0,0,0,0,0,0,5,5,54,0,0,5.4,10.4,7.9
112,Myles Gaskin,RB,MIA,0,0,0,0,0,13,65,0,3,6,9,0,0,7.4,10.4,8.9
113,Kenny Golladay,WR,NYG,0,0,0,0,0,0,0,0,4,5,64,0,0,6.4,10.4,8.4
114,Joe Mixon,RB,CIN,0,0,0,0,0,18,90,0,1,1,4,0,0,9.4,10.4,9.9
115,Darren Waller,TE,LVR,0,0,0,0,0,0,0,0,5,7,54,0,0,5.4,10.4,7.9
116,Jalen Reagor,WR,PHI,0,0,0,0,0,0,0,0,5,8,53,0,0,5.300000000000001,10.3,7.800000000000001
117,Devin Duvernay,WR,BAL,0,0,0,0,0,0,0,0,2,3,22,1,0,8.2,10.2,9.2
118,Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,4,7,62,0,0,6.2,10.2,8.2
119,Deebo Samuel,WR,SFO,0,0,0,0,0,2,0,0,5,10,52,0,0,5.2,10.2,7.7
120,Collin Johnson,WR,NYG,0,0,0,0,0,0,0,0,5,7,51,0,0,5.1000000000000005,10.100000000000001,7.6000000000000005
121,Austin Hooper,TE,CLE,0,0,0,0,0,0,0,0,2,3,19,1,0,7.9,9.9,8.9
122,Lee Smith,TE,ATL,0,0,0,0,0,0,0,0,3,3,7,1,0,6.7,9.7,8.2
123,Cedrick Wilson Jr.,WR,DAL,0,0,0,0,0,0,0,0,2,4,17,1,0,7.7,9.7,8.7
124,Rob Gronkowski,TE,TAM,0,0,0,0,0,0,0,0,4,8,55,0,0,5.5,9.5,7.5
125,CeeDee Lamb,WR,DAL,0,0,0,0,0,1,-1,0,3,3,66,0,0,6.500000000000001,9.5,8.0
126,Tyler Johnson,WR,TAM,0,0,0,0,0,0,0,0,3,6,63,0,0,6.300000000000001,9.3,7.800000000000001
127,Taysom Hill,TE,NOR,0,0,0,0,0,6,32,1,0,0,0,0,0,9.2,9.2,9.2
128,Malcolm Brown,RB,MIA,0,0,0,0,0,7,31,1,0,2,0,0,0,9.1,9.1,9.1
129,Corey Davis,WR,NYJ,0,0,0,0,0,0,0,0,5,10,41,0,0,4.1000000000000005,9.100000000000001,6.6000000000000005
130,Jared Goff,QB,DET,217,0,0,30,22,1,4,0,0,0,0,0,0,9.08,9.08,9.08
131,Terrace Marshall Jr.,WR,CAR,0,0,0,0,0,0,0,0,4,5,48,0,0,4.800000000000001,8.8,6.800000000000001
132,Laviska Shenault Jr.,WR,JAX,0,0,0,0,0,0,0,0,4,4,48,0,0,4.800000000000001,8.8,6.800000000000001
133,Kenyan Drake,RB,LVR,0,0,0,0,0,8,24,0,3,6,33,0,0,5.700000000000001,8.700000000000001,7.200000000000001
134,Joe Fortson,TE,KAN,0,0,0,0,0,0,0,0,2,2,7,1,0,6.7,8.7,7.7
135,Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,5,5,37,0,0,3.7,8.7,6.2
136,Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,2,4,66,0,0,6.6000000000000005,8.600000000000001,7.6000000000000005
137,Hunter Henry,TE,NWE,0,0,0,0,0,0,0,0,5,6,36,0,0,3.6,8.6,6.1
138,Jeremy McNichols,RB,TEN,0,0,0,0,0,2,6,0,1,2,10,1,0,7.6,8.6,8.1
139,Miles Sanders,RB,PHI,0,0,0,0,0,2,27,0,3,4,28,0,0,5.5,8.5,7.0
140,Greg Ward,WR,PHI,0,0,0,0,0,0,0,0,1,1,15,1,0,7.5,8.5,8.0
141,Nick Chubb,RB,CLE,0,0,0,0,0,22,84,0,0,0,0,0,0,8.4,8.4,8.4
142,Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,3,7,53,0,0,5.300000000000001,8.3,6.800000000000001
143,Van Jefferson,WR,LAR,0,0,0,0,0,0,0,0,4,6,42,0,0,4.2,8.2,6.2
144,DeVante Parker,WR,MIA,0,0,0,0,0,0,0,0,4,7,42,0,0,4.2,8.2,6.2
145,Jonathan Taylor,RB,IND,0,0,0,0,0,10,64,0,1,1,8,0,0,7.2,8.2,7.7
146,Travis Homer,RB,SEA,0,0,0,0,0,0,0,0,3,3,48,0,0,4.800000000000001,7.800000000000001,6.300000000000001
147,Carson Wentz,QB,IND,194,0,0,37,19,0,0,0,0,0,0,0,0,7.76,7.76,7.76
148,Julio Jones,WR,TEN,0,0,0,0,0,0,0,0,3,4,47,0,0,4.7,7.7,6.2
149,Chester Rogers,WR,TEN,0,0,0,0,0,0,0,0,1,2,6,1,0,6.6,7.6,7.1
150,Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,4,5,35,0,0,3.5,7.5,5.5
151,David Montgomery,RB,CHI,0,0,0,0,0,10,34,0,2,4,21,0,0,5.5,7.5,6.5
152,Tony Pollard,RB,DAL,0,0,0,0,0,11,60,0,1,1,5,0,0,6.5,7.5,7.0
153,Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,4,5,32,0,0,3.2,7.2,5.2
154,Alec Ingold,FB,LVR,0,0,0,0,0,1,0,0,1,1,1,1,0,6.1,7.1,6.6
155,Tyler Lockett,WR,SEA,0,0,0,0,0,0,0,0,4,4,31,0,0,3.1,7.1,5.1
156,Will Fuller,WR,MIA,0,0,0,0,0,0,0,0,3,6,20,0,0,2.0,5.0,3.5
157,Robert Woods,WR,LAR,0,0,0,0,0,1,5,0,3,6,33,0,0,3.8000000000000003,6.800000000000001,5.300000000000001
158,Mohamed Sanu,WR,SFO,0,0,0,0,0,0,0,0,3,6,36,0,0,3.6,6.6,5.1
159,Quez Watkins,WR,PHI,0,0,0,0,0,0,0,0,2,2,46,0,0,4.6000000000000005,6.6000000000000005,5.6000000000000005
160,Leonard Fournette,RB,TAM,0,0,0,0,0,4,8,0,3,3,26,0,0,3.4000000000000004,6.4,4.9
161,Kenneth Gainwell,RB,PHI,0,0,0,0,0,1,2,0,3,4,32,0,0,3.4000000000000004,6.4,4.9
162,Ray-Ray McCloud,WR,PIT,0,0,0,0,0,0,0,0,3,4,33,0,0,3.3000000000000003,6.300000000000001,4.800000000000001
163,Deonte Harris,WR,NOR,0,0,0,0,0,0,0,0,3,3,31,0,0,3.1,6.1,4.6
164,Trey Lance,QB,SFO,0,0,0,0,0,1,1,1,0,0,0,0,0,6.1,6.1,6.1
165,Fletcher Cox,DT,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
166,Christian McCaffrey,RB,CAR,0,0,0,0,0,7,31,0,2,2,9,0,0,4.0,6.0,5.0
167,Donovan Peoples-Jones,WR,CLE,0,0,0,0,0,0,0,0,2,2,39,0,0,3.9000000000000004,5.9,4.9
168,Darrel Williams,RB,KAN,0,0,0,0,0,7,28,0,2,3,11,0,0,3.9000000000000004,5.9,4.9
169,J.D. McKissic,RB,WAS,0,0,0,0,0,3,23,0,2,2,15,0,0,3.8000000000000003,5.800000000000001,4.800000000000001
170,DeVonta Smith,WR,PHI,0,0,0,0,0,0,0,0,3,6,28,0,0,2.8000000000000003,5.800000000000001,4.300000000000001
171,Geoff Swaim,TE,TEN,0,0,0,0,0,0,0,0,3,4,27,0,0,2.7,5.7,4.2
172,Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,3,4,26,0,0,2.6,5.6,4.1
173,Darren Fells,TE,DET,0,0,0,0,0,0,0,0,2,3,35,0,0,3.5,5.5,4.5
174,Kyle Pitts,TE,ATL,0,0,0,0,0,0,0,0,2,3,35,0,0,3.5,5.5,4.5
175,JuJu Smith-Schuster,WR,PIT,0,0,0,0,0,0,0,0,3,4,25,0,0,2.5,5.5,4.0
176,Brandon Bolden,RB,NWE,0,0,0,0,0,3,-1,0,3,4,23,0,0,2.2,5.2,3.7
177,Allen Lazard,WR,GNB,0,0,0,0,0,0,0,0,1,1,42,0,0,4.2,5.2,4.7
178,Elijah Moore,WR,NYJ,0,0,0,0,0,0,0,0,3,6,22,0,0,2.2,5.2,3.7
179,DeAndre Hopkins,WR,ARI,0,0,0,0,0,0,0,0,3,6,21,0,0,2.1,5.1,3.6
180,Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,2,7,31,0,0,3.1,5.1,4.1
181,Keelan Cole,WR,NYJ,0,0,0,0,0,0,0,0,2,2,30,0,0,3.0,5.0,4.0
182,James Washington,WR,PIT,0,0,0,0,0,0,0,0,3,5,20,0,0,2.0,5.0,3.5
183,Michael Carter,RB,NYJ,0,0,0,0,0,9,24,0,2,3,5,0,0,2.9000000000000004,4.9,3.9000000000000004
184,Will Dissly,TE,SEA,0,0,0,0,0,0,0,0,1,1,39,0,0,3.9000000000000004,4.9,4.4
185,Maxx Williams,TE,ARI,0,0,0,0,0,0,0,0,3,3,19,0,0,1.9000000000000001,4.9,3.4000000000000004
186,C.J. Board,WR,NYG,0,0,0,0,0,0,0,0,1,2,38,0,0,3.8000000000000003,4.800000000000001,4.300000000000001
187,Jared Cook,TE,LAC,0,0,0,0,0,0,0,0,2,3,27,0,0,2.7,4.7,3.7
188,Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,2,6,27,0,0,2.7,4.7,3.7
189,Braxton Berrios,WR,NYJ,0,0,0,0,0,0,0,0,2,3,26,0,0,2.6,4.6,3.6
190,AJ Dillon,RB,GNB,0,0,0,0,0,6,18,0,2,2,8,0,0,2.6,4.6,3.6
191,Chris Evans,RB,CIN,0,0,0,0,0,0,0,0,2,2,26,0,0,2.6,4.6,3.6
192,K.J. Osborn,WR,MIN,0,0,0,0,0,0,0,0,2,2,26,0,0,2.6,4.6,3.6
193,Zach Wilson,QB,NYJ,160,0,2,35,19,1,2,0,0,0,0,0,0,2.6000000000000005,2.6000000000000005,2.6000000000000005
194,Rashard Higgins,WR,CLE,0,0,0,0,0,0,0,0,2,2,24,0,0,2.4000000000000004,4.4,3.4000000000000004
195,Carlos Hyde,RB,JAX,0,0,0,0,0,8,44,0,0,0,0,0,0,4.4,4.4,4.4
196,Dan Arnold,TE,CAR,0,0,0,0,0,0,0,0,2,4,23,0,0,2.3000000000000003,4.300000000000001,3.3000000000000003
197,Tony Jones,RB,NOR,0,0,0,0,0,2,12,0,2,2,10,0,0,2.2,4.2,3.2
198,Justin Fields,QB,CHI,68,0,0,20,6,3,12,0,0,0,0,0,0,3.9200000000000004,3.9200000000000004,3.9200000000000004
199,James Proche,WR,BAL,0,0,0,0,0,0,0,0,1,1,29,0,0,2.9000000000000004,3.9000000000000004,3.4000000000000004
200,KJ Hamler,WR,DEN,0,0,0,0,0,0,0,0,1,3,28,0,0,2.8000000000000003,3.8000000000000003,3.3000000000000003
201,Nelson Agholor,WR,NWE,0,0,0,0,0,0,0,0,2,8,17,0,0,1.7000000000000002,3.7,2.7
202,Demarcus Robinson,WR,KAN,0,0,0,0,0,0,0,0,2,2,17,0,0,1.7000000000000002,3.7,2.7
203,Cody White,WR,PIT,0,0,0,0,0,0,0,0,2,2,17,0,0,1.7000000000000002,3.7,2.7
204,Sterling Shepard,WR,NYG,0,0,0,0,0,0,0,0,2,3,16,0,0,1.6,3.6,2.6
205,Devin Singletary,RB,BUF,0,0,0,0,0,11,26,0,1,2,0,0,0,2.6,3.6,3.1
206,Kadarius Toney,WR,NYG,0,0,0,0,0,0,0,0,2,3,16,0,0,1.6,3.6,2.6
207,Alex Erickson,WR,CAR,0,0,0,0,0,0,0,0,1,1,25,0,0,2.5,3.5,3.0
208,Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,2,3,15,0,0,1.5,3.5,2.5
209,Royce Freeman,RB,CAR,0,0,0,0,0,5,17,0,1,1,8,0,0,2.5,3.5,3.0
210,Jacob Hollister,TE,JAX,0,0,0,0,0,0,0,0,2,6,15,0,0,1.5,3.5,2.5
211,Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,2,2,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
212,Blake Jarwin,TE,DAL,0,0,0,0,0,0,0,0,2,2,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
213,Gabriel Davis,WR,BUF,0,0,0,0,0,0,0,0,1,1,23,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
214,Demetric Felton,RB,CLE,0,0,0,0,0,0,0,0,2,3,13,0,0,1.3,3.3,2.3
215,Ty Johnson,RB,NYJ,0,0,0,0,0,3,17,0,1,5,6,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
216,Tyler Kroft,TE,NYJ,0,0,0,0,0,0,0,0,2,2,12,0,0,1.2000000000000002,3.2,2.2
217,Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,2,6,12,0,0,1.2000000000000002,3.2,2.2
218,Cam Sims,WR,WAS,0,0,0,0,0,1,7,0,1,2,15,0,0,2.2,3.2,2.7
219,Evan Engram,TE,NYG,0,0,0,0,0,0,0,0,2,6,21,0,1,0.10000000000000009,2.1,1.1
220,Damien Harris,RB,NWE,0,0,0,0,0,6,14,0,2,2,-3,0,0,1.1,3.1,2.1
221,Scott Miller,WR,TAM,0,0,0,0,0,0,0,0,2,3,11,0,0,1.1,3.1,2.1
222,Gabe Nabers,FB,LAC,0,0,0,0,0,0,0,0,2,2,11,0,0,1.1,3.1,2.1
223,Freddie Swain,WR,SEA,0,0,0,0,0,1,11,0,1,2,10,0,0,2.1,3.1,2.6
224,T.J. Hockenson,TE,DET,0,0,0,0,0,0,0,0,2,2,10,0,0,1.0,3.0,2.0
225,Mark Ingram,RB,HOU,0,0,0,0,0,6,21,0,1,1,-1,0,0,2.0,3.0,2.5
226,Parris Campbell,WR,IND,0,0,0,0,0,0,0,0,2,4,9,0,0,0.9,2.9,1.9
227,Donald Parham,TE,LAC,0,0,0,0,0,0,0,0,1,1,19,0,0,1.9000000000000001,2.9000000000000004,2.4000000000000004
228,Mike Thomas,WR,CIN,0,0,0,0,0,0,0,0,1,1,19,0,0,1.9000000000000001,2.9000000000000004,2.4000000000000004
229,Latavius Murray,RB,BAL,0,0,0,0,0,7,28,0,0,0,0,0,0,2.8000000000000003,2.8000000000000003,2.8000000000000003
230,Kenny Stills,WR,NOR,0,0,0,0,0,0,0,0,1,3,17,0,0,1.7000000000000002,2.7,2.2
231,Zay Jones,WR,LVR,0,0,0,0,0,0,0,0,1,1,15,0,0,1.5,2.5,2.0
