,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
121,Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,4,4,51,0,0,5.1000000000000005,9.100000000000001,7.1000000000000005
122,Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,4,4,51,0,0,5.1000000000000005,9.100000000000001,7.1000000000000005
123,Ezekiel Elliott,RB,DAL,0,0,0,0,0,12,45,0,1,6,15,0,0,6.0,7.0,6.5
124,Josh Gordon,WR,KAN,0,0,0,0,0,0,0,0,2,3,9,1,0,6.9,8.9,7.9
125,Jared Cook,TE,LAC,0,0,0,0,0,0,0,0,2,5,8,1,0,6.8,8.8,7.8
126,Joe Mixon,RB,CIN,0,0,0,0,0,18,58,0,2,2,10,0,0,6.800000000000001,8.8,7.800000000000001
127,Kyle Rudolph,TE,NYG,0,0,0,0,0,0,0,0,2,2,66,0,0,6.6000000000000005,8.600000000000001,7.6000000000000005
128,Brandon Zylstra,WR,CAR,0,0,0,0,0,0,0,0,4,5,45,0,0,4.5,8.5,6.5
129,D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,4,8,43,0,0,4.3,8.3,6.3
130,Josh Reynolds,WR,DET,0,0,0,0,0,0,0,0,3,5,52,0,0,5.2,8.2,6.7
131,Mecole Hardman,WR,KAN,0,0,0,0,0,1,0,0,2,2,59,0,0,5.9,7.9,6.9
132,Sony Michel,RB,LAR,0,0,0,0,0,20,79,0,0,1,0,0,0,7.9,7.9,7.9
133,Jauan Jennings,WR,SFO,0,0,0,0,0,0,0,0,3,5,46,0,0,4.6000000000000005,7.6000000000000005,6.1000000000000005
134,Geoff Swaim,TE,TEN,0,0,0,0,0,0,0,0,3,4,45,0,0,4.5,7.5,6.0
135,Josiah Deguara,TE,GNB,0,0,0,0,0,0,0,0,3,3,44,0,0,4.4,7.4,5.9
136,Anthony Firkser,TE,TEN,0,0,0,0,0,0,0,0,4,5,34,0,0,3.4000000000000004,7.4,5.4
137,Adam Humphries,WR,WAS,0,0,0,0,0,0,0,0,4,7,34,0,0,3.4000000000000004,7.4,5.4
138,Laviska Shenault Jr.,WR,JAX,0,0,0,0,0,0,0,0,4,7,34,0,0,3.4000000000000004,7.4,5.4
139,Nick Vannett,TE,NOR,0,0,0,0,0,0,0,0,3,6,44,0,0,4.4,7.4,5.9
140,Hayden Hurst,TE,ATL,0,0,0,0,0,0,0,0,1,1,3,1,0,6.3,7.3,6.8
141,Julio Jones,WR,TEN,0,0,0,0,0,0,0,0,4,6,33,0,0,3.3000000000000003,7.300000000000001,5.300000000000001
142,Samaje Perine,RB,CIN,0,0,0,0,0,4,11,0,4,5,22,0,0,3.3000000000000003,7.300000000000001,5.300000000000001
143,AJ Dillon,RB,GNB,0,0,0,0,0,15,71,0,0,0,0,0,0,7.1000000000000005,7.1000000000000005,7.1000000000000005
144,D.J. Montgomery,WR,NYJ,0,0,0,0,0,0,0,0,3,6,36,0,0,3.6,6.6,5.1
145,Zay Jones,WR,LVR,0,0,0,0,0,0,0,0,5,7,25,0,1,0.5,5.5,3.0
146,Tre'Quan Smith,WR,NOR,0,0,0,0,0,0,0,0,3,3,33,0,0,3.3000000000000003,6.300000000000001,4.800000000000001
147,Latavius Murray,RB,BAL,0,0,0,0,0,1,1,1,0,0,0,0,0,6.1,6.1,6.1
148,James O'Shaughnessy,TE,JAX,0,0,0,0,0,0,0,0,4,6,21,0,0,2.1,6.1,4.1
149,Nick Westbrook-Ikhine,WR,TEN,0,0,0,0,0,0,0,0,3,3,31,0,0,3.1,6.1,4.6
150,Dorance Armstrong Jr.,DE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
151,Myles Garrett,DE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
152,Mike Hughes,CB,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
153,Will Dissly,TE,SEA,0,0,0,0,0,0,0,0,2,3,38,0,0,3.8000000000000003,5.800000000000001,4.800000000000001
154,Travis Kelce,TE,KAN,0,0,0,0,0,0,0,0,3,4,27,0,0,2.7,5.7,4.2
155,Corey Clement,RB,DAL,0,0,0,0,0,13,44,0,1,2,2,0,0,4.6000000000000005,5.6000000000000005,5.1000000000000005
156,Jeff Wilson,RB,SFO,0,0,0,0,0,13,56,0,0,0,0,0,0,5.6000000000000005,5.6000000000000005,5.6000000000000005
157,P.J. Walker,QB,CAR,75,1,1,12,6,2,-5,0,0,0,0,0,0,4.5,4.5,4.5
158,Marquez Callaway,WR,NOR,0,0,0,0,0,0,0,0,2,4,34,0,0,3.4000000000000004,5.4,4.4
159,Ameer Abdullah,RB,CAR,0,0,0,0,0,4,16,0,2,4,17,0,0,3.3000000000000003,5.300000000000001,4.300000000000001
160,Justin Jackson,RB,LAC,0,0,0,0,0,9,35,0,1,1,7,0,0,4.2,5.2,4.7
161,Antonio Gibson,RB,WAS,0,0,0,0,0,10,36,0,2,2,5,0,1,2.0999999999999996,4.1,3.0999999999999996
162,Trevor Lawrence,QB,JAX,221,0,4,40,24,1,2,0,0,0,0,0,0,1.0399999999999998,1.0399999999999998,1.0399999999999998
163,Marquez Valdes-Scantling,WR,GNB,0,0,0,0,0,0,0,0,3,5,20,0,0,2.0,5.0,3.5
164,Brock Wright,TE,DET,0,0,0,0,0,0,0,0,3,5,20,0,0,2.0,5.0,3.5
165,Kendall Blanton,TE,LAR,0,0,0,0,0,0,0,0,2,3,29,0,0,2.9000000000000004,4.9,3.9000000000000004
166,Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,3,6,19,0,0,1.9000000000000001,4.9,3.4000000000000004
167,Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,2,3,28,0,0,2.8000000000000003,4.800000000000001,3.8000000000000003
168,Joshua Kelley,RB,LAC,0,0,0,0,0,10,33,0,1,1,5,0,0,3.8000000000000003,4.800000000000001,4.300000000000001
169,Jaret Patterson,RB,WAS,0,0,0,0,0,4,29,0,1,1,9,0,0,3.8000000000000003,4.800000000000001,4.300000000000001
170,Tavon Austin,WR,JAX,0,0,0,0,0,0,0,0,3,5,17,0,0,1.7000000000000002,4.7,3.2
171,Tyler Johnson,WR,TAM,0,0,0,0,0,0,0,0,3,3,17,0,0,1.7000000000000002,4.7,3.2
172,Cole Kmet,TE,CHI,0,0,0,0,0,0,0,0,3,5,17,0,0,1.7000000000000002,4.7,3.2
173,Sterling Shepard,WR,NYG,0,0,0,0,0,0,0,0,2,4,27,0,0,2.7,4.7,3.7
174,Rondale Moore,WR,ARI,0,0,0,0,0,2,11,0,3,4,5,0,0,1.6,4.6,3.1
175,Bryan Edwards,WR,LVR,0,0,0,0,0,0,0,0,2,3,24,0,0,2.4000000000000004,4.4,3.4000000000000004
176,Foster Moreau,TE,LVR,0,0,0,0,0,0,0,0,3,6,13,0,0,1.3,4.3,2.8
177,Tommy Tremble,TE,CAR,0,0,0,0,0,0,0,0,2,2,23,0,0,2.3000000000000003,4.300000000000001,3.3000000000000003
178,Tim Patrick,WR,DEN,0,0,0,0,0,0,0,0,2,5,21,0,0,2.1,4.1,3.1
179,Peyton Barber,RB,LVR,0,0,0,0,0,1,7,0,2,3,13,0,0,2.0,4.0,3.0
180,Tyler Conklin,TE,MIN,0,0,0,0,0,0,0,0,2,2,20,0,0,2.0,4.0,3.0
181,Chris Conley,WR,HOU,0,0,0,0,0,0,0,0,2,2,20,0,0,2.0,4.0,3.0
182,Jamycal Hasty,RB,SFO,0,0,0,0,0,0,0,0,3,3,10,0,0,1.0,4.0,2.5
183,D'Ernest Johnson,RB,CLE,0,0,0,0,0,4,22,0,1,1,7,0,0,2.9000000000000004,3.9000000000000004,3.4000000000000004
184,Tony Jones,RB,NOR,0,0,0,0,0,6,10,0,1,1,19,0,0,2.9000000000000004,3.9000000000000004,3.4000000000000004
185,Kareem Hunt,RB,CLE,0,0,0,0,0,2,5,0,2,2,13,0,0,1.8,3.8,2.8
186,Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,1,1,28,0,0,2.8000000000000003,3.8000000000000003,3.3000000000000003
187,Cedrick Wilson Jr.,WR,DAL,0,0,0,0,0,0,0,0,2,2,18,0,0,1.8,3.8,2.8
188,Shane Zylstra,TE,DET,0,0,0,0,0,0,0,0,2,6,18,0,0,1.8,3.8,2.8
189,Keelan Cole,WR,NYJ,0,0,0,0,0,0,0,0,1,6,27,0,0,2.7,3.7,3.2
190,Devin Duvernay,WR,BAL,0,0,0,0,0,1,3,0,2,5,14,0,0,1.7000000000000002,3.7,2.7
191,Kenny Golladay,WR,NYG,0,0,0,0,0,0,0,0,2,8,15,0,0,1.5,3.5,2.5
192,Trey Ragas,RB,LVR,0,0,0,0,0,1,9,0,2,2,6,0,0,1.5,3.5,2.5
193,Emmanuel Sanders,WR,BUF,0,0,0,0,0,0,0,0,1,1,25,0,0,2.5,3.5,3.0
194,Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,2,6,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
195,Donald Parham,TE,LAC,0,0,0,0,0,0,0,0,2,2,13,0,0,1.3,3.3,2.3
196,DeAndre Carter,WR,WAS,0,0,0,0,0,0,0,0,2,6,12,0,0,1.2000000000000002,3.2,2.2
197,Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,2,4,11,0,0,1.1,3.1,2.1
198,John Bates,TE,WAS,0,0,0,0,0,0,0,0,1,2,19,0,0,1.9000000000000001,2.9000000000000004,2.4000000000000004
199,Jimmy Graham,TE,CHI,0,0,0,0,0,0,0,0,2,3,9,0,0,0.9,2.9,1.9
200,DeSean Jackson,WR,LVR,0,0,0,0,0,0,0,0,1,2,19,0,0,1.9000000000000001,2.9000000000000004,2.4000000000000004
201,Darnell Mooney,WR,CHI,0,0,0,0,0,0,0,0,1,5,19,0,0,1.9000000000000001,2.9000000000000004,2.4000000000000004
202,La'Mical Perine,RB,NYJ,0,0,0,0,0,7,28,0,0,0,0,0,0,2.8000000000000003,2.8000000000000003,2.8000000000000003
203,Alex Collins,RB,SEA,0,0,0,0,0,7,16,0,1,1,1,0,0,1.7000000000000002,2.7,2.2
204,Davion Davis,WR,HOU,0,0,0,0,0,0,0,0,1,1,17,0,0,1.7000000000000002,2.7,2.2
205,Chris Herndon,TE,MIN,0,0,0,0,0,0,0,0,1,1,17,0,0,1.7000000000000002,2.7,2.2
206,Alexander Mattison,RB,MIN,0,0,0,0,0,6,27,0,0,1,0,0,0,2.7,2.7,2.7
207,Damien Williams,RB,CHI,0,0,0,0,0,2,13,0,1,1,4,0,0,1.7000000000000002,2.7,2.2
208,Penny Hart,WR,SEA,0,0,0,0,0,0,0,0,1,1,16,0,0,1.6,2.6,2.1
209,Juwan Johnson,TE,NOR,0,0,0,0,0,0,0,0,1,1,15,0,0,1.5,2.5,2.0
210,Dare Ogunbowale,RB,JAX,0,0,0,0,0,0,0,0,2,3,5,0,0,0.5,2.5,1.5
211,Drew Sample,TE,CIN,0,0,0,0,0,0,0,0,1,1,14,0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001
212,Chester Rogers,WR,TEN,0,0,0,0,0,0,0,0,1,1,13,0,0,1.3,2.3,1.8
213,Kyle Allen,QB,WAS,53,0,0,9,4,2,11,0,0,0,0,0,1,1.2200000000000002,1.2200000000000002,1.2200000000000002
214,Lee Smith,TE,ATL,0,0,0,0,0,0,0,0,1,1,12,0,0,1.2000000000000002,2.2,1.7000000000000002
215,Stephen Anderson,TE,LAC,0,0,0,0,0,0,0,0,1,1,11,0,0,1.1,2.1,1.6
216,Phillip Dorsett,WR,HOU,0,0,0,0,0,1,0,0,1,3,9,0,0,0.9,1.9,1.4
217,Racey McMath,WR,TEN,0,0,0,0,0,0,0,0,1,2,9,0,0,0.9,1.9,1.4
218,Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,1,2,9,0,0,0.9,1.9,1.4
219,Evan Engram,TE,NYG,0,0,0,0,0,0,0,0,1,4,8,0,0,0.8,1.8,1.3
220,Carlos Hyde,RB,JAX,0,0,0,0,0,1,2,0,1,2,6,0,0,0.8,1.8,1.3
221,Ricky Seals-Jones,TE,WAS,0,0,0,0,0,0,0,0,1,4,8,0,0,0.8,1.8,1.3
222,Tom Kennedy,WR,DET,0,0,0,0,0,0,0,0,1,1,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
223,John Ross,WR,NYG,0,0,0,0,0,0,0,0,1,1,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
224,Tajae Sharpe,WR,ATL,0,0,0,0,0,0,0,0,1,2,7,0,0,0.7000000000000001,1.7000000000000002,1.2000000000000002
225,Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,1,1,6,0,0,0.6000000000000001,1.6,1.1
226,Antony Auclair,TE,HOU,0,0,0,0,0,0,0,0,1,1,6,0,0,0.6000000000000001,1.6,1.1
227,Pharoh Cooper,WR,NYG,0,0,0,0,0,0,0,0,1,1,6,0,0,0.6000000000000001,1.6,1.1
228,DeeJay Dallas,RB,SEA,0,0,0,0,0,2,16,0,0,0,0,0,0,1.6,1.6,1.6
