,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
20,Josh Allen,QB,BUF,210,3,1,34,19,3,24,0,0,0,0,0,0,20.799999999999997,20.799999999999997,20.799999999999997
21,Marquez Valdes-Scantling,WR,GNB,0,0,0,0,0,0,0,0,5,7,98,1,0,15.8,20.8,18.3
22,Dalton Schultz,TE,DAL,0,0,0,0,0,0,0,0,8,8,67,1,0,12.7,20.7,16.7
23,Tyler Boyd,WR,CIN,0,0,0,0,0,0,0,0,5,6,96,1,0,15.600000000000001,20.6,18.1
24,Jared Goff,QB,DET,216,3,0,26,21,0,0,0,0,0,0,0,0,20.64,20.64,20.64
25,Marquez Callaway,WR,NOR,0,0,0,0,0,0,0,0,6,9,112,0,0,11.200000000000001,17.200000000000003,14.200000000000001
26,Keenan Allen,WR,LAC,0,0,0,1,0,0,0,0,6,10,78,1,0,13.8,19.8,16.8
27,Miles Sanders,RB,PHI,0,0,0,0,0,18,131,0,2,2,15,0,0,14.600000000000001,16.6,15.600000000000001
28,Mac Jones,QB,NWE,299,2,2,45,26,1,12,0,0,0,0,0,0,17.16,17.16,17.16
29,Deebo Samuel,WR,SFO,0,0,0,1,0,6,29,1,4,5,60,0,0,14.9,18.9,16.9
30,Josh Reynolds,WR,DET,0,0,0,0,0,0,0,0,6,6,68,1,0,12.8,18.8,15.8
31,D'Onta Foreman,RB,TEN,0,0,0,0,0,22,108,0,2,3,27,0,0,13.5,15.5,14.5
32,Antonio Gibson,RB,WAS,0,0,0,0,0,15,26,1,6,7,39,0,0,12.5,18.5,15.5
33,Austin Ekeler,RB,LAC,0,0,0,0,0,12,59,1,4,4,23,0,0,14.200000000000001,18.200000000000003,16.200000000000003
34,Justin Fields,QB,CHI,285,1,0,39,26,7,35,0,0,0,0,0,1,16.9,16.9,16.9
35,James Robinson,RB,JAX,0,0,0,0,0,18,75,1,3,6,13,0,0,14.8,17.8,16.3
36,DeVante Parker,WR,MIA,0,0,0,0,0,0,0,0,4,8,68,1,0,12.8,16.8,14.8
37,Devin Singletary,RB,BUF,0,0,0,0,0,22,86,1,1,1,10,0,0,15.6,16.6,16.1
38,Matthew Stafford,QB,LAR,244,2,1,29,21,3,-3,0,0,0,0,0,0,15.459999999999997,15.459999999999997,15.459999999999997
39,Davante Adams,WR,GNB,0,0,0,0,0,0,0,0,6,7,44,1,0,10.4,16.4,13.4
40,Nick Chubb,RB,CLE,0,0,0,0,0,23,91,1,1,1,2,0,0,15.299999999999999,16.299999999999997,15.799999999999999
41,Ezekiel Elliott,RB,DAL,0,0,0,0,0,16,52,1,3,4,20,0,0,13.2,16.2,14.7
42,Craig Reynolds,RB,DET,0,0,0,0,0,26,112,0,1,1,5,0,0,11.700000000000001,12.700000000000001,12.200000000000001
43,Tua Tagovailoa,QB,MIA,196,2,2,27,16,7,19,0,0,0,0,0,0,13.74,13.74,13.74
44,Davis Mills,QB,HOU,209,2,1,30,19,1,2,0,0,0,0,0,0,14.559999999999999,14.559999999999999,14.559999999999999
45,Ameer Abdullah,RB,CAR,0,0,0,0,0,4,7,0,4,4,48,1,0,11.5,15.5,13.5
46,George Kittle,TE,SFO,0,0,0,0,0,0,0,0,6,6,93,0,0,9.3,15.3,12.3
47,Aaron Jones,RB,GNB,0,0,0,0,0,13,58,0,2,2,12,1,0,13.0,15.0,14.0
48,Justin Jefferson,WR,MIN,0,0,0,0,0,0,0,0,4,10,47,1,0,10.7,14.7,12.7
49,Matt Ryan,QB,ATL,236,1,0,32,19,5,20,0,0,0,0,0,1,13.44,13.44,13.44
50,Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,10,14,43,0,0,4.3,14.3,9.3
51,DeeJay Dallas,RB,SEA,0,0,0,0,0,8,41,1,3,4,11,0,0,11.200000000000001,14.200000000000001,12.700000000000001
52,Jimmy Garoppolo,QB,SFO,235,1,0,23,18,3,4,0,0,0,0,0,0,13.8,13.8,13.8
53,Leonard Fournette,RB,TAM,0,0,0,0,0,9,34,0,7,7,33,0,0,6.700000000000001,13.700000000000001,10.200000000000001
54,Kyler Murray,QB,ARI,257,1,1,41,23,4,3,0,0,0,0,0,0,12.58,12.58,12.58
55,Stefon Diggs,WR,BUF,0,0,0,0,0,0,0,0,4,7,35,1,0,9.5,13.5,11.5
56,Sony Michel,RB,LAR,0,0,0,0,0,18,92,0,2,2,23,0,0,11.500000000000002,13.500000000000002,12.500000000000002
57,Foster Moreau,TE,LVR,0,0,0,0,0,0,0,0,7,9,65,0,0,6.5,13.5,10.0
58,Zach Ertz,TE,ARI,0,0,0,0,0,0,0,0,6,11,74,0,0,7.4,13.4,10.4
59,Tim Patrick,WR,DEN,0,0,0,0,0,0,0,0,3,5,42,1,0,10.2,13.2,11.7
60,Cole Kmet,TE,CHI,0,0,0,0,0,0,0,0,6,9,71,0,0,7.1000000000000005,13.100000000000001,10.100000000000001
61,Zach Wilson,QB,NYJ,170,0,0,23,13,4,12,1,0,1,0,0,1,12.0,12.0,12.0
62,Joe Burrow,QB,CIN,157,1,0,22,15,5,25,0,0,0,0,0,0,12.780000000000001,12.780000000000001,12.780000000000001
63,D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,6,11,48,0,0,4.800000000000001,10.8,7.800000000000001
64,Zay Jones,WR,LVR,0,0,0,0,0,0,0,0,6,9,67,0,0,6.7,12.7,9.7
65,Josh Jacobs,RB,LVR,0,0,0,0,0,15,52,0,3,4,42,0,0,9.4,12.4,10.9
66,David Montgomery,RB,CHI,0,0,0,0,0,18,60,0,5,6,23,0,1,6.300000000000001,11.3,8.8
67,Derek Carr,QB,LVR,236,1,1,38,25,3,7,0,0,0,0,0,1,10.139999999999999,10.139999999999999,10.139999999999999
68,Javonte Williams,RB,DEN,0,0,0,0,0,15,72,0,4,4,9,0,0,8.1,12.1,10.1
69,Ben Roethlisberger,QB,PIT,148,0,0,25,16,3,0,1,0,0,0,0,0,11.92,11.92,11.92
70,Ryan Tannehill,QB,TEN,153,0,1,32,23,5,18,1,0,0,0,0,1,9.92,9.92,9.92
71,Jauan Jennings,WR,SFO,0,0,0,0,0,0,0,0,3,6,28,1,0,8.8,11.8,10.3
72,Kyle Pitts,TE,ATL,0,0,0,0,0,0,0,0,4,7,77,0,0,7.7,11.7,9.7
73,Tony Pollard,RB,DAL,0,0,0,0,0,12,74,0,3,3,13,0,0,8.700000000000001,11.700000000000001,10.200000000000001
74,Laquon Treadwell,WR,JAX,0,0,0,0,0,0,0,0,6,9,57,0,0,5.7,11.7,8.7
75,Darnell Mooney,WR,CHI,0,0,0,0,0,1,3,0,5,7,63,0,0,6.6000000000000005,11.600000000000001,9.100000000000001
76,Dak Prescott,QB,DAL,217,1,0,37,28,2,-1,0,0,0,0,0,1,10.58,10.58,10.58
77,Kirk Cousins,QB,MIN,87,2,1,24,12,2,10,0,0,0,0,0,0,10.48,10.48,10.48
78,Jakobi Meyers,WR,NWE,0,0,0,0,0,1,9,0,6,12,44,0,0,5.300000000000001,11.3,8.3
79,D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,6,12,52,0,0,5.2,11.2,8.2
80,Dalvin Cook,RB,MIN,0,0,0,0,0,28,89,0,2,3,2,0,0,9.1,11.1,10.1
81,CeeDee Lamb,WR,DAL,0,0,0,0,0,0,0,0,6,9,50,0,0,5.0,11.0,8.0
82,Chris Godwin,WR,TAM,0,0,0,0,0,0,0,0,6,7,49,0,0,4.9,10.9,7.9
83,Justin Jackson,RB,LAC,0,0,0,0,0,13,86,0,1,1,13,0,0,9.9,10.9,10.4
84,Greg Ward,WR,PHI,0,0,0,0,0,0,0,0,2,3,28,1,0,8.8,10.8,9.8
85,Michael Burton,FB,KAN,0,0,0,0,0,1,7,1,2,2,20,0,0,8.7,10.7,9.7
86,Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,5,6,57,0,0,5.7,10.7,8.2
87,Braxton Berrios,WR,NYJ,0,0,0,0,0,2,10,1,1,1,26,0,0,9.6,10.6,10.1
88,AJ Dillon,RB,GNB,0,0,0,0,0,7,22,1,1,1,13,0,0,9.5,10.5,10.0
89,Trevor Lawrence,QB,JAX,210,0,0,38,22,5,21,0,0,0,0,0,0,10.5,10.5,10.5
90,Saquon Barkley,RB,NYG,0,0,0,0,0,15,50,0,4,8,24,0,1,5.4,9.4,7.4
91,A.J. Green,WR,ARI,0,0,0,0,0,0,0,0,4,8,64,0,0,6.4,10.4,8.4
92,Devontae Booker,RB,NYG,0,0,0,0,0,8,74,0,2,2,8,0,0,8.200000000000001,10.200000000000001,9.200000000000001
93,Damiere Byrd,WR,CHI,0,0,0,0,0,0,0,0,5,6,62,0,1,4.2,9.2,6.7
94,Gerald Everett,TE,SEA,0,0,0,0,0,0,0,0,4,4,60,0,0,6.0,10.0,8.0
95,James O'Shaughnessy,TE,JAX,0,0,0,0,0,0,0,0,4,4,60,0,0,6.0,10.0,8.0
96,Dontrell Hilliard,RB,TEN,0,0,0,0,0,9,49,0,4,6,10,0,0,5.9,9.9,7.9
97,Nick Mullens,QB,CLE,147,1,0,30,20,0,0,0,0,0,0,0,0,9.879999999999999,9.879999999999999,9.879999999999999
98,Bryan Edwards,WR,LVR,0,0,0,0,0,0,0,0,3,4,8,1,0,6.8,9.8,8.3
99,Diontae Johnson,WR,PIT,0,0,0,0,0,1,10,0,5,5,38,0,0,4.800000000000001,9.8,7.300000000000001
100,Taysom Hill,QB,NOR,154,0,0,27,13,11,33,0,0,0,0,0,0,9.46,9.46,9.46
101,Kendrick Bourne,WR,NWE,0,0,0,0,0,2,19,0,3,3,44,0,0,6.300000000000001,9.3,7.800000000000001
102,Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,5,8,43,0,0,4.3,9.3,6.8
103,Robby Anderson,WR,CAR,0,0,0,0,0,2,33,0,3,8,29,0,0,6.200000000000001,9.200000000000001,7.700000000000001
104,Harrison Bryant,TE,CLE,0,0,0,0,0,0,0,0,2,2,11,1,0,7.1,9.1,8.1
105,Ronald Jones II,RB,TAM,0,0,0,0,0,8,63,0,2,2,8,0,0,7.1000000000000005,9.100000000000001,8.100000000000001
106,James Conner,RB,ARI,0,0,0,0,0,8,39,0,2,2,31,0,0,7.0,9.0,8.0
107,Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,5,8,40,0,0,4.0,9.0,6.5
108,Clyde Edwards-Helaire,RB,KAN,0,0,0,0,0,9,32,0,2,4,18,0,0,5.0,7.0,6.0
109,Jalen Guyton,WR,LAC,0,0,0,0,0,0,0,0,2,2,10,1,0,7.0,9.0,8.0
110,Jesper Horsted,TE,CHI,0,0,0,0,0,0,0,0,1,1,19,1,0,7.9,8.9,8.4
111,Laviska Shenault Jr.,WR,JAX,0,0,0,0,0,1,10,0,4,7,39,0,0,4.9,8.9,6.9
112,Albert Okwuegbunam,TE,DEN,0,0,0,0,0,0,0,0,3,4,58,0,0,5.800000000000001,8.8,7.300000000000001
113,Donovan Peoples-Jones,WR,CLE,0,0,0,0,0,0,0,0,4,8,48,0,0,4.800000000000001,8.8,6.800000000000001
114,Jalen Reagor,WR,PHI,0,0,0,0,0,0,0,0,3,3,57,0,0,5.7,8.7,7.2
115,Kenny Golladay,WR,NYG,0,0,0,0,0,0,0,0,3,8,53,0,0,5.300000000000001,8.3,6.800000000000001
116,Kyle Juszczyk,FB,SFO,0,0,0,0,0,1,6,1,1,1,6,0,0,7.199999999999999,8.2,7.699999999999999
117,Ben Skowronek,WR,LAR,0,0,0,0,0,0,0,0,4,5,42,0,0,4.2,8.2,6.2
118,Isaiah Ford,WR,MIA,0,0,0,0,0,0,0,0,3,3,51,0,0,5.1000000000000005,8.100000000000001,6.6000000000000005
119,Tyler Johnson,WR,TAM,0,0,0,0,0,0,0,0,4,7,41,0,0,4.1000000000000005,8.100000000000001,6.1000000000000005
120,Jeremy McNichols,RB,TEN,0,0,0,0,0,6,26,0,3,3,25,0,0,5.1,8.1,6.6
121,Jaret Patterson,RB,WAS,0,0,0,0,0,4,20,1,0,0,0,0,0,8.0,8.0,8.0
122,Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,3,9,49,0,0,4.9,7.9,6.4
123,Garrett Gilbert,QB,WAS,194,0,0,31,20,0,0,0,0,0,0,0,0,7.76,7.76,7.76
124,Nyheim Hines,RB,IND,0,0,0,0,0,0,0,0,1,2,8,1,0,6.8,7.8,7.3
125,Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,4,5,38,0,0,3.8000000000000003,7.800000000000001,5.800000000000001
126,Pat Freiermuth,TE,PIT,0,0,0,0,0,0,0,0,4,4,37,0,0,3.7,7.7,5.7
127,Ihmir Smith-Marsette,WR,MIN,0,0,0,0,0,0,0,0,1,2,7,1,0,6.7,7.7,7.2
128,Jason Cabinda,FB,DET,0,0,0,0,0,0,0,0,1,1,6,1,0,6.6,7.6,7.1
129,Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,4,8,35,0,0,3.5,7.5,5.5
130,Nelson Agholor,WR,NWE,0,0,0,0,0,0,0,0,4,6,34,0,0,3.4000000000000004,7.4,5.4
131,Brandon Bolden,RB,NWE,0,0,0,0,0,4,3,0,3,5,41,0,0,4.4,7.4,5.9
132,Evan Engram,TE,NYG,0,0,0,0,0,0,0,0,4,5,33,0,0,3.3000000000000003,7.300000000000001,5.300000000000001
133,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,2,2,53,0,0,5.300000000000001,7.300000000000001,6.300000000000001
134,N'Keal Harry,WR,NWE,0,0,0,0,0,0,0,0,2,5,52,0,0,5.2,7.2,6.2
135,Nick Westbrook-Ikhine,WR,TEN,0,0,0,0,0,0,0,0,4,7,32,0,0,3.2,7.2,5.2
136,Melvin Gordon,RB,DEN,0,0,0,0,0,15,53,0,1,1,8,0,0,6.1000000000000005,7.1000000000000005,6.6000000000000005
137,Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,2,4,51,0,0,5.1000000000000005,7.1000000000000005,6.1000000000000005
138,Christian Wilkins,DT,MIA,0,0,0,0,0,0,0,0,1,1,1,1,0,6.1,7.1,6.6
139,Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,3,3,40,0,0,4.0,7.0,5.5
140,Joe Mixon,RB,CIN,0,0,0,0,0,17,58,0,1,1,2,0,0,6.000000000000001,7.000000000000001,6.500000000000001
141,Chester Rogers,WR,TEN,0,0,0,0,0,0,0,0,4,4,30,0,0,3.0,7.0,5.0
142,DeVonta Smith,WR,PHI,0,0,0,0,0,0,0,0,3,5,40,0,0,4.0,7.0,5.5
143,Carson Wentz,QB,IND,57,1,1,12,5,8,17,0,0,0,0,0,0,5.98,5.98,5.98
144,Jordan Howard,RB,PHI,0,0,0,0,0,15,69,0,0,0,0,0,0,6.9,6.9,6.9
145,Ricky Seals-Jones,TE,WAS,0,0,0,0,0,0,0,0,4,7,29,0,0,2.9000000000000004,6.9,4.9
146,Tom Brady,QB,TAM,214,0,1,48,26,1,2,0,0,0,0,0,1,4.760000000000001,4.760000000000001,4.760000000000001
147,James Washington,WR,PIT,0,0,0,0,0,0,0,0,3,5,36,0,0,3.6,6.6,5.1
148,Khalil Herbert,RB,CHI,0,0,0,0,0,0,0,0,3,4,34,0,0,3.4000000000000004,6.4,4.9
149,Rashaad Penny,RB,SEA,0,0,0,0,0,11,39,0,2,2,5,0,0,4.4,6.4,5.4
150,Phillip Dorsett,WR,HOU,0,0,0,0,0,0,0,0,2,3,43,0,0,4.3,6.3,5.3
151,Drew Lock,QB,DEN,88,1,0,12,6,1,-2,0,0,0,0,0,1,5.319999999999999,5.319999999999999,5.319999999999999
152,Samaje Perine,RB,CIN,0,0,0,0,0,4,30,0,2,2,13,0,0,4.3,6.3,5.3
153,Jared Cook,TE,LAC,0,0,0,0,0,0,0,0,3,7,32,0,0,3.2,6.2,4.7
154,Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,3,5,32,0,0,3.2,6.2,4.7
155,Hunter Renfrow,WR,LVR,0,0,0,0,0,0,0,0,3,5,32,0,0,3.2,6.2,4.7
156,Latavius Murray,RB,BAL,0,0,0,0,0,7,48,0,1,3,3,0,0,5.1000000000000005,6.1000000000000005,5.6000000000000005
157,Tremon Smith,DB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
158,Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,2,2,39,0,0,3.9000000000000004,5.9,4.9
159,David Njoku,TE,CLE,0,0,0,0,0,0,0,0,3,5,29,0,0,2.9000000000000004,5.9,4.4
160,Rex Burkhead,RB,HOU,0,0,0,0,0,16,41,0,1,3,6,0,0,4.700000000000001,5.700000000000001,5.200000000000001
161,Peyton Barber,RB,LVR,0,0,0,0,0,5,34,0,1,1,12,0,0,4.6000000000000005,5.6000000000000005,5.1000000000000005
162,D'Ernest Johnson,RB,CLE,0,0,0,0,0,1,-2,0,4,4,17,0,0,1.5000000000000002,5.5,3.5
163,Tyler Kroft,TE,NYJ,0,0,0,0,0,0,0,0,2,2,35,0,0,3.5,5.5,4.5
164,Myles Gaskin,RB,MIA,0,0,0,0,0,10,54,0,0,0,0,0,0,5.4,5.4,5.4
165,Rashard Higgins,WR,CLE,0,0,0,0,0,0,0,0,3,5,24,0,0,2.4000000000000004,5.4,3.9000000000000004
166,Chase Edmonds,RB,ARI,0,0,0,0,0,6,53,0,0,1,0,0,0,5.300000000000001,5.300000000000001,5.300000000000001
167,Adam Humphries,WR,WAS,0,0,0,0,0,0,0,0,3,6,23,0,0,2.3000000000000003,5.300000000000001,3.8000000000000003
168,Van Jefferson,WR,LAR,0,0,0,0,0,1,10,0,2,2,23,0,0,3.3000000000000003,5.300000000000001,4.300000000000001
169,Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,3,4,22,0,0,2.2,5.2,3.7
170,Russell Wilson,QB,SEA,156,0,1,31,17,0,0,0,0,0,0,0,0,4.24,4.24,4.24
171,Chuba Hubbard,RB,CAR,0,0,0,0,0,8,40,0,1,1,1,0,0,4.1,5.1,4.6
172,Alvin Kamara,RB,NOR,0,0,0,0,0,11,18,0,2,6,13,0,0,3.1,5.1,4.1
173,K.J. Osborn,WR,MIN,0,0,0,0,0,0,0,0,3,3,21,0,0,2.1,5.1,3.6
174,Tevin Coleman,RB,NYJ,0,0,0,0,0,8,50,0,0,0,0,0,0,5.0,5.0,5.0
175,Rhamondre Stevenson,RB,NWE,0,0,0,0,0,10,36,0,1,1,4,0,0,4.0,5.0,4.5
176,Teddy Bridgewater,QB,DEN,98,0,0,22,12,3,10,0,0,0,0,0,0,4.92,4.92,4.92
177,Rob Gronkowski,TE,TAM,0,0,0,0,0,0,0,0,2,11,29,0,0,2.9000000000000004,4.9,3.9000000000000004
178,Antoine Wesley,WR,ARI,0,0,0,0,0,0,0,0,3,8,19,0,0,1.9000000000000001,4.9,3.4000000000000004
179,Allen Lazard,WR,GNB,0,0,0,0,0,1,5,0,2,4,23,0,0,2.8000000000000003,4.800000000000001,3.8000000000000003
180,C.J. Uzomah,TE,CIN,0,0,0,0,0,0,0,0,3,4,18,0,0,1.8,4.8,3.3
181,Darrell Henderson,RB,LAR,0,0,0,0,0,6,23,0,2,2,4,0,0,2.7,4.7,3.7
182,Brandon Aiyuk,WR,SFO,0,0,0,0,0,0,0,0,1,2,36,0,0,3.6,4.6,4.1
183,Josiah Deguara,TE,GNB,0,0,0,0,0,0,0,0,3,5,16,0,0,1.6,4.6,3.1
184,Demetric Felton,RB,CLE,0,0,0,0,0,0,0,0,3,4,16,0,0,1.6,4.6,3.1
185,Najee Harris,RB,PIT,0,0,0,0,0,12,18,0,2,5,8,0,0,2.6,4.6,3.6
186,Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,2,3,24,0,0,2.4000000000000004,4.4,3.4000000000000004
187,DeAndre Carter,WR,WAS,0,0,0,0,0,1,12,0,2,3,12,0,0,2.4000000000000004,4.4,3.4000000000000004
188,Devin Duvernay,WR,BAL,0,0,0,0,0,0,0,0,3,3,13,0,0,1.3,4.3,2.8
189,Tee Higgins,WR,CIN,0,0,0,0,0,0,0,0,2,3,23,0,0,2.3000000000000003,4.300000000000001,3.3000000000000003
190,Cordarrelle Patterson,RB,ATL,0,0,0,0,0,11,18,0,2,2,5,0,0,2.3,4.3,3.3
191,Darius Slayton,WR,NYG,0,0,0,0,0,0,0,0,2,3,23,0,0,2.3000000000000003,4.300000000000001,3.3000000000000003
192,Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,2,4,22,0,0,2.2,4.2,3.2
193,Jeremy Sprinkle,TE,DAL,0,0,0,0,0,0,0,0,2,2,21,0,0,2.1,4.1,3.1
194,Rondale Moore,WR,ARI,0,0,0,0,0,1,1,0,3,3,9,0,0,1.0,4.0,2.5
195,Kalif Raymond,WR,DET,0,0,0,0,0,0,0,0,2,3,20,0,0,2.0,4.0,3.0
196,John Bates,TE,WAS,0,0,0,0,0,0,0,0,1,1,29,0,0,2.9000000000000004,3.9000000000000004,3.4000000000000004
197,Ashton Dulin,WR,IND,0,0,0,0,0,2,39,0,0,0,0,0,0,3.9000000000000004,3.9000000000000004,3.9000000000000004
198,Mark Ingram,RB,NOR,0,0,0,0,0,9,10,0,2,2,8,0,0,1.8,3.8,2.8
199,Scott Miller,WR,TAM,0,0,0,0,0,0,0,0,2,3,18,0,0,1.8,3.8,2.8
200,David Johnson,RB,HOU,0,0,0,0,0,6,24,0,1,1,3,0,0,2.7,3.7,3.2
201,Tre'Quan Smith,WR,NOR,0,0,0,0,0,0,0,0,2,3,17,0,0,1.7000000000000002,3.7,2.7
202,Brandon Zylstra,WR,CAR,0,0,0,0,0,0,0,0,2,4,17,0,0,1.7000000000000002,3.7,2.7
203,Sterling Shepard,WR,NYG,0,0,0,0,0,0,0,0,2,6,15,0,0,1.5,3.5,2.5
204,Freddie Swain,WR,SEA,0,0,0,0,0,0,0,0,1,1,25,0,0,2.5,3.5,3.0
205,Nico Collins,WR,HOU,0,0,0,0,0,0,0,0,2,4,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
206,Devonta Freeman,RB,BAL,0,0,0,0,0,6,22,0,1,1,2,0,0,2.4000000000000004,3.4000000000000004,2.9000000000000004
207,Marvin Jones,WR,JAX,0,0,0,0,0,0,0,0,2,4,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
208,Quez Watkins,WR,PHI,0,0,0,0,0,0,0,0,2,2,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
209,Jake Fromm,QB,NYG,82,0,0,12,6,0,0,0,0,0,0,0,0,3.2800000000000002,3.2800000000000002,3.2800000000000002
210,Kene Nwangwu,RB,MIN,0,0,0,0,0,3,33,0,0,0,0,0,0,3.3000000000000003,3.3000000000000003,3.3000000000000003
211,Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,1,2,23,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
212,Chris Conley,WR,HOU,0,0,0,0,0,0,0,0,2,4,12,0,0,1.2000000000000002,3.2,2.2
213,Tyler Davis,TE,GNB,0,0,0,0,0,0,0,0,1,1,22,0,0,2.2,3.2,2.7
214,Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,2,7,12,0,0,1.2000000000000002,3.2,2.2
215,Mecole Hardman,WR,KAN,0,0,0,0,0,1,0,0,2,4,11,0,0,1.1,3.1,2.1
216,Michael Carter,RB,NYJ,0,0,0,0,0,8,18,0,1,2,2,0,0,2.0,3.0,2.5
217,Anthony Firkser,TE,TEN,0,0,0,0,0,0,0,0,2,2,19,0,1,-0.09999999999999987,1.9000000000000001,0.9000000000000001
218,T.Y. Hilton,WR,IND,0,0,0,0,0,0,0,0,1,1,19,0,0,1.9000000000000001,2.9000000000000004,2.4000000000000004
219,Trevon Wesco,TE,NYJ,0,0,0,0,0,0,0,0,1,1,19,0,0,1.9000000000000001,2.9000000000000004,2.4000000000000004
220,Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,2,5,8,0,0,0.8,2.8,1.8
221,Zach Gentry,TE,PIT,0,0,0,0,0,0,0,0,1,1,17,0,0,1.7000000000000002,2.7,2.2
222,Hayden Hurst,TE,ATL,0,0,0,0,0,0,0,0,2,2,6,0,0,0.6000000000000001,2.6,1.6
223,Collin Johnson,WR,NYG,0,0,0,0,0,0,0,0,1,1,16,0,0,1.6,2.6,2.1
224,Shane Zylstra,TE,DET,0,0,0,0,0,0,0,0,1,1,16,0,0,1.6,2.6,2.1
225,Pharaoh Brown,TE,HOU,0,0,0,0,0,0,0,0,2,2,5,0,0,0.5,2.5,1.5
226,Colt McCoy,QB,ARI,56,0,0,9,6,1,3,0,0,0,0,0,0,2.54,2.54,2.54
227,Isaiah McKenzie,WR,BUF,0,0,0,0,0,1,8,0,1,2,7,0,0,1.5,2.5,2.0
228,Josh Palmer,WR,LAC,0,0,0,0,0,0,0,0,1,1,15,0,0,1.5,2.5,2.0
229,Jonathan Ward,RB,ARI,0,0,0,0,0,1,6,0,1,2,9,0,0,1.5,2.5,2.0
