,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
16,David Njoku,TE,CLE,0,0,0,0,0,0,0,0,7,7,149,1,0,20.9,27.9,24.4
17,Alexander Mattison,RB,MIN,0,0,0,0,0,25,113,0,7,7,40,1,1,19.3,26.3,22.8
18,Robert Woods,WR,LAR,0,0,0,0,0,0,0,0,12,14,150,0,0,15.0,27.0,21.0
19,Kyle Pitts,TE,ATL,0,0,0,0,0,0,0,0,9,10,119,1,0,17.9,26.9,22.4
20,Alvin Kamara,RB,NOR,0,0,0,0,0,16,71,1,5,8,51,1,0,24.200000000000003,29.200000000000003,26.700000000000003
21,Ezekiel Elliott,RB,DAL,0,0,0,0,0,21,110,1,2,3,2,1,0,23.2,25.2,24.2
22,Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,7,11,120,1,0,18.0,25.0,21.5
23,Jameis Winston,QB,NOR,279,4,1,30,15,6,26,0,0,0,0,0,1,25.76,25.76,25.76
24,Davis Mills,QB,HOU,312,3,0,29,21,1,2,0,0,0,0,0,0,24.68,24.68,24.68
25,Nick Chubb,RB,CLE,0,0,0,0,0,21,161,1,1,1,9,0,0,23.0,24.0,23.5
26,Chase Claypool,WR,PIT,0,0,0,0,0,0,0,0,5,6,130,1,0,19.0,24.0,21.5
27,D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,5,5,98,2,0,21.8,26.8,24.3
28,Carson Wentz,QB,IND,402,2,0,35,25,2,5,0,0,0,0,0,1,22.580000000000002,22.580000000000002,22.580000000000002
29,Baker Mayfield,QB,CLE,305,2,0,32,23,2,8,0,0,0,0,0,0,21.000000000000004,21.000000000000004,21.000000000000004
30,Kareem Hunt,RB,CLE,0,0,0,0,0,12,61,2,5,6,28,0,0,20.900000000000002,25.900000000000002,23.400000000000002
31,Dak Prescott,QB,DAL,302,3,1,32,22,2,6,0,0,0,0,0,1,20.68,20.68,20.68
32,Najee Harris,RB,PIT,0,0,0,0,0,23,122,1,2,5,20,0,0,20.200000000000003,22.200000000000003,21.200000000000003
33,Chris Moore,WR,HOU,0,0,0,0,0,0,0,0,5,5,109,1,0,16.9,21.9,19.4
34,James Robinson,RB,JAX,0,0,0,0,0,18,149,1,1,1,-2,0,0,20.7,21.7,21.2
35,Matt Ryan,QB,ATL,342,2,0,45,33,1,-1,0,0,0,0,0,0,21.58,21.58,21.58
36,Marquez Callaway,WR,NOR,0,0,0,0,0,0,0,0,4,8,85,2,0,20.5,24.5,22.5
37,Jalen Hurts,QB,PHI,198,0,1,37,22,9,30,2,0,0,0,0,0,20.92,20.92,20.92
38,Aaron Rodgers,QB,GNB,344,2,1,39,27,0,0,0,0,0,0,0,0,19.759999999999998,19.759999999999998,19.759999999999998
39,Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,3,4,117,1,0,17.700000000000003,20.700000000000003,19.200000000000003
40,Trevor Lawrence,QB,JAX,273,1,1,33,23,7,28,1,0,0,0,0,0,21.72,21.72,21.72
41,Justin Jefferson,WR,MIN,0,0,0,0,0,0,0,0,7,8,124,0,0,12.4,19.4,15.9
42,D'Andre Swift,RB,DET,0,0,0,0,0,11,51,1,6,6,53,0,0,16.400000000000002,22.400000000000002,19.400000000000002
43,Patrick Mahomes,QB,KAN,272,2,2,54,33,8,61,0,0,0,0,0,1,18.980000000000004,18.980000000000004,18.980000000000004
44,Chuba Hubbard,RB,CAR,0,0,0,0,0,24,101,0,5,6,33,0,0,13.400000000000002,18.400000000000002,15.900000000000002
45,Antonio Gibson,RB,WAS,0,0,0,0,0,20,60,2,2,2,12,0,0,19.2,21.2,20.2
46,Leonard Fournette,RB,TAM,0,0,0,0,0,12,67,1,4,5,43,0,0,17.0,21.0,19.0
47,Michael Pittman Jr.,WR,IND,0,0,0,0,0,0,0,0,6,7,89,1,0,14.9,20.9,17.9
48,Devontae Booker,RB,NYG,0,0,0,0,0,16,42,1,3,4,16,1,0,17.799999999999997,20.799999999999997,19.299999999999997
49,DeAndre Hopkins,WR,ARI,0,0,0,0,0,0,0,0,6,9,87,1,0,14.700000000000001,20.700000000000003,17.700000000000003
50,Matthew Stafford,QB,LAR,365,1,1,37,25,1,-1,0,0,0,0,0,0,16.5,16.5,16.5
51,Emmanuel Sanders,WR,BUF,0,0,0,0,0,0,0,0,3,5,54,2,0,17.4,20.4,18.9
52,Joe Burrow,QB,CIN,281,2,2,38,26,3,11,0,0,0,0,0,0,16.340000000000003,16.340000000000003,16.340000000000003
53,Teddy Bridgewater,QB,DEN,288,2,1,38,24,1,11,0,0,0,0,0,0,18.62,18.62,18.62
54,Hunter Henry,TE,NWE,0,0,0,0,0,0,0,0,6,8,75,1,0,13.5,19.5,16.5
55,CeeDee Lamb,WR,DAL,0,0,0,0,0,1,4,0,4,6,84,1,0,14.8,18.8,16.8
56,Cordarrelle Patterson,RB,ATL,0,0,0,1,0,14,54,0,7,9,60,0,0,11.4,18.4,14.9
57,Samaje Perine,RB,CIN,0,0,0,0,0,11,59,0,4,5,24,1,0,14.3,18.3,16.3
58,AJ Dillon,RB,GNB,0,0,0,0,0,8,30,0,4,4,49,1,0,13.9,17.9,15.9
59,Aaron Jones,RB,GNB,0,0,0,0,0,14,103,0,4,5,6,0,0,10.9,14.9,12.9
60,Travis Kelce,TE,KAN,0,0,0,0,0,0,0,0,6,10,57,1,0,11.7,17.7,14.7
61,Jacoby Brissett,QB,MIA,275,2,1,39,27,0,0,0,0,0,0,0,1,15.0,15.0,15.0
62,Ben Roethlisberger,QB,PIT,253,2,0,25,15,1,-1,0,0,0,0,0,1,16.02,16.02,16.02
63,Darrell Henderson,RB,LAR,0,0,0,0,0,17,82,1,1,1,17,0,0,15.900000000000002,16.900000000000002,16.400000000000002
64,Josh Jacobs,RB,LVR,0,0,0,0,0,15,48,1,4,5,19,0,0,12.700000000000001,16.700000000000003,14.700000000000001
65,Mecole Hardman,WR,KAN,0,0,0,0,0,0,0,0,9,12,76,0,0,7.6000000000000005,16.6,12.100000000000001
66,Chris Conley,WR,HOU,0,0,0,0,0,0,0,0,3,4,84,1,1,12.4,15.4,13.9
67,Damien Williams,RB,CHI,0,0,0,0,0,16,64,1,2,3,20,0,0,14.4,16.4,15.4
68,Cooper Kupp,WR,LAR,0,0,0,0,0,0,0,0,7,10,92,0,0,9.200000000000001,16.200000000000003,12.700000000000001
69,Deebo Samuel,WR,SFO,0,0,0,0,0,1,13,1,3,9,58,0,0,13.100000000000001,16.1,14.600000000000001
70,Tim Patrick,WR,DEN,0,0,0,0,0,0,0,0,7,9,89,0,0,8.9,15.9,12.4
71,DeVonta Smith,WR,PHI,0,0,0,0,0,0,0,0,7,9,77,0,1,5.7,12.7,9.2
72,Trey Lance,QB,SFO,192,0,1,29,15,16,89,0,0,0,0,0,0,14.58,14.58,14.58
73,Diontae Johnson,WR,PIT,0,0,0,0,0,0,0,0,2,2,72,1,0,13.2,15.2,14.2
74,Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,3,6,60,1,0,12.0,15.0,13.5
75,Michael Carter,RB,NYJ,0,0,0,0,0,10,38,1,3,3,20,0,0,11.8,14.8,13.3
76,Tyreek Hill,WR,KAN,0,0,0,0,0,1,15,0,7,13,63,0,0,7.800000000000001,14.8,11.3
77,Rondale Moore,WR,ARI,0,0,0,0,0,3,38,0,5,6,59,0,0,9.700000000000001,14.700000000000001,12.200000000000001
78,Kirk Cousins,QB,MIN,275,1,1,34,25,1,4,0,0,0,0,0,0,13.4,13.4,13.4
79,Tony Pollard,RB,DAL,0,0,0,0,0,14,75,0,4,4,28,0,0,10.3,14.3,12.3
80,Deonte Harris,WR,NOR,0,0,0,0,0,0,0,0,1,1,72,1,0,13.2,14.2,13.7
81,Chris Godwin,WR,TAM,0,0,0,0,0,0,0,0,7,11,70,0,0,7.0,14.0,10.5
82,Ryan Tannehill,QB,TEN,197,1,0,22,14,3,21,0,0,0,0,0,0,13.979999999999999,13.979999999999999,13.979999999999999
83,Dalton Schultz,TE,DAL,0,0,0,0,0,0,0,0,6,8,79,0,0,7.9,13.9,10.9
84,Kyler Murray,QB,ARI,239,1,0,31,22,7,1,0,0,0,0,0,0,13.66,13.66,13.66
85,Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,6,9,75,0,0,7.5,13.5,10.5
86,Amon-Ra St. Brown,WR,DET,0,0,0,0,0,0,0,0,7,8,65,0,0,6.5,13.5,10.0
87,Mike Davis,RB,ATL,0,0,0,0,0,13,53,1,2,5,8,0,1,10.100000000000001,12.100000000000001,11.100000000000001
88,Hayden Hurst,TE,ATL,0,0,0,0,0,0,0,0,4,5,40,1,1,8.0,12.0,10.0
89,Donald Parham,TE,LAC,0,0,0,0,0,0,0,0,2,2,29,1,0,8.9,10.9,9.9
90,Mac Jones,QB,NWE,231,1,1,30,23,1,3,0,0,0,0,0,0,11.540000000000001,11.540000000000001,11.540000000000001
91,Zack Moss,RB,BUF,0,0,0,0,0,11,37,0,3,4,55,0,0,9.2,12.2,10.7
92,Donovan Peoples-Jones,WR,CLE,0,0,0,0,0,0,0,0,5,6,70,0,0,7.0,12.0,9.5
93,Taylor Heinicke,QB,WAS,248,0,2,41,20,5,40,0,0,0,0,0,0,9.92,9.92,9.92
94,Rashard Higgins,WR,CLE,0,0,0,0,0,0,0,0,3,5,29,1,0,8.9,11.9,10.4
95,Hunter Renfrow,WR,LVR,0,0,0,0,0,0,0,0,6,8,56,0,0,5.6000000000000005,11.600000000000001,8.600000000000001
96,Javonte Williams,RB,DEN,0,0,0,0,0,8,61,0,3,3,25,0,0,8.600000000000001,11.600000000000001,10.100000000000001
97,Giovani Bernard,RB,TAM,0,0,0,0,0,4,21,0,2,2,14,1,0,9.5,11.5,10.5
98,Sony Michel,RB,LAR,0,0,0,0,0,11,37,1,1,1,8,0,0,10.5,11.5,11.0
99,Dan Arnold,TE,JAX,0,0,0,0,0,0,0,0,6,8,64,0,1,4.4,10.4,7.4
100,Ty Johnson,RB,NYJ,0,0,0,0,0,4,12,1,2,3,22,0,0,9.4,11.4,10.4
101,DeAndre Carter,WR,WAS,0,0,0,0,0,1,11,0,4,8,62,0,0,7.300000000000001,11.3,9.3
102,Jamal Agnew,WR,JAX,0,0,0,0,0,1,8,0,6,7,41,0,0,4.9,10.9,7.9
103,Damien Harris,RB,NWE,0,0,0,0,0,14,58,1,0,0,0,0,1,9.8,9.8,9.8
104,James Conner,RB,ARI,0,0,0,0,0,10,29,1,1,1,8,0,0,9.700000000000001,10.700000000000001,10.200000000000001
105,Tyler Lockett,WR,SEA,0,0,0,0,0,0,0,0,5,10,57,0,0,5.7,10.7,8.2
106,Kendall Hinton,WR,DEN,0,0,0,0,0,0,0,0,2,3,25,1,0,8.5,10.5,9.5
107,Joe Mixon,RB,CIN,0,0,0,0,0,10,33,1,1,1,2,0,0,9.5,10.5,10.0
108,Geno Smith,QB,SEA,131,1,1,17,10,3,23,0,0,0,0,0,0,9.540000000000001,9.540000000000001,9.540000000000001
109,Tavon Austin,WR,JAX,0,0,0,0,0,0,0,0,5,5,54,0,0,5.4,10.4,7.9
110,Adam Humphries,WR,WAS,0,0,0,0,0,0,0,0,3,5,73,0,0,7.300000000000001,10.3,8.8
111,Tee Higgins,WR,CIN,0,0,0,0,0,0,0,0,5,7,32,0,0,3.2,8.2,5.7
112,David Johnson,RB,HOU,0,0,0,0,0,2,5,0,5,6,46,0,0,5.1000000000000005,10.100000000000001,7.6000000000000005
113,Miles Sanders,RB,PHI,0,0,0,0,0,11,45,0,5,5,6,0,0,5.1,10.1,7.6
114,Russell Wilson,QB,SEA,152,1,1,16,11,2,10,0,0,0,0,0,0,9.08,9.08,9.08
115,Mike Glennon,QB,NYG,196,1,2,25,16,2,2,0,0,0,0,0,0,8.04,8.04,8.04
116,Christian Kirk,WR,ARI,0,0,0,0,0,1,11,0,5,5,39,0,0,5.0,10.0,7.5
117,Preston Williams,WR,MIA,0,0,0,0,0,1,7,0,3,5,60,0,0,6.7,9.7,8.2
118,Parris Campbell,WR,IND,0,0,0,0,0,0,0,0,4,6,56,0,0,5.6000000000000005,9.600000000000001,7.6000000000000005
119,Jakobi Meyers,WR,NWE,0,0,0,0,0,0,0,0,4,5,56,0,0,5.6000000000000005,9.600000000000001,7.6000000000000005
120,Evan Engram,TE,NYG,0,0,0,0,0,0,0,0,4,4,55,0,0,5.5,9.5,7.5
121,Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,2,2,14,1,0,7.4,9.4,8.4
122,Tajae Sharpe,WR,ATL,0,0,0,0,0,0,0,0,4,5,53,0,0,5.300000000000001,9.3,7.300000000000001
123,Alex Collins,RB,SEA,0,0,0,0,0,15,47,0,2,3,25,0,0,7.2,9.2,8.2
124,Tommy Tremble,TE,CAR,0,0,0,0,0,0,0,0,2,4,12,1,0,7.2,9.2,8.2
125,Sam Darnold,QB,CAR,177,1,3,37,21,2,10,0,0,0,0,0,0,6.08,6.08,6.08
126,Ricky Seals-Jones,TE,WAS,0,0,0,0,0,0,0,0,5,9,41,0,0,4.1000000000000005,9.100000000000001,6.6000000000000005
127,Zach Wilson,QB,NYJ,192,0,1,32,19,1,3,0,0,0,0,0,0,5.9799999999999995,5.9799999999999995,5.9799999999999995
128,Stefon Diggs,WR,BUF,0,0,0,0,0,0,0,0,2,5,69,0,0,6.9,8.9,7.9
129,Justin Fields,QB,CHI,111,1,0,20,12,3,4,0,0,0,0,0,0,8.840000000000002,8.840000000000002,8.840000000000002
130,D.J. Moore,WR,CAR,0,0,0,0,0,1,-4,0,5,7,42,0,0,3.8000000000000003,8.8,6.300000000000001
131,Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,4,11,46,0,0,4.6000000000000005,8.600000000000001,6.6000000000000005
132,Corey Davis,WR,NYJ,0,0,0,0,0,0,0,0,4,7,45,0,0,4.5,8.5,6.5
133,Devin Duvernay,WR,BAL,0,0,0,0,0,0,0,0,4,4,45,0,0,4.5,8.5,6.5
134,Darren Waller,TE,LVR,0,0,0,0,0,0,0,0,4,8,45,0,0,4.5,8.5,6.5
135,Jamaal Williams,RB,DET,0,0,0,0,0,13,57,0,2,2,8,0,0,6.5,8.5,7.5
136,Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,4,6,24,0,0,2.4000000000000004,6.4,4.4
137,MyCole Pruitt,TE,TEN,0,0,0,0,0,0,0,0,1,1,14,1,0,7.4,8.4,7.9
138,Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,4,7,43,0,0,4.3,8.3,6.3
139,Derek Carr,QB,LVR,206,0,1,35,22,3,10,0,0,0,0,0,0,7.24,7.24,7.24
140,Marcus Johnson,WR,TEN,0,0,0,0,0,0,0,0,3,5,52,0,0,5.2,8.2,6.7
141,Elijah Mitchell,RB,SFO,0,0,0,0,0,9,43,0,2,2,19,0,0,6.2,8.2,7.2
142,Antony Auclair,TE,HOU,0,0,0,0,0,0,0,0,1,1,11,1,0,7.1,8.1,7.6
143,Jared Goff,QB,DET,203,0,1,35,21,0,0,0,0,0,0,0,1,4.120000000000001,4.120000000000001,4.120000000000001
144,Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,2,2,11,1,1,5.1,7.1,6.1
145,Henry Ruggs III,WR,LVR,0,0,0,0,0,0,0,0,3,3,51,0,0,5.1000000000000005,8.100000000000001,6.6000000000000005
146,Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,3,4,50,0,0,5.0,8.0,6.5
147,Ian Thomas,TE,CAR,0,0,0,0,0,0,0,0,4,5,40,0,0,4.0,8.0,6.0
148,DeSean Jackson,WR,LAR,0,0,0,0,0,0,0,0,1,3,68,0,0,6.800000000000001,7.800000000000001,7.300000000000001
149,Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,3,5,48,0,0,4.800000000000001,7.800000000000001,6.300000000000001
150,Quez Watkins,WR,PHI,0,0,0,0,0,0,0,0,3,3,48,0,0,4.800000000000001,7.800000000000001,6.300000000000001
151,Khalil Herbert,RB,CHI,0,0,0,0,0,18,75,0,0,0,0,0,0,7.5,7.5,7.5
152,Darrel Williams,RB,KAN,0,0,0,0,0,5,27,0,3,5,18,0,0,4.5,7.5,6.0
153,Jesper Horsted,TE,CHI,0,0,0,0,0,0,0,0,1,1,2,1,0,6.2,7.2,6.7
154,Tyler Johnson,WR,TAM,0,0,0,0,0,0,0,0,3,3,42,0,0,4.2,7.2,5.7
155,Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,4,5,32,0,0,3.2,7.2,5.2
156,Brandon Bolden,RB,NWE,0,0,0,0,0,2,25,0,4,4,6,0,0,3.1,7.1,5.1
157,Jacob Hollister,TE,JAX,0,0,0,0,0,0,0,0,1,1,1,1,0,6.1,7.1,6.6
158,Kendrick Bourne,WR,NWE,0,0,0,0,0,1,12,0,3,3,26,0,0,3.8000000000000003,6.800000000000001,5.300000000000001
159,A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,3,6,38,0,0,3.8000000000000003,6.800000000000001,5.300000000000001
160,Quintez Cephus,WR,DET,0,0,0,0,0,0,0,0,3,3,38,0,0,3.8000000000000003,6.800000000000001,5.300000000000001
161,Laviska Shenault Jr.,WR,JAX,0,0,0,0,0,0,0,0,1,3,58,0,0,5.800000000000001,6.800000000000001,6.300000000000001
162,Noah Brown,WR,DAL,0,0,0,0,0,0,0,0,3,4,36,0,0,3.6,6.6,5.1
163,Devonta Freeman,RB,BAL,0,0,0,0,0,1,1,0,3,4,34,0,0,3.5000000000000004,6.5,5.0
164,Kyle Juszczyk,FB,SFO,0,0,0,0,0,1,0,0,3,4,35,0,0,3.5,6.5,5.0
165,Darnell Mooney,WR,CHI,0,0,0,0,0,0,0,0,3,5,35,0,0,3.5,6.5,5.0
166,Tyler Boyd,WR,CIN,0,0,0,0,0,0,0,0,4,5,24,0,0,2.4000000000000004,6.4,4.4
167,Marlon Mack,RB,IND,0,0,0,0,0,5,47,0,1,2,7,0,0,5.4,6.4,5.9
168,Anthony Firkser,TE,TEN,0,0,0,0,0,0,0,0,3,4,33,0,0,3.3000000000000003,6.300000000000001,4.800000000000001
169,Melvin Gordon,RB,DEN,0,0,0,0,0,9,34,0,2,2,9,0,0,4.300000000000001,6.300000000000001,5.300000000000001
170,Adam Trautman,TE,NOR,0,0,0,0,0,0,0,0,2,2,43,0,0,4.3,6.3,5.3
171,Nelson Agholor,WR,NWE,0,0,0,0,0,0,0,0,3,4,32,0,0,3.2,6.2,4.7
172,Kevin Byard,S,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
173,Lee Smith,TE,ATL,0,0,0,0,0,0,0,0,3,3,30,0,0,3.0,6.0,4.5
174,Adam Thielen,WR,MIN,0,0,0,0,0,0,0,0,2,3,40,0,0,4.0,6.0,5.0
175,Cedrick Wilson Jr.,WR,DAL,22,0,0,1,1,1,6,0,1,1,35,0,0,4.98,5.98,5.48
176,DeeJay Dallas,RB,SEA,0,0,0,0,0,4,7,0,2,2,32,0,0,3.9000000000000004,5.9,4.9
177,Keelan Cole,WR,NYJ,0,0,0,0,0,0,0,0,2,3,38,0,0,3.8000000000000003,5.800000000000001,4.800000000000001
178,Jalen Guyton,WR,LAC,0,0,0,0,0,0,0,0,2,3,35,0,0,3.5,5.5,4.5
179,Jeremy McNichols,RB,TEN,0,0,0,0,0,1,9,0,2,2,26,0,0,3.5,5.5,4.5
180,Sammy Watkins,WR,BAL,0,0,0,0,0,0,0,0,2,3,35,0,0,3.5,5.5,4.5
181,Chase Edmonds,RB,ARI,0,0,0,0,0,6,15,0,3,4,19,0,1,1.4000000000000004,4.4,2.9000000000000004
182,Marcedes Lewis,TE,GNB,0,0,0,0,0,0,0,0,2,2,34,0,0,3.4000000000000004,5.4,4.4
183,Jalen Reagor,WR,PHI,0,0,0,0,0,0,0,0,3,5,24,0,0,2.4000000000000004,5.4,3.9000000000000004
184,Brandin Cooks,WR,HOU,0,0,0,0,0,0,0,0,3,5,23,0,0,2.3000000000000003,5.300000000000001,3.8000000000000003
185,Denzel Mims,WR,NYJ,0,0,0,0,0,0,0,0,2,3,33,0,0,3.3000000000000003,5.300000000000001,4.300000000000001
186,Jaylen Waddle,WR,MIA,0,0,0,0,0,1,2,0,2,6,31,0,0,3.3000000000000003,5.300000000000001,4.300000000000001
187,Brandon Aiyuk,WR,SFO,0,0,0,0,0,0,0,0,2,4,32,0,0,3.2,5.2,4.2
188,Jonnu Smith,TE,NWE,0,0,0,0,0,1,5,0,2,2,27,0,0,3.2,5.2,4.2
189,Robby Anderson,WR,CAR,0,0,0,0,0,0,0,0,2,7,30,0,0,3.0,5.0,4.0
190,Randall Cobb,WR,GNB,0,0,0,0,0,0,0,0,2,3,30,0,0,3.0,5.0,4.0
191,Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,3,4,20,0,0,2.0,5.0,3.5
192,Latavius Murray,RB,BAL,0,0,0,0,0,6,17,0,2,3,13,0,0,3.0,5.0,4.0
193,Will Dissly,TE,SEA,0,0,0,0,0,0,0,0,2,4,29,0,0,2.9000000000000004,4.9,3.9000000000000004
194,Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,2,3,28,0,0,2.8000000000000003,4.800000000000001,3.8000000000000003
195,Daniel Jones,QB,NYG,98,0,0,13,5,3,9,0,0,0,0,0,0,4.82,4.82,4.82
196,Dede Westbrook,WR,MIN,0,0,0,0,0,0,0,0,3,4,18,0,0,1.8,4.8,3.3
197,KhaDarel Hodge,WR,DET,0,0,0,0,0,0,0,0,1,5,17,0,0,1.7000000000000002,2.7,2.2
198,Ronald Jones II,RB,TAM,0,0,0,0,0,5,21,0,1,1,15,0,0,3.6,4.6,4.1
199,Tyler Conklin,TE,MIN,0,0,0,0,0,0,0,0,2,3,25,0,0,2.5,4.5,3.5
200,Ross Dwelley,TE,SFO,0,0,0,0,0,0,0,0,2,2,25,0,0,2.5,4.5,3.5
201,Chester Rogers,WR,TEN,0,0,0,0,0,1,9,0,1,1,26,0,0,3.5,4.5,4.0
202,K.J. Osborn,WR,MIN,0,0,0,0,0,0,0,0,3,4,14,0,0,1.4000000000000001,4.4,2.9000000000000004
203,Durham Smythe,TE,MIA,0,0,0,0,0,0,0,0,2,3,23,0,0,2.3000000000000003,4.300000000000001,3.3000000000000003
204,Pharaoh Brown,TE,HOU,0,0,0,0,0,0,0,0,2,4,22,0,0,2.2,4.2,3.2
205,Bryan Edwards,WR,LVR,0,0,0,0,0,0,0,0,2,6,22,0,0,2.2,4.2,3.2
206,T.J. Hockenson,TE,DET,0,0,0,0,0,0,0,0,2,3,22,0,0,2.2,4.2,3.2
207,Cole Kmet,TE,CHI,0,0,0,0,0,0,0,0,2,4,22,0,0,2.2,4.2,3.2
208,Salvon Ahmed,RB,MIA,0,0,0,0,0,2,5,0,2,3,16,0,0,2.1,4.1,3.1
209,Mark Ingram,RB,HOU,0,0,0,0,0,16,41,0,0,0,0,0,0,4.1000000000000005,4.1000000000000005,4.1000000000000005
210,Ty'Son Williams,RB,BAL,0,0,0,0,0,4,6,0,2,2,15,0,0,2.1,4.1,3.1
211,Odell Beckham Jr.,WR,CLE,0,0,0,0,0,0,0,0,2,3,20,0,0,2.0,4.0,3.0
212,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,2,4,20,0,0,2.0,4.0,3.0
213,Jared Cook,TE,LAC,0,0,0,0,0,0,0,0,1,3,29,0,0,2.9000000000000004,3.9000000000000004,3.4000000000000004
214,Kylen Granson,TE,IND,0,0,0,0,0,0,0,0,2,2,19,0,0,1.9000000000000001,3.9000000000000004,2.9000000000000004
215,Penny Hart,WR,SEA,0,0,0,0,0,0,0,0,2,2,19,0,0,1.9000000000000001,3.9000000000000004,2.9000000000000004
216,O.J. Howard,TE,TAM,0,0,0,0,0,0,0,0,2,3,19,0,0,1.9000000000000001,3.9000000000000004,2.9000000000000004
217,Mohamed Sanu,WR,SFO,0,0,0,0,0,0,0,0,2,3,19,0,0,1.9000000000000001,3.9000000000000004,2.9000000000000004
218,Kenny Stills,WR,NOR,0,0,0,0,0,1,1,0,2,5,17,0,0,1.8000000000000003,3.8000000000000003,2.8000000000000003
219,Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,2,2,17,0,0,1.7000000000000002,3.7,2.7
220,C.J. Uzomah,TE,CIN,0,0,0,0,0,0,0,0,2,2,16,0,0,1.6,3.6,2.6
221,Chris Evans,RB,CIN,0,0,0,0,0,0,0,0,2,2,15,0,0,1.5,3.5,2.5
222,Marvin Jones,WR,JAX,0,0,0,0,0,0,0,0,1,6,25,0,0,2.5,3.5,3.0
223,Jerick McKinnon,RB,KAN,0,0,0,0,0,1,2,0,2,2,13,0,0,1.5,3.5,2.5
224,James Proche,WR,BAL,0,0,0,0,0,0,0,0,2,2,15,0,0,1.5,3.5,2.5
225,Adam Shaheen,TE,MIA,0,0,0,0,0,0,0,0,2,2,15,0,0,1.5,3.5,2.5
226,Clyde Edwards-Helaire,RB,KAN,0,0,0,0,0,7,13,0,1,2,11,0,0,2.4000000000000004,3.4000000000000004,2.9000000000000004
227,Kenneth Gainwell,RB,PHI,0,0,0,0,0,2,16,0,1,3,8,0,0,2.4000000000000004,3.4000000000000004,2.9000000000000004
228,Terrace Marshall Jr.,WR,CAR,0,0,0,0,0,0,0,0,2,3,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
229,Ashton Dulin,WR,IND,0,0,0,0,0,0,0,0,2,2,13,0,0,1.3,3.3,2.3
