,Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
53,Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,4,8,108,0,0,10.8,14.8,12.8
54,Josh Allen,QB,BUF,179,2,1,33,17,5,35,0,0,0,0,0,0,16.66,16.66,16.66
55,Ezekiel Elliott,RB,DAL,0,0,0,0,0,16,71,1,2,2,26,0,0,15.700000000000001,17.700000000000003,16.700000000000003
56,Marvin Jones,WR,JAX,0,0,0,0,0,0,0,0,6,11,55,1,0,11.5,17.5,14.5
57,Sterling Shepard,WR,NYG,0,0,0,0,0,1,-9,0,9,10,94,0,0,8.5,17.5,13.0
58,CeeDee Lamb,WR,DAL,0,0,0,0,0,1,13,0,8,9,81,0,0,9.4,17.4,13.4
59,Darrell Henderson,RB,LAR,0,0,0,0,0,13,53,1,3,5,29,0,0,14.200000000000001,17.200000000000003,15.700000000000001
60,Devin Singletary,RB,BUF,0,0,0,0,0,13,82,1,2,3,9,0,0,15.100000000000001,17.1,16.1
61,Tee Higgins,WR,CIN,0,0,0,0,0,0,0,0,6,10,60,1,1,10.0,16.0,13.0
62,Nick Chubb,RB,CLE,0,0,0,0,0,11,95,1,1,1,3,0,0,15.8,16.8,16.3
63,Quez Watkins,WR,PHI,0,0,0,0,0,0,0,0,2,2,117,0,0,11.700000000000001,13.700000000000001,12.700000000000001
64,Tyrod Taylor,QB,HOU,125,1,0,11,10,1,15,1,0,0,0,0,0,16.5,16.5,16.5
65,Zack Moss,RB,BUF,0,0,0,0,0,8,26,2,2,2,8,0,1,13.4,15.4,14.4
66,JuJu Smith-Schuster,WR,PIT,0,0,0,0,0,1,3,1,6,7,41,0,0,10.4,16.4,13.4
67,Maxx Williams,TE,ARI,0,0,0,0,0,0,0,0,7,7,94,0,0,9.4,16.4,12.9
68,Quintez Cephus,WR,DET,0,0,0,0,0,0,0,0,4,7,63,1,0,12.3,16.3,14.3
69,Chris Godwin,WR,TAM,0,0,0,0,0,0,0,0,4,5,62,1,0,12.2,16.2,14.2
70,Deebo Samuel,WR,SFO,0,0,0,0,0,2,8,0,6,8,93,0,0,10.100000000000001,16.1,13.100000000000001
71,Stefon Diggs,WR,BUF,0,0,0,0,0,0,0,0,4,8,60,1,0,12.0,16.0,14.0
72,Adam Thielen,WR,MIN,0,0,0,0,0,0,0,0,6,7,39,1,0,9.9,15.9,12.9
73,DeAndre Hopkins,WR,ARI,0,0,0,0,0,0,0,0,4,4,54,1,0,11.4,15.4,13.4
74,Chris Carson,RB,SEA,0,0,0,0,0,13,31,2,0,0,0,0,0,15.1,15.1,15.1
75,Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,5,6,38,1,0,9.8,14.8,12.3
76,Ben Roethlisberger,QB,PIT,295,1,1,40,27,0,0,0,0,0,0,0,0,13.8,13.8,13.8
77,Darius Slayton,WR,NYG,0,0,0,0,0,0,0,0,3,6,54,1,0,11.4,14.4,12.9
78,Braxton Berrios,WR,NYJ,0,0,0,0,0,0,0,0,7,11,73,0,0,7.300000000000001,14.3,10.8
79,Tyler Boyd,WR,CIN,0,0,0,0,0,0,0,0,7,9,73,0,0,7.300000000000001,14.3,10.8
80,Byron Pringle,WR,KAN,0,0,0,0,0,0,0,0,2,2,63,1,0,12.3,14.3,13.3
81,Robert Tonyan,TE,GNB,0,0,0,0,0,0,0,0,3,3,52,1,0,11.2,14.2,12.7
82,Demarcus Robinson,WR,KAN,0,0,0,0,0,0,0,0,3,4,46,1,0,10.600000000000001,13.600000000000001,12.100000000000001
83,Ja'Marr Chase,WR,CIN,0,0,0,0,0,0,0,0,2,4,54,1,0,11.4,13.4,12.4
84,Jack Doyle,TE,IND,0,0,0,0,0,0,0,0,5,8,64,0,0,6.4,11.4,8.9
85,A.J. Green,WR,ARI,0,0,0,0,0,0,0,0,3,6,44,1,0,10.4,13.4,11.9
86,Damien Harris,RB,NWE,0,0,0,0,0,16,62,1,1,1,2,0,0,12.399999999999999,13.399999999999999,12.899999999999999
87,Brandon Zylstra,WR,CAR,0,0,0,0,0,0,0,0,3,3,44,1,0,10.4,13.4,11.9
88,Joe Burrow,QB,CIN,207,2,3,30,19,0,0,0,0,0,0,0,0,10.280000000000001,10.280000000000001,10.280000000000001
89,Mike Davis,RB,ATL,0,0,0,0,0,9,38,0,7,7,25,0,0,6.300000000000001,13.3,9.8
90,Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,4,6,33,1,0,9.3,13.3,11.3
91,Demetric Felton,RB,CLE,0,0,0,0,0,0,0,0,2,2,51,1,0,11.100000000000001,13.100000000000001,12.100000000000001
92,Tim Patrick,WR,DEN,0,0,0,0,0,0,0,0,3,4,37,1,0,9.7,12.7,11.2
93,Darnell Mooney,WR,CHI,0,0,0,0,0,0,0,0,6,8,66,0,0,6.6000000000000005,12.600000000000001,9.600000000000001
94,Chase Edmonds,RB,ARI,0,0,0,0,0,8,46,0,5,5,29,0,0,7.500000000000001,12.5,10.0
95,Kyle Pitts,TE,ATL,0,0,0,0,0,0,0,0,5,6,73,0,0,7.300000000000001,12.3,9.8
96,Robert Woods,WR,LAR,0,0,0,0,0,2,6,0,5,9,64,0,0,7.0,12.0,9.5
97,D'Andre Swift,RB,DET,0,0,0,0,0,8,37,0,4,5,41,0,0,7.800000000000001,11.8,9.8
98,Leonard Fournette,RB,TAM,0,0,0,0,0,11,52,0,4,4,24,0,0,7.6000000000000005,11.600000000000001,9.600000000000001
99,Darren Waller,TE,LVR,0,0,0,0,0,0,0,0,5,7,65,0,0,6.5,11.5,9.0
100,Adam Humphries,WR,WAS,0,0,0,0,0,0,0,0,7,8,44,0,0,4.4,11.4,7.9
101,Foster Moreau,TE,LVR,0,0,0,0,0,0,0,0,2,3,34,1,0,9.4,11.4,10.4
102,D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,6,11,53,0,0,5.300000000000001,11.3,8.3
103,Ty'Son Williams,RB,BAL,0,0,0,0,0,13,77,0,2,2,16,0,0,9.3,11.3,10.3
104,David Montgomery,RB,CHI,0,0,0,0,0,20,61,0,3,4,18,0,0,7.9,10.9,9.4
105,Michael Carter,RB,NYJ,0,0,0,0,0,11,59,0,2,3,29,0,0,8.8,10.8,9.8
106,Mark Andrews,TE,BAL,0,0,0,0,0,0,0,0,5,5,57,0,0,5.7,10.7,8.2
107,Hunter Renfrow,WR,LVR,0,0,0,0,0,0,0,0,5,7,57,0,0,5.7,10.7,8.2
108,Kenyan Drake,RB,LVR,0,0,0,0,0,7,9,0,5,6,46,0,0,5.500000000000001,10.5,8.0
109,Mecole Hardman,WR,KAN,0,0,0,0,0,0,0,0,5,8,55,0,0,5.5,10.5,8.0
110,Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,2,4,24,1,0,8.4,10.4,9.4
111,Jameis Winston,QB,NOR,111,0,2,22,11,3,19,1,0,0,0,0,0,8.34,8.34,8.34
112,Jamycal Hasty,RB,SFO,0,0,0,0,0,5,38,0,4,5,21,0,0,5.9,9.9,7.9
113,Jaylen Waddle,WR,MIA,0,0,0,0,0,0,0,0,6,8,48,0,1,2.8000000000000007,8.8,5.800000000000001
114,Chase Claypool,WR,PIT,0,0,0,0,0,1,-3,0,3,9,70,0,0,6.7,9.7,8.2
115,Jauan Jennings,WR,SFO,0,0,0,0,0,0,0,0,2,2,17,1,0,7.7,9.7,8.7
116,Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,2,3,17,1,0,7.7,9.7,8.7
117,Latavius Murray,RB,BAL,0,0,0,0,0,9,36,1,0,0,0,0,0,9.6,9.6,9.6
118,Christian Kirk,WR,ARI,0,0,0,0,0,0,0,0,3,4,65,0,0,6.5,9.5,8.0
119,Logan Thomas,TE,WAS,0,0,0,0,0,0,0,0,5,7,45,0,0,4.5,9.5,7.0
120,Phillip Lindsay,RB,HOU,0,0,0,0,0,5,2,0,1,1,22,1,0,8.4,9.4,8.9
121,James Robinson,RB,JAX,0,0,0,0,0,11,47,0,3,3,17,0,0,6.4,9.4,7.9
122,Antonio Gibson,RB,WAS,0,0,0,0,0,13,69,0,2,2,4,0,0,7.300000000000001,9.3,8.3
123,DeVante Parker,WR,MIA,0,0,0,0,0,0,0,0,5,9,42,0,0,4.2,9.2,6.7
124,Austin Hooper,TE,CLE,0,0,0,0,0,0,0,0,5,5,40,0,0,4.0,9.0,6.5
125,Saquon Barkley,RB,NYG,0,0,0,0,0,13,57,0,2,3,12,0,0,6.9,8.9,7.9
126,Harrison Bryant,TE,CLE,0,0,0,0,0,0,0,0,4,4,49,0,0,4.9,8.9,6.9
127,Melvin Gordon,RB,DEN,0,0,0,0,0,13,31,0,2,2,38,0,0,6.9,8.9,7.9
128,Ricky Seals-Jones,TE,WAS,0,0,0,0,0,0,0,0,1,1,19,1,0,7.9,8.9,8.4
129,Trevor Lawrence,QB,JAX,118,1,2,33,14,2,21,0,0,0,0,0,0,6.8199999999999985,6.8199999999999985,6.8199999999999985
130,Andy Dalton,QB,CHI,56,1,0,11,9,2,25,0,0,0,0,0,0,8.74,8.74,8.74
131,Elijah Moore,WR,NYJ,0,0,0,0,0,0,0,0,4,8,47,0,0,4.7,8.7,6.7
132,Myles Gaskin,RB,MIA,0,0,0,0,0,5,25,0,4,5,21,0,0,4.6,8.6,6.6
133,Dan Arnold,TE,CAR,0,0,0,0,0,0,0,0,3,4,55,0,0,5.5,8.5,7.0
134,Dak Prescott,QB,DAL,237,0,1,27,23,0,0,0,0,0,0,0,0,7.48,7.48,7.48
135,Sammy Watkins,WR,BAL,0,0,0,0,0,0,0,0,4,7,44,0,0,4.4,8.4,6.4
136,Javonte Williams,RB,DEN,0,0,0,0,0,13,64,0,1,1,10,0,0,7.4,8.4,7.9
137,Joe Mixon,RB,CIN,0,0,0,0,0,20,69,0,1,2,2,0,0,7.1000000000000005,8.100000000000001,7.6000000000000005
138,Ashton Dulin,WR,IND,0,0,0,0,0,0,0,0,1,2,10,0,0,1.0,2.0,1.5
139,Russell Gage,WR,ATL,0,0,0,0,0,0,0,0,5,7,28,0,0,2.8000000000000003,7.800000000000001,5.300000000000001
140,Jakobi Meyers,WR,NWE,0,0,0,0,0,0,0,0,4,6,38,0,0,3.8000000000000003,7.800000000000001,5.800000000000001
141,Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,4,4,36,0,0,3.6,7.6,5.6
142,Pat Freiermuth,TE,PIT,0,0,0,0,0,0,0,0,4,4,36,0,0,3.6,7.6,5.6
143,Mac Jones,QB,NWE,186,0,0,30,22,0,0,0,0,0,0,0,0,7.44,7.44,7.44
144,A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,3,9,43,0,0,4.3,7.3,5.8
145,Elijah Mitchell,RB,SFO,0,0,0,0,0,17,42,0,2,2,11,0,0,5.300000000000001,7.300000000000001,6.300000000000001
146,MyCole Pruitt,TE,TEN,0,0,0,0,0,0,0,0,3,3,43,0,0,4.3,7.3,5.8
147,Kenneth Gainwell,RB,PHI,0,0,0,0,0,6,14,0,2,3,18,0,0,3.2,5.2,4.2
148,Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,3,6,41,0,0,4.1000000000000005,7.1000000000000005,5.6000000000000005
149,Bryan Edwards,WR,LVR,0,0,0,0,0,0,0,0,3,3,40,0,0,4.0,7.0,5.5
150,Alvin Kamara,RB,NOR,0,0,0,0,0,8,5,0,4,6,25,0,0,3.0,7.0,5.0
151,Davis Mills,QB,HOU,102,1,1,18,8,2,-1,0,0,0,0,0,0,5.98,5.98,5.98
152,Miles Sanders,RB,PHI,0,0,0,0,0,13,55,0,1,2,4,0,0,5.9,6.9,6.4
153,Robby Anderson,WR,CAR,0,0,0,0,0,0,0,0,3,6,38,0,0,3.8000000000000003,6.800000000000001,5.300000000000001
154,Kenny Golladay,WR,NYG,0,0,0,0,0,0,0,0,3,8,38,0,0,3.8000000000000003,6.800000000000001,5.300000000000001
155,Emmanuel Sanders,WR,BUF,0,0,0,0,0,0,0,0,2,6,48,0,0,4.800000000000001,6.800000000000001,5.800000000000001
156,Jonnu Smith,TE,NWE,0,0,0,0,0,0,0,0,4,5,28,0,0,2.8000000000000003,6.800000000000001,4.800000000000001
157,Blake Jarwin,TE,DAL,0,0,0,0,0,0,0,0,3,4,37,0,0,3.7,6.7,5.2
158,David Johnson,RB,HOU,0,0,0,0,0,6,25,0,2,2,22,0,0,4.7,6.7,5.7
159,Jamaal Williams,RB,DET,0,0,0,0,0,7,25,0,3,3,12,0,0,3.7,6.7,5.2
160,Jacoby Brissett,QB,MIA,169,0,1,40,24,4,8,0,0,0,0,0,0,5.56,5.56,5.56
161,Dyami Brown,WR,WAS,0,0,0,0,0,0,0,0,3,6,34,0,0,3.4000000000000004,6.4,4.9
162,Albert Okwuegbunam,TE,DEN,0,0,0,0,0,0,0,0,4,4,24,0,0,2.4000000000000004,6.4,4.4
163,Kareem Hunt,RB,CLE,0,0,0,0,0,13,51,0,1,1,2,0,0,5.300000000000001,6.300000000000001,5.800000000000001
164,Jonathan Taylor,RB,IND,0,0,0,0,0,15,51,0,1,1,2,0,0,5.300000000000001,6.300000000000001,5.800000000000001
165,Zach Wilson,QB,NYJ,210,0,4,33,19,3,19,0,0,0,0,0,0,2.3000000000000007,2.3000000000000007,2.3000000000000007
166,Hunter Henry,TE,NWE,0,0,0,0,0,0,0,0,2,4,42,0,0,4.2,6.2,5.2
167,Jamal Agnew,WR,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
168,Devin Duvernay,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
169,Andy Janovich,FB,CLE,0,0,0,0,0,2,0,1,0,0,0,0,0,6.0,6.0,6.0
170,Albert Wilson,WR,MIA,0,0,0,0,0,0,0,0,4,6,20,0,0,2.0,6.0,4.0
171,Tyreek Hill,WR,KAN,0,0,0,0,0,1,15,0,3,4,14,0,0,2.9000000000000004,5.9,4.4
172,Jeremy McNichols,RB,TEN,0,0,0,0,0,1,3,0,3,3,26,0,0,2.9000000000000004,5.9,4.4
173,Jared Cook,TE,LAC,0,0,0,0,0,0,0,0,3,5,28,0,0,2.8000000000000003,5.800000000000001,4.300000000000001
174,Darrel Williams,RB,KAN,0,0,0,0,0,3,-2,1,0,0,0,0,0,5.8,5.8,5.8
175,George Kittle,TE,SFO,0,0,0,0,0,0,0,0,4,4,17,0,0,1.7000000000000002,5.7,3.7
176,Randall Cobb,WR,GNB,0,0,0,0,0,0,0,0,3,3,26,0,0,2.6,5.6,4.1
177,Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,3,5,24,0,0,2.4000000000000004,5.4,3.9000000000000004
178,Nelson Agholor,WR,NWE,0,0,0,0,0,0,0,0,3,3,21,0,0,2.1,5.1,3.6
179,Mark Ingram,RB,HOU,0,0,0,0,0,14,41,0,1,2,-1,0,0,4.000000000000001,5.000000000000001,4.500000000000001
180,Ty Johnson,RB,NYJ,0,0,0,0,0,12,50,0,0,0,0,0,0,5.0,5.0,5.0
181,Amon-Ra St. Brown,WR,DET,0,0,0,0,0,0,0,0,3,5,18,0,0,1.8,4.8,3.3
182,Rashard Higgins,WR,CLE,0,0,0,0,0,0,0,0,2,2,27,0,0,2.7,4.7,3.7
183,Terrace Marshall Jr.,WR,CAR,0,0,0,0,0,0,0,0,3,3,17,0,0,1.7000000000000002,4.7,3.2
184,Kendrick Bourne,WR,NWE,0,0,0,0,0,1,16,0,2,3,10,0,0,2.6,4.6,3.6
185,Ronald Jones II,RB,TAM,0,0,0,0,0,6,27,0,1,3,9,0,0,3.6,4.6,4.1
186,Sony Michel,RB,LAR,0,0,0,0,0,10,46,0,0,0,0,0,0,4.6000000000000005,4.6000000000000005,4.6000000000000005
187,Justin Fields,QB,CHI,60,0,1,13,6,10,31,0,0,0,0,0,0,3.5,3.5,3.5
188,Kyle Rudolph,TE,NYG,0,0,0,0,0,0,0,0,2,2,25,0,0,2.5,4.5,3.5
189,Jeff Smith,WR,NYJ,0,0,0,0,0,0,0,0,1,2,35,0,0,3.5,4.5,4.0
190,Cedrick Wilson Jr.,WR,DAL,0,0,0,0,0,1,5,0,2,2,20,0,0,2.5,4.5,3.5
191,Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,2,2,24,0,0,2.4000000000000004,4.4,3.4000000000000004
192,Kaden Smith,TE,NYG,0,0,0,0,0,0,0,0,2,2,24,0,0,2.4000000000000004,4.4,3.4000000000000004
193,Nico Collins,WR,HOU,0,0,0,0,0,0,0,0,1,1,32,0,0,3.2,4.2,3.7
194,Jalen Guyton,WR,LAC,0,0,0,0,0,1,9,0,2,2,13,0,0,2.2,4.2,3.2
195,Chester Rogers,WR,TEN,0,0,0,0,0,0,0,0,2,5,22,0,0,2.2,4.2,3.2
196,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,2,4,22,0,0,2.2,4.2,3.2
197,Josh Palmer,WR,LAC,0,0,0,0,0,0,0,0,2,2,21,0,0,2.1,4.1,3.1
198,Justin Jackson,RB,LAC,0,0,0,0,0,4,21,0,1,1,8,0,0,2.9000000000000004,3.9000000000000004,3.4000000000000004
199,Alexander Mattison,RB,MIN,0,0,0,0,0,3,11,0,1,1,17,0,0,2.8000000000000003,3.8000000000000003,3.3000000000000003
200,David Njoku,TE,CLE,0,0,0,0,0,0,0,0,2,3,18,0,0,1.8,3.8,2.8
201,Kalif Raymond,WR,DET,0,0,0,0,0,0,0,0,2,2,18,0,0,1.8,3.8,2.8
202,Dalton Schultz,TE,DAL,0,0,0,0,0,0,0,0,2,2,18,0,0,1.8,3.8,2.8
203,Lil'Jordan Humphrey,WR,NOR,0,0,0,0,0,0,0,0,1,2,27,0,0,2.7,3.7,3.2
204,Kyle Juszczyk,FB,SFO,0,0,0,0,0,1,2,0,2,3,15,0,0,1.7,3.7,2.7
205,Giovani Bernard,RB,TAM,0,0,0,0,0,0,0,0,2,2,16,0,0,1.6,3.6,2.6
206,AJ Dillon,RB,GNB,0,0,0,0,0,5,18,0,1,1,8,0,0,2.6,3.6,3.1
207,Clyde Edwards-Helaire,RB,KAN,0,0,0,0,0,13,46,0,0,0,0,0,1,2.6000000000000005,2.6000000000000005,2.6000000000000005
208,DeVonta Smith,WR,PHI,0,0,0,0,0,0,0,0,2,7,16,0,0,1.6,3.6,2.6
209,Tyler Conklin,TE,MIN,0,0,0,0,0,0,0,0,2,4,15,0,0,1.5,3.5,2.5
210,Andre Roberts,WR,HOU,0,0,0,0,0,0,0,0,1,2,35,0,1,1.5,2.5,2.0
211,Trinity Benson,WR,DET,0,0,0,0,0,0,0,0,1,3,24,0,0,2.4000000000000004,3.4000000000000004,2.9000000000000004
212,Travis Homer,RB,SEA,0,0,0,0,0,0,0,0,2,2,14,0,0,1.4000000000000001,3.4000000000000004,2.4000000000000004
213,James O'Shaughnessy,TE,JAX,0,0,0,0,0,0,0,0,1,1,24,0,0,2.4000000000000004,3.4000000000000004,2.9000000000000004
214,Derek Carrier,TE,LVR,0,0,0,0,0,0,0,0,2,2,13,0,0,1.3,3.3,2.3
215,Juwan Johnson,TE,NOR,0,0,0,0,0,0,0,0,1,3,23,0,0,2.3000000000000003,3.3000000000000003,2.8000000000000003
216,Peyton Barber,RB,LVR,0,0,0,0,0,13,32,0,0,0,0,0,0,3.2,3.2,3.2
217,Nyheim Hines,RB,IND,0,0,0,0,0,1,5,0,1,2,17,0,0,2.2,3.2,2.7
218,O.J. Howard,TE,TAM,0,0,0,0,0,0,0,0,1,1,21,0,0,2.1,3.1,2.6
219,Blake Bell,TE,KAN,0,0,0,0,0,0,0,0,1,1,20,0,0,2.0,3.0,2.5
220,Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,2,2,10,0,0,1.0,3.0,2.0
221,Geoff Swaim,TE,TEN,0,0,0,0,0,0,0,0,2,2,10,0,0,1.0,3.0,2.0
222,Stephen Anderson,TE,LAC,0,0,0,0,0,0,0,0,2,2,9,0,0,0.9,2.9,1.9
223,DJ Chark,WR,JAX,0,0,0,0,0,0,0,0,1,4,19,0,0,1.9000000000000001,2.9000000000000004,2.4000000000000004
224,Devonta Freeman,RB,BAL,0,0,0,0,0,2,29,0,0,0,0,0,0,2.9000000000000004,2.9000000000000004,2.9000000000000004
225,Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,1,2,18,0,0,1.8,2.8,2.3
226,Marquez Callaway,WR,NOR,0,0,0,0,0,0,0,0,2,4,8,0,0,0.8,2.8,1.8
227,Corey Davis,WR,NYJ,0,0,0,0,0,0,0,0,2,5,8,0,0,0.8,2.8,1.8
228,Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,1,2,17,0,0,1.7000000000000002,2.7,2.2
229,Antonio Brown,WR,TAM,0,0,0,0,0,0,0,0,1,3,17,0,0,1.7000000000000002,2.7,2.2
230,James Conner,RB,ARI,0,0,0,0,0,8,26,0,0,0,0,0,0,2.6,2.6,2.6
231,Chris Hogan,WR,NOR,0,0,0,0,0,0,0,0,1,3,16,0,0,1.6,2.6,2.1
232,Alex Collins,RB,SEA,0,0,0,0,0,1,25,0,0,0,0,0,0,2.5,2.5,2.5
