,Rk,Year,Player,Pos,Age,AV,School,Height,Wt,40YD,Vertical,BenchReps,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
0,1,2016,Laquon Treadwell,WR,20,6,Mississippi,6-2,221,4.52,33.0,12.0,117.0,,,Minnesota Vikings / 1st / 23rd pick / 2016
1,2,2016,Michael Thomas,WR,23,58,Ohio State,6-3,212,4.57,35.0,18.0,126.0,6.8,4.13,New Orleans Saints / 2nd / 47th pick / 2016
2,3,2016,Sterling Shepard,WR,23,22,Oklahoma,5-10,194,4.48,41.0,20.0,123.0,7.0,4.35,New York Giants / 2nd / 40th pick / 2016
3,4,2016,Tajae Sharpe,WR,21,11,Massachusetts,6-2,194,4.55,33.5,11.0,114.0,,,Tennessee Titans / 5th / 140th pick / 2016
4,5,2016,Hunter Sharp,WR,21,0,Utah State,5-11,198,4.58,32.5,12.0,116.0,7.12,4.19,
5,6,2016,Rashawn Scott,WR,24,0,Miami (FL),6-1,199,4.54,32.5,17.0,116.0,,,
6,7,2016,Alonzo Russell,WR,23,0,Toledo,6-4,206,4.54,29.5,12.0,112.0,7.18,4.33,
7,8,2016,Demarcus Robinson,WR,21,10,Florida,6-1,203,4.59,34.5,,123.0,6.77,4.19,Kansas City Chiefs / 4th / 126th pick / 2016
8,9,2016,Charone Peake,WR,23,1,Clemson,6-2,209,4.45,35.5,12.0,122.0,6.96,4.46,New York Jets / 7th / 241st pick / 2016
9,10,2016,Jordan Payton,WR,22,0,UCLA,6-1,207,4.47,34.5,,121.0,7.08,4.33,Cleveland Browns / 5th / 154th pick / 2016
10,11,2016,Chris Moore,WR,22,4,Cincinnati,6-1,206,4.53,37.0,10.0,130.0,6.76,4.2,Baltimore Ravens / 4th / 107th pick / 2016
11,12,2016,Malcolm Mitchell,WR,23,4,Georgia,6-0,198,4.45,36.0,15.0,129.0,6.94,4.34,New England Patriots / 4th / 112th pick / 2016
12,13,2016,Braxton Miller,WR,23,2,Ohio State,6-1,201,4.5,35.0,17.0,123.0,6.65,4.07,Houston Texans / 3rd / 85th pick / 2016
13,14,2016,Jalin Marshall,WR,20,1,Ohio State,5-10,200,4.6,37.5,16.0,125.0,6.8,4.13,
14,15,2016,Byron Marshall,WR,22,0,Oregon,5-9,201,4.42,,17.0,,,,
15,16,2016,Ricardo Louis,WR,21,3,Auburn,6-2,215,4.43,38.0,18.0,132.0,,,Cleveland Browns / 4th / 114th pick / 2016
16,17,2016,Rashard Higgins,WR,21,6,Colorado State,6-1,196,4.64,32.0,13.0,116.0,,,Cleveland Browns / 5th / 172nd pick / 2016
17,18,2016,Will Fuller,WR,21,19,Notre Dame,6-0,186,4.32,33.5,10.0,126.0,6.93,4.27,Houston Texans / 1st / 21st pick / 2016
18,19,2016,D.J. Foster,WR,22,1,Arizona State,5-10,193,4.57,35.5,14.0,117.0,6.75,4.07,
19,20,2016,Josh Doctson,WR,23,9,TCU,6-2,202,4.5,41.0,14.0,131.0,6.84,4.08,Washington Redskins / 1st / 22nd pick / 2016
20,21,2016,Trevor Davis,WR,22,2,California,6-1,188,4.42,38.5,11.0,124.0,6.6,4.22,Green Bay Packers / 5th / 163rd pick / 2016
21,22,2016,Cody Core,WR,21,3,Mississippi,6-3,205,4.47,31.5,14.0,119.0,,,Cincinnati Bengals / 6th / 199th pick / 2016
22,23,2016,Pharoh Cooper,WR,21,5,South Carolina,5-11,203,4.52,31.0,15.0,115.0,,,Los Angeles Rams / 4th / 117th pick / 2016
23,24,2016,Corey Coleman,WR,21,6,Baylor,5-11,194,4.42,40.5,17.0,129.0,,,Cleveland Browns / 1st / 15th pick / 2016
24,25,2016,Leonte Carroo,WR,22,2,Rutgers,6-0,211,4.5,35.5,14.0,120.0,,,Miami Dolphins / 3rd / 86th pick / 2016
25,26,2016,Aaron Burbridge,WR,22,1,Michigan State,6-0,206,4.56,30.5,20.0,115.0,7.22,4.31,San Francisco 49ers / 6th / 213th pick / 2016
26,27,2016,Tyler Boyd,WR,21,23,Pittsburgh,6-1,197,4.58,34.0,11.0,119.0,6.9,4.35,Cincinnati Bengals / 2nd / 55th pick / 2016
27,28,2016,Demarcus Ayers,WR,21,0,Houston,5-9,182,4.72,33.0,,123.0,,,Pittsburgh Steelers / 7th / 229th pick / 2016
28,29,2016,Geronimo Allison,WR,22,9,Illinois,6-3,196,4.67,33.0,,127.0,7.4,4.28,
29,30,2016,Bralon Addison,WR,22,0,Oregon,5-9,197,4.66,34.5,13.0,116.0,6.95,4.14,
