Unnamed: 0,Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
17,Earnest Byner,WAS,RB,30.0,16.0,16.0,49.0,39.0,41.0,1.0,3.0,998.0,6.0,262.0,338.0,1.0,218.24,0.0,1.0,0.0
18,Dan Marino,MIA,QB,31.0,16.0,16.0,0.0,0.0,4116.0,24.0,554.0,66.0,0.0,20.0,0.0,0.0,225.24,16.0,5.0,0.0
19,Anthony Miller,SDG,WR,27.0,16.0,16.0,137.0,72.0,0.0,0.0,0.0,-1.0,0.0,1.0,1060.0,7.0,219.9,0.0,0.0,0.0
20,Neal Anderson,CHI,RB,28.0,16.0,11.0,65.0,42.0,0.0,0.0,0.0,582.0,5.0,156.0,399.0,6.0,194.1,0.0,6.0,0.0
21,Ernest Givins,HOU,WR,28.0,16.0,16.0,111.0,67.0,0.0,0.0,0.0,75.0,0.0,7.0,787.0,10.0,207.2,0.0,3.0,0.0
22,Haywood Jeffires,HOU,WR,28.0,16.0,16.0,138.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,9.0,233.3,0.0,1.0,0.0
23,Troy Aikman,DAL,QB,26.0,16.0,16.0,0.0,0.0,3445.0,23.0,473.0,105.0,1.0,37.0,0.0,0.0,210.3,14.0,4.0,0.0
24,Fred Barnett,PHI,WR,26.0,16.0,16.0,118.0,67.0,0.0,0.0,0.0,-15.0,0.0,1.0,1083.0,6.0,207.8,0.0,1.0,0.0
25,Michael Haynes,ATL,WR,27.0,14.0,14.0,83.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,10.0,188.8,0.0,0.0,0.0
26,Jay Novacek,DAL,TE,30.0,16.0,16.0,99.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,6.0,167.0,0.0,0.0,0.0
27,Eric Martin,NOR,WR,31.0,16.0,11.0,100.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,5.0,200.1,0.0,1.0,0.0
28,Harold Green,CIN,RB,24.0,16.0,15.0,48.0,41.0,0.0,0.0,0.0,1170.0,2.0,265.0,214.0,0.0,189.4,0.0,1.0,0.0
29,Mark Higgs,MIA,RB,26.0,16.0,15.0,20.0,16.0,0.0,0.0,0.0,915.0,7.0,256.0,142.0,0.0,153.7,0.0,5.0,0.0
30,Jim Kelly,BUF,QB,32.0,16.0,16.0,0.0,0.0,3457.0,23.0,462.0,53.0,1.0,31.0,0.0,0.0,187.58,19.0,8.0,0.0
31,Keith Jackson,MIA,TE,27.0,13.0,11.0,69.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,5.0,133.4,0.0,2.0,0.0
32,Brett Favre,GNB,QB,23.0,15.0,13.0,1.0,1.0,3227.0,18.0,471.0,198.0,1.0,47.0,-7.0,0.0,177.18000000000004,13.0,12.0,0.0
33,Brent Jones,SFO,TE,29.0,15.0,15.0,64.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,4.0,129.8,0.0,1.0,0.0
34,Keith Byars,PHI,TE,29.0,15.0,15.0,81.0,56.0,0.0,0.0,1.0,176.0,1.0,41.0,502.0,2.0,139.8,0.0,1.0,0.0
35,Jim Everett,RAM,QB,29.0,16.0,16.0,0.0,0.0,3323.0,22.0,475.0,133.0,0.0,32.0,0.0,0.0,188.22,18.0,5.0,0.0
36,Gary Clark,WAS,WR,30.0,16.0,14.0,131.0,64.0,0.0,0.0,0.0,18.0,0.0,2.0,912.0,5.0,185.0,0.0,1.0,0.0
37,Mark Jackson,DEN,WR,29.0,16.0,13.0,117.0,48.0,0.0,0.0,0.0,-1.0,0.0,3.0,745.0,8.0,170.4,0.0,0.0,0.0
38,Ronnie Harmon,SDG,RB,28.0,16.0,2.0,102.0,79.0,0.0,0.0,0.0,235.0,3.0,55.0,914.0,1.0,209.9,0.0,4.0,0.0
39,Herman Moore,DET,WR,23.0,12.0,11.0,89.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,4.0,171.6,0.0,0.0,0.0
40,Stan Humphries,SDG,QB,27.0,16.0,15.0,0.0,0.0,3356.0,16.0,454.0,79.0,4.0,28.0,0.0,0.0,176.14,18.0,9.0,0.0
41,Michael Jackson,CLE,WR,23.0,16.0,14.0,82.0,47.0,0.0,0.0,0.0,21.0,0.0,1.0,755.0,7.0,166.6,0.0,0.0,0.0
42,Mark Duper,MIA,WR,33.0,16.0,16.0,96.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,7.0,158.2,0.0,2.0,0.0
43,Mike Pritchard,ATL,WR,23.0,16.0,15.0,116.0,77.0,0.0,0.0,0.0,37.0,0.0,5.0,827.0,5.0,187.4,0.0,3.0,0.0
44,Andre Reed,BUF,WR,28.0,16.0,16.0,104.0,65.0,0.0,0.0,0.0,65.0,0.0,8.0,913.0,3.0,172.8,0.0,4.0,0.0
45,Chris Warren,SEA,RB,24.0,16.0,16.0,28.0,16.0,0.0,0.0,0.0,1017.0,3.0,223.0,134.0,0.0,145.1,0.0,2.0,0.0
46,Dalton Hilliard,NOR,RB,28.0,16.0,4.0,59.0,48.0,0.0,0.0,0.0,445.0,3.0,115.0,465.0,4.0,169.0,0.0,6.0,0.0
47,Shannon Sharpe,DEN,TE,24.0,16.0,11.0,77.0,53.0,0.0,0.0,0.0,-6.0,0.0,2.0,640.0,2.0,126.4,0.0,1.0,0.0
48,James Lofton,BUF,WR,36.0,16.0,15.0,110.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,6.0,165.6,0.0,0.0,0.0
49,Anthony Johnson,IND,RB,25.0,15.0,13.0,60.0,49.0,0.0,0.0,1.0,592.0,0.0,178.0,517.0,3.0,165.9,0.0,6.0,0.0
50,Bobby Hebert,NOR,QB,32.0,16.0,16.0,0.0,0.0,3287.0,19.0,422.0,95.0,0.0,32.0,0.0,0.0,178.98,16.0,3.0,0.0
51,Jackie Harris,GNB,TE,24.0,16.0,11.0,82.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,2.0,124.5,0.0,1.0,0.0
52,Tim Brown,RAI,WR,26.0,15.0,12.0,95.0,49.0,0.0,0.0,0.0,-4.0,0.0,3.0,693.0,7.0,147.9,0.0,6.0,0.0
53,Eric Metcalf,CLE,RB,24.0,16.0,5.0,69.0,47.0,0.0,0.0,1.0,301.0,1.0,73.0,614.0,5.0,162.5,0.0,6.0,0.0
54,Kerry Cash,IND,TE,23.0,16.0,16.0,75.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,3.0,113.1,0.0,0.0,0.0
55,Flipper Anderson,RAM,WR,27.0,15.0,9.0,79.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,7.0,143.7,0.0,1.0,0.0
56,Dave Krieg,KAN,QB,34.0,16.0,16.0,0.0,0.0,3115.0,15.0,413.0,74.0,2.0,37.0,0.0,0.0,160.0,12.0,10.0,0.0
57,Cris Carter,MIN,WR,27.0,12.0,12.0,92.0,53.0,0.0,0.0,0.0,15.0,0.0,5.0,681.0,6.0,156.6,0.0,1.0,0.0
58,Pete Metzelaars,BUF,TE,32.0,16.0,7.0,43.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,6.0,95.8,0.0,0.0,0.0
59,Brett Perriman,DET,WR,27.0,16.0,16.0,107.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,4.0,172.0,0.0,1.0,0.0
60,Randal Hill,PHO,WR,23.0,16.0,14.0,117.0,58.0,0.0,0.0,0.0,4.0,0.0,1.0,861.0,3.0,158.5,0.0,2.0,0.0
61,Irving Fryar,NWE,WR,30.0,15.0,14.0,106.0,55.0,0.0,0.0,0.0,6.0,0.0,1.0,791.0,4.0,158.7,0.0,0.0,0.0
62,Johnny Johnson,PHO,RB,24.0,12.0,8.0,19.0,14.0,0.0,0.0,0.0,734.0,6.0,178.0,103.0,0.0,129.7,0.0,2.0,0.0
63,Calvin Williams,PHI,WR,25.0,16.0,15.0,73.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,7.0,143.8,0.0,0.0,0.0
64,Curtis Duncan,HOU,WR,27.0,16.0,16.0,110.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,1.0,183.4,0.0,0.0,0.0
65,Heath Sherman,PHI,RB,25.0,16.0,7.0,23.0,18.0,0.0,0.0,0.0,583.0,5.0,112.0,219.0,1.0,128.2,0.0,3.0,0.0
66,Rob Moore,NYJ,WR,24.0,16.0,15.0,115.0,50.0,0.0,0.0,0.0,21.0,0.0,1.0,726.0,4.0,148.7,0.0,0.0,0.0
67,Ron Hall,TAM,TE,28.0,12.0,11.0,54.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,4.0,98.1,0.0,0.0,0.0
68,Warren Moon,HOU,QB,36.0,11.0,10.0,0.0,0.0,2521.0,18.0,346.0,147.0,1.0,27.0,0.0,0.0,155.54,12.0,7.0,0.0
69,Marion Butts,SDG,RB,26.0,15.0,15.0,11.0,9.0,0.0,0.0,0.0,809.0,4.0,218.0,73.0,0.0,113.2,0.0,4.0,0.0
70,Terry Orr,WAS,TE,31.0,16.0,7.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,3.0,73.6,0.0,1.0,0.0
71,Mark Carrier,TAM,WR,27.0,14.0,12.0,102.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,4.0,147.2,0.0,1.0,0.0
72,Marv Cook,NWE,TE,26.0,16.0,15.0,75.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,2.0,99.3,0.0,3.0,0.0
73,Ricky Proehl,PHO,WR,24.0,16.0,15.0,107.0,60.0,0.0,0.0,1.0,23.0,0.0,3.0,744.0,3.0,142.70000000000005,1.0,5.0,0.0
74,Ethan Horton,RAI,TE,30.0,16.0,16.0,68.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,2.0,83.9,0.0,1.0,0.0
75,Mark Rypien,WAS,QB,30.0,16.0,16.0,0.0,0.0,3282.0,13.0,479.0,50.0,2.0,36.0,0.0,0.0,158.28,17.0,4.0,0.0
76,Willie Davis,KAN,WR,25.0,16.0,14.0,66.0,36.0,0.0,0.0,0.0,-11.0,0.0,1.0,756.0,3.0,128.5,0.0,0.0,0.0
77,Bob Christian,CHI,0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Chris Chandler,PHO,QB,27.0,15.0,13.0,0.0,0.0,2832.0,15.0,413.0,149.0,1.0,36.0,0.0,0.0,146.18,15.0,9.0,0.0
79,Jim Harbaugh,CHI,QB,29.0,16.0,13.0,0.0,0.0,2486.0,13.0,358.0,272.0,1.0,47.0,0.0,0.0,148.64,12.0,6.0,0.0
80,Vinny Testaverde,TAM,QB,29.0,14.0,14.0,0.0,0.0,2554.0,14.0,358.0,197.0,2.0,36.0,0.0,0.0,149.86,16.0,4.0,0.0
81,Neil O'Donnell,PIT,QB,26.0,12.0,12.0,0.0,0.0,2283.0,13.0,313.0,5.0,1.0,27.0,0.0,0.0,119.82,9.0,6.0,0.0
82,Chris Miller,ATL,QB,27.0,8.0,8.0,0.0,0.0,1739.0,15.0,253.0,89.0,0.0,23.0,0.0,0.0,114.46,6.0,6.0,0.0
83,John Elway,DEN,QB,32.0,12.0,12.0,0.0,0.0,2242.0,10.0,316.0,94.0,2.0,34.0,0.0,0.0,93.08,17.0,12.0,0.0
84,Rich Gannon,MIN,QB,27.0,12.0,12.0,0.0,0.0,1905.0,12.0,279.0,187.0,0.0,45.0,0.0,0.0,106.9,13.0,5.0,0.0
85,Jeff Hostetler,NYG,QB,31.0,13.0,9.0,0.0,0.0,1225.0,8.0,192.0,172.0,3.0,35.0,0.0,0.0,98.2,3.0,6.0,0.0
86,Bobby Humphrey,MIA,RB,26.0,16.0,1.0,75.0,54.0,0.0,0.0,0.0,471.0,1.0,102.0,507.0,1.0,159.8,0.0,2.0,0.0
87,Brad Baxter,NYJ,RB,25.0,15.0,15.0,10.0,4.0,0.0,0.0,0.0,698.0,6.0,152.0,32.0,0.0,107.0,0.0,3.0,0.0
88,Brad Muster,CHI,RB,27.0,16.0,16.0,45.0,34.0,0.0,0.0,1.0,414.0,3.0,98.0,389.0,2.0,138.3,1.0,2.0,0.0
89,Tom Rathman,SFO,RB,30.0,15.0,15.0,55.0,44.0,0.0,0.0,0.0,194.0,5.0,57.0,343.0,4.0,149.7,0.0,1.0,0.0
90,John Williams,SEA,RB,28.0,16.0,16.0,122.0,74.0,0.0,0.0,0.0,339.0,1.0,114.0,556.0,2.0,173.5,0.0,4.0,0.0
91,Rodney Culver,IND,RB,23.0,16.0,2.0,35.0,26.0,0.0,0.0,0.0,321.0,7.0,121.0,210.0,2.0,129.1,0.0,2.0,0.0
92,Kenneth Davis,BUF,RB,30.0,16.0,0.0,18.0,15.0,0.0,0.0,0.0,613.0,6.0,139.0,80.0,0.0,110.3,0.0,5.0,0.0
93,Wade Wilson,ATL,QB,33.0,9.0,3.0,0.0,0.0,1366.0,13.0,163.0,62.0,0.0,15.0,0.0,0.0,104.84,4.0,0.0,0.0
94,Vince Workman,GNB,RB,24.0,10.0,10.0,59.0,47.0,0.0,0.0,0.0,631.0,2.0,159.0,290.0,0.0,143.1,0.0,4.0,0.0
95,Derrick Fenner,CIN,RB,25.0,16.0,1.0,12.0,7.0,0.0,0.0,0.0,500.0,7.0,112.0,41.0,1.0,107.1,0.0,1.0,0.0
96,Eric Dickerson,RAI,RB,32.0,16.0,15.0,22.0,14.0,0.0,0.0,0.0,729.0,2.0,187.0,85.0,1.0,111.4,0.0,1.0,0.0
97,Kevin Mack,CLE,RB,30.0,12.0,6.0,15.0,13.0,0.0,0.0,0.0,543.0,6.0,169.0,81.0,0.0,109.4,0.0,1.0,0.0
98,Reggie Rivers,DEN,RB,24.0,16.0,3.0,63.0,45.0,0.0,0.0,0.0,282.0,3.0,74.0,449.0,1.0,138.10000000000002,0.0,2.0,0.0
99,Jay Schroeder,RAI,QB,31.0,13.0,9.0,0.0,0.0,1476.0,11.0,253.0,160.0,0.0,28.0,0.0,0.0,87.03999999999998,11.0,5.0,0.0
100,Cody Carlson,HOU,QB,29.0,11.0,6.0,0.0,0.0,1710.0,9.0,227.0,77.0,1.0,27.0,0.0,0.0,80.10000000000002,11.0,8.0,0.0
101,Rodney Peete,DET,QB,26.0,10.0,10.0,0.0,0.0,1702.0,9.0,213.0,83.0,0.0,21.0,0.0,0.0,82.38,9.0,6.0,0.0
102,Barry Word,KAN,RB,29.0,12.0,11.0,14.0,9.0,0.0,0.0,0.0,607.0,4.0,163.0,80.0,0.0,97.7,0.0,2.0,0.0
103,Henry Ellard,RAM,WR,31.0,16.0,15.0,88.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,3.0,137.7,0.0,0.0,0.0
104,Ed McCaffrey,NYG,WR,24.0,16.0,3.0,74.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,5.0,136.0,0.0,2.0,0.0
105,Browning Nagle,NYJ,QB,24.0,14.0,13.0,0.0,0.0,2280.0,7.0,387.0,57.0,0.0,24.0,0.0,0.0,66.9,17.0,12.0,0.0
106,Tom Waddle,CHI,WR,25.0,12.0,12.0,80.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,4.0,135.4,0.0,1.0,0.0
107,Wendell Davis,CHI,WR,26.0,16.0,15.0,110.0,54.0,0.0,0.0,0.0,42.0,0.0,4.0,734.0,2.0,143.6,0.0,0.0,0.0
108,Willie Green,DET,WR,26.0,15.0,13.0,78.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,5.0,119.6,0.0,1.0,0.0
109,Ricky Sanders,WAS,WR,32.0,15.0,5.0,91.0,51.0,0.0,0.0,0.0,-6.0,0.0,4.0,707.0,3.0,139.1,0.0,0.0,0.0
110,Quinn Early,NOR,WR,27.0,16.0,16.0,64.0,30.0,0.0,0.0,0.0,-1.0,0.0,3.0,566.0,5.0,116.5,0.0,0.0,0.0
111,Ricky Ervins,WAS,RB,24.0,16.0,0.0,42.0,32.0,0.0,0.0,0.0,495.0,2.0,151.0,252.0,0.0,116.7,0.0,1.0,0.0
112,Art Monk,WAS,WR,35.0,16.0,14.0,89.0,46.0,0.0,0.0,0.0,45.0,0.0,6.0,644.0,3.0,130.9,0.0,1.0,0.0
113,Reggie Langhorne,IND,WR,29.0,16.0,12.0,124.0,65.0,0.0,0.0,0.0,-7.0,0.0,1.0,811.0,1.0,151.4,0.0,0.0,0.0
114,Mike Tomczak,CLE,QB,30.0,12.0,8.0,0.0,0.0,1693.0,7.0,211.0,39.0,0.0,24.0,0.0,0.0,75.62,7.0,5.0,0.0
115,Jeff George,IND,QB,25.0,10.0,10.0,0.0,0.0,1963.0,7.0,306.0,26.0,1.0,14.0,0.0,0.0,73.11999999999998,15.0,6.0,0.0
116,Gaston Green,DEN,RB,26.0,14.0,13.0,13.0,10.0,0.0,0.0,0.0,648.0,2.0,161.0,79.0,0.0,94.7,0.0,0.0,0.0
117,Jessie Hester,IND,WR,29.0,16.0,16.0,122.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,1.0,137.2,0.0,0.0,0.0
118,David Lang,RAM,RB,24.0,16.0,11.0,26.0,18.0,0.0,0.0,0.0,203.0,5.0,33.0,283.0,1.0,92.6,0.0,5.0,0.0
119,Lawrence Dawsey,TAM,WR,25.0,15.0,12.0,94.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,1.0,141.6,0.0,1.0,0.0
120,Rod Bernstine,SDG,RB,27.0,9.0,1.0,25.0,12.0,0.0,0.0,0.0,499.0,4.0,106.0,86.0,0.0,90.5,0.0,2.0,0.0
121,Anthony Carter,MIN,WR,32.0,16.0,14.0,80.0,41.0,0.0,0.0,1.0,66.0,1.0,16.0,580.0,2.0,121.6,0.0,1.0,0.0
122,Nate Lewis,SDG,WR,26.0,15.0,7.0,64.0,34.0,0.0,0.0,0.0,7.0,0.0,2.0,580.0,4.0,114.7,0.0,1.0,0.0
123,J.J. Birden,KAN,WR,27.0,16.0,11.0,78.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,3.0,118.4,0.0,3.0,0.0
124,Roger Craig,MIN,RB,32.0,15.0,1.0,30.0,22.0,0.0,0.0,0.0,416.0,4.0,105.0,164.0,0.0,100.0,0.0,2.0,0.0
125,Alvin Harper,DAL,WR,24.0,16.0,13.0,77.0,35.0,0.0,0.0,0.0,15.0,0.0,1.0,562.0,4.0,114.7,0.0,1.0,0.0
126,Vaughn Dunbar,NOR,RB,24.0,16.0,8.0,14.0,9.0,0.0,0.0,0.0,565.0,3.0,154.0,62.0,0.0,83.7,0.0,3.0,0.0
127,Christian Okoye,KAN,RB,31.0,15.0,5.0,4.0,1.0,0.0,0.0,0.0,448.0,6.0,144.0,5.0,0.0,78.3,0.0,2.0,0.0
128,Mark Clayton,MIA,WR,31.0,13.0,13.0,89.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,3.0,120.9,0.0,1.0,0.0
129,Drew Hill,ATL,WR,36.0,16.0,14.0,98.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,3.0,138.3,0.0,1.0,0.0
130,Ernie Jones,PHO,WR,28.0,11.0,5.0,73.0,38.0,0.0,0.0,0.0,-3.0,0.0,2.0,559.0,4.0,117.6,0.0,0.0,0.0
131,Darren Lewis,CHI,RB,24.0,16.0,5.0,27.0,18.0,0.0,0.0,0.0,382.0,4.0,90.0,175.0,0.0,89.7,0.0,4.0,0.0
132,Dwight Stone,PIT,WR,28.0,15.0,12.0,68.0,34.0,0.0,0.0,0.0,118.0,0.0,12.0,501.0,3.0,113.9,0.0,0.0,0.0
133,Jarrod Bunch,NYG,RB,24.0,16.0,13.0,16.0,11.0,0.0,0.0,0.0,501.0,3.0,104.0,50.0,1.0,84.1,0.0,3.0,0.0
134,Chris Burkett,NYJ,WR,30.0,16.0,5.0,95.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,1.0,133.4,0.0,1.0,0.0
135,Boomer Esiason,CIN,QB,31.0,12.0,11.0,0.0,0.0,1407.0,11.0,278.0,66.0,0.0,21.0,0.0,0.0,52.88,15.0,12.0,0.0
136,Jeff Graham,PIT,WR,23.0,14.0,10.0,94.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,1.0,126.1,0.0,0.0,0.0
137,Marcus Allen,RAI,RB,32.0,16.0,0.0,44.0,28.0,0.0,0.0,0.0,301.0,2.0,67.0,277.0,1.0,101.8,0.0,1.0,0.0
138,Craig Heyward,NOR,RB,26.0,16.0,13.0,25.0,19.0,0.0,0.0,0.0,416.0,3.0,104.0,159.0,0.0,92.5,0.0,1.0,0.0
139,Willie Gault,RAI,WR,32.0,16.0,16.0,76.0,27.0,0.0,0.0,0.0,6.0,0.0,1.0,508.0,4.0,102.4,0.0,0.0,0.0
140,Webster Slaughter,HOU,WR,28.0,12.0,9.0,61.0,39.0,0.0,0.0,0.0,20.0,0.0,3.0,486.0,4.0,107.6,0.0,3.0,0.0
141,Harry Sydney,GNB,RB,33.0,16.0,10.0,65.0,49.0,0.0,0.0,0.0,163.0,2.0,51.0,384.0,1.0,117.7,0.0,2.0,0.0
142,Hugh Millen,NWE,QB,29.0,7.0,7.0,1.0,0.0,1203.0,8.0,203.0,108.0,0.0,17.0,0.0,0.0,54.92,10.0,8.0,0.0
143,Amp Lee,SFO,RB,21.0,16.0,3.0,25.0,20.0,0.0,0.0,0.0,362.0,2.0,91.0,102.0,2.0,88.4,0.0,1.0,0.0
144,Tim Barnett,KAN,WR,24.0,12.0,3.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,4.0,90.2,0.0,1.0,0.0
145,Larry Centers,PHO,RB,24.0,16.0,1.0,59.0,50.0,0.0,0.0,0.0,139.0,0.0,37.0,417.0,2.0,115.6,0.0,1.0,0.0
146,Arthur Marshall,DEN,WR,23.0,16.0,1.0,45.0,26.0,81.0,1.0,1.0,56.0,0.0,11.0,493.0,1.0,88.13999999999999,0.0,3.0,0.0
147,Don Beebe,BUF,WR,28.0,12.0,8.0,58.0,33.0,0.0,0.0,0.0,-6.0,0.0,1.0,554.0,2.0,97.8,0.0,1.0,0.0
148,Tony Martin,MIA,WR,27.0,16.0,3.0,65.0,33.0,0.0,0.0,1.0,-2.0,0.0,1.0,553.0,2.0,96.1,0.0,2.0,0.0
149,Bernie Kosar,CLE,QB,29.0,7.0,7.0,0.0,0.0,1160.0,8.0,155.0,12.0,0.0,5.0,0.0,0.0,63.60000000000001,7.0,1.0,0.0
150,Sean Salisbury,MIN,QB,29.0,10.0,4.0,0.0,0.0,1203.0,5.0,175.0,0.0,0.0,11.0,0.0,0.0,56.12000000000001,2.0,4.0,0.0
151,Stan Gelbaugh,SEA,QB,30.0,10.0,8.0,0.0,0.0,1307.0,6.0,255.0,79.0,0.0,16.0,0.0,0.0,44.18,11.0,9.0,0.0
152,Todd McNair,KAN,RB,27.0,16.0,0.0,62.0,44.0,0.0,0.0,0.0,124.0,1.0,21.0,380.0,1.0,104.4,0.0,1.0,0.0
153,John Taylor,SFO,WR,30.0,9.0,8.0,35.0,25.0,0.0,0.0,0.0,10.0,0.0,1.0,428.0,3.0,86.8,0.0,0.0,0.0
154,Leroy Hoard,CLE,RB,24.0,16.0,9.0,48.0,26.0,0.0,0.0,0.0,236.0,0.0,54.0,310.0,1.0,80.6,0.0,3.0,0.0
155,Mike Sherrard,SFO,WR,29.0,16.0,8.0,58.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0,96.7,0.0,1.0,0.0
156,Jon Vaughn,NWE,RB,22.0,16.0,5.0,21.0,13.0,0.0,0.0,0.0,451.0,1.0,113.0,84.0,0.0,60.5,0.0,6.0,0.0
157,Nick Bell,RAI,RB,24.0,16.0,1.0,6.0,4.0,0.0,0.0,0.0,366.0,3.0,81.0,40.0,0.0,58.6,0.0,2.0,0.0
158,Tim McGee,CIN,WR,28.0,16.0,16.0,90.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,3.0,93.8,0.0,0.0,0.0
159,Steve Broussard,ATL,RB,25.0,15.0,1.0,16.0,11.0,0.0,0.0,0.0,363.0,1.0,84.0,96.0,1.0,62.90000000000001,0.0,3.0,0.0
