Unnamed: 0,Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
34,Ben Coates,NWE,TE,29.0,14.0,14.0,95.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,6.0,169.8,0.0,0.0,0.0
35,Trent Green,WAS,QB,28.0,15.0,14.0,2.0,2.0,3441.0,23.0,509.0,117.0,2.0,42.0,-8.0,0.0,220.54,11.0,14.0,6.0
36,Antowain Smith,BUF,RB,26.0,16.0,14.0,11.0,5.0,0.0,0.0,0.0,1124.0,8.0,300.0,11.0,0.0,160.5,0.0,5.0,3.0
37,Corey Dillon,CIN,RB,24.0,15.0,15.0,44.0,28.0,0.0,0.0,0.0,1130.0,4.0,262.0,178.0,1.0,184.8,0.0,2.0,2.0
38,Wayne Chrebet,NYJ,WR,25.0,16.0,15.0,115.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,8.0,231.3,0.0,0.0,0.0
39,Rocket Ismail,CAR,WR,29.0,16.0,15.0,121.0,69.0,0.0,0.0,0.0,42.0,0.0,3.0,1024.0,8.0,221.6,0.0,2.0,1.0
40,Tim Brown,OAK,WR,32.0,16.0,16.0,153.0,81.0,0.0,0.0,0.0,-7.0,0.0,1.0,1012.0,9.0,235.5,0.0,3.0,0.0
41,Chris Chandler,ATL,QB,33.0,14.0,14.0,1.0,1.0,3154.0,25.0,327.0,121.0,2.0,36.0,22.0,0.0,225.46,12.0,6.0,2.0
42,Tony Martin,ATL,WR,33.0,16.0,16.0,131.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,1181.0,6.0,220.1,0.0,0.0,0.0
43,Mike Alstott,TAM,RB,25.0,16.0,16.0,30.0,22.0,0.0,0.0,1.0,846.0,8.0,215.0,152.0,1.0,165.8,0.0,5.0,5.0
44,Jake Plummer,ARI,QB,24.0,16.0,16.0,0.0,0.0,3737.0,17.0,547.0,217.0,4.0,51.0,0.0,0.0,213.18,20.0,12.0,5.0
45,O.J. McDuffie,MIA,WR,29.0,16.0,16.0,165.0,90.0,0.0,0.0,0.0,11.0,0.0,3.0,1050.0,7.0,238.1,0.0,0.0,0.0
46,Frank Wycheck,TEN,TE,27.0,16.0,16.0,91.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,2.0,156.8,0.0,2.0,1.0
47,Warrick Dunn,TAM,RB,23.0,16.0,14.0,57.0,44.0,0.0,0.0,0.0,1026.0,2.0,245.0,344.0,0.0,193.0,0.0,1.0,0.0
48,Rickey Dudley,OAK,TE,26.0,16.0,15.0,77.0,36.0,0.0,0.0,0.0,-2.0,0.0,1.0,549.0,5.0,118.7,0.0,1.0,1.0
49,Jerome Bettis,PIT,RB,26.0,15.0,15.0,23.0,16.0,0.0,0.0,0.0,1185.0,3.0,316.0,90.0,0.0,159.5,0.0,2.0,1.0
50,Andrew Glover,MIN,TE,31.0,16.0,12.0,59.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,5.0,117.2,0.0,0.0,0.0
51,Karim Abdul-Jabbar,MIA,RB,24.0,15.0,15.0,31.0,21.0,0.0,0.0,0.0,960.0,6.0,270.0,102.0,0.0,161.2,0.0,2.0,1.0
52,Wesley Walls,CAR,TE,32.0,14.0,14.0,78.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,5.0,129.6,0.0,0.0,0.0
53,Freddie Jones,SDG,TE,24.0,16.0,16.0,111.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,3.0,135.2,0.0,1.0,0.0
54,Leslie Shepherd,WAS,WR,29.0,16.0,16.0,114.0,43.0,0.0,0.0,0.0,91.0,1.0,6.0,712.0,8.0,177.29999999999995,0.0,0.0,0.0
55,Peyton Manning,IND,QB,22.0,16.0,16.0,0.0,0.0,3739.0,26.0,575.0,62.0,0.0,15.0,0.0,0.0,201.76,28.0,3.0,1.0
56,Gary Brown,NYG,RB,29.0,16.0,11.0,26.0,13.0,0.0,0.0,0.0,1063.0,5.0,247.0,36.0,0.0,150.9,0.0,1.0,1.0
57,Mark Chmura,GNB,TE,29.0,15.0,14.0,74.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,4.0,126.4,0.0,1.0,0.0
58,Carl Pickens,CIN,WR,28.0,16.0,16.0,154.0,82.0,0.0,0.0,0.0,4.0,0.0,2.0,1023.0,5.0,214.7,0.0,2.0,0.0
59,Dan Marino,MIA,QB,37.0,16.0,16.0,0.0,0.0,3497.0,23.0,537.0,-3.0,1.0,21.0,0.0,0.0,199.58,15.0,9.0,4.0
60,Frank Sanders,ARI,WR,25.0,16.0,16.0,144.0,89.0,0.0,0.0,0.0,0.0,0.0,4.0,1145.0,3.0,219.5,0.0,3.0,1.0
61,Muhsin Muhammad,CAR,WR,25.0,16.0,16.0,106.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,6.0,196.1,0.0,2.0,1.0
62,Tony Gonzalez,KAN,TE,22.0,16.0,16.0,102.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,2.0,131.1,0.0,3.0,1.0
63,O.J. Santiago,ATL,TE,24.0,16.0,16.0,42.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,5.0,97.8,0.0,1.0,1.0
64,Bobby Engram,CHI,WR,25.0,16.0,16.0,114.0,64.0,0.0,0.0,0.0,3.0,0.0,1.0,987.0,5.0,191.0,0.0,1.0,1.0
65,Herman Moore,DET,WR,29.0,15.0,15.0,129.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0,5.0,210.3,0.0,0.0,0.0
66,Rob Moore,ARI,WR,30.0,16.0,16.0,146.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,5.0,195.2,0.0,0.0,0.0
67,Charles Johnson,PIT,WR,26.0,16.0,16.0,124.0,65.0,0.0,0.0,0.0,4.0,0.0,1.0,815.0,7.0,188.9,0.0,0.0,0.0
68,Drew Bledsoe,NWE,QB,26.0,14.0,14.0,0.0,0.0,3633.0,20.0,481.0,44.0,0.0,28.0,0.0,0.0,195.72,14.0,9.0,3.0
69,Keenan McCardell,JAX,WR,28.0,15.0,15.0,113.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,6.0,189.2,0.0,0.0,0.0
70,J.J. Stokes,SFO,WR,26.0,16.0,11.0,93.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,8.0,188.0,0.0,0.0,0.0
71,Darnay Scott,CIN,WR,26.0,13.0,13.0,88.0,51.0,0.0,0.0,0.0,10.0,0.0,2.0,817.0,7.0,175.7,0.0,0.0,0.0
72,James Jett,OAK,WR,28.0,16.0,16.0,88.0,45.0,0.0,0.0,0.0,3.0,0.0,1.0,882.0,6.0,169.5,0.0,0.0,0.0
73,Leroy Hoard,MIN,RB,30.0,16.0,1.0,26.0,22.0,0.0,0.0,0.0,479.0,9.0,115.0,198.0,1.0,149.7,0.0,1.0,0.0
74,Tyrone Davis,GNB,TE,26.0,13.0,1.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,7.0,85.0,0.0,1.0,0.0
75,Natrone Means,SDG,RB,26.0,10.0,10.0,22.0,16.0,0.0,0.0,0.0,883.0,5.0,212.0,91.0,0.0,139.4,0.0,2.0,2.0
76,Chris Hetherington,IND,0,26.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77,Robert Thomas,DAL,0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,John Elway,DEN,QB,38.0,13.0,12.0,1.0,1.0,2806.0,22.0,356.0,94.0,1.0,37.0,14.0,0.0,194.04,10.0,7.0,2.0
79,Doug Flutie,BUF,QB,36.0,13.0,10.0,0.0,0.0,2711.0,20.0,354.0,248.0,1.0,48.0,0.0,0.0,197.24,11.0,3.0,0.0
80,Trent Dilfer,TAM,QB,26.0,16.0,16.0,0.0,0.0,2729.0,21.0,429.0,141.0,2.0,40.0,0.0,0.0,179.26,15.0,9.0,5.0
81,Mark Brunell,JAX,QB,28.0,13.0,13.0,0.0,0.0,2601.0,20.0,354.0,192.0,0.0,49.0,0.0,0.0,181.24,9.0,3.0,2.0
82,Kordell Stewart,PIT,QB,26.0,16.0,16.0,1.0,1.0,2560.0,11.0,458.0,406.0,2.0,81.0,17.0,0.0,161.70000000000005,18.0,3.0,2.0
83,Rich Gannon,KAN,QB,33.0,12.0,10.0,0.0,0.0,2305.0,10.0,354.0,168.0,3.0,44.0,0.0,0.0,149.0,6.0,9.0,3.0
84,Steve Beuerlein,CAR,QB,33.0,12.0,12.0,0.0,0.0,2613.0,17.0,343.0,26.0,0.0,22.0,0.0,0.0,145.11999999999995,12.0,13.0,3.0
85,Troy Aikman,DAL,QB,32.0,11.0,11.0,0.0,0.0,2330.0,12.0,315.0,69.0,2.0,22.0,0.0,0.0,148.1,5.0,3.0,1.0
86,Charlie Batch,DET,QB,24.0,12.0,12.0,0.0,0.0,2178.0,11.0,303.0,229.0,1.0,41.0,0.0,0.0,144.02,6.0,2.0,2.0
87,Neil O'Donnell,CIN,QB,32.0,13.0,11.0,0.0,0.0,2216.0,15.0,343.0,34.0,0.0,13.0,0.0,0.0,136.04,4.0,6.0,4.0
88,Tony Banks,STL,QB,25.0,14.0,14.0,0.0,0.0,2535.0,7.0,408.0,156.0,3.0,40.0,0.0,0.0,133.0,14.0,10.0,1.0
89,Kerry Collins,2TM,QB,26.0,11.0,11.0,1.0,1.0,2213.0,12.0,353.0,153.0,1.0,30.0,-11.0,0.0,115.71999999999998,15.0,13.0,6.0
90,Derrick Alexander,KAN,WR,27.0,15.0,14.0,107.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,4.0,177.2,0.0,0.0,0.0
91,Napoleon Kaufman,OAK,RB,25.0,13.0,13.0,36.0,25.0,0.0,0.0,0.0,921.0,2.0,217.0,191.0,0.0,146.2,0.0,2.0,1.0
92,Marvin Harrison,IND,WR,26.0,12.0,12.0,122.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,7.0,178.6,0.0,0.0,0.0
93,Jim Harbaugh,BAL,QB,35.0,14.0,12.0,0.0,0.0,1839.0,12.0,293.0,172.0,0.0,40.0,0.0,0.0,114.76,11.0,7.0,1.0
94,Reidel Anthony,TAM,WR,22.0,15.0,13.0,94.0,51.0,0.0,0.0,0.0,43.0,0.0,4.0,708.0,7.0,168.10000000000005,0.0,0.0,0.0
95,Chris Calloway,NYG,WR,30.0,16.0,16.0,119.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,6.0,177.2,0.0,1.0,1.0
96,Jermaine Lewis,BAL,WR,24.0,13.0,13.0,76.0,41.0,0.0,0.0,0.0,20.0,0.0,5.0,784.0,6.0,153.4,0.0,3.0,2.0
97,Johnnie Morton,DET,WR,27.0,16.0,16.0,140.0,69.0,0.0,0.0,0.0,11.0,0.0,1.0,1028.0,2.0,184.9,0.0,0.0,0.0
98,Oronde Gadsden,MIA,WR,27.0,16.0,12.0,87.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,7.0,157.3,0.0,2.0,2.0
99,Michael Irvin,DAL,WR,32.0,16.0,15.0,128.0,74.0,0.0,0.0,0.0,1.0,0.0,1.0,1057.0,1.0,185.8,0.0,1.0,0.0
100,Michael Westbrook,WAS,WR,26.0,11.0,10.0,90.0,44.0,0.0,0.0,0.0,11.0,0.0,1.0,736.0,6.0,154.7,0.0,0.0,0.0
101,Fred Lane,CAR,RB,23.0,14.0,11.0,15.0,12.0,0.0,0.0,0.0,717.0,5.0,205.0,85.0,0.0,118.2,0.0,4.0,2.0
102,Amp Lee,STL,RB,27.0,14.0,2.0,84.0,64.0,0.0,0.0,0.0,175.0,2.0,44.0,667.0,2.0,168.2,0.0,3.0,2.0
103,Andre Reed,BUF,WR,34.0,15.0,13.0,109.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,5.0,172.5,0.0,0.0,0.0
104,Torrance Small,IND,WR,28.0,16.0,4.0,87.0,45.0,0.0,0.0,1.0,2.0,0.0,1.0,681.0,7.0,155.29999999999995,0.0,0.0,0.0
105,Terrell Fletcher,SDG,RB,25.0,12.0,5.0,43.0,30.0,23.0,1.0,1.0,543.0,5.0,153.0,188.0,0.0,136.01999999999998,0.0,1.0,1.0
106,Bam Morris,2TM,RB,26.0,12.0,5.0,13.0,12.0,0.0,0.0,0.0,489.0,8.0,132.0,95.0,0.0,114.4,0.0,3.0,2.0
107,Erik Kramer,CHI,QB,34.0,8.0,8.0,0.0,0.0,1823.0,9.0,250.0,17.0,1.0,13.0,0.0,0.0,96.62,7.0,3.0,3.0
108,Edgar Bennett,CHI,RB,29.0,16.0,13.0,44.0,28.0,18.0,1.0,2.0,611.0,2.0,173.0,209.0,0.0,122.72,0.0,2.0,2.0
109,Ricky Proehl,STL,WR,30.0,16.0,11.0,114.0,60.0,0.0,0.0,0.0,14.0,0.0,1.0,771.0,3.0,156.5,0.0,0.0,0.0
110,Donnell Bennett,KAN,RB,26.0,16.0,10.0,20.0,16.0,0.0,0.0,0.0,527.0,5.0,148.0,91.0,1.0,107.8,0.0,4.0,3.0
111,Donald Hollas,OAK,QB,31.0,12.0,6.0,0.0,0.0,1754.0,10.0,260.0,120.0,1.0,29.0,0.0,0.0,92.16,16.0,10.0,2.0
112,Terry Glenn,NWE,WR,24.0,10.0,9.0,98.0,50.0,0.0,0.0,0.0,-1.0,0.0,2.0,792.0,3.0,147.1,0.0,0.0,0.0
113,Curtis Conway,CHI,WR,27.0,15.0,15.0,104.0,54.0,0.0,0.0,1.0,48.0,0.0,5.0,733.0,3.0,146.10000000000005,0.0,1.0,2.0
114,Warren Moon,SEA,QB,42.0,10.0,10.0,0.0,0.0,1632.0,11.0,258.0,10.0,0.0,16.0,0.0,0.0,86.28,8.0,8.0,4.0
115,Mike Pritchard,SEA,WR,29.0,16.0,16.0,101.0,58.0,0.0,0.0,0.0,17.0,0.0,1.0,742.0,3.0,149.89999999999995,0.0,1.0,1.0
116,Terry Allen,WAS,RB,30.0,10.0,10.0,22.0,17.0,0.0,0.0,0.0,700.0,2.0,148.0,128.0,0.0,105.8,0.0,4.0,3.0
117,Kent Graham,NYG,QB,30.0,11.0,6.0,1.0,1.0,1219.0,7.0,205.0,138.0,2.0,27.0,16.0,0.0,93.15999999999998,5.0,2.0,1.0
118,Skip Hicks,WAS,RB,24.0,9.0,5.0,8.0,4.0,0.0,0.0,0.0,433.0,8.0,122.0,23.0,0.0,97.6,0.0,0.0,0.0
119,Lamar Smith,NOR,RB,28.0,14.0,9.0,36.0,24.0,20.0,1.0,2.0,457.0,1.0,138.0,249.0,2.0,115.4,0.0,4.0,1.0
120,Bubby Brister,DEN,QB,36.0,7.0,4.0,0.0,0.0,986.0,10.0,131.0,102.0,1.0,19.0,0.0,0.0,89.64,3.0,2.0,0.0
121,Charlie Jones,SDG,WR,26.0,16.0,11.0,107.0,46.0,0.0,0.0,0.0,39.0,0.0,4.0,699.0,3.0,135.8,0.0,1.0,1.0
122,Danny Kanell,NYG,QB,25.0,10.0,10.0,0.0,0.0,1603.0,11.0,299.0,36.0,0.0,15.0,0.0,0.0,85.72,10.0,6.0,3.0
123,Shawn Jefferson,NWE,WR,29.0,16.0,16.0,79.0,34.0,0.0,0.0,0.0,15.0,0.0,1.0,771.0,2.0,124.6,0.0,0.0,0.0
124,Lamar Thomas,MIA,WR,28.0,16.0,2.0,67.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,5.0,133.3,0.0,0.0,0.0
125,Billy Davis,DAL,WR,26.0,16.0,11.0,77.0,39.0,0.0,0.0,0.0,15.0,0.0,4.0,691.0,3.0,127.6,0.0,1.0,0.0
126,Sean Dawkins,NOR,WR,27.0,15.0,15.0,106.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,1.0,137.3,0.0,2.0,2.0
127,Kimble Anders,KAN,RB,32.0,16.0,15.0,84.0,64.0,0.0,0.0,0.0,230.0,1.0,58.0,462.0,2.0,149.2,0.0,6.0,1.0
128,Courtney Hawkins,PIT,WR,29.0,15.0,14.0,108.0,66.0,0.0,0.0,0.0,41.0,0.0,10.0,751.0,1.0,151.2,0.0,1.0,0.0
129,Andre Rison,KAN,WR,31.0,14.0,13.0,92.0,40.0,0.0,0.0,0.0,12.0,0.0,2.0,542.0,5.0,125.4,0.0,1.0,0.0
130,Billy Joe Tolliver,NOR,QB,32.0,7.0,4.0,0.0,0.0,1427.0,8.0,199.0,43.0,0.0,11.0,0.0,0.0,79.38,4.0,3.0,3.0
131,Floyd Turner,BAL,WR,32.0,16.0,3.0,57.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,5.0,113.2,0.0,0.0,0.0
132,Ike Hilliard,NYG,WR,22.0,16.0,16.0,104.0,51.0,0.0,0.0,0.0,4.0,0.0,1.0,715.0,2.0,130.9,0.0,2.0,2.0
133,Tim Biakabutuka,CAR,RB,24.0,10.0,3.0,10.0,8.0,0.0,0.0,0.0,427.0,3.0,101.0,138.0,1.0,84.5,0.0,1.0,2.0
134,Rob Johnson,BUF,QB,25.0,8.0,6.0,0.0,0.0,910.0,8.0,107.0,123.0,1.0,24.0,0.0,0.0,78.7,3.0,2.0,1.0
135,Charles Way,NYG,RB,26.0,16.0,15.0,40.0,31.0,0.0,0.0,0.0,432.0,3.0,113.0,131.0,1.0,111.3,0.0,0.0,0.0
136,Harvey Williams,OAK,RB,31.0,16.0,3.0,39.0,26.0,27.0,0.0,1.0,496.0,2.0,128.0,173.0,0.0,101.98,0.0,3.0,2.0
137,Larry Centers,ARI,RB,30.0,16.0,12.0,94.0,69.0,0.0,0.0,0.0,110.0,0.0,31.0,559.0,2.0,145.9,0.0,1.0,1.0
138,Thurman Thomas,BUF,RB,32.0,14.0,3.0,32.0,26.0,0.0,0.0,0.0,381.0,2.0,93.0,220.0,1.0,104.1,0.0,0.0,0.0
139,Bert Emanuel,TAM,WR,28.0,11.0,11.0,97.0,41.0,0.0,0.0,0.0,11.0,0.0,1.0,636.0,2.0,117.7,0.0,0.0,0.0
140,Steve Stenstrom,CHI,QB,27.0,7.0,7.0,0.0,0.0,1252.0,4.0,196.0,79.0,2.0,18.0,0.0,0.0,67.97999999999999,6.0,6.0,3.0
141,John Avery,MIA,RB,22.0,16.0,0.0,15.0,10.0,0.0,0.0,0.0,503.0,2.0,143.0,67.0,1.0,81.0,0.0,5.0,2.0
142,June Henley,STL,RB,23.0,11.0,3.0,45.0,35.0,0.0,0.0,0.0,313.0,3.0,88.0,252.0,0.0,107.5,0.0,1.0,1.0
143,Craig Whelihan,SDG,QB,27.0,10.0,7.0,0.0,0.0,1803.0,8.0,320.0,38.0,0.0,18.0,0.0,0.0,63.92,19.0,9.0,3.0
144,Charlie Garner,PHI,RB,26.0,10.0,3.0,25.0,19.0,0.0,0.0,0.0,381.0,4.0,96.0,110.0,0.0,90.1,0.0,1.0,1.0
145,Ernie Mills,DAL,WR,30.0,11.0,1.0,41.0,28.0,0.0,0.0,0.0,9.0,0.0,3.0,479.0,4.0,100.8,0.0,0.0,0.0
146,Bryan Still,SDG,WR,24.0,14.0,9.0,79.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,2.0,115.5,0.0,0.0,0.0
147,Irving Fryar,PHI,WR,36.0,16.0,16.0,112.0,48.0,0.0,0.0,0.0,46.0,0.0,3.0,556.0,2.0,120.2,0.0,0.0,0.0
148,Jeff Graham,PHI,WR,29.0,15.0,15.0,91.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,2.0,119.0,0.0,0.0,0.0
149,Jon Kitna,SEA,QB,26.0,6.0,5.0,0.0,0.0,1177.0,7.0,172.0,67.0,1.0,20.0,0.0,0.0,69.78,8.0,6.0,1.0
150,Dedric Ward,NYJ,WR,24.0,16.0,4.0,59.0,25.0,0.0,0.0,0.0,7.0,0.0,2.0,477.0,4.0,97.4,0.0,0.0,0.0
151,Jake Reed,MIN,WR,31.0,11.0,11.0,68.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,4.0,105.4,0.0,0.0,0.0
152,Tiki Barber,NYG,RB,23.0,16.0,4.0,59.0,42.0,0.0,0.0,0.0,166.0,0.0,52.0,348.0,3.0,111.4,0.0,1.0,0.0
153,Germane Crowell,DET,WR,22.0,14.0,2.0,48.0,25.0,0.0,0.0,0.0,35.0,0.0,1.0,464.0,3.0,90.9,0.0,1.0,1.0
154,Andre Hastings,NOR,WR,28.0,16.0,12.0,87.0,35.0,0.0,0.0,0.0,32.0,0.0,3.0,455.0,3.0,101.7,0.0,0.0,0.0
155,Yancey Thigpen,TEN,WR,29.0,9.0,8.0,83.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,3.0,105.3,0.0,0.0,0.0
156,Amani Toomer,NYG,WR,24.0,16.0,0.0,53.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,360.0,5.0,93.0,0.0,0.0,0.0
157,Chris Warren,DAL,RB,30.0,9.0,0.0,16.0,13.0,0.0,0.0,0.0,291.0,4.0,59.0,66.0,1.0,78.7,0.0,0.0,0.0
158,Chris Penn,CHI,WR,27.0,14.0,1.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,3.0,91.8,0.0,1.0,1.0
