Unnamed: 0,Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
11,Ricky Williams,NOR,RB,24.0,16.0,16.0,88.0,60.0,0.0,0.0,0.0,1245.0,6.0,313.0,511.0,1.0,265.6,0.0,8.0,6.0
12,David Boston,ARI,WR,23.0,16.0,15.0,175.0,98.0,0.0,0.0,0.0,35.0,0.0,5.0,1598.0,8.0,307.3,0.0,1.0,1.0
13,Antowain Smith,NWE,RB,29.0,16.0,15.0,28.0,19.0,0.0,0.0,0.0,1157.0,12.0,287.0,192.0,1.0,223.9,0.0,4.0,4.0
14,Rod Smith,DEN,WR,31.0,15.0,14.0,172.0,113.0,0.0,0.0,0.0,27.0,0.0,3.0,1343.0,11.0,316.0,0.0,1.0,0.0
15,Rich Gannon,OAK,QB,36.0,16.0,16.0,0.0,0.0,3828.0,27.0,549.0,231.0,2.0,63.0,0.0,0.0,264.22,9.0,13.0,7.0
16,Steve McNair,TEN,QB,28.0,15.0,15.0,0.0,0.0,3350.0,21.0,431.0,414.0,5.0,75.0,0.0,0.0,259.4,12.0,5.0,3.0
17,Stephen Davis,WAS,RB,27.0,16.0,16.0,37.0,28.0,0.0,0.0,0.0,1432.0,5.0,356.0,205.0,0.0,215.7,0.0,6.0,3.0
18,Randy Moss,MIN,WR,24.0,16.0,16.0,154.0,82.0,29.0,0.0,1.0,38.0,0.0,3.0,1233.0,10.0,270.26,0.0,0.0,0.0
19,Brett Favre,GNB,QB,32.0,16.0,16.0,0.0,0.0,3921.0,32.0,510.0,56.0,1.0,38.0,0.0,0.0,254.44000000000003,15.0,16.0,6.0
20,Tony Gonzalez,KAN,TE,25.0,16.0,16.0,118.0,73.0,40.0,0.0,1.0,9.0,0.0,1.0,917.0,6.0,203.2,0.0,0.0,0.0
21,Peyton Manning,IND,QB,25.0,16.0,16.0,0.0,0.0,4131.0,26.0,547.0,157.0,4.0,35.0,0.0,0.0,256.94,23.0,7.0,3.0
22,Jimmy Smith,JAX,WR,32.0,16.0,16.0,176.0,112.0,0.0,0.0,0.0,-3.0,0.0,1.0,1373.0,8.0,297.0,0.0,1.0,0.0
23,Donovan McNabb,PHI,QB,25.0,16.0,16.0,0.0,0.0,3233.0,25.0,493.0,482.0,2.0,82.0,0.0,0.0,259.52,12.0,8.0,3.0
24,Dominic Rhodes,IND,RB,22.0,15.0,10.0,55.0,34.0,0.0,0.0,0.0,1104.0,9.0,233.0,224.0,0.0,208.8,0.0,6.0,6.0
25,Joe Horn,NOR,WR,29.0,16.0,16.0,156.0,83.0,0.0,0.0,1.0,4.0,0.0,1.0,1265.0,9.0,263.9,0.0,1.0,0.0
26,Garrison Hearst,SFO,RB,30.0,16.0,16.0,55.0,41.0,0.0,0.0,0.0,1206.0,4.0,252.0,347.0,1.0,224.3,0.0,1.0,1.0
27,Torry Holt,STL,WR,25.0,16.0,14.0,133.0,81.0,0.0,0.0,0.0,0.0,0.0,2.0,1363.0,7.0,259.3,0.0,2.0,0.0
28,Aaron Brooks,NOR,QB,25.0,16.0,16.0,1.0,0.0,3832.0,26.0,558.0,358.0,1.0,80.0,0.0,0.0,251.08,22.0,13.0,2.0
29,Marcus Pollard,IND,TE,29.0,16.0,16.0,73.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,8.0,168.9,0.0,0.0,0.0
30,Tim Brown,OAK,WR,35.0,16.0,16.0,140.0,91.0,0.0,0.0,0.0,39.0,0.0,4.0,1165.0,9.0,263.4,0.0,1.0,1.0
31,Anthony Thomas,CHI,RB,24.0,14.0,10.0,30.0,22.0,0.0,0.0,0.0,1183.0,7.0,278.0,178.0,0.0,200.1,0.0,0.0,0.0
32,Derrick Mason,TEN,WR,27.0,15.0,15.0,113.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,9.0,237.8,0.0,2.0,1.0
33,Jerry Rice,OAK,WR,39.0,16.0,15.0,125.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,9.0,250.9,0.0,1.0,0.0
34,Curtis Conway,SDG,WR,30.0,16.0,16.0,126.0,71.0,0.0,0.0,0.0,116.0,1.0,7.0,1125.0,6.0,235.1,0.0,1.0,1.0
35,Kevin Johnson,CLE,WR,25.0,16.0,16.0,129.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,9.0,247.7,0.0,2.0,0.0
36,Lamar Smith,MIA,RB,31.0,16.0,16.0,35.0,30.0,0.0,0.0,0.0,968.0,6.0,313.0,234.0,2.0,188.2,0.0,6.0,5.0
37,Tiki Barber,NYG,RB,26.0,14.0,9.0,98.0,72.0,0.0,0.0,0.0,865.0,4.0,166.0,577.0,0.0,236.2,0.0,8.0,2.0
38,Marty Booker,CHI,WR,25.0,16.0,16.0,157.0,100.0,34.0,1.0,2.0,8.0,0.0,4.0,1071.0,8.0,259.26,0.0,2.0,1.0
39,Kordell Stewart,PIT,QB,29.0,16.0,16.0,0.0,0.0,3109.0,14.0,442.0,537.0,5.0,96.0,0.0,0.0,236.06,11.0,11.0,3.0
40,Troy Brown,NWE,WR,30.0,16.0,13.0,142.0,101.0,0.0,0.0,0.0,91.0,0.0,11.0,1199.0,5.0,258.0,0.0,2.0,1.0
41,Stacey Mack,JAX,RB,26.0,16.0,11.0,34.0,23.0,0.0,0.0,0.0,877.0,9.0,213.0,165.0,1.0,185.2,0.0,3.0,1.0
42,Darrell Jackson,SEA,WR,23.0,16.0,16.0,132.0,70.0,0.0,0.0,0.0,9.0,0.0,1.0,1081.0,8.0,227.0,0.0,0.0,0.0
43,Charlie Garner,OAK,RB,29.0,16.0,16.0,91.0,72.0,0.0,0.0,0.0,839.0,1.0,211.0,578.0,2.0,227.7,0.0,2.0,2.0
44,Mike Alstott,TAM,RB,28.0,16.0,16.0,50.0,35.0,0.0,0.0,0.0,680.0,10.0,165.0,231.0,1.0,188.1,0.0,2.0,2.0
45,Qadry Ismail,BAL,WR,31.0,16.0,15.0,134.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,7.0,219.9,0.0,1.0,1.0
46,Keenan McCardell,JAX,WR,31.0,16.0,16.0,145.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,6.0,238.0,0.0,1.0,1.0
47,Isaac Bruce,STL,WR,29.0,16.0,16.0,103.0,64.0,0.0,0.0,0.0,23.0,0.0,4.0,1106.0,6.0,208.9,0.0,4.0,2.0
48,Jay Fiedler,MIA,QB,30.0,16.0,16.0,0.0,0.0,3290.0,20.0,450.0,321.0,4.0,73.0,0.0,0.0,221.7,19.0,6.0,4.0
49,Shannon Sharpe,BAL,TE,33.0,16.0,15.0,114.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,2.0,164.1,0.0,1.0,1.0
50,Desmond Clark,DEN,0,24.0,16.0,4.0,76.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,6.0,143.6,0.0,3.0,0.0
51,Bill Schroeder,GNB,WR,30.0,14.0,14.0,93.0,53.0,0.0,0.0,0.0,6.0,0.0,1.0,918.0,9.0,199.4,0.0,1.0,0.0
52,Frank Wycheck,TEN,TE,30.0,16.0,16.0,84.0,60.0,21.0,0.0,1.0,1.0,0.0,1.0,672.0,4.0,152.14,0.0,0.0,0.0
53,Eddie George,TEN,RB,28.0,16.0,16.0,51.0,37.0,0.0,0.0,0.0,939.0,5.0,315.0,279.0,0.0,176.8,0.0,8.0,6.0
54,Duce Staley,PHI,RB,26.0,13.0,10.0,91.0,63.0,0.0,0.0,0.0,604.0,2.0,166.0,626.0,2.0,208.0,0.0,3.0,1.0
55,Peerless Price,BUF,WR,25.0,16.0,16.0,111.0,55.0,0.0,0.0,0.0,97.0,0.0,6.0,895.0,7.0,194.2,0.0,2.0,1.0
56,Bubba Franks,GNB,TE,23.0,16.0,14.0,49.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,9.0,122.2,0.0,0.0,0.0
57,Johnnie Morton,DET,WR,30.0,16.0,16.0,144.0,77.0,0.0,0.0,0.0,6.0,0.0,1.0,1154.0,4.0,215.0,0.0,1.0,1.0
58,Laveranues Coles,NYJ,WR,24.0,16.0,16.0,102.0,59.0,0.0,0.0,0.0,108.0,0.0,10.0,868.0,7.0,198.6,0.0,1.0,0.0
59,Byron Chamberlain,MIN,TE,30.0,16.0,15.0,81.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,3.0,139.6,0.0,1.0,1.0
60,Tony Carter,DEN,0,29.0,16.0,6.0,14.0,11.0,0.0,0.0,0.0,4.0,0.0,1.0,83.0,0.0,17.7,0.0,1.0,1.0
61,James Thrash,PHI,WR,26.0,15.0,15.0,108.0,63.0,0.0,0.0,0.0,57.0,0.0,6.0,833.0,8.0,198.0,0.0,1.0,1.0
62,David Sloan,DET,TE,29.0,15.0,15.0,69.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,7.0,119.9,0.0,0.0,0.0
63,Plaxico Burress,PIT,WR,24.0,16.0,16.0,120.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,6.0,202.8,0.0,1.0,0.0
64,Willie Jackson,NOR,WR,30.0,16.0,16.0,135.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,5.0,215.6,0.0,0.0,0.0
65,Amani Toomer,NYG,WR,27.0,16.0,14.0,141.0,72.0,0.0,0.0,0.0,8.0,0.0,3.0,1054.0,5.0,208.2,0.0,2.0,0.0
66,Jerome Bettis,PIT,RB,29.0,11.0,11.0,10.0,8.0,32.0,1.0,2.0,1072.0,4.0,225.0,48.0,0.0,149.28,0.0,3.0,0.0
67,Michael Pittman,ARI,RB,26.0,15.0,14.0,66.0,42.0,0.0,0.0,0.0,846.0,5.0,241.0,264.0,0.0,179.0,0.0,5.0,2.0
68,Keyshawn Johnson,TAM,WR,29.0,15.0,15.0,180.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,1.0,236.6,0.0,2.0,1.0
69,Hines Ward,PIT,WR,25.0,16.0,16.0,145.0,94.0,0.0,0.0,1.0,83.0,0.0,10.0,1003.0,4.0,224.6,0.0,1.0,1.0
70,Chad Lewis,PHI,TE,30.0,15.0,15.0,68.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,6.0,119.2,0.0,2.0,0.0
71,Mark Brunell,JAX,QB,31.0,15.0,15.0,0.0,0.0,3309.0,19.0,473.0,224.0,1.0,39.0,0.0,0.0,204.76,13.0,8.0,3.0
72,Jay Riemersma,BUF,TE,28.0,16.0,15.0,78.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,3.0,130.0,0.0,0.0,0.0
73,Warrick Dunn,TAM,RB,26.0,13.0,12.0,97.0,68.0,0.0,0.0,0.0,447.0,3.0,158.0,557.0,3.0,200.4,0.0,2.0,2.0
74,Ernie Conwell,STL,TE,29.0,16.0,14.0,52.0,38.0,0.0,0.0,0.0,28.0,1.0,7.0,431.0,4.0,109.9,0.0,2.0,2.0
75,Deon Dyer,MIA,0,24.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Maurice Smith,ATL,RB,25.0,16.0,12.0,27.0,19.0,0.0,0.0,0.0,760.0,5.0,237.0,230.0,1.0,152.0,0.0,1.0,1.0
77,Chris Chambers,MIA,WR,23.0,16.0,7.0,90.0,48.0,0.0,0.0,0.0,-11.0,0.0,1.0,883.0,7.0,177.20000000000005,0.0,2.0,0.0
78,Daunte Culpepper,MIN,QB,24.0,11.0,11.0,1.0,1.0,2612.0,14.0,366.0,416.0,5.0,71.0,0.0,0.0,195.08,13.0,16.0,6.0
79,Jake Plummer,ARI,QB,27.0,16.0,16.0,0.0,0.0,3653.0,18.0,525.0,163.0,0.0,35.0,0.0,0.0,200.42,14.0,8.0,3.0
80,Kerry Collins,NYG,QB,29.0,16.0,16.0,1.0,1.0,3764.0,19.0,568.0,73.0,0.0,39.0,-2.0,0.0,190.66000000000003,16.0,23.0,6.0
81,Brad Johnson,TAM,QB,33.0,16.0,16.0,0.0,0.0,3406.0,13.0,559.0,120.0,3.0,39.0,0.0,0.0,192.24,11.0,4.0,2.0
82,Brian Griese,DEN,QB,26.0,15.0,15.0,1.0,1.0,2827.0,23.0,451.0,173.0,1.0,50.0,-6.0,0.0,188.78,19.0,7.0,1.0
83,Trent Green,KAN,QB,31.0,16.0,16.0,1.0,1.0,3783.0,17.0,523.0,158.0,0.0,35.0,1.0,0.0,180.22,24.0,11.0,4.0
84,Doug Flutie,SDG,QB,39.0,16.0,16.0,0.0,0.0,3464.0,15.0,521.0,192.0,1.0,53.0,0.0,0.0,183.76,18.0,7.0,2.0
85,Chris Weinke,CAR,QB,29.0,15.0,15.0,0.0,0.0,2931.0,11.0,540.0,128.0,6.0,37.0,0.0,0.0,168.04000000000005,19.0,11.0,2.0
86,Tom Brady,NWE,QB,24.0,15.0,14.0,1.0,1.0,2843.0,18.0,413.0,43.0,0.0,36.0,23.0,0.0,163.32000000000005,12.0,12.0,3.0
87,Chris Chandler,ATL,QB,36.0,14.0,14.0,0.0,0.0,2847.0,16.0,365.0,84.0,0.0,25.0,0.0,0.0,156.28,14.0,8.0,1.0
88,Tim Couch,CLE,QB,24.0,16.0,16.0,1.0,1.0,3040.0,17.0,454.0,128.0,0.0,38.0,-10.0,0.0,154.4,21.0,9.0,3.0
89,Elvis Grbac,BAL,QB,31.0,14.0,14.0,0.0,0.0,3033.0,15.0,467.0,18.0,1.0,21.0,0.0,0.0,143.12,18.0,9.0,5.0
90,Jon Kitna,CIN,QB,29.0,16.0,15.0,0.0,0.0,3216.0,12.0,581.0,73.0,1.0,27.0,0.0,0.0,137.94,22.0,13.0,4.0
91,Tony Banks,WAS,QB,28.0,15.0,14.0,0.0,0.0,2386.0,10.0,370.0,152.0,2.0,47.0,0.0,0.0,134.64,10.0,10.0,4.0
92,Vinny Testaverde,NYJ,QB,38.0,16.0,16.0,0.0,0.0,2752.0,15.0,441.0,25.0,0.0,31.0,0.0,0.0,140.57999999999998,14.0,12.0,2.0
93,Emmitt Smith,DAL,RB,32.0,14.0,14.0,21.0,17.0,0.0,0.0,0.0,1021.0,3.0,261.0,116.0,0.0,146.7,0.0,1.0,1.0
94,Kevin Dyson,TEN,WR,26.0,16.0,16.0,112.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,7.0,178.5,0.0,0.0,0.0
95,Charlie Batch,DET,QB,27.0,10.0,9.0,0.0,0.0,2392.0,12.0,341.0,45.0,0.0,12.0,0.0,0.0,116.18,12.0,6.0,4.0
96,Cris Carter,MIN,WR,36.0,16.0,16.0,130.0,73.0,0.0,0.0,0.0,4.0,0.0,1.0,871.0,6.0,192.5,0.0,2.0,2.0
97,Jamel White,CLE,RB,24.0,16.0,7.0,60.0,44.0,0.0,0.0,0.0,443.0,5.0,126.0,418.0,1.0,164.1,0.0,1.0,1.0
98,Eric Moulds,BUF,WR,28.0,16.0,16.0,135.0,67.0,0.0,0.0,0.0,3.0,0.0,3.0,904.0,5.0,185.7,0.0,1.0,1.0
99,Jim Miller,CHI,QB,30.0,14.0,13.0,0.0,0.0,2299.0,13.0,395.0,-19.0,0.0,29.0,0.0,0.0,116.05999999999996,10.0,7.0,3.0
100,Ron Dayne,NYG,RB,23.0,16.0,7.0,11.0,8.0,0.0,0.0,0.0,690.0,7.0,180.0,67.0,0.0,123.7,0.0,2.0,1.0
101,Antonio Freeman,GNB,WR,29.0,16.0,16.0,108.0,52.0,0.0,0.0,0.0,-5.0,0.0,1.0,818.0,6.0,169.3,0.0,1.0,0.0
102,David Patten,NWE,WR,27.0,16.0,14.0,94.0,51.0,60.0,1.0,2.0,67.0,1.0,5.0,749.0,4.0,167.0,1.0,1.0,0.0
103,Travis Henry,BUF,RB,23.0,13.0,12.0,27.0,22.0,0.0,0.0,0.0,729.0,4.0,213.0,179.0,0.0,132.8,0.0,5.0,2.0
104,Alex Van Pelt,BUF,QB,31.0,12.0,8.0,0.0,0.0,2056.0,12.0,307.0,33.0,0.0,12.0,0.0,0.0,109.54,11.0,5.0,1.0
105,Jeff Graham,SDG,WR,32.0,14.0,11.0,110.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,5.0,161.1,0.0,1.0,1.0
106,Michael Bennett,MIN,RB,23.0,13.0,13.0,38.0,29.0,0.0,0.0,0.0,682.0,2.0,172.0,226.0,1.0,137.8,0.0,0.0,0.0
107,Matt Hasselbeck,SEA,QB,26.0,13.0,12.0,0.0,0.0,2023.0,7.0,321.0,141.0,0.0,40.0,0.0,0.0,103.02,8.0,6.0,2.0
108,Kevan Barlow,SFO,RB,22.0,15.0,0.0,28.0,22.0,0.0,0.0,0.0,512.0,4.0,125.0,247.0,1.0,127.9,0.0,1.0,0.0
109,Edgerrin James,IND,RB,23.0,6.0,6.0,29.0,24.0,0.0,0.0,0.0,662.0,3.0,151.0,193.0,0.0,123.5,0.0,3.0,2.0
110,James Stewart,DET,RB,30.0,11.0,10.0,26.0,23.0,0.0,0.0,0.0,685.0,1.0,143.0,242.0,1.0,127.7,0.0,0.0,0.0
111,Ike Hilliard,NYG,WR,25.0,14.0,10.0,88.0,52.0,0.0,0.0,0.0,21.0,0.0,1.0,659.0,6.0,156.0,0.0,0.0,0.0
112,Larry Centers,BUF,RB,33.0,16.0,13.0,105.0,80.0,0.0,0.0,0.0,160.0,2.0,34.0,620.0,2.0,180.0,0.0,2.0,1.0
113,J.J. Stokes,SFO,WR,29.0,16.0,16.0,90.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,7.0,154.5,0.0,0.0,0.0
114,Rod Gardner,WAS,WR,24.0,16.0,16.0,101.0,46.0,0.0,0.0,0.0,16.0,0.0,1.0,741.0,4.0,143.7,0.0,1.0,1.0
115,Rocket Ismail,DAL,WR,32.0,14.0,13.0,93.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,834.0,2.0,151.5,0.0,0.0,0.0
116,Mike Anderson,DEN,RB,28.0,16.0,7.0,12.0,8.0,0.0,0.0,0.0,678.0,4.0,175.0,46.0,0.0,102.4,0.0,1.0,1.0
117,Trung Canidate,STL,RB,24.0,16.0,2.0,23.0,17.0,0.0,0.0,0.0,441.0,6.0,78.0,154.0,0.0,106.5,0.0,3.0,3.0
118,Richard Huntley,CAR,RB,29.0,14.0,9.0,32.0,21.0,0.0,0.0,1.0,665.0,2.0,165.0,101.0,1.0,111.6,0.0,3.0,2.0
119,Rob Johnson,BUF,QB,28.0,8.0,8.0,0.0,0.0,1465.0,5.0,216.0,241.0,1.0,36.0,0.0,0.0,86.69999999999996,7.0,6.0,4.0
120,Darnay Scott,CIN,WR,29.0,16.0,15.0,103.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,2.0,150.9,0.0,0.0,0.0
121,Bob Christian,ATL,RB,33.0,16.0,8.0,60.0,45.0,0.0,0.0,0.0,284.0,2.0,44.0,392.0,2.0,136.6,0.0,0.0,0.0
122,Terry Allen,BAL,RB,33.0,11.0,8.0,20.0,17.0,0.0,0.0,0.0,658.0,3.0,168.0,68.0,0.0,105.6,0.0,1.0,1.0
123,Joey Galloway,DAL,WR,30.0,16.0,16.0,112.0,52.0,-1.0,0.0,1.0,32.0,0.0,3.0,699.0,3.0,143.06,0.0,1.0,0.0
124,Michael Westbrook,WAS,WR,29.0,16.0,16.0,91.0,57.0,0.0,0.0,0.0,8.0,0.0,2.0,664.0,4.0,148.20000000000005,0.0,0.0,0.0
125,Jason Brookins,BAL,RB,25.0,12.0,3.0,9.0,6.0,0.0,0.0,0.0,551.0,5.0,151.0,45.0,0.0,93.6,0.0,3.0,1.0
126,James McKnight,MIA,WR,29.0,16.0,15.0,90.0,55.0,0.0,0.0,0.0,39.0,0.0,6.0,684.0,3.0,139.3,0.0,3.0,3.0
127,Joe Jurevicius,NYG,WR,27.0,14.0,9.0,92.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,3.0,139.6,0.0,0.0,0.0
128,Ricky Proehl,STL,WR,33.0,16.0,2.0,55.0,40.0,0.0,0.0,0.0,5.0,0.0,1.0,563.0,5.0,126.8,0.0,0.0,0.0
129,Tony Richardson,KAN,RB,30.0,14.0,8.0,40.0,30.0,0.0,0.0,0.0,191.0,7.0,66.0,265.0,0.0,117.6,0.0,0.0,0.0
130,Oronde Gadsden,MIA,WR,30.0,14.0,14.0,93.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,3.0,140.4,0.0,1.0,0.0
131,Correll Buckhalter,PHI,RB,23.0,15.0,6.0,21.0,13.0,0.0,0.0,0.0,586.0,2.0,129.0,130.0,0.0,92.6,0.0,2.0,2.0
132,Thomas Jones,ARI,RB,23.0,16.0,2.0,24.0,21.0,0.0,0.0,0.0,380.0,5.0,112.0,151.0,0.0,102.1,0.0,2.0,1.0
133,Todd Pinkston,PHI,WR,24.0,15.0,15.0,84.0,42.0,0.0,0.0,0.0,5.0,0.0,1.0,586.0,4.0,125.1,0.0,0.0,0.0
134,Chris Fuamatu-Ma'afala,PIT,RB,24.0,16.0,5.0,20.0,16.0,0.0,0.0,0.0,453.0,3.0,120.0,127.0,1.0,98.0,0.0,0.0,0.0
135,Wayne Chrebet,NYJ,WR,28.0,15.0,15.0,92.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1.0,137.0,0.0,0.0,0.0
136,Cory Schlesinger,DET,RB,29.0,16.0,13.0,85.0,60.0,0.0,0.0,0.0,154.0,3.0,47.0,466.0,0.0,138.0,0.0,1.0,1.0
137,James Allen,CHI,RB,26.0,16.0,7.0,43.0,30.0,0.0,0.0,0.0,469.0,1.0,135.0,203.0,1.0,109.2,0.0,1.0,0.0
138,Travis Taylor,BAL,WR,23.0,16.0,13.0,90.0,42.0,0.0,0.0,0.0,46.0,0.0,5.0,560.0,3.0,120.6,0.0,0.0,0.0
139,Terrell Davis,DEN,RB,29.0,8.0,8.0,21.0,12.0,0.0,0.0,0.0,701.0,0.0,167.0,69.0,0.0,89.0,0.0,2.0,0.0
140,Lamont Warren,DET,RB,28.0,16.0,3.0,60.0,40.0,0.0,0.0,2.0,191.0,3.0,61.0,336.0,1.0,114.7,1.0,1.0,0.0
141,Troy Hambrick,DAL,RB,25.0,16.0,11.0,12.0,4.0,0.0,0.0,0.0,579.0,2.0,113.0,62.0,0.0,78.1,0.0,1.0,1.0
142,Wesley Walls,CAR,TE,35.0,14.0,14.0,73.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,5.0,118.2,0.0,0.0,0.0
143,Frank Sanders,ARI,WR,28.0,15.0,13.0,76.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,618.0,2.0,112.8,0.0,1.0,1.0
144,Peter Warrick,CIN,WR,24.0,16.0,14.0,137.0,70.0,0.0,0.0,0.0,14.0,0.0,8.0,667.0,1.0,140.1,0.0,3.0,2.0
145,James Jackson,CLE,RB,25.0,11.0,10.0,10.0,7.0,0.0,0.0,0.0,554.0,2.0,195.0,56.0,0.0,78.0,0.0,1.0,1.0
146,Tony Martin,ATL,WR,36.0,11.0,9.0,77.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,3.0,109.8,0.0,0.0,0.0
147,Donald Hayes,CAR,WR,26.0,16.0,15.0,105.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,2.0,123.7,0.0,1.0,0.0
148,Travis Minor,MIA,RB,22.0,16.0,0.0,37.0,29.0,0.0,0.0,0.0,281.0,2.0,59.0,263.0,1.0,101.4,0.0,0.0,0.0
149,Amos Zereoue,PIT,RB,25.0,14.0,0.0,14.0,13.0,0.0,0.0,0.0,441.0,1.0,85.0,154.0,1.0,80.5,0.0,3.0,2.0
150,Quincy Carter,DAL,QB,24.0,8.0,8.0,0.0,0.0,1072.0,5.0,176.0,150.0,1.0,45.0,0.0,0.0,67.88,7.0,5.0,1.0
151,MarTay Jenkins,ARI,WR,26.0,13.0,3.0,54.0,32.0,0.0,0.0,0.0,4.0,0.0,3.0,518.0,3.0,96.2,0.0,5.0,3.0
152,Tyrone Wheatley,OAK,RB,29.0,11.0,2.0,16.0,12.0,0.0,0.0,0.0,276.0,5.0,88.0,61.0,1.0,79.7,0.0,3.0,1.0
153,Shawn Jefferson,ATL,WR,32.0,16.0,6.0,65.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,2.0,102.9,0.0,0.0,0.0
154,Terance Mathis,ATL,WR,34.0,16.0,16.0,105.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,2.0,119.4,0.0,0.0,0.0
155,Michael Vick,ATL,QB,21.0,8.0,2.0,0.0,0.0,785.0,2.0,113.0,289.0,1.0,31.0,0.0,0.0,58.3,3.0,6.0,5.0
156,Derrick Alexander,KAN,WR,30.0,13.0,11.0,68.0,27.0,0.0,0.0,0.0,16.0,0.0,2.0,470.0,3.0,93.6,0.0,0.0,0.0
157,Brian Finneran,ATL,WR,25.0,16.0,1.0,41.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,3.0,90.1,0.0,0.0,0.0
158,Az-Zahir Hakim,STL,WR,24.0,16.0,1.0,53.0,39.0,51.0,1.0,1.0,50.0,0.0,11.0,374.0,3.0,101.44,0.0,8.0,2.0
159,David Terrell,CHI,WR,22.0,16.0,6.0,63.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,4.0,99.5,0.0,0.0,0.0
