Unnamed: 0,Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
49,Jordan Reed,WAS,TE,26.0,12.0,8.0,89.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,6.0,168.6,0.0,1.0,1.0
50,Matthew Stafford,DET,QB,28.0,16.0,16.0,1.0,0.0,4327.0,24.0,594.0,207.0,2.0,37.0,0.0,0.0,277.78000000000003,10.0,3.0,2.0
51,Bilal Powell,NYJ,WR,28.0,16.0,4.0,74.0,58.0,0.0,0.0,0.0,722.0,3.0,131.0,388.0,2.0,197.0,0.0,1.0,1.0
52,Terrelle Pryor,CLE,WR,27.0,16.0,15.0,140.0,77.0,41.0,0.0,9.0,21.0,1.0,8.0,1007.0,4.0,211.44,0.0,1.0,0.0
53,Tyreek Hill,KAN,WR,22.0,16.0,1.0,83.0,61.0,0.0,0.0,0.0,267.0,3.0,24.0,593.0,6.0,199.0,0.0,4.0,1.0
54,Jarvis Landry,MIA,WR,24.0,16.0,16.0,131.0,94.0,0.0,0.0,1.0,17.0,0.0,5.0,1136.0,4.0,229.3,0.0,2.0,2.0
55,Larry Fitzgerald,ARI,WR,33.0,16.0,16.0,150.0,107.0,0.0,0.0,1.0,5.0,0.0,2.0,1023.0,6.0,243.8,0.0,2.0,1.0
56,Demaryius Thomas,DEN,WR,29.0,16.0,16.0,144.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,5.0,224.3,0.0,2.0,2.0
57,Kelvin Benjamin,CAR,WR,25.0,16.0,13.0,118.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,7.0,197.1,0.0,1.0,1.0
58,Dez Bryant,DAL,WR,28.0,13.0,13.0,96.0,50.0,10.0,1.0,1.0,0.0,0.0,0.0,796.0,8.0,180.0,0.0,1.0,1.0
59,Emmanuel Sanders,DEN,WR,29.0,16.0,16.0,137.0,79.0,0.0,0.0,0.0,4.0,0.0,1.0,1032.0,5.0,212.6,0.0,1.0,0.0
60,Jonathan Stewart,CAR,RB,29.0,13.0,13.0,21.0,8.0,0.0,0.0,0.0,824.0,9.0,218.0,60.0,0.0,146.4,0.0,3.0,2.0
61,Hunter Henry,SDG,TE,22.0,15.0,10.0,53.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,8.0,129.8,0.0,1.0,1.0
62,Julian Edelman,NWE,WR,30.0,16.0,13.0,159.0,98.0,0.0,0.0,0.0,57.0,0.0,12.0,1106.0,3.0,228.3,0.0,3.0,2.0
63,Golden Tate,DET,WR,28.0,16.0,16.0,135.0,91.0,0.0,0.0,0.0,4.0,0.0,10.0,1077.0,4.0,221.1,0.0,2.0,1.0
64,Antonio Gates,SDG,TE,36.0,14.0,9.0,93.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,7.0,147.8,0.0,1.0,1.0
65,Terrance West,BAL,RB,25.0,16.0,13.0,45.0,34.0,0.0,0.0,0.0,774.0,5.0,193.0,236.0,1.0,171.0,0.0,2.0,0.0
66,Mike Wallace,BAL,WR,30.0,16.0,16.0,116.0,72.0,0.0,0.0,0.0,31.0,0.0,5.0,1017.0,4.0,200.8,0.0,1.0,0.0
67,Tyrod Taylor,BUF,QB,27.0,15.0,15.0,0.0,0.0,3023.0,17.0,436.0,580.0,6.0,95.0,0.0,0.0,266.92,6.0,4.0,2.0
68,Derek Carr,OAK,QB,25.0,15.0,15.0,0.0,0.0,3937.0,28.0,560.0,70.0,0.0,39.0,0.0,0.0,258.48,6.0,5.0,3.0
69,Blake Bortles,JAX,QB,24.0,16.0,16.0,1.0,1.0,3905.0,23.0,625.0,359.0,3.0,58.0,20.0,1.0,267.1,16.0,8.0,6.0
70,Russell Wilson,SEA,QB,28.0,16.0,16.0,2.0,2.0,4219.0,21.0,546.0,259.0,1.0,72.0,14.0,1.0,268.06,11.0,8.0,2.0
71,Kenny Britt,LAR,WR,28.0,15.0,15.0,111.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,5.0,196.2,0.0,2.0,1.0
72,Kenny Stills,MIA,WR,24.0,16.0,16.0,81.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,9.0,168.6,0.0,0.0,0.0
73,Allen Robinson,JAX,WR,23.0,16.0,16.0,151.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,6.0,197.3,0.0,1.0,0.0
74,Coby Fleener,NOR,TE,28.0,16.0,8.0,81.0,50.0,0.0,0.0,0.0,2.0,1.0,1.0,631.0,3.0,137.29999999999998,0.0,2.0,0.0
75,Adam Thielen,MIN,WR,26.0,16.0,10.0,92.0,69.0,0.0,0.0,0.0,15.0,0.0,2.0,967.0,5.0,195.2,0.0,2.0,1.0
76,Ryan Mathews,PHI,RB,29.0,13.0,8.0,14.0,13.0,0.0,0.0,0.0,661.0,8.0,155.0,115.0,1.0,140.6,0.0,3.0,2.0
77,Marcus Mariota,TEN,QB,23.0,15.0,15.0,1.0,0.0,3426.0,26.0,451.0,349.0,2.0,60.0,0.0,0.0,259.94,9.0,9.0,5.0
78,Ben Roethlisberger,PIT,QB,34.0,14.0,14.0,0.0,0.0,3819.0,29.0,509.0,14.0,1.0,16.0,0.0,0.0,246.16,13.0,8.0,2.0
79,Philip Rivers,SDG,QB,35.0,16.0,16.0,0.0,0.0,4386.0,33.0,578.0,35.0,0.0,14.0,0.0,0.0,258.94,21.0,9.0,5.0
80,Jameis Winston,TAM,QB,22.0,16.0,16.0,0.0,0.0,4090.0,28.0,567.0,165.0,1.0,53.0,0.0,0.0,250.1,18.0,10.0,6.0
81,Tom Brady,NWE,QB,39.0,12.0,12.0,0.0,0.0,3554.0,28.0,432.0,64.0,0.0,28.0,0.0,0.0,256.56,2.0,5.0,0.0
82,Andy Dalton,CIN,QB,29.0,16.0,16.0,0.0,0.0,4206.0,18.0,563.0,184.0,4.0,46.0,0.0,0.0,260.64,8.0,9.0,3.0
83,Cam Newton,CAR,QB,27.0,15.0,14.0,0.0,0.0,3509.0,19.0,510.0,359.0,5.0,90.0,0.0,0.0,250.26,14.0,3.0,2.0
84,Carson Palmer,ARI,QB,37.0,15.0,15.0,0.0,0.0,4233.0,26.0,597.0,38.0,0.0,14.0,0.0,0.0,241.12,14.0,14.0,4.0
85,Joe Flacco,BAL,QB,31.0,16.0,16.0,0.0,0.0,4317.0,20.0,672.0,58.0,2.0,21.0,0.0,0.0,234.48,15.0,5.0,3.0
86,Eli Manning,NYG,QB,35.0,16.0,16.0,0.0,0.0,4027.0,26.0,598.0,-9.0,0.0,21.0,0.0,0.0,224.18000000000004,16.0,7.0,4.0
87,Alex Smith,KAN,QB,32.0,15.0,15.0,1.0,1.0,3502.0,15.0,489.0,134.0,5.0,48.0,3.0,0.0,220.78000000000003,8.0,7.0,4.0
88,Sam Bradford,MIN,QB,29.0,15.0,15.0,1.0,1.0,3877.0,20.0,552.0,53.0,0.0,20.0,5.0,0.0,221.88,5.0,10.0,5.0
89,Carson Wentz,PHI,QB,24.0,16.0,16.0,1.0,1.0,3782.0,16.0,607.0,150.0,2.0,46.0,7.0,0.0,209.98,14.0,14.0,3.0
90,Colin Kaepernick,SFO,QB,29.0,12.0,11.0,0.0,0.0,2241.0,16.0,331.0,468.0,2.0,69.0,0.0,0.0,198.44,4.0,9.0,3.0
91,Trevor Siemian,DEN,QB,25.0,14.0,14.0,0.0,0.0,3401.0,18.0,486.0,57.0,0.0,28.0,0.0,0.0,189.74,10.0,4.0,2.0
92,Ryan Tannehill,MIA,QB,28.0,13.0,13.0,0.0,0.0,2995.0,19.0,389.0,164.0,1.0,39.0,0.0,0.0,188.2,12.0,9.0,3.0
93,Brock Osweiler,HOU,QB,26.0,15.0,14.0,1.0,1.0,2957.0,15.0,510.0,131.0,2.0,30.0,-14.0,0.0,168.98,16.0,5.0,1.0
94,Ryan Fitzpatrick,NYJ,QB,34.0,14.0,11.0,0.0,0.0,2710.0,12.0,403.0,130.0,0.0,33.0,0.0,0.0,133.4,17.0,9.0,1.0
95,Jamison Crowder,WAS,WR,23.0,16.0,9.0,99.0,67.0,0.0,0.0,0.0,-2.0,0.0,2.0,847.0,7.0,191.5,0.0,2.0,1.0
96,DeSean Jackson,WAS,WR,30.0,15.0,15.0,100.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,4.0,180.5,0.0,0.0,0.0
97,Pierre Garcon,WAS,WR,30.0,16.0,16.0,114.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,3.0,201.1,0.0,0.0,0.0
98,Brandon LaFell,CIN,WR,30.0,16.0,14.0,107.0,64.0,0.0,0.0,0.0,-2.0,0.0,1.0,862.0,6.0,186.0,0.0,0.0,0.0
99,Robert Kelley,WAS,RB,24.0,15.0,9.0,18.0,12.0,0.0,0.0,0.0,704.0,6.0,168.0,82.0,1.0,132.60000000000002,0.0,0.0,0.0
100,A.J. Green,CIN,WR,28.0,10.0,10.0,100.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0,4.0,186.4,0.0,0.0,0.0
101,Willie Snead,NOR,WR,24.0,15.0,4.0,104.0,72.0,50.0,1.0,1.0,0.0,0.0,0.0,895.0,4.0,191.5,0.0,2.0,0.0
102,DeAndre Hopkins,HOU,WR,24.0,16.0,16.0,151.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,4.0,197.4,0.0,0.0,0.0
103,Sterling Shepard,NYG,WR,23.0,16.0,16.0,105.0,65.0,0.0,0.0,0.0,31.0,0.0,3.0,683.0,8.0,184.4,0.0,0.0,0.0
104,Mike Gillislee,BUF,RB,26.0,15.0,1.0,11.0,9.0,0.0,0.0,0.0,577.0,8.0,101.0,50.0,1.0,125.7,0.0,1.0,0.0
105,Marvin Jones,DET,WR,26.0,15.0,15.0,103.0,55.0,0.0,0.0,0.0,3.0,0.0,1.0,930.0,4.0,172.3,0.0,0.0,0.0
106,Christine Michael,2TM,RB,26.0,15.0,7.0,29.0,22.0,0.0,0.0,0.0,583.0,7.0,148.0,107.0,1.0,137.0,0.0,2.0,1.0
107,Steve Smith,BAL,WR,37.0,14.0,14.0,101.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,5.0,179.9,0.0,0.0,0.0
108,Cole Beasley,DAL,WR,27.0,16.0,6.0,98.0,75.0,0.0,0.0,1.0,7.0,0.0,1.0,833.0,5.0,189.0,0.0,0.0,0.0
109,Case Keenum,LAR,QB,28.0,10.0,9.0,0.0,0.0,2201.0,9.0,322.0,51.0,1.0,20.0,0.0,0.0,111.14,11.0,5.0,1.0
110,Cameron Meredith,CHI,WR,24.0,14.0,10.0,97.0,66.0,2.0,1.0,1.0,6.0,0.0,1.0,888.0,4.0,179.48,0.0,3.0,2.0
111,Devontae Booker,DEN,RB,24.0,16.0,6.0,45.0,31.0,0.0,0.0,0.0,612.0,4.0,174.0,265.0,1.0,142.7,0.0,4.0,3.0
112,Quincy Enunwa,NYJ,WR,24.0,16.0,13.0,105.0,58.0,0.0,0.0,0.0,12.0,0.0,1.0,857.0,4.0,168.89999999999995,0.0,0.0,0.0
113,Darren Sproles,PHI,RB,33.0,15.0,5.0,71.0,52.0,0.0,0.0,0.0,438.0,2.0,94.0,427.0,2.0,162.5,0.0,1.0,0.0
114,Stefon Diggs,MIN,WR,23.0,13.0,11.0,112.0,84.0,0.0,0.0,0.0,10.0,0.0,3.0,903.0,3.0,193.3,0.0,0.0,0.0
115,Marqise Lee,JAX,WR,25.0,16.0,6.0,105.0,63.0,20.0,1.0,1.0,35.0,0.0,6.0,851.0,3.0,172.39999999999995,0.0,1.0,1.0
116,Theo Riddick,DET,RB,25.0,10.0,8.0,67.0,53.0,0.0,0.0,0.0,357.0,1.0,92.0,371.0,5.0,161.8,0.0,0.0,0.0
117,Tim Hightower,NOR,RB,30.0,16.0,1.0,26.0,22.0,0.0,0.0,0.0,548.0,4.0,133.0,200.0,1.0,126.8,0.0,0.0,0.0
118,Jerick McKinnon,MIN,RB,24.0,15.0,7.0,53.0,43.0,0.0,0.0,1.0,539.0,2.0,159.0,255.0,2.0,146.4,0.0,0.0,0.0
119,JJ Nelson,ARI,WR,24.0,15.0,6.0,74.0,34.0,0.0,0.0,0.0,83.0,1.0,4.0,568.0,6.0,139.1,0.0,1.0,1.0
120,Anquan Boldin,DET,WR,36.0,16.0,16.0,95.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,8.0,173.4,0.0,0.0,0.0
121,Taylor Gabriel,ATL,WR,25.0,13.0,3.0,50.0,35.0,0.0,0.0,0.0,51.0,1.0,4.0,579.0,6.0,140.0,0.0,0.0,0.0
122,Ted Ginn,CAR,WR,31.0,16.0,8.0,95.0,54.0,0.0,0.0,0.0,98.0,0.0,14.0,752.0,4.0,159.0,0.0,3.0,2.0
123,Dontrelle Inman,SDG,WR,27.0,16.0,16.0,97.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,4.0,163.0,0.0,0.0,0.0
124,James White,NWE,RB,24.0,16.0,4.0,86.0,60.0,0.0,0.0,0.0,166.0,0.0,39.0,551.0,5.0,161.7,0.0,0.0,0.0
125,Rashad Jennings,NYG,RB,31.0,13.0,12.0,42.0,35.0,0.0,0.0,0.0,593.0,3.0,181.0,201.0,1.0,138.4,0.0,1.0,0.0
126,Jordan Matthews,PHI,WR,24.0,14.0,13.0,117.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,3.0,171.4,0.0,1.0,0.0
127,DeVante Parker,MIA,WR,23.0,15.0,8.0,87.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,4.0,154.4,0.0,0.0,0.0
128,Matt Asiata,MIN,RB,29.0,16.0,6.0,38.0,32.0,0.0,0.0,0.0,402.0,6.0,121.0,263.0,0.0,132.5,0.0,1.0,1.0
129,Chris Thompson,WAS,RB,26.0,16.0,0.0,62.0,49.0,0.0,0.0,0.0,356.0,3.0,68.0,349.0,2.0,147.5,0.0,2.0,1.0
130,Brandon Marshall,NYJ,WR,32.0,15.0,15.0,128.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,3.0,155.8,0.0,0.0,0.0
131,Ty Montgomery,GNB,RB,23.0,15.0,6.0,56.0,44.0,0.0,0.0,0.0,457.0,3.0,77.0,348.0,0.0,140.5,0.0,2.0,1.0
132,Alshon Jeffery,CHI,WR,26.0,12.0,12.0,94.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,2.0,146.1,0.0,0.0,0.0
133,Derrick Henry,TEN,RB,22.0,15.0,2.0,15.0,13.0,0.0,0.0,0.0,490.0,5.0,110.0,137.0,0.0,105.7,0.0,0.0,0.0
134,Chris Hogan,NWE,WR,29.0,15.0,14.0,58.0,38.0,0.0,0.0,0.0,9.0,0.0,3.0,680.0,4.0,128.9,0.0,1.0,1.0
135,Duke Johnson,CLE,RB,23.0,16.0,1.0,74.0,53.0,0.0,0.0,1.0,358.0,1.0,73.0,514.0,0.0,144.2,0.0,2.0,1.0
136,Mohamed Sanu,ATL,WR,27.0,15.0,15.0,81.0,59.0,0.0,0.0,0.0,5.0,0.0,1.0,653.0,4.0,146.8,0.0,1.0,1.0
137,Tavon Austin,LAR,WR,26.0,15.0,15.0,106.0,58.0,0.0,0.0,0.0,159.0,1.0,28.0,509.0,3.0,146.8,0.0,5.0,1.0
138,Randall Cobb,GNB,WR,26.0,13.0,10.0,84.0,60.0,0.0,0.0,0.0,33.0,0.0,10.0,610.0,4.0,148.3,0.0,1.0,0.0
139,T.J. Yeldon,JAX,RB,23.0,15.0,13.0,68.0,50.0,0.0,0.0,0.0,465.0,1.0,130.0,312.0,1.0,137.7,0.0,2.0,1.0
140,C.J. Anderson,DEN,RB,25.0,7.0,7.0,24.0,16.0,0.0,0.0,0.0,437.0,4.0,110.0,128.0,1.0,102.5,0.0,0.0,0.0
141,Jalen Richard,OAK,RB,23.0,16.0,0.0,39.0,29.0,0.0,0.0,0.0,491.0,1.0,83.0,194.0,2.0,115.5,0.0,0.0,0.0
142,Jack Doyle,IND,TE,26.0,16.0,14.0,75.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,5.0,145.4,0.0,1.0,1.0
143,Travis Benjamin,SDG,WR,27.0,14.0,8.0,75.0,47.0,0.0,0.0,1.0,-3.0,0.0,2.0,677.0,4.0,132.39999999999998,0.0,5.0,3.0
144,DeAngelo Williams,PIT,RB,33.0,9.0,4.0,27.0,18.0,0.0,0.0,0.0,343.0,4.0,98.0,118.0,2.0,100.1,0.0,0.0,0.0
145,Giovani Bernard,CIN,RB,25.0,10.0,2.0,51.0,39.0,0.0,0.0,0.0,337.0,2.0,91.0,336.0,1.0,122.3,0.0,1.0,1.0
146,Eric Ebron,DET,TE,23.0,13.0,13.0,85.0,61.0,0.0,0.0,0.0,1.0,1.0,1.0,711.0,1.0,144.2,0.0,0.0,0.0
147,Jeremy Kerley,SFO,WR,28.0,16.0,13.0,115.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,3.0,146.7,0.0,4.0,1.0
148,Tyler Lockett,SEA,WR,24.0,15.0,9.0,66.0,41.0,0.0,0.0,0.0,114.0,1.0,6.0,597.0,1.0,124.1,0.0,0.0,0.0
149,Dennis Pitta,BAL,TE,31.0,16.0,12.0,121.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,2.0,168.9,0.0,1.0,1.0
150,Jason Witten,DAL,TE,34.0,16.0,16.0,95.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,3.0,152.3,0.0,1.0,1.0
151,Robert Turbin,IND,RB,27.0,15.0,0.0,35.0,26.0,0.0,0.0,0.0,164.0,7.0,47.0,179.0,1.0,108.3,0.0,0.0,0.0
152,Michael Floyd,2TM,WR,27.0,15.0,8.0,76.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,5.0,115.8,0.0,0.0,0.0
153,Terrance Williams,DAL,WR,27.0,16.0,15.0,61.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,4.0,125.4,0.0,1.0,1.0
154,Shaun Draughn,SFO,RB,29.0,16.0,1.0,39.0,29.0,0.0,0.0,0.0,196.0,4.0,74.0,263.0,2.0,108.9,0.0,1.0,1.0
155,C.J. Fiedorowicz,HOU,TE,25.0,15.0,15.0,89.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,4.0,133.9,0.0,1.0,0.0
156,Brian Hoyer,CHI,QB,31.0,6.0,5.0,0.0,0.0,1445.0,6.0,200.0,-2.0,0.0,7.0,0.0,0.0,79.6,0.0,3.0,1.0
157,Dwayne Allen,IND,TE,26.0,14.0,14.0,52.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,6.0,111.6,0.0,1.0,0.0
158,Charles Clay,BUF,TE,27.0,15.0,15.0,87.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,4.0,136.2,0.0,0.0,0.0
