Unnamed: 0,Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
44,Aaron Brooks,NOR,QB,27.0,16.0,16.0,1.0,0.0,3546.0,24.0,518.0,175.0,2.0,54.0,0.0,0.0,229.34,8.0,14.0,11.0
45,Curtis Martin,NYJ,RB,30.0,16.0,16.0,53.0,42.0,0.0,0.0,0.0,1308.0,2.0,323.0,262.0,0.0,207.0,0.0,2.0,2.0
46,Rudi Johnson,CIN,RB,24.0,13.0,5.0,23.0,21.0,0.0,0.0,0.0,957.0,9.0,215.0,146.0,0.0,185.3,0.0,0.0,0.0
47,Reggie Wayne,IND,WR,25.0,16.0,16.0,107.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,7.0,193.8,0.0,0.0,0.0
48,Javon Walker,GNB,WR,25.0,16.0,3.0,74.0,41.0,0.0,0.0,0.0,1.0,0.0,2.0,716.0,9.0,164.7,0.0,1.0,1.0
49,Justin McCareins,TEN,WR,25.0,16.0,10.0,82.0,47.0,0.0,0.0,0.0,13.0,0.0,1.0,813.0,7.0,169.60000000000005,0.0,2.0,1.0
50,Brian Westbrook,PHI,RB,24.0,15.0,8.0,48.0,37.0,0.0,0.0,0.0,613.0,7.0,117.0,332.0,4.0,195.5,0.0,3.0,1.0
51,Andre Johnson,HOU,WR,22.0,16.0,16.0,119.0,66.0,0.0,0.0,0.0,-10.0,0.0,5.0,976.0,4.0,186.6,0.0,0.0,0.0
52,Eddie Kennison,KAN,WR,30.0,16.0,16.0,99.0,56.0,0.0,0.0,0.0,9.0,0.0,2.0,853.0,5.0,170.20000000000005,0.0,1.0,1.0
53,T.J. Duckett,ATL,RB,22.0,16.0,10.0,13.0,11.0,0.0,0.0,1.0,779.0,11.0,197.0,94.0,0.0,160.3,0.0,3.0,2.0
54,Rod Smith,DEN,WR,33.0,15.0,15.0,114.0,74.0,72.0,0.0,1.0,98.0,0.0,10.0,845.0,3.0,189.18,0.0,0.0,0.0
55,Koren Robinson,SEA,WR,23.0,15.0,15.0,119.0,65.0,0.0,0.0,0.0,15.0,0.0,4.0,896.0,4.0,178.1,0.0,1.0,1.0
56,Boo Williams,NOR,TE,24.0,16.0,6.0,62.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,5.0,114.6,0.0,0.0,0.0
57,Itula Mili,SEA,TE,30.0,16.0,12.0,62.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,4.0,119.2,0.0,0.0,0.0
58,Alge Crumpler,ATL,TE,26.0,16.0,16.0,80.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,3.0,115.2,0.0,1.0,1.0
59,Marc Bulger,STL,QB,26.0,15.0,15.0,0.0,0.0,3845.0,22.0,532.0,75.0,4.0,29.0,0.0,0.0,217.3,22.0,8.0,6.0
60,Eddie George,TEN,RB,30.0,16.0,16.0,31.0,22.0,0.0,0.0,0.0,1031.0,5.0,312.0,163.0,0.0,171.39999999999995,0.0,1.0,0.0
61,Jeff Garcia,SFO,QB,33.0,13.0,13.0,1.0,1.0,2704.0,18.0,392.0,319.0,7.0,56.0,6.0,0.0,223.66,13.0,9.0,3.0
62,Marcus Pollard,IND,TE,31.0,14.0,13.0,57.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,3.0,112.1,0.0,1.0,0.0
63,Randy McMichael,MIA,TE,24.0,16.0,16.0,83.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,2.0,120.8,0.0,0.0,0.0
64,Terry Glenn,DAL,WR,29.0,16.0,14.0,96.0,52.0,0.0,0.0,1.0,55.0,0.0,3.0,754.0,5.0,162.9,0.0,2.0,0.0
65,Jon Kitna,CIN,QB,31.0,16.0,16.0,0.0,0.0,3591.0,26.0,520.0,113.0,0.0,38.0,0.0,0.0,220.94,15.0,9.0,4.0
66,Michael Pittman,TAM,RB,28.0,16.0,13.0,121.0,75.0,0.0,0.0,0.0,751.0,0.0,187.0,597.0,2.0,219.8,0.0,4.0,1.0
67,Plaxico Burress,PIT,WR,26.0,16.0,16.0,124.0,60.0,0.0,0.0,0.0,-7.0,0.0,1.0,860.0,4.0,169.3,0.0,1.0,0.0
68,Freddie Jones,ARI,TE,29.0,16.0,16.0,89.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,3.0,124.7,0.0,0.0,0.0
69,Johnnie Morton,KAN,WR,32.0,16.0,16.0,92.0,50.0,0.0,0.0,0.0,94.0,0.0,8.0,740.0,4.0,157.4,0.0,0.0,0.0
70,Brett Favre,GNB,QB,34.0,16.0,16.0,0.0,0.0,3361.0,32.0,471.0,15.0,0.0,18.0,0.0,0.0,217.94,21.0,5.0,2.0
71,Tom Brady,NWE,QB,26.0,16.0,16.0,0.0,0.0,3620.0,23.0,527.0,63.0,1.0,42.0,0.0,0.0,215.1,12.0,13.0,5.0
72,Jim Kleinsasser,MIN,TE,26.0,16.0,16.0,59.0,46.0,0.0,0.0,0.0,15.0,0.0,2.0,401.0,4.0,111.6,0.0,0.0,0.0
73,Jeremy Shockey,NYG,TE,23.0,9.0,9.0,70.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,2.0,111.5,0.0,1.0,1.0
74,Tom Lopienski,IND,0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Andrew Pinnock,SDG,0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Malaefou MacKenzie,JAX,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Jimmy Smith,JAX,WR,34.0,12.0,12.0,112.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,4.0,158.5,0.0,1.0,0.0
78,Donovan McNabb,PHI,QB,27.0,16.0,16.0,1.0,1.0,3216.0,16.0,478.0,355.0,3.0,71.0,-7.0,0.0,218.44,11.0,9.0,3.0
79,Brad Johnson,TAM,QB,35.0,16.0,16.0,1.0,0.0,3811.0,26.0,570.0,33.0,0.0,25.0,-2.0,0.0,213.54,21.0,6.0,2.0
80,Quincy Carter,DAL,QB,26.0,16.0,16.0,0.0,0.0,3302.0,17.0,505.0,257.0,2.0,68.0,0.0,0.0,189.78,21.0,10.0,3.0
81,Jake Delhomme,CAR,QB,28.0,16.0,15.0,0.0,0.0,3219.0,19.0,449.0,39.0,1.0,42.0,0.0,0.0,170.66,16.0,15.0,6.0
82,Tommy Maddox,PIT,QB,32.0,16.0,16.0,0.0,0.0,3414.0,18.0,519.0,12.0,0.0,13.0,0.0,0.0,171.76,17.0,5.0,2.0
83,Jake Plummer,DEN,QB,29.0,11.0,11.0,0.0,0.0,2182.0,15.0,302.0,205.0,3.0,37.0,0.0,0.0,167.78,7.0,4.0,2.0
84,Byron Leftwich,JAX,QB,23.0,15.0,13.0,0.0,0.0,2819.0,14.0,418.0,108.0,2.0,25.0,0.0,0.0,147.56,16.0,11.0,6.0
85,Joey Harrington,DET,QB,25.0,16.0,16.0,1.0,1.0,2880.0,17.0,554.0,86.0,0.0,30.0,8.0,0.0,149.6,22.0,6.0,0.0
86,Kerry Collins,NYG,QB,31.0,13.0,13.0,0.0,0.0,3110.0,13.0,500.0,49.0,0.0,17.0,0.0,0.0,139.3,16.0,12.0,5.0
87,Drew Bledsoe,BUF,QB,31.0,16.0,16.0,0.0,0.0,2860.0,11.0,471.0,29.0,2.0,24.0,0.0,0.0,127.3,12.0,15.0,11.0
88,Jeff Blake,ARI,QB,33.0,13.0,13.0,0.0,0.0,2247.0,13.0,367.0,177.0,2.0,30.0,0.0,0.0,135.57999999999998,15.0,8.0,3.0
89,Anthony Thomas,CHI,RB,26.0,13.0,13.0,14.0,9.0,0.0,0.0,0.0,1024.0,6.0,244.0,36.0,0.0,151.0,0.0,1.0,0.0
90,Patrick Ramsey,WAS,QB,24.0,11.0,11.0,0.0,0.0,2166.0,14.0,337.0,62.0,1.0,15.0,0.0,0.0,126.83999999999996,9.0,8.0,5.0
91,Troy Hambrick,DAL,RB,27.0,16.0,16.0,24.0,17.0,0.0,0.0,0.0,972.0,5.0,275.0,99.0,0.0,148.1,0.0,4.0,3.0
92,Jerome Bettis,PIT,RB,31.0,16.0,10.0,22.0,13.0,0.0,0.0,0.0,811.0,7.0,246.0,86.0,0.0,136.7,0.0,5.0,4.0
93,Chad Pennington,NYJ,QB,27.0,10.0,9.0,0.0,0.0,2139.0,13.0,297.0,42.0,2.0,21.0,0.0,0.0,125.76,12.0,8.0,2.0
94,Warrick Dunn,ATL,RB,28.0,11.0,6.0,52.0,37.0,0.0,0.0,0.0,672.0,3.0,125.0,336.0,2.0,165.8,0.0,2.0,1.0
95,Jay Fiedler,MIA,QB,32.0,12.0,11.0,0.0,0.0,2138.0,11.0,314.0,88.0,3.0,34.0,0.0,0.0,122.32,13.0,7.0,4.0
96,Duce Staley,PHI,RB,28.0,16.0,4.0,47.0,36.0,0.0,0.0,0.0,463.0,5.0,96.0,382.0,2.0,158.5,0.0,2.0,2.0
97,Correll Buckhalter,PHI,RB,25.0,15.0,5.0,14.0,10.0,0.0,0.0,0.0,542.0,8.0,126.0,133.0,1.0,127.5,0.0,3.0,2.0
98,Garrison Hearst,SFO,RB,32.0,12.0,12.0,38.0,25.0,0.0,0.0,0.0,768.0,3.0,178.0,211.0,1.0,142.9,0.0,2.0,2.0
99,David Carr,HOU,QB,24.0,12.0,11.0,1.0,0.0,2013.0,9.0,295.0,151.0,2.0,27.0,0.0,0.0,117.62,13.0,4.0,0.0
100,Charlie Garner,OAK,RB,31.0,14.0,9.0,70.0,48.0,0.0,0.0,0.0,553.0,3.0,120.0,386.0,1.0,165.89999999999995,0.0,1.0,0.0
101,Drew Brees,SDG,QB,24.0,11.0,11.0,1.0,1.0,2108.0,11.0,356.0,84.0,0.0,21.0,21.0,1.0,109.82,15.0,5.0,3.0
102,Shawn Bryson,DET,RB,27.0,16.0,13.0,72.0,54.0,0.0,0.0,0.0,606.0,3.0,158.0,340.0,0.0,164.6,0.0,2.0,1.0
103,Richie Anderson,DAL,RB,32.0,15.0,8.0,87.0,69.0,0.0,0.0,1.0,306.0,1.0,70.0,493.0,4.0,178.9,0.0,1.0,0.0
104,Kevin Faulk,NWE,RB,27.0,15.0,8.0,67.0,48.0,0.0,0.0,1.0,638.0,0.0,178.0,440.0,0.0,147.8,0.0,4.0,4.0
105,Kordell Stewart,CHI,QB,31.0,9.0,7.0,0.0,0.0,1418.0,7.0,251.0,290.0,3.0,59.0,0.0,0.0,101.72,12.0,7.0,3.0
106,Tyrone Wheatley,OAK,RB,31.0,15.0,5.0,18.0,12.0,0.0,0.0,0.0,678.0,4.0,159.0,120.0,0.0,111.8,0.0,2.0,2.0
107,Doug Flutie,SDG,QB,41.0,7.0,5.0,0.0,0.0,1097.0,9.0,167.0,168.0,2.0,33.0,0.0,0.0,90.68,4.0,7.0,5.0
108,Onterrio Smith,MIN,RB,23.0,15.0,3.0,20.0,15.0,0.0,0.0,0.0,579.0,5.0,107.0,129.0,0.0,115.8,0.0,1.0,0.0
109,Muhsin Muhammad,CAR,WR,30.0,15.0,15.0,100.0,54.0,0.0,0.0,0.0,-2.0,0.0,2.0,837.0,3.0,153.5,0.0,3.0,1.0
110,Peerless Price,ATL,WR,27.0,16.0,15.0,141.0,64.0,0.0,0.0,0.0,3.0,0.0,2.0,838.0,3.0,166.10000000000005,0.0,0.0,0.0
111,Tai Streets,SFO,WR,26.0,16.0,16.0,85.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,7.0,148.5,0.0,0.0,0.0
112,Marcel Shipp,ARI,RB,25.0,16.0,11.0,37.0,30.0,0.0,0.0,0.0,830.0,0.0,228.0,184.0,0.0,125.4,0.0,3.0,3.0
113,Bobby Engram,SEA,RB,30.0,16.0,7.0,75.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,6.0,149.7,0.0,5.0,1.0
114,Rod Gardner,WAS,WR,26.0,16.0,16.0,115.0,59.0,46.0,2.0,3.0,0.0,0.0,0.0,600.0,5.0,158.84,0.0,1.0,0.0
115,Deion Branch,NWE,WR,24.0,15.0,12.0,104.0,57.0,0.0,0.0,0.0,11.0,0.0,1.0,803.0,3.0,156.4,0.0,0.0,0.0
116,Ike Hilliard,NYG,WR,27.0,13.0,12.0,102.0,60.0,0.0,0.0,0.0,19.0,0.0,2.0,608.0,6.0,154.70000000000005,0.0,2.0,2.0
117,Thomas Jones,TAM,RB,25.0,16.0,3.0,31.0,24.0,0.0,0.0,0.0,627.0,3.0,137.0,180.0,0.0,118.7,0.0,4.0,2.0
118,Jerry Rice,OAK,WR,41.0,16.0,15.0,124.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,869.0,2.0,159.9,0.0,2.0,1.0
119,Bobby Shaw,BUF,WR,28.0,16.0,7.0,86.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,4.0,153.2,0.0,1.0,0.0
120,Marty Booker,CHI,WR,27.0,13.0,13.0,105.0,52.0,0.0,0.0,0.0,-7.0,0.0,3.0,715.0,4.0,146.8,0.0,1.0,0.0
121,Dennis Northcutt,CLE,WR,26.0,15.0,6.0,93.0,62.0,0.0,0.0,1.0,83.0,0.0,12.0,729.0,2.0,153.20000000000005,0.0,2.0,1.0
122,Antowain Smith,NWE,RB,31.0,13.0,6.0,16.0,14.0,0.0,0.0,0.0,642.0,3.0,182.0,92.0,0.0,103.4,0.0,1.0,1.0
123,Andre' Davis,CLE,WR,24.0,16.0,8.0,62.0,40.0,0.0,0.0,0.0,28.0,0.0,5.0,576.0,5.0,130.4,0.0,2.0,0.0
124,Kelly Holcomb,CLE,QB,30.0,10.0,8.0,0.0,0.0,1797.0,10.0,302.0,7.0,0.0,8.0,0.0,0.0,84.58,12.0,5.0,2.0
125,Travis Taylor,BAL,WR,25.0,16.0,16.0,90.0,39.0,0.0,0.0,0.0,62.0,0.0,11.0,632.0,3.0,126.4,0.0,0.0,0.0
126,Amos Zereoue,PIT,RB,27.0,16.0,6.0,52.0,40.0,0.0,0.0,0.0,433.0,2.0,132.0,310.0,0.0,126.3,0.0,0.0,0.0
127,David Givens,NWE,WR,23.0,13.0,5.0,54.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,510.0,6.0,119.0,1.0,0.0,0.0
128,Eric Moulds,BUF,WR,30.0,13.0,13.0,121.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,1.0,148.0,0.0,0.0,0.0
129,Kelly Campbell,MIN,RB,23.0,15.0,6.0,46.0,25.0,0.0,0.0,0.0,71.0,0.0,10.0,522.0,4.0,106.3,0.0,2.0,1.0
130,Rock Cartwright,WAS,RB,24.0,15.0,3.0,28.0,18.0,0.0,0.0,0.0,411.0,4.0,107.0,176.0,0.0,96.7,0.0,2.0,2.0
131,Doug Johnson,ATL,QB,26.0,10.0,8.0,0.0,0.0,1655.0,8.0,243.0,21.0,1.0,14.0,0.0,0.0,82.3,12.0,3.0,0.0
132,Jerome Pathon,NOR,WR,28.0,16.0,12.0,80.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,4.0,123.8,0.0,1.0,1.0
133,Joey Galloway,DAL,WR,32.0,15.0,13.0,83.0,34.0,0.0,0.0,0.0,22.0,0.0,4.0,672.0,2.0,115.4,0.0,1.0,0.0
134,Kevin Johnson,2TM,WR,27.0,15.0,9.0,95.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,634.0,3.0,139.4,0.0,0.0,0.0
135,Marcus Robinson,BAL,WR,28.0,15.0,5.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,6.0,112.1,0.0,0.0,0.0
136,Vinny Testaverde,NYJ,QB,40.0,7.0,7.0,0.0,0.0,1385.0,7.0,198.0,17.0,0.0,6.0,0.0,0.0,81.10000000000002,2.0,1.0,0.0
137,Trung Canidate,WAS,RB,26.0,11.0,10.0,15.0,10.0,0.0,0.0,0.0,600.0,1.0,142.0,71.0,1.0,89.1,0.0,1.0,0.0
138,Donald Driver,GNB,WR,28.0,15.0,15.0,86.0,52.0,0.0,0.0,0.0,51.0,0.0,5.0,621.0,2.0,131.2,0.0,0.0,0.0
139,Ashley Lelie,DEN,WR,23.0,16.0,10.0,81.0,37.0,0.0,0.0,0.0,43.0,0.0,8.0,628.0,2.0,116.1,0.0,0.0,0.0
140,Tim Couch,CLE,QB,26.0,10.0,8.0,1.0,1.0,1319.0,7.0,203.0,39.0,1.0,11.0,-3.0,0.0,73.36,6.0,6.0,3.0
141,Keyshawn Johnson,TAM,WR,31.0,10.0,10.0,74.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,3.0,123.0,0.0,0.0,0.0
142,Dez White,CHI,WR,24.0,15.0,11.0,107.0,49.0,0.0,0.0,0.0,13.0,0.0,2.0,583.0,3.0,126.6,0.0,0.0,0.0
143,Az-Zahir Hakim,DET,WR,26.0,14.0,12.0,108.0,49.0,21.0,0.0,1.0,51.0,0.0,3.0,449.0,4.0,121.84,0.0,2.0,1.0
144,Curtis Conway,NYJ,WR,32.0,16.0,15.0,102.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,2.0,122.0,0.0,0.0,0.0
145,DeShaun Foster,CAR,RB,23.0,14.0,2.0,35.0,26.0,0.0,0.0,0.0,429.0,0.0,113.0,207.0,2.0,95.6,0.0,3.0,3.0
146,Darnerien McCants,WAS,WR,27.0,15.0,1.0,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,6.0,99.0,0.0,0.0,0.0
147,Drew Bennett,TEN,WR,25.0,12.0,8.0,54.0,32.0,14.0,0.0,1.0,0.0,0.0,0.0,504.0,4.0,106.96,0.0,0.0,0.0
148,Kyle Boller,BAL,QB,22.0,11.0,9.0,1.0,0.0,1260.0,7.0,224.0,62.0,0.0,30.0,0.0,0.0,56.60000000000001,9.0,9.0,5.0
149,Robert Ferguson,GNB,WR,24.0,15.0,12.0,60.0,38.0,0.0,0.0,0.0,-8.0,0.0,1.0,520.0,4.0,113.2,0.0,0.0,0.0
150,Josh Reed,BUF,WR,23.0,16.0,16.0,104.0,58.0,0.0,0.0,0.0,38.0,0.0,3.0,588.0,2.0,130.60000000000002,0.0,1.0,1.0
151,Anthony Wright,BAL,QB,27.0,7.0,7.0,0.0,0.0,1199.0,9.0,178.0,73.0,0.0,28.0,0.0,0.0,69.26,8.0,9.0,3.0
152,Troy Brown,NWE,WR,32.0,12.0,10.0,60.0,40.0,0.0,0.0,0.0,27.0,0.0,6.0,472.0,4.0,113.9,0.0,2.0,0.0
153,Corey Dillon,CIN,RB,29.0,13.0,11.0,18.0,11.0,0.0,0.0,0.0,541.0,2.0,138.0,71.0,0.0,84.2,0.0,0.0,0.0
154,Josh McCown,ARI,QB,24.0,8.0,3.0,0.0,0.0,1018.0,5.0,166.0,158.0,1.0,28.0,0.0,0.0,68.52,6.0,10.0,1.0
155,Corey Bradford,HOU,WR,28.0,16.0,6.0,62.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,4.0,94.0,0.0,0.0,0.0
156,Dane Looker,STL,WR,27.0,16.0,2.0,75.0,47.0,11.0,0.0,1.0,0.0,0.0,0.0,495.0,3.0,112.94,0.0,1.0,1.0
157,Tim Brown,OAK,WR,37.0,16.0,15.0,94.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,2.0,120.7,0.0,0.0,0.0
158,Rich Gannon,OAK,QB,38.0,7.0,7.0,0.0,0.0,1274.0,6.0,225.0,18.0,0.0,6.0,0.0,0.0,68.76,4.0,2.0,0.0
