Unnamed: 0,Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
21,Duce Staley,PHI,RB,24.0,16.0,16.0,66.0,41.0,0.0,0.0,0.0,1273.0,4.0,325.0,294.0,2.0,225.7,0.0,5.0,4.0
22,Patrick Jeffers,CAR,WR,26.0,15.0,10.0,101.0,63.0,0.0,0.0,0.0,16.0,0.0,2.0,1082.0,12.0,244.8,0.0,0.0,0.0
23,Germane Crowell,DET,WR,23.0,16.0,15.0,148.0,81.0,0.0,0.0,0.0,38.0,0.0,5.0,1338.0,7.0,258.6,0.0,1.0,1.0
24,Michael Westbrook,WAS,WR,27.0,16.0,16.0,114.0,65.0,0.0,0.0,0.0,35.0,0.0,7.0,1191.0,9.0,239.6,0.0,3.0,1.0
25,Rickey Dudley,OAK,TE,27.0,16.0,16.0,59.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,9.0,148.5,0.0,0.0,0.0
26,Corey Dillon,CIN,RB,25.0,15.0,15.0,49.0,31.0,0.0,0.0,0.0,1200.0,5.0,263.0,290.0,1.0,212.0,0.0,3.0,2.0
27,Brad Johnson,WAS,QB,31.0,16.0,16.0,0.0,0.0,4005.0,24.0,519.0,31.0,2.0,26.0,0.0,0.0,233.3,13.0,12.0,6.0
28,Muhsin Muhammad,CAR,WR,26.0,15.0,15.0,157.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.0,8.0,267.3,0.0,1.0,1.0
29,James Stewart,JAX,RB,28.0,14.0,7.0,24.0,21.0,0.0,0.0,0.0,931.0,13.0,249.0,108.0,0.0,196.9,0.0,4.0,3.0
30,Tim Brown,OAK,WR,33.0,16.0,16.0,145.0,90.0,0.0,0.0,0.0,4.0,0.0,1.0,1344.0,6.0,260.79999999999995,0.0,0.0,0.0
31,Tyrone Wheatley,OAK,RB,27.0,16.0,9.0,38.0,21.0,0.0,0.0,0.0,936.0,8.0,242.0,196.0,3.0,194.2,0.0,3.0,3.0
32,Olandis Gary,DEN,RB,24.0,12.0,12.0,29.0,21.0,0.0,0.0,0.0,1159.0,7.0,276.0,159.0,0.0,190.8,0.0,2.0,2.0
33,Keyshawn Johnson,NYJ,WR,27.0,16.0,16.0,124.0,89.0,0.0,0.0,1.0,6.0,0.0,5.0,1170.0,8.0,254.6,0.0,0.0,0.0
34,Mike Alstott,TAM,RB,26.0,16.0,16.0,33.0,27.0,0.0,0.0,0.0,949.0,7.0,242.0,239.0,2.0,187.8,0.0,6.0,6.0
35,Rocket Ismail,DAL,WR,30.0,16.0,14.0,125.0,80.0,0.0,0.0,0.0,110.0,1.0,13.0,1097.0,6.0,240.7,0.0,1.0,1.0
36,Jerome Bettis,PIT,RB,27.0,16.0,16.0,28.0,21.0,21.0,1.0,1.0,1091.0,7.0,299.0,110.0,0.0,185.94,0.0,2.0,1.0
37,Albert Connell,WAS,WR,25.0,15.0,14.0,121.0,62.0,0.0,0.0,0.0,8.0,0.0,1.0,1132.0,7.0,216.0,0.0,1.0,1.0
38,Amani Toomer,NYG,WR,25.0,16.0,16.0,137.0,79.0,0.0,0.0,0.0,4.0,0.0,1.0,1183.0,6.0,233.7,0.0,0.0,0.0
39,Doug Flutie,BUF,QB,37.0,15.0,15.0,0.0,0.0,3171.0,19.0,478.0,476.0,1.0,88.0,0.0,0.0,216.44,16.0,6.0,4.0
40,David Sloan,DET,TE,27.0,16.0,15.0,76.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,4.0,130.1,0.0,0.0,0.0
41,Brett Favre,GNB,QB,30.0,16.0,16.0,0.0,0.0,4091.0,22.0,595.0,142.0,0.0,28.0,0.0,0.0,211.84,23.0,9.0,4.0
42,Terry Allen,NWE,RB,31.0,16.0,13.0,19.0,14.0,0.0,0.0,0.0,896.0,8.0,254.0,125.0,1.0,162.1,0.0,8.0,4.0
43,Qadry Ismail,BAL,WR,29.0,16.0,16.0,140.0,68.0,0.0,0.0,0.0,4.0,0.0,1.0,1105.0,6.0,214.9,0.0,2.0,0.0
44,Curtis Enis,CHI,RB,23.0,15.0,12.0,68.0,45.0,0.0,0.0,0.0,916.0,3.0,287.0,340.0,2.0,192.6,0.0,4.0,4.0
45,Freddie Jones,SDG,TE,25.0,16.0,16.0,91.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,2.0,135.0,0.0,0.0,0.0
46,Kevin Johnson,CLE,WR,23.0,16.0,16.0,137.0,66.0,0.0,0.0,1.0,-6.0,0.0,1.0,986.0,8.0,212.0,0.0,1.0,0.0
47,Darnay Scott,CIN,WR,27.0,16.0,16.0,123.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,7.0,212.2,0.0,0.0,0.0
48,Ed McCaffrey,DEN,WR,31.0,15.0,15.0,124.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,7.0,214.8,0.0,0.0,0.0
49,Antonio Freeman,GNB,WR,27.0,16.0,16.0,124.0,74.0,0.0,0.0,0.0,-2.0,0.0,1.0,1074.0,6.0,217.2,0.0,1.0,0.0
50,Terry Kirby,CLE,RB,29.0,16.0,10.0,77.0,58.0,2.0,0.0,1.0,452.0,6.0,130.0,528.0,3.0,208.08,0.0,4.0,1.0
51,Johnnie Morton,DET,WR,28.0,16.0,12.0,133.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,5.0,222.9,0.0,0.0,0.0
52,Derrick Mayes,SEA,WR,25.0,16.0,15.0,103.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,10.0,204.9,0.0,1.0,0.0
53,Eric Moulds,BUF,WR,26.0,14.0,14.0,101.0,65.0,0.0,0.0,0.0,1.0,0.0,1.0,994.0,7.0,204.5,0.0,1.0,1.0
54,Jay Riemersma,BUF,TE,26.0,14.0,11.0,61.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,4.0,110.6,0.0,0.0,0.0
55,Sean Dawkins,SEA,WR,28.0,16.0,13.0,114.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,7.0,197.2,0.0,1.0,1.0
56,Terry Glenn,NWE,WR,25.0,14.0,13.0,115.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.0,4.0,203.7,0.0,2.0,2.0
57,Terance Mathis,ATL,WR,32.0,16.0,16.0,154.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.0,6.0,218.6,0.0,0.0,0.0
58,Pete Mitchell,NYG,TE,28.0,15.0,6.0,91.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,3.0,126.0,0.0,1.0,1.0
59,Bill Schroeder,GNB,WR,28.0,16.0,16.0,117.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.0,5.0,207.1,0.0,3.0,1.0
60,Errict Rhett,BAL,RB,29.0,16.0,10.0,32.0,24.0,0.0,0.0,0.0,852.0,5.0,236.0,169.0,2.0,168.1,0.0,0.0,0.0
61,Tony Martin,MIA,WR,34.0,16.0,13.0,117.0,67.0,0.0,0.0,0.0,-6.0,0.0,1.0,1037.0,5.0,200.1,0.0,0.0,0.0
62,Drew Bledsoe,NWE,QB,27.0,16.0,16.0,0.0,0.0,3985.0,19.0,539.0,101.0,0.0,42.0,0.0,0.0,199.5,21.0,8.0,2.0
63,Byron Chamberlain,DEN,TE,28.0,16.0,0.0,57.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,2.0,92.8,0.0,0.0,0.0
64,Ken Dilger,IND,TE,28.0,15.0,15.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,2.0,99.9,0.0,1.0,0.0
65,Steve McNair,TEN,QB,26.0,11.0,11.0,0.0,0.0,2179.0,12.0,331.0,337.0,8.0,72.0,0.0,0.0,198.86,8.0,3.0,1.0
66,Roland Williams,STL,TE,24.0,16.0,15.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,6.0,83.6,0.0,0.0,0.0
67,Rod Smith,DEN,WR,29.0,15.0,15.0,139.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0,1020.0,4.0,203.0,0.0,1.0,1.0
68,Jon Kitna,SEA,QB,27.0,15.0,15.0,0.0,0.0,3346.0,23.0,495.0,56.0,0.0,35.0,0.0,0.0,189.44,16.0,14.0,5.0
69,Dave Moore,TAM,TE,30.0,16.0,16.0,36.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,5.0,80.6,0.0,0.0,0.0
70,Leroy Hoard,MIN,RB,31.0,15.0,3.0,20.0,17.0,0.0,0.0,0.0,555.0,10.0,138.0,166.0,0.0,143.1,0.0,4.0,3.0
71,Warrick Dunn,TAM,RB,24.0,15.0,15.0,82.0,64.0,0.0,0.0,0.0,616.0,0.0,195.0,589.0,2.0,192.5,0.0,3.0,2.0
72,Jeff Blake,CIN,QB,29.0,14.0,12.0,0.0,0.0,2670.0,16.0,389.0,332.0,2.0,63.0,0.0,0.0,182.0,12.0,12.0,5.0
73,Jonathan Linton,BUF,RB,25.0,16.0,2.0,37.0,29.0,0.0,0.0,0.0,695.0,5.0,205.0,228.0,1.0,151.3,0.0,4.0,3.0
74,Dustin Johnson,SEA,0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Keenan McCardell,JAX,WR,29.0,16.0,15.0,139.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,5.0,197.1,0.0,1.0,0.0
76,Matt Snider,GNB,0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Jeff Paulk,ATL,0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Elvis Grbac,KAN,QB,29.0,16.0,16.0,0.0,0.0,3389.0,22.0,499.0,10.0,0.0,19.0,0.0,0.0,188.56,15.0,7.0,3.0
79,Mark Brunell,JAX,QB,29.0,15.0,15.0,0.0,0.0,3060.0,14.0,441.0,208.0,1.0,47.0,0.0,0.0,185.2,9.0,6.0,1.0
80,Jeff George,MIN,QB,32.0,12.0,10.0,0.0,0.0,2816.0,23.0,329.0,41.0,0.0,16.0,0.0,0.0,174.73999999999995,12.0,8.0,5.0
81,Brian Griese,DEN,QB,24.0,14.0,13.0,0.0,0.0,3032.0,14.0,452.0,138.0,2.0,46.0,0.0,0.0,165.08,14.0,16.0,5.0
82,Troy Aikman,DAL,QB,33.0,14.0,14.0,0.0,0.0,2964.0,17.0,442.0,10.0,1.0,21.0,0.0,0.0,169.56,12.0,8.0,0.0
83,Tim Couch,CLE,QB,22.0,15.0,14.0,0.0,0.0,2447.0,15.0,399.0,267.0,1.0,40.0,0.0,0.0,152.57999999999996,13.0,14.0,6.0
84,Jeff Garcia,SFO,QB,29.0,13.0,10.0,0.0,0.0,2544.0,11.0,375.0,231.0,2.0,45.0,0.0,0.0,154.86,11.0,5.0,2.0
85,Tony Banks,BAL,QB,26.0,12.0,10.0,0.0,0.0,2136.0,17.0,320.0,93.0,0.0,24.0,0.0,0.0,134.74,8.0,11.0,6.0
86,Chris Chandler,ATL,QB,34.0,12.0,12.0,0.0,0.0,2339.0,16.0,307.0,57.0,1.0,16.0,0.0,0.0,143.26,11.0,7.0,2.0
87,Charlie Batch,DET,QB,25.0,11.0,10.0,0.0,0.0,1957.0,13.0,270.0,87.0,2.0,28.0,0.0,0.0,134.98000000000002,7.0,4.0,1.0
88,Jim Harbaugh,SDG,QB,36.0,14.0,12.0,0.0,0.0,2761.0,10.0,434.0,126.0,0.0,34.0,0.0,0.0,129.04,14.0,12.0,3.0
89,Ray Lucas,NYJ,QB,27.0,9.0,9.0,0.0,0.0,1678.0,14.0,272.0,144.0,1.0,41.0,0.0,0.0,127.52,6.0,8.0,2.0
90,Richard Huntley,PIT,RB,27.0,16.0,2.0,39.0,27.0,0.0,0.0,0.0,567.0,5.0,93.0,253.0,3.0,153.0,0.0,3.0,2.0
91,Robert Smith,MIN,RB,27.0,13.0,12.0,30.0,24.0,0.0,0.0,0.0,1015.0,2.0,221.0,166.0,0.0,152.1,0.0,1.0,1.0
92,Tim Biakabutuka,CAR,RB,25.0,11.0,11.0,29.0,23.0,0.0,0.0,0.0,718.0,6.0,138.0,189.0,0.0,147.7,0.0,3.0,1.0
93,Kerry Collins,NYG,QB,27.0,10.0,7.0,0.0,0.0,2318.0,8.0,331.0,36.0,2.0,19.0,0.0,0.0,106.32,11.0,11.0,6.0
94,Bobby Engram,CHI,WR,26.0,16.0,14.0,148.0,88.0,0.0,0.0,0.0,11.0,0.0,2.0,947.0,4.0,207.8,0.0,2.0,0.0
95,Az-Zahir Hakim,STL,WR,22.0,15.0,0.0,56.0,36.0,0.0,0.0,0.0,44.0,0.0,4.0,677.0,8.0,152.1,0.0,6.0,2.0
96,Ike Hilliard,NYG,WR,23.0,16.0,16.0,121.0,72.0,0.0,0.0,0.0,16.0,0.0,3.0,996.0,3.0,191.2,0.0,0.0,0.0
97,Tim Dwight,ATL,WR,24.0,12.0,8.0,50.0,32.0,0.0,0.0,0.0,28.0,1.0,5.0,669.0,7.0,149.70000000000005,0.0,2.0,0.0
98,Kordell Stewart,PIT,QB,27.0,16.0,12.0,16.0,9.0,1464.0,6.0,275.0,258.0,2.0,56.0,113.0,1.0,124.66,10.0,4.0,1.0
99,Fred Taylor,JAX,RB,23.0,10.0,9.0,15.0,10.0,0.0,0.0,0.0,732.0,6.0,159.0,83.0,0.0,127.5,0.0,0.0,0.0
100,Ricky Williams,NOR,RB,22.0,12.0,12.0,40.0,28.0,0.0,0.0,1.0,884.0,2.0,253.0,172.0,0.0,139.60000000000002,0.0,6.0,3.0
101,Torry Holt,STL,WR,23.0,16.0,15.0,97.0,52.0,0.0,0.0,0.0,25.0,0.0,3.0,788.0,6.0,165.3,0.0,4.0,2.0
102,Keith Poole,NOR,WR,25.0,15.0,15.0,86.0,42.0,0.0,0.0,0.0,14.0,0.0,1.0,796.0,6.0,159.0,0.0,0.0,0.0
103,Oronde Gadsden,MIA,WR,28.0,16.0,7.0,89.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,6.0,164.3,0.0,0.0,0.0
104,Donnell Bennett,KAN,RB,27.0,15.0,1.0,12.0,10.0,0.0,0.0,0.0,627.0,8.0,161.0,41.0,0.0,122.8,0.0,1.0,1.0
105,Jerry Rice,SFO,WR,37.0,16.0,16.0,124.0,67.0,0.0,0.0,1.0,13.0,0.0,2.0,830.0,5.0,181.3,0.0,0.0,0.0
106,Gus Frerotte,DET,QB,28.0,9.0,6.0,0.0,0.0,2117.0,9.0,288.0,33.0,0.0,15.0,0.0,0.0,109.98,7.0,3.0,0.0
107,Eddie Kennison,NOR,WR,26.0,16.0,16.0,128.0,61.0,0.0,0.0,0.0,20.0,0.0,3.0,835.0,4.0,168.5,0.0,6.0,1.0
108,Dan Marino,MIA,QB,38.0,11.0,11.0,0.0,0.0,2448.0,12.0,369.0,-6.0,0.0,6.0,0.0,0.0,105.32000000000002,17.0,5.0,3.0
109,Billy Joe Tolliver,NOR,QB,33.0,10.0,7.0,0.0,0.0,1916.0,7.0,268.0,142.0,3.0,26.0,0.0,0.0,100.84,16.0,4.0,2.0
110,Carl Pickens,CIN,WR,29.0,16.0,14.0,107.0,57.0,6.0,0.0,1.0,0.0,0.0,0.0,737.0,6.0,164.94,0.0,1.0,1.0
111,Derrick Alexander,KAN,WR,28.0,16.0,15.0,103.0,54.0,0.0,0.0,0.0,82.0,1.0,2.0,832.0,2.0,163.39999999999995,0.0,0.0,0.0
112,Jeff Graham,SDG,WR,30.0,16.0,11.0,114.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,2.0,165.8,0.0,0.0,0.0
113,Napoleon Kaufman,OAK,RB,26.0,16.0,5.0,25.0,18.0,0.0,0.0,0.0,714.0,2.0,138.0,181.0,1.0,123.5,0.0,3.0,1.0
114,Hines Ward,PIT,WR,23.0,16.0,14.0,101.0,61.0,0.0,0.0,0.0,-2.0,0.0,2.0,638.0,7.0,166.60000000000005,0.0,1.0,0.0
115,Shawn Jefferson,NWE,WR,30.0,16.0,16.0,77.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,6.0,145.8,0.0,0.0,0.0
116,Kent Graham,NYG,QB,31.0,9.0,9.0,1.0,1.0,1697.0,9.0,271.0,132.0,1.0,35.0,-1.0,0.0,105.98,9.0,4.0,0.0
117,Trent Dilfer,TAM,QB,27.0,10.0,10.0,0.0,0.0,1619.0,11.0,244.0,144.0,0.0,35.0,0.0,0.0,91.16,11.0,6.0,5.0
118,Troy Edwards,PIT,WR,22.0,16.0,6.0,118.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,5.0,160.4,0.0,4.0,1.0
119,Frank Sanders,ARI,WR,26.0,16.0,16.0,153.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0,954.0,1.0,176.4,0.0,2.0,2.0
120,Antowain Smith,BUF,RB,27.0,14.0,11.0,2.0,2.0,0.0,0.0,0.0,614.0,6.0,165.0,32.0,0.0,98.6,0.0,4.0,2.0
121,Mike Tomczak,PIT,QB,37.0,16.0,5.0,0.0,0.0,1625.0,12.0,258.0,19.0,0.0,16.0,0.0,0.0,94.9,8.0,3.0,2.0
122,Tiki Barber,NYG,RB,24.0,16.0,1.0,91.0,66.0,0.0,0.0,0.0,258.0,0.0,62.0,609.0,2.0,164.70000000000005,0.0,5.0,0.0
123,Terrell Owens,SFO,WR,26.0,14.0,14.0,98.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,4.0,157.4,0.0,1.0,1.0
124,Jacquez Green,TAM,WR,23.0,16.0,10.0,93.0,56.0,0.0,0.0,0.0,8.0,0.0,3.0,791.0,3.0,151.9,0.0,1.0,1.0
125,Shane Matthews,CHI,QB,29.0,8.0,7.0,0.0,0.0,1645.0,10.0,275.0,31.0,0.0,14.0,0.0,0.0,90.9,6.0,7.0,3.0
126,Jake Plummer,ARI,QB,25.0,12.0,11.0,0.0,0.0,2111.0,9.0,381.0,121.0,2.0,39.0,0.0,0.0,94.54,24.0,7.0,1.0
127,Corey Bradford,GNB,WR,24.0,16.0,2.0,82.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,5.0,130.7,0.0,1.0,0.0
128,Joe Horn,KAN,WR,27.0,16.0,1.0,56.0,35.0,0.0,0.0,0.0,15.0,0.0,2.0,586.0,6.0,131.1,0.0,0.0,0.0
129,Bob Christian,ATL,RB,31.0,16.0,14.0,62.0,40.0,0.0,0.0,0.0,174.0,5.0,38.0,354.0,2.0,132.8,0.0,1.0,1.0
130,Rob Moore,ARI,WR,31.0,14.0,10.0,96.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,5.0,129.1,0.0,0.0,0.0
131,Donovan McNabb,PHI,QB,23.0,12.0,6.0,1.0,1.0,948.0,8.0,216.0,313.0,0.0,47.0,-6.0,0.0,75.62,7.0,8.0,6.0
132,Kevin Dyson,TEN,WR,24.0,16.0,16.0,103.0,54.0,0.0,0.0,0.0,3.0,0.0,1.0,658.0,4.0,144.10000000000005,0.0,0.0,0.0
133,J.J. Johnson,MIA,RB,25.0,13.0,4.0,23.0,15.0,0.0,0.0,0.0,558.0,4.0,164.0,100.0,0.0,102.8,0.0,2.0,1.0
134,Torrance Small,PHI,WR,29.0,15.0,15.0,99.0,49.0,0.0,0.0,2.0,0.0,0.0,0.0,655.0,4.0,138.5,0.0,0.0,0.0
135,Cade McNown,CHI,QB,22.0,15.0,6.0,0.0,0.0,1465.0,8.0,235.0,160.0,0.0,32.0,0.0,0.0,82.6,10.0,6.0,2.0
136,Adrian Murrell,ARI,RB,29.0,16.0,12.0,71.0,49.0,0.0,0.0,0.0,553.0,0.0,193.0,335.0,0.0,133.8,0.0,4.0,2.0
137,Yancey Thigpen,TEN,WR,30.0,10.0,10.0,68.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,4.0,124.8,0.0,1.0,1.0
138,Damon Huard,MIA,QB,26.0,16.0,5.0,1.0,1.0,1288.0,8.0,216.0,124.0,0.0,28.0,0.0,0.0,84.92000000000002,4.0,3.0,2.0
139,Neil O'Donnell,TEN,QB,33.0,8.0,5.0,0.0,0.0,1382.0,10.0,195.0,1.0,0.0,19.0,0.0,0.0,81.38,5.0,5.0,2.0
140,Frank Wycheck,TEN,RB,28.0,16.0,16.0,108.0,69.0,61.0,1.0,1.0,0.0,0.0,0.0,641.0,2.0,151.54,0.0,0.0,0.0
141,Wayne Chrebet,NYJ,WR,26.0,11.0,11.0,66.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,3.0,129.1,0.0,0.0,0.0
142,Terrence Wilkins,IND,WR,24.0,16.0,11.0,67.0,42.0,0.0,0.0,0.0,2.0,0.0,1.0,565.0,4.0,120.7,0.0,3.0,1.0
143,Fred Beasley,SFO,RB,25.0,13.0,11.0,51.0,32.0,0.0,0.0,0.0,276.0,4.0,58.0,282.0,0.0,107.8,0.0,2.0,2.0
144,Randall Cunningham,MIN,QB,36.0,6.0,6.0,0.0,0.0,1475.0,8.0,200.0,58.0,0.0,10.0,0.0,0.0,74.8,9.0,2.0,2.0
145,Justin Armour,BAL,WR,26.0,15.0,7.0,87.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,4.0,114.8,0.0,0.0,0.0
146,Mario Bates,ARI,RB,26.0,16.0,2.0,7.0,5.0,0.0,0.0,0.0,202.0,9.0,72.0,34.0,0.0,80.6,0.0,2.0,1.0
147,Larry Centers,WAS,RB,31.0,16.0,12.0,90.0,69.0,0.0,0.0,0.0,51.0,0.0,13.0,544.0,3.0,146.5,0.0,2.0,0.0
148,Stanley Pritchett,MIA,RB,26.0,14.0,7.0,58.0,43.0,0.0,0.0,0.0,158.0,1.0,47.0,312.0,4.0,120.0,0.0,0.0,0.0
149,Robert Holcombe,STL,RB,24.0,15.0,7.0,27.0,14.0,0.0,0.0,0.0,294.0,4.0,78.0,163.0,1.0,83.69999999999997,0.0,4.0,3.0
150,Jake Reed,MIN,WR,32.0,16.0,8.0,78.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,2.0,120.3,0.0,0.0,0.0
151,Chris Warren,DAL,RB,31.0,16.0,1.0,45.0,34.0,0.0,0.0,0.0,403.0,2.0,99.0,224.0,0.0,102.7,0.0,4.0,3.0
152,Greg Hill,DET,RB,27.0,14.0,8.0,23.0,13.0,0.0,0.0,0.0,542.0,2.0,144.0,77.0,0.0,84.9,0.0,1.0,1.0
153,David LaFleur,DAL,WR,25.0,16.0,16.0,51.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,7.0,109.2,0.0,0.0,0.0
154,Ken Oxendine,ATL,RB,24.0,12.0,9.0,22.0,17.0,0.0,0.0,0.0,452.0,1.0,141.0,172.0,1.0,83.4,0.0,5.0,4.0
155,Darrin Chiaverini,CLE,WR,22.0,16.0,8.0,76.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,4.0,116.7,0.0,0.0,0.0
156,Priest Holmes,BAL,RB,26.0,9.0,4.0,17.0,13.0,0.0,0.0,0.0,506.0,1.0,89.0,104.0,1.0,86.0,0.0,0.0,0.0
157,Patrick Johnson,BAL,WR,23.0,10.0,6.0,58.0,29.0,0.0,0.0,0.0,12.0,0.0,1.0,526.0,3.0,98.8,0.0,1.0,1.0
158,Fred Lane,CAR,RB,24.0,15.0,5.0,30.0,23.0,0.0,0.0,0.0,475.0,1.0,115.0,163.0,0.0,90.8,0.0,1.0,1.0
