Unnamed: 0,Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
72,Tom Brady,NWE,QB,27.0,16.0,16.0,0.0,0.0,3692.0,28.0,474.0,28.0,0.0,43.0,0.0,0.0,226.48,14.0,7.0,4.0
73,Jeb Putzier,DEN,TE,25.0,16.0,5.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,2.0,105.2,0.0,0.0,0.0
74,Michael Vick,ATL,QB,24.0,15.0,15.0,0.0,0.0,2313.0,14.0,321.0,902.0,3.0,120.0,0.0,0.0,218.72,12.0,16.0,7.0
75,L.J. Smith,PHI,TE,24.0,16.0,8.0,54.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,5.0,101.7,0.0,0.0,0.0
76,Tom Lopienski,IND,0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Chris Brown,TEN,RB,23.0,11.0,11.0,33.0,20.0,0.0,0.0,0.0,1067.0,6.0,220.0,147.0,0.0,169.4,0.0,6.0,4.0
78,Matt Hasselbeck,SEA,QB,29.0,14.0,14.0,0.0,0.0,3382.0,22.0,474.0,90.0,1.0,27.0,0.0,0.0,204.28,15.0,5.0,2.0
79,David Carr,HOU,QB,25.0,16.0,16.0,0.0,0.0,3531.0,16.0,466.0,299.0,0.0,73.0,0.0,0.0,201.14,14.0,10.0,3.0
80,Joey Harrington,DET,QB,26.0,16.0,16.0,0.0,0.0,3047.0,19.0,489.0,175.0,0.0,48.0,0.0,0.0,185.38,12.0,6.0,3.0
81,Byron Leftwich,JAX,QB,24.0,14.0,14.0,1.0,1.0,2941.0,15.0,441.0,148.0,2.0,39.0,-7.0,0.0,178.74,10.0,5.0,3.0
82,Kerry Collins,OAK,QB,32.0,14.0,13.0,0.0,0.0,3495.0,21.0,513.0,36.0,0.0,16.0,0.0,0.0,181.4,20.0,7.0,3.0
83,Vinny Testaverde,DAL,QB,41.0,16.0,15.0,0.0,0.0,3532.0,17.0,495.0,38.0,1.0,21.0,0.0,0.0,173.08,20.0,8.0,3.0
84,Chad Pennington,NYJ,QB,28.0,13.0,13.0,0.0,0.0,2673.0,16.0,370.0,126.0,1.0,34.0,0.0,0.0,167.52,9.0,5.0,2.0
85,Ben Roethlisberger,PIT,QB,22.0,14.0,13.0,0.0,0.0,2621.0,17.0,295.0,144.0,1.0,56.0,0.0,0.0,167.24,11.0,2.0,2.0
86,Drew Bledsoe,BUF,QB,32.0,16.0,16.0,0.0,0.0,2932.0,20.0,450.0,37.0,0.0,22.0,0.0,0.0,158.98,16.0,9.0,5.0
87,Brian Griese,TAM,QB,29.0,11.0,10.0,1.0,1.0,2632.0,20.0,336.0,17.0,0.0,30.0,-4.0,0.0,155.57999999999996,12.0,6.0,4.0
88,Carson Palmer,CIN,QB,25.0,13.0,13.0,0.0,0.0,2897.0,18.0,432.0,47.0,1.0,18.0,0.0,0.0,158.57999999999996,18.0,2.0,2.0
89,Billy Volek,TEN,QB,28.0,10.0,8.0,1.0,1.0,2486.0,18.0,357.0,50.0,1.0,11.0,0.0,0.0,159.44,10.0,6.0,2.0
90,Kyle Boller,BAL,QB,23.0,16.0,16.0,0.0,0.0,2559.0,13.0,464.0,189.0,1.0,53.0,0.0,0.0,143.26000000000005,11.0,11.0,7.0
91,Jamal Lewis,BAL,RB,25.0,12.0,12.0,12.0,10.0,0.0,0.0,0.0,1006.0,7.0,235.0,116.0,0.0,164.2,0.0,2.0,0.0
92,Larry Johnson,KAN,RB,25.0,10.0,3.0,29.0,22.0,0.0,0.0,0.0,581.0,9.0,120.0,278.0,2.0,173.9,0.0,0.0,0.0
93,Josh McCown,ARI,QB,25.0,14.0,13.0,1.0,1.0,2511.0,11.0,408.0,112.0,2.0,36.0,-5.0,0.0,138.14,10.0,12.0,5.0
94,Kevan Barlow,SFO,RB,25.0,15.0,14.0,45.0,35.0,0.0,0.0,0.0,822.0,7.0,244.0,212.0,0.0,176.4,0.0,2.0,2.0
95,Marshall Faulk,STL,RB,31.0,14.0,14.0,65.0,50.0,0.0,0.0,0.0,774.0,3.0,195.0,310.0,1.0,180.4,0.0,2.0,1.0
96,Julius Jones,DAL,RB,23.0,8.0,7.0,26.0,17.0,0.0,0.0,0.0,819.0,7.0,197.0,109.0,0.0,145.8,0.0,3.0,3.0
97,Derrick Blaylock,KAN,RB,25.0,12.0,5.0,36.0,25.0,0.0,0.0,0.0,539.0,8.0,118.0,246.0,1.0,157.5,0.0,0.0,0.0
98,Larry Fitzgerald,ARI,WR,21.0,16.0,16.0,115.0,58.0,0.0,0.0,0.0,14.0,0.0,8.0,780.0,8.0,185.4,0.0,1.0,0.0
99,T.J. Houshmandzadeh,CIN,WR,27.0,16.0,13.0,108.0,73.0,0.0,0.0,0.0,51.0,0.0,6.0,978.0,4.0,199.9,0.0,0.0,0.0
100,David Patten,NWE,WR,30.0,16.0,11.0,95.0,44.0,0.0,0.0,0.0,5.0,0.0,1.0,800.0,7.0,166.5,0.0,0.0,0.0
101,Jeff Garcia,CLE,QB,34.0,11.0,10.0,0.0,0.0,1731.0,10.0,252.0,169.0,2.0,35.0,0.0,0.0,106.14,9.0,9.0,7.0
102,Onterrio Smith,MIN,RB,24.0,11.0,6.0,45.0,36.0,0.0,0.0,0.0,544.0,2.0,124.0,394.0,2.0,151.8,0.0,2.0,1.0
103,Tim Rattay,SFO,QB,27.0,9.0,9.0,0.0,0.0,2169.0,10.0,325.0,55.0,0.0,12.0,0.0,0.0,100.26,10.0,11.0,6.0
104,Santana Moss,NYJ,WR,25.0,15.0,14.0,78.0,45.0,0.0,0.0,0.0,18.0,0.0,6.0,838.0,5.0,160.60000000000005,0.0,2.0,0.0
105,Marcus Robinson,MIN,WR,29.0,16.0,7.0,79.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,8.0,160.7,0.0,1.0,0.0
106,Steven Jackson,STL,RB,21.0,14.0,3.0,24.0,19.0,0.0,0.0,0.0,673.0,4.0,134.0,189.0,0.0,127.2,0.0,1.0,1.0
107,Donte' Stallworth,NOR,WR,24.0,16.0,10.0,106.0,58.0,0.0,0.0,0.0,37.0,0.0,6.0,767.0,5.0,168.39999999999995,0.0,0.0,0.0
108,Lee Suggs,CLE,RB,24.0,10.0,3.0,36.0,20.0,0.0,0.0,0.0,744.0,2.0,199.0,178.0,1.0,124.2,0.0,6.0,3.0
109,Keary Colbert,CAR,WR,22.0,15.0,15.0,92.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,5.0,150.4,0.0,1.0,1.0
110,Kurt Warner,NYG,QB,33.0,10.0,9.0,0.0,0.0,2054.0,6.0,277.0,30.0,1.0,13.0,0.0,0.0,99.16,4.0,12.0,4.0
111,Antonio Bryant,2TM,WR,23.0,15.0,8.0,99.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,4.0,161.2,0.0,1.0,1.0
112,David Givens,NWE,WR,24.0,15.0,12.0,106.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,3.0,161.4,0.0,0.0,0.0
113,Ronald Curry,OAK,WR,25.0,12.0,3.0,70.0,50.0,0.0,0.0,1.0,-3.0,0.0,1.0,679.0,6.0,153.6,0.0,1.0,0.0
114,Johnnie Morton,KAN,WR,33.0,13.0,12.0,79.0,55.0,0.0,0.0,0.0,43.0,0.0,7.0,795.0,3.0,154.8,0.0,2.0,1.0
115,Chester Taylor,BAL,RB,25.0,16.0,4.0,38.0,30.0,0.0,0.0,0.0,714.0,2.0,160.0,184.0,0.0,129.8,0.0,1.0,1.0
116,Laveranues Coles,WAS,WR,27.0,16.0,16.0,168.0,90.0,0.0,0.0,0.0,-3.0,0.0,3.0,950.0,1.0,188.7,0.0,1.0,1.0
117,A.J. Feeley,MIA,QB,27.0,11.0,8.0,0.0,0.0,1893.0,11.0,356.0,13.0,1.0,14.0,0.0,0.0,87.02,15.0,10.0,5.0
118,Justin McCareins,NYJ,WR,26.0,16.0,16.0,90.0,56.0,0.0,0.0,0.0,-5.0,0.0,2.0,770.0,4.0,156.5,0.0,3.0,0.0
119,Sammy Morris,MIA,RB,27.0,13.0,8.0,28.0,22.0,0.0,0.0,0.0,523.0,6.0,132.0,124.0,0.0,122.7,0.0,1.0,0.0
120,Plaxico Burress,PIT,WR,27.0,11.0,11.0,59.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,5.0,134.8,0.0,1.0,0.0
121,T.J. Duckett,ATL,RB,23.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,509.0,8.0,104.0,15.0,0.0,99.4,0.0,2.0,2.0
122,Eric Parker,SDG,WR,25.0,15.0,13.0,71.0,47.0,0.0,0.0,0.0,53.0,0.0,4.0,690.0,4.0,143.3,0.0,5.0,1.0
123,Rod Gardner,WAS,WR,27.0,16.0,14.0,106.0,51.0,0.0,0.0,3.0,7.0,0.0,3.0,650.0,5.0,146.7,0.0,0.0,0.0
124,Brandon Lloyd,SFO,WR,23.0,13.0,13.0,89.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,6.0,135.5,0.0,0.0,0.0
125,Dennis Northcutt,CLE,WR,27.0,16.0,11.0,94.0,55.0,0.0,0.0,0.0,19.0,0.0,8.0,806.0,2.0,147.5,0.0,2.0,1.0
126,Duce Staley,PIT,RB,29.0,10.0,10.0,12.0,6.0,0.0,0.0,0.0,830.0,1.0,192.0,55.0,0.0,96.5,0.0,3.0,2.0
127,Jermaine Wiggins,MIN,RB,29.0,14.0,13.0,92.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,4.0,165.5,0.0,1.0,0.0
128,Antowain Smith,TEN,RB,32.0,13.0,4.0,26.0,22.0,0.0,0.0,0.0,509.0,4.0,137.0,169.0,0.0,111.8,0.0,2.0,1.0
129,Amos Zereoue,OAK,RB,28.0,15.0,6.0,48.0,39.0,0.0,0.0,0.0,425.0,3.0,112.0,284.0,0.0,125.9,0.0,1.0,1.0
130,Steve McNair,TEN,QB,31.0,8.0,8.0,0.0,0.0,1343.0,8.0,215.0,128.0,1.0,23.0,0.0,0.0,80.52,9.0,5.0,3.0
131,Patrick Ramsey,WAS,QB,25.0,9.0,7.0,0.0,0.0,1665.0,10.0,272.0,19.0,0.0,10.0,0.0,0.0,84.5,11.0,6.0,1.0
132,Antwaan Randle El,PIT,WR,25.0,16.0,7.0,63.0,43.0,10.0,1.0,1.0,34.0,0.0,8.0,601.0,3.0,124.9,0.0,5.0,2.0
133,Cedrick Wilson,SFO,WR,26.0,15.0,15.0,85.0,47.0,0.0,0.0,0.0,6.0,0.0,1.0,641.0,3.0,129.7,0.0,0.0,0.0
134,Peerless Price,ATL,WR,28.0,16.0,15.0,106.0,45.0,25.0,0.0,1.0,34.0,0.0,3.0,575.0,3.0,124.9,0.0,0.0,0.0
135,William Green,CLE,RB,25.0,15.0,13.0,22.0,14.0,0.0,0.0,0.0,585.0,2.0,163.0,84.0,0.0,88.9,0.0,3.0,2.0
136,Jabar Gaffney,HOU,WR,24.0,16.0,12.0,68.0,41.0,0.0,0.0,3.0,30.0,0.0,4.0,632.0,2.0,119.2,0.0,1.0,0.0
137,David Terrell,CHI,WR,25.0,16.0,15.0,90.0,42.0,0.0,0.0,0.0,10.0,0.0,3.0,699.0,1.0,116.9,0.0,1.0,1.0
138,Eddie George,DAL,RB,31.0,13.0,8.0,13.0,9.0,0.0,0.0,0.0,432.0,4.0,132.0,83.0,0.0,82.5,0.0,3.0,1.0
139,Amani Toomer,NYG,WR,30.0,15.0,14.0,107.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,0.0,123.7,0.0,1.0,1.0
140,Joey Galloway,TAM,WR,33.0,10.0,7.0,53.0,33.0,0.0,0.0,0.0,19.0,0.0,2.0,416.0,5.0,106.5,0.0,3.0,0.0
141,Dorsey Levens,PHI,RB,34.0,15.0,5.0,14.0,9.0,0.0,0.0,0.0,410.0,4.0,94.0,92.0,0.0,83.2,0.0,0.0,0.0
142,Todd Pinkston,PHI,WR,27.0,16.0,16.0,63.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,1.0,109.6,0.0,0.0,0.0
143,Mark Brunell,WAS,QB,34.0,9.0,9.0,0.0,0.0,1194.0,7.0,237.0,62.0,0.0,19.0,0.0,0.0,63.96,6.0,6.0,3.0
144,Marty Booker,MIA,WR,28.0,15.0,15.0,105.0,50.0,48.0,0.0,1.0,-8.0,0.0,1.0,638.0,1.0,120.92,0.0,0.0,0.0
145,Az-Zahir Hakim,DET,WR,27.0,12.0,5.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,533.0,3.0,102.3,0.0,0.0,0.0
146,Jonathan Wells,HOU,RB,25.0,16.0,1.0,16.0,11.0,0.0,0.0,0.0,299.0,3.0,82.0,79.0,2.0,76.8,0.0,1.0,1.0
147,Anquan Boldin,ARI,WR,24.0,10.0,9.0,104.0,56.0,0.0,0.0,0.0,3.0,0.0,1.0,623.0,1.0,122.6,0.0,1.0,1.0
148,Deion Branch,NWE,WR,25.0,9.0,9.0,51.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,4.0,102.4,0.0,1.0,1.0
149,LaMont Jordan,NYJ,RB,26.0,16.0,0.0,16.0,15.0,0.0,0.0,1.0,479.0,2.0,93.0,112.0,0.0,84.1,1.0,1.0,0.0
150,Kevin Faulk,NWE,RB,28.0,11.0,1.0,30.0,26.0,0.0,0.0,0.0,255.0,2.0,54.0,248.0,1.0,92.3,0.0,2.0,1.0
151,Doug Gabriel,OAK,WR,24.0,16.0,5.0,79.0,33.0,0.0,0.0,0.0,7.0,0.0,2.0,551.0,2.0,96.8,0.0,2.0,2.0
152,Chris Cooley,WAS,TE,22.0,16.0,9.0,63.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,6.0,104.4,0.0,0.0,0.0
153,Shaun McDonald,STL,WR,23.0,16.0,0.0,68.0,37.0,0.0,0.0,0.0,0.0,0.0,4.0,494.0,3.0,100.4,0.0,4.0,2.0
154,Marcus Pollard,IND,TE,32.0,13.0,13.0,41.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,6.0,95.9,0.0,0.0,0.0
155,Tatum Bell,DEN,RB,23.0,14.0,0.0,7.0,5.0,0.0,0.0,0.0,396.0,3.0,75.0,80.0,0.0,68.6,0.0,1.0,1.0
156,Tony Fisher,GNB,RB,25.0,16.0,0.0,44.0,38.0,8.0,1.0,1.0,224.0,0.0,65.0,277.0,2.0,104.42,0.0,1.0,0.0
157,Anthony Thomas,CHI,RB,27.0,12.0,2.0,23.0,17.0,0.0,0.0,0.0,404.0,2.0,122.0,132.0,0.0,80.6,0.0,1.0,1.0
158,Jay Fiedler,MIA,QB,33.0,8.0,7.0,0.0,0.0,1186.0,7.0,190.0,59.0,0.0,12.0,0.0,0.0,57.34,8.0,9.0,4.0
159,Tyrone Wheatley,OAK,RB,32.0,8.0,7.0,15.0,15.0,0.0,0.0,0.0,327.0,4.0,85.0,78.0,0.0,79.5,0.0,0.0,0.0
