,Rk,Year,Player,Pos,Age,AV,School,Height,Wt,40YD,Vertical,BenchReps,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
0,1,2015,Jameis Winston,QB,21,59,Florida State,6-4,231,4.97,28.5,,103.0,7.16,4.36,Tampa Bay Buccaneers / 1st / 1st pick / 2015
1,2,2015,Bryce Petty,QB,23,4,Baylor,6-3,230,4.87,34.0,,121.0,6.91,4.13,New York Jets / 4th / 103rd pick / 2015
2,3,2015,Marcus Mariota,QB,21,48,Oregon,6-4,222,4.52,36.0,,121.0,6.87,4.11,Tennessee Titans / 1st / 2nd pick / 2015
3,4,2015,Sean Mannion,QB,22,1,Oregon State,6-6,229,5.14,31.0,,105.0,7.29,4.39,St. Louis Rams / 3rd / 89th pick / 2015
4,5,2015,Brett Hundley,QB,21,5,UCLA,6-3,226,4.63,36.0,,120.0,6.93,3.98,Green Bay Packers / 5th / 147th pick / 2015
5,6,2015,Garrett Grayson,QB,23,0,Colorado State,6-2,213,4.75,,,,,,New Orleans Saints / 3rd / 75th pick / 2015
