,Rk,Year,Player,Pos,Age,AV,School,Height,Wt,40YD,Vertical,BenchReps,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
0,1,2017,Deshaun Watson,QB,21,39,Clemson,6-2,221,4.66,32.5,,119,6.95,4.31,Houston Texans / 1st / 12th pick / 2017
1,2,2017,Mitchell Trubisky,QB,22,28,North Carolina,6-2,222,4.67,27.5,,116,6.87,4.25,Chicago Bears / 1st / 2nd pick / 2017
2,3,2017,Cooper Rush,QB,23,0,Central Michigan,6-3,228,4.93,27.0,,105,7.23,4.47,
3,4,2017,Nathan Peterman,QB,22,2,Pittsburgh,6-2,226,4.82,31.0,,110,7.14,4.31,Buffalo Bills / 5th / 171st pick / 2017
4,5,2017,Patrick Mahomes,QB,21,40,Texas Tech,6-2,225,4.8,30.0,,114,6.88,4.08,Kansas City Chiefs / 1st / 10th pick / 2017
5,6,2017,DeShone Kizer,QB,21,6,Notre Dame,6-4,233,4.83,30.5,,107,7.4,4.53,Cleveland Browns / 2nd / 52nd pick / 2017
6,7,2017,Joshua Dobbs,QB,22,0,Tennessee,6-3,216,4.64,33.0,,122,6.75,4.31,Pittsburgh Steelers / 4th / 135th pick / 2017
7,8,2017,C.J. Beathard,QB,23,7,Iowa,6-2,219,,31.0,,113,,,San Francisco 49ers / 3rd / 104th pick / 2017
