season,week,player,player_id,pos,team,snapcount,snapcount_percentage,pass_yds,pass_td,pass_att,pass_cmp,rec_yds,rec_td,rec,targets,rush_att,rush_td,rush_yds,fumble,fumble_lost,interceptions
2020,12,Cedrick Wilson Jr.,CEWI951,WR,DAL,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
2020,12,DeMarcus Lawrence,DELA920,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Hunter Niswander,HUNI940,P,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Joe Thomas,JOTH910,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Cameron Erving,CAER920,OL,DAL,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Donovan Wilson,DOWI950,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Michael Gallup,MIGA961,WR,DAL,45.0,76.0,0.0,0.0,0.0,0.0,41.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Francis Bernard,FRBE950,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Sean Lee,SELE860,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Randy Gregory,RAGR920,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Justin Hamilton,JUHA930,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Neville Gallimore,NEGA970,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Chidobe Awuzie,CHAW950,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Rashard Robinson,RARO950,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Justin March-Lillard,JUMA930,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Rico Dowdle,RIDO982,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Blake Bell,BLBE913,TE,DAL,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Tony Pollard,TOPO972,RB,DAL,21.0,36.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,4.0,0.0,12.0,0.0,0.0,0.0
2020,12,Xavier Woods,XAWO950,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,Eli Ankou,ELAN940,DEF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
