Pos,Team,Name,G,Snaps,TeamSnaps,Snap%,Per Game,RushPerc,TargetP,TouchPerc,FP,FPPerSnap
WR,NYG,Odell Beckham Jr,4,212,275,77.09,53,0.47,19.34,19.81,49,0.23
WR,LAR,Pharoh Cooper,16,208,1041,19.98,13,0.48,9.13,9.62,7,0.03
TE,TEN,Phillip Supernaw,16,206,1024,20.12,12.88,0,2.91,2.91,9.9,0.05
RB,DEN,Jamaal Charles,14,205,986,20.79,14.64,33.66,13.66,47.32,44.5,0.22
RB,MIN,CJ Ham,16,204,1118,18.25,12.75,3.43,3.92,7.35,14.1,0.07
FB,BUF,Mike Tolbert,12,203,790,25.7,16.92,32.51,8.37,40.89,36.5,0.18
RB,DAL,Alfred Morris,13,203,874,23.23,15.62,56.65,4.43,61.08,65.2,0.32
WR,KC,De'Anthony Thomas,16,199,1033,19.26,12.44,0.5,8.04,8.54,26.7,0.13
RB,LAC,Austin Ekeler,16,197,1064,18.52,12.31,23.86,17.77,41.62,79.9,0.41
RB,NE,Rex Burkhead,10,196,708,27.68,19.6,32.65,18.37,51.02,99.8,0.51
TE,IND,Darrell Daniels,12,196,773,25.36,16.33,0,6.63,6.63,2.6,0.01
RB,MIA,Damien Williams,11,195,697,27.98,17.73,23.59,14.36,37.95,39.6,0.2
WR,CAR,Damiere Byrd,8,191,519,36.8,23.88,0.52,8.9,9.42,23.7,0.12
WR,SEA,Amara Darboh,16,191,1068,17.88,11.94,0,6.81,6.81,7.1,0.04
WR,CHI,Markus Wheaton,11,189,674,28.04,17.18,0,8.99,8.99,4.6,0.02
TE,LAR,Derek Carrier,14,188,916,20.52,13.43,0,5.85,5.85,7.1,0.04
WR,CIN,Alex Erickson,16,187,967,19.34,11.69,2.67,8.56,11.23,23.6,0.13
WR,CHI,Tanner Gentry,4,182,249,73.09,45.5,0,3.3,3.3,3.5,0.02
RB,PIT,Roosevelt Nix,16,182,1108,16.43,11.38,1.65,1.65,3.3,12.6,0.07
FB,KC,Anthony Sherman,16,181,1033,17.52,11.31,7.73,4.42,12.15,14.7,0.08
FB,GB,Aaron Ripkowski,16,181,1047,17.29,11.31,2.76,5.52,8.29,5.2,0.03
FB,CHI,Michael Burton,16,180,990,18.18,11.25,2.22,2.22,4.44,1.7,0.01
RB,SEA,Mike Davis,6,176,370,47.57,29.33,38.64,10.23,48.86,37.1,0.21
TE,TB,Luke Stocker,12,175,797,21.96,14.58,0,2.86,2.86,9,0.05
RB,CHI,Benjamin Cunningham,14,175,888,19.71,12.5,5.14,14.86,20,36.9,0.21
TE,NYG,Jerell Adams,16,174,1084,16.05,10.88,0,6.32,6.32,9.2,0.05
TE,DAL,Geoff Swaim,15,173,1005,17.21,11.53,0,1.16,1.16,2.5,0.01
RB,PHI,Wendell Smallwood,8,172,558,30.82,21.5,27.33,10.47,37.79,33.7,0.2
RB,NE,Mike Gillislee,9,171,665,25.71,19,60.82,0.58,61.4,67.8,0.4
TE,PIT,Xavier Grimble,15,171,1044,16.38,11.4,0,5.26,5.26,9.2,0.05
TE,TB,Antony Auclair,8,170,567,29.98,21.25,0,1.18,1.18,2.5,0.01
RB,MIN,Dalvin Cook,4,169,261,64.75,42.25,43.79,9.47,53.25,54.4,0.32
FB,NO,Zach Line,12,169,780,21.67,14.08,4.14,2.96,7.1,9.6,0.06
RB,TB,Jacquizz Rodgers,16,168,1094,15.36,10.5,38.1,6.55,44.64,37.8,0.22
WR,CAR,Brenton Bersin,8,166,537,30.91,20.75,0,8.43,8.43,12.8,0.08
FB,DEN,Andy Janovich,16,164,1125,14.58,10.25,3.66,3.66,7.32,10.7,0.07
WR,CLE,Bryce Treggs,6,162,426,38.03,27,0.62,11.11,11.73,6.5,0.04
RB,HOU,Alfred Blue,11,158,749,21.09,14.36,44.94,5.7,50.63,37.6,0.24
TE,CAR,Chris Manhertz,9,158,609,25.94,17.56,0,2.53,2.53,1.7,0.01
WR,DAL,Noah Brown,13,158,853,18.52,12.15,0,5.7,5.7,3.3,0.02
RB,BAL,Danny Woodhead,8,157,547,28.7,19.63,8.92,24.84,33.76,25.6,0.16
TE,BUF,Logan Thomas,11,154,729,21.12,14,0,5.84,5.84,12.7,0.08
RB,SEA,Chris Carson,4,152,272,55.88,38,32.24,5.26,37.5,32.7,0.22
WR,MIN,Michael Floyd,11,152,791,19.22,13.82,0,11.18,11.18,7.8,0.05
RB,LAR,Malcolm Brown,11,150,714,21.01,13.64,42,7.33,49.33,35.9,0.24
TE,LAC,Jeff Cumberland,7,148,491,30.14,21.14,0,2.03,2.03,0.2,0
WR,BUF,Brandon Tate,13,148,866,17.09,11.38,0,9.46,9.46,14.1,0.1
TE,SF,Logan Paulsen,14,147,964,15.25,10.5,0,1.36,1.36,0,0
RB,HOU,D'Onta Foreman,10,147,712,20.65,14.7,53.06,5.44,58.5,51,0.35
WR,PHI,Marcus Johnson,10,146,679,21.5,14.6,0,5.48,5.48,2.5,0.02
FB,HOU,Jay Prosch,16,146,1102,13.25,9.13,0,2.74,2.74,3.1,0.02
TE,MIN,Blake Bell,13,145,911,15.92,11.15,0,2.76,2.76,3.9,0.03
WR,MIA,Leonte Carroo,14,145,905,16.02,10.36,0,9.66,9.66,6.9,0.05
FB,LAC,Derek Watt,16,143,1064,13.44,8.94,4.2,2.1,6.29,5.9,0.04
RB,ARI,DJ Foster,7,141,485,29.07,20.14,4.26,19.86,24.11,15.2,0.11
RB,SEA,Eddie Lacy,9,137,616,22.24,15.22,50.36,4.38,54.74,22.6,0.16
RB,WAS,Rob Kelley,7,136,445,30.56,19.43,45.59,5.15,50.74,39.2,0.29
WR,DEN,Isaiah McKenzie,11,136,772,17.62,12.36,0.74,9.56,10.29,-0.7,-0.01
WR,CLE,Kasen Williams,7,134,483,27.74,19.14,0,13.43,13.43,8.4,0.06
FB,CLE,Dan Vitale,15,132,1004,13.15,8.8,0,3.79,3.79,1.9,0.01
WR,MIA,Jakeem Grant,16,132,1040,12.69,8.25,2.27,16.67,18.94,31.5,0.24
TE,ARI,Ricky Seals-Jones,9,132,631,20.92,14.67,0,21.21,21.21,38.1,0.29
TE,OAK,Clive Walford,13,130,820,15.85,10,0,10,10,8,0.06
FB,DAL,Keith Smith,16,129,1068,12.08,8.06,0,3.88,3.88,2.6,0.02
TE,MIA,MarQueis Gray,16,127,1040,12.21,7.94,3.94,2.36,6.3,2.4,0.02
TE,WAS,Jeremy Sprinkle,11,126,686,18.37,11.45,0,2.38,2.38,7.3,0.06
RB,IND,Robert Turbin,6,124,381,32.55,20.67,18.55,8.87,27.42,16.9,0.14
RB,NYG,Paul Perkins,11,121,744,16.26,11,33.88,8.26,42.15,13.6,0.11
FB,TB,Alan Cross,8,119,546,21.79,14.88,0,5.04,5.04,5.8,0.05
WR,DET,Jared Abbrederis,7,117,473,24.74,16.71,0,5.98,5.98,4.4,0.04
RB,NYJ,Travaris Cadet,9,116,601,19.3,12.89,19.83,16.38,36.21,21.5,0.19
WR,NO,Tommylee Lewis,15,114,968,11.78,7.6,1.75,13.16,14.91,17,0.15
TE,KC,Ross Travis,15,114,947,12.04,7.6,0,14.91,14.91,7.6,0.07
WR,DEN,Hunter Sharp,3,108,214,50.47,36,0,8.33,8.33,11.4,0.11
RB,ARI,Chris Johnson,4,107,293,36.52,26.75,42.06,5.61,47.66,15.7,0.15
WR,JAX,Jaydon Mickens,10,107,728,14.7,10.7,0,10.28,10.28,15.7,0.15
RB,LAC,Branden Oliver,8,106,510,20.78,13.25,33.02,10.38,43.4,10.9,0.1
TE,CIN,Ryan Hewitt,13,106,794,13.35,8.15,0,1.89,1.89,2.2,0.02
RB,WAS,Kapri Bibbs,3,105,179,58.66,35,20,16.19,36.19,26.7,0.25
TE,CIN,Tyler Eifert,2,104,125,83.2,52,0,4.81,4.81,4.6,0.04
WR,GB,Trevor Davis,16,103,1047,9.84,6.44,1.94,6.8,8.74,8.3,0.08
WR,DAL,Ryan Switzer,16,102,1068,9.55,6.38,3.92,6.86,10.78,2.6,0.03
WR,NYJ,Neal Sterling,11,101,734,13.76,9.18,0,10.89,10.89,8.2,0.08
TE,NYJ,Will Tye,3,101,177,57.06,33.67,0,5.94,5.94,3.8,0.04
WR,HOU,Chris Thompson,13,100,886,11.29,7.69,0,6,6,8.4,0.08
WR,ARI,Chad Williams,6,100,434,23.04,16.67,2,7,9,6.4,0.06
WR,LAR,Mike Thomas,7,99,447,22.15,14.14,0,7.07,7.07,9.3,0.09
RB,NYJ,Lawrence Thomas,8,99,539,18.37,12.38,2.02,5.05,7.07,2.4,0.02
RB,ARI,Elijhaa Penny,16,96,1124,8.54,6,32.29,6.25,38.54,28.2,0.29
RB,TEN,Jalston Fowler,10,94,654,14.37,9.4,2.13,1.06,3.19,6.4,0.07
WR,HOU,Deandrew White,2,94,129,72.87,47,0,7.45,7.45,2.4,0.03
WR,CLE,Sammie Coates,12,93,794,11.71,7.75,0,11.83,11.83,7,0.08
RB,DET,Tion Green,5,89,316,28.16,17.8,47.19,2.25,49.44,29.9,0.34
WR,PIT,Darrius Heyward-Bey,16,89,1108,8.03,5.56,2.25,3.37,5.62,13.9,0.16
RB,PHI,Darren Sproles,3,88,216,40.74,29.33,17.05,13.64,30.68,11.4,0.13
TE,NE,Jacob Hollister,15,87,1060,8.21,5.8,1.15,12.64,13.79,4.7,0.05
RB,HOU,Tyler Ervin,4,86,300,28.67,21.5,4.65,12.79,17.44,5,0.06
WR,KC,Jehu Chesson,12,85,774,10.98,7.08,0,4.71,4.71,1.8,0.02
WR,BAL,Griff Whalen,2,83,130,63.85,41.5,0,7.23,7.23,2.3,0.03
FB,OAK,Jamize Olawale,12,82,769,10.66,6.83,10.98,8.54,19.51,13.6,0.17
WR,JAX,Arrelious Benn,9,79,637,12.4,8.78,0,2.53,2.53,1.2,0.02
RB,PHI,Kenjon Barner,13,78,915,8.52,6,20.51,10.26,30.77,17.3,0.22
RB,CIN,Jeremy Hill,7,77,423,18.2,11,48.05,6.49,54.55,13.2,0.17
WR,ATL,Marvin Hall,8,77,513,15.01,9.63,0,11.69,11.69,12,0.16
WR,WAS,Brian Quick,10,76,636,11.95,7.6,0,10.53,10.53,7.6,0.1
WR,WAS,Maurice Harris,6,76,385,19.74,12.67,0,7.89,7.89,12.2,0.16
WR,GB,Michael Clark,2,75,135,55.56,37.5,0,18.67,18.67,4.1,0.05
RB,SEA,CJ Prosise,5,75,343,21.87,15,14.67,14.67,29.33,11,0.15
RB,ATL,Terron Ward,14,74,883,8.38,5.29,40.54,4.05,44.59,12.3,0.17
WR,ARI,Brittan Golden,13,74,911,8.12,5.69,0,12.16,12.16,7,0.09
RB,PIT,James Conner,14,68,988,6.88,4.86,47.06,1.47,48.53,14.4,0.21
RB,SEA,Tre Madden,8,67,568,11.8,8.38,0,2.99,2.99,6.5,0.1
WR,CIN,Cody Core,13,66,746,8.85,5.08,0,6.06,6.06,0,0
RB,BAL,Terrance West,5,66,327,20.18,13.2,59.09,6.06,65.15,26.1,0.4
WR,PIT,Justin Hunter,7,65,502,12.95,9.29,0,15.38,15.38,8.3,0.13
WR,TB,Freddie Martino,8,65,566,11.48,8.13,0,9.23,9.23,9.6,0.15
RB,DET,Zach Zenner,8,65,535,12.15,8.13,21.54,1.54,23.08,8.6,0.13
RB,JAX,Corey Grant,16,64,1133,5.65,4,46.88,6.25,53.13,38.9,0.61
WR,NYG,Marquis Bundy,1,64,78,82.05,64,0,4.69,4.69,0,0
WR,HOU,Jaelen Strong,2,63,156,40.38,31.5,0,6.35,6.35,9.8,0.16
TE,KC,Orson Charles,5,63,337,18.69,12.6,0,3.17,3.17,5.3,0.08
WR,BAL,Chris Matthews,6,59,400,14.75,9.83,0,10.17,10.17,2.5,0.04
WR,IND,Quan Bray,9,58,588,9.86,6.44,0,6.9,6.9,3.9,0.07
WR,HOU,Cobi Hamilton,3,54,173,31.21,18,0,11.11,11.11,0.8,0.01
TE,NYG,Matt LaCosse,5,51,320,15.94,10.2,0,1.96,1.96,0,0
RB,KC,Akeem Hunt,15,51,964,5.29,3.4,15.69,13.73,29.41,5.4,0.11
FB,NYG,Shane Smith,11,50,753,6.64,4.55,0,0,0,0,0
RB,DET,Dwayne Washington,5,50,324,15.43,10,40,4,44,5.8,0.12
WR,WAS,Byron Marshall,4,50,251,19.92,12.5,18,16,34,6.8,0.14
WR,GB,Jeff Janis,16,50,1047,4.78,3.13,0,10,10,1.2,0.02
TE,CIN,Cethan Carter,16,49,967,5.07,3.06,0,2.04,2.04,0,0
WR,ARI,Ifeanyi Momah,9,49,639,7.67,5.44,0,4.08,4.08,4.6,0.09
WR,NYG,Darius Powe,1,48,80,60,48,0,8.33,8.33,1.3,0.03
TE,BUF,Khari Lee,8,47,551,8.53,5.88,0,0,0,0,0
WR,CHI,Kevin White,1,47,67,70.15,47,0,8.51,8.51,0.6,0.01
RB,CAR,Alex Armah,9,47,602,7.81,5.22,0,0,0,0,0
RB,CAR,Fozzy Whittaker,12,46,800,5.75,3.83,15.22,13.04,28.26,12.5,0.27
RB,ARI,David Johnson,1,46,75,61.33,46,23.91,19.57,43.48,7,0.15
RB,NE,Brandon Bolden,16,42,1141,3.68,2.63,30.95,9.52,40.48,7.4,0.18
RB,CLE,Matt Dayes,16,42,1069,3.93,2.63,11.9,11.9,23.81,4.2,0.1
RB,PIT,Fitzgerald Toussaint,6,39,416,9.38,6.5,15.38,7.69,23.08,3.4,0.09
TE,OAK,Pharaoh Brown,2,39,123,31.71,19.5,0,0,0,0,0
RB,MIN,Stevan Ridley,2,39,120,32.5,19.5,66.67,0,66.67,16.8,0.43
RB,LAR,Lance Dunbar,4,39,248,15.73,9.75,28.21,7.69,35.9,11.2,0.29
TE,NO,Garrett Griffin,3,39,190,20.53,13,0,2.56,2.56,0.4,0.01
RB,CAR,Cameron Artis-Payne,13,37,885,4.18,2.85,48.65,2.7,51.35,15.7,0.42
WR,NYJ,Khalif Raymond,8,34,548,6.2,4.25,2.94,2.94,5.88,-0.9,-0.03
TE,SF,Cole Hikutini,4,32,278,11.51,8,0,9.38,9.38,1.5,0.05
RB,BAL,Bobby Rainey,4,32,278,11.51,8,3.13,21.88,25,2,0.06
WR,ATL,Andre Roberts,16,31,1026,3.02,1.94,0,12.9,12.9,-0.8,-0.03
RB,IND,Josh Ferguson,10,30,649,4.62,3,3.33,13.33,16.67,2.1,0.07
TE,ATL,Eric Saubert,14,30,887,3.38,2.14,0,0,0,0,0
WR,NE,Matthew Slater,9,29,649,4.47,3.22,0,0,0,0,0
TE,MIN,Kyle Carter,3,28,207,13.53,9.33,0,0,0,0,0
WR,SF,Victor Bolden Jr.,9,28,642,4.36,3.11,0,0,0,0,0
WR,NYJ,Charone Peake,3,28,177,15.82,9.33,0,3.57,3.57,0.3,0.01
WR,ATL,Nick Williams,1,28,75,37.33,28,0,14.29,14.29,3,0.11
WR,TB,Bernard Reedy,11,27,730,3.7,2.45,11.11,7.41,18.52,3.8,0.14
RB,MIA,Senorise Perry,16,26,1040,2.5,1.63,30.77,3.85,34.62,3.3,0.13
WR,CLE,Jordan Leslie,2,26,142,18.31,13,0,3.85,3.85,2.6,0.1
WR,TEN,Harry Douglas,2,23,112,20.54,11.5,0,13.04,13.04,0.8,0.03
WR,NYJ,Jojo Natson,7,21,478,4.39,3,4.76,23.81,28.57,3.3,0.16
WR,BAL,Quincy Adeboyejo,1,21,76,27.63,21,0,0,0,0,0
WR,BAL,Vince Mayle,16,21,1086,1.93,1.31,9.52,4.76,14.29,6.2,0.3
RB,DEN,De'Angelo Henderson,5,20,355,5.63,4,35,10,45,10.9,0.55
TE,BAL,Gavin Escobar,2,20,140,14.29,10,0,0,0,0,0
WR,MIN,Stacy Coley,4,20,293,6.83,5,0,5,5,0,0
WR,IND,KJ Brent,4,20,251,7.97,5,0,5,5,0,0
WR,TB,Jesus Wilson,3,19,226,8.41,6.33,15.79,5.26,21.05,8.6,0.45
RB,ATL,Brian Hill,7,19,468,4.06,2.71,57.89,10.53,68.42,7.3,0.38
WR,JAX,Maxwell McCaffrey,5,18,341,5.28,3.6,0,5.56,5.56,0.4,0.02
TE,DET,Hakeem Valles,1,18,58,31.03,18,0,0,0,0,0
WR,PHI,Shelton Gibson,6,17,441,3.85,2.83,0,17.65,17.65,1.1,0.06
WR,OAK,Isaac Whitney,2,17,135,12.59,8.5,0,5.88,5.88,0,0
WR,CIN,John Ross,3,17,171,9.94,5.67,5.88,11.76,17.65,-0.8,-0.05
RB,TEN,David Fluellen,16,17,1024,1.66,1.06,23.53,5.88,29.41,2.1,0.12
TE,HOU,Evan Baylis,1,16,66,24.24,16,0,0,0,0,0
RB,SF,Raheem Mostert,11,15,754,1.99,1.36,40,0,40,1,0.07
WR,TEN,Eric Weems,16,15,1024,1.46,0.94,6.67,13.33,20,0.5,0.03
RB,GB,Devante Mays,8,15,539,2.78,1.88,26.67,20,46.67,-1.9,-0.13
RB,BUF,Marcus Murphy,1,14,67,20.9,14,50,14.29,64.29,4.8,0.34
RB,WAS,Leshun Daniels Jr.,4,14,235,5.96,3.5,21.43,0,21.43,1.4,0.1
RB,WAS,Mack Brown,4,14,280,5,3.5,57.14,7.14,64.29,4,0.29
TE,HOU,MyCole Pruitt,1,13,67,19.4,13,0,0,0,0,0
RB,LAC,Andre Williams,8,13,554,2.35,1.63,69.23,0,69.23,2.5,0.19
TE,NO,Trey Edmunds,16,13,1039,1.25,0.81,69.23,0,69.23,10.8,0.83
TE,ARI,Gabe Holmes,2,12,154,7.79,6,0,8.33,8.33,0,0
FB,NO,John Kuhn,2,12,127,9.45,6,8.33,0,8.33,0.2,0.02
RB,KC,CJ Spiller,1,12,62,19.35,12,16.67,16.67,33.33,0,0
WR,IND,Matt Hazel,3,11,175,6.29,3.67,0,9.09,9.09,0.1,0.01
TE,LAC,Sean Culkin,1,11,59,18.64,11,0,0,0,0,0
WR,NYG,Ed Eagan,4,11,247,4.45,2.75,0,9.09,9.09,0,0
TE,GB,Emanuel Byrd,1,11,68,16.18,11,0,18.18,18.18,3.1,0.28
FB,JAX,Marquez Williams,1,10,65,15.38,10,0,10,10,0,0
WR,IND,Krishawn Hogan,2,10,136,7.35,5,0,0,0,0,0
RB,IND,Matt Jones,5,9,326,2.76,1.8,55.56,0,55.56,1.4,0.16
WR,SEA,David Moore,1,9,58,15.52,9,0,0,0,0,0
TE,NO,John Phillips,1,8,65,12.31,8,0,0,0,0,0
WR,KC,Marcus Kemp,1,8,54,14.81,8,0,0,0,0,0
WR,JAX,Larry Pinkard,4,8,274,2.92,2,0,12.5,12.5,0.5,0.06
WR,NYG,Dwayne Harris,5,8,331,2.42,1.6,0,0,0,0,0
TE,HOU,Ryan Malleck,2,8,111,7.21,4,0,12.5,12.5,0.3,0.04
TE,IND,Henry Krieger-Coble,1,7,76,9.21,7,0,0,0,0,0
TE,NYG,Ryan O'Malley,1,7,78,8.97,7,0,0,0,0,0
WR,LAC,Geremy Davis,1,6,70,8.57,6,0,0,0,0,0
RB,PIT,Terrell Watson,10,6,692,0.87,0.6,83.33,0,83.33,0.8,0.13
RB,MIA,De'Veon Smith,5,6,343,1.75,1.2,0,50,50,2.7,0.45
RB,NO,Daniel Lasco,3,6,213,2.82,2,0,0,0,0,0
RB,LAR,Justin Davis,4,6,274,2.19,1.5,16.67,0,16.67,0.1,0.02
WR,HOU,Andy Jones,3,5,201,2.49,1.67,0,0,0,0,0
TE,DAL,Blake Jarwin,1,4,63,6.35,4,0,0,0,0,0
TE,LAR,Johnny Mundt,2,4,125,3.2,2,0,0,0,0,0
WR,CAR,Mose Frazier,1,4,66,6.06,4,0,0,0,0,0
TE,CHI,Ben Braunecker,8,4,480,0.83,0.5,0,0,0,0,0
WR,JAX,Allen Robinson,1,3,64,4.69,3,0,33.33,33.33,1.7,0.57
FB,GB,Joe Kerridge,4,3,253,1.19,0.75,0,33.33,33.33,0.3,0.1
RB,BUF,Taiwan Jones,8,3,538,0.56,0.38,0,66.67,66.67,1.1,0.37
WR,NO,Austin Carr,1,3,74,4.05,3,0,0,0,0,0
TE,SEA,Tyrone Swoopes,1,2,58,3.45,2,0,0,0,0,0
WR,DET,Jace Billingsley,2,2,139,1.44,1,0,0,0,0,0
RB,CHI,Taquan Mizzell,3,2,165,1.21,0.67,0,0,0,0,0
RB,DAL,Darren McFadden,1,1,63,1.59,1,100,0,100,-0.2,-0.2
RB,WAS,Dare Ogunbowale,2,1,126,0.79,0.5,0,0,0,0,0
RB,CIN,Jarveon Williams,1,1,55,1.82,1,0,0,0,0,0
RB,ARI,Bronson Hill,2,1,140,0.71,0.5,100,0,100,-0.2,-0.2
WR,MIA,Rashawn Scott,1,1,64,1.56,1,0,0,0,0,0
TE,NE,Matt Lengel,2,1,118,0.85,0.5,0,0,0,0,0
