Pos,Team,Name,G,Snaps,TeamSnaps,Snap%,Per Game,RushPerc,TargetP,TouchPerc,FP,FPPerSnap
WR,LAR,Stedman Bailey,16,188,1004,18.73,11.75,1.06,13.3,14.36,31.9,0.17
WR,MIN,Joe Webb,16,187,1041,17.96,11.69,0,5.88,5.88,3.3,0.02
WR,GB,Jeremy Ross,13,185,936,19.76,14.23,1.08,6.49,7.57,14.7,0.08
RB,OAK,Jamize Olawale,16,182,1036,17.57,11.38,1.65,6.04,7.69,6.9,0.04
TE,CHI,Dante Rosario,15,182,993,18.33,12.13,0,2.2,2.2,1.3,0.01
TE,ATL,Levine Toilolo,15,181,1018,17.78,12.07,0,8.29,8.29,17.5,0.1
WR,NE,Josh Boyce,8,177,599,29.55,22.13,0,10.73,10.73,12.1,0.07
TE,NO,Josh Hill,14,176,960,18.33,12.57,0.57,5.68,6.25,9.6,0.05
FB,PIT,Will Johnson,16,172,1052,16.35,10.75,0,6.4,6.4,10.1,0.06
RB,KC,Knile Davis,16,170,1079,15.76,10.63,41.18,8.82,50,53.7,0.32
RB,NO,Mark Ingram,11,169,784,21.56,15.36,46.15,6.51,52.66,51.4,0.3
RB,SD,Fozzy Whittaker,14,168,948,17.72,12,17.26,21.43,38.69,35.5,0.21
TE,ARI,Jake Ballard,8,167,565,29.56,20.88,0,5.39,5.39,19.5,0.12
TE,GB,Ryan Taylor,14,163,975,16.72,11.64,0,5.52,5.52,3,0.02
WR,PIT,Markus Wheaton,12,159,784,20.28,13.25,0,8.18,8.18,6.4,0.04
TE,DEN,Joel Dreessen,13,159,986,16.13,12.23,0,5.66,5.66,10.7,0.07
TE,BAL,Dennis Pitta,4,158,292,54.11,39.5,0,20.89,20.89,22.9,0.14
RB,DEN,Ronnie Hillman,9,157,677,23.19,17.44,35.03,8.92,43.95,37.7,0.24
WR,NYJ,Greg Salas,8,156,500,31.2,19.5,0,8.33,8.33,14.3,0.09
RB,TB,Mike James,9,155,626,24.76,17.22,38.71,7.1,45.81,37.88,0.24
RB,TEN,Shonn Greene,11,155,748,20.72,14.09,49.68,4.52,54.19,57.4,0.37
WR,ARI,Jaron Brown,16,155,1084,14.3,9.69,0,11.61,11.61,20,0.13
WR,BAL,Deonte Thompson,7,154,493,31.24,22,0,12.99,12.99,9.6,0.06
TE,PHI,James Casey,15,153,1035,14.78,10.2,0,3.92,3.92,3.1,0.02
WR,SF,Marlon Moore,14,152,874,17.39,10.86,0.66,9.87,10.53,7.1,0.05
TE,SEA,Kellen Davis,15,152,947,16.05,10.13,0,2.63,2.63,9.2,0.06
TE,WAS,Niles Paul,15,150,1075,13.95,10,0,5.33,5.33,5.1,0.03
RB,PIT,Felix Jones,16,150,1052,14.26,9.38,32,8.67,40.67,22.7,0.15
RB,SD,Ronnie Brown,16,149,1110,13.42,9.31,30.2,5.37,35.57,27.7,0.19
TE,MIN,Chase Ford,9,149,611,24.39,16.56,0,10.74,10.74,13.3,0.09
WR,SF,Mario Manningham,6,148,378,39.15,24.67,0,15.54,15.54,8.5,0.06
WR,DAL,Dwayne Harris,13,147,804,18.28,11.31,0.68,9.52,10.2,18.6,0.13
WR,DET,Patrick Edwards,4,146,281,51.96,36.5,0,7.53,7.53,4.6,0.03
WR,CAR,Domenik Hixon,15,145,977,14.84,9.67,0,6.21,6.21,11.5,0.08
WR,CLE,Travis Benjamin,8,144,544,26.47,18,0.69,9.03,9.72,13,0.09
RB,NYG,Brandon Jacobs,7,143,455,31.43,20.43,40.56,4.9,45.45,47.1,0.33
TE,GB,Brandon Bostick,11,143,794,18.01,13,0,9.79,9.79,18,0.13
RB,SEA,Derrick Coleman,12,141,784,17.98,11.75,1.42,5.67,7.09,12.5,0.09
RB,NYG,Da'Rel Scott,5,140,308,45.45,28,14.29,13.57,27.86,23.5,0.17
RB,PIT,Jonathan Dwyer,15,139,999,13.91,9.27,35.25,7.91,43.17,26.1,0.19
RB,CHI,Michael Bush,15,139,1002,13.87,9.27,45.32,5.76,51.08,48.5,0.35
RB,LAR,Benjamin Cunningham,14,138,867,15.92,9.86,34.06,7.25,41.3,38,0.28
TE,IND,Dominique Jones,8,138,506,27.27,17.25,0,2.17,2.17,3.4,0.02
FB,SEA,Michael Robinson,9,136,538,25.28,15.11,0.74,2.21,2.94,2.7,0.02
FB,TEN,Collin Mooney,12,135,799,16.9,11.25,0,4.44,4.44,3.2,0.02
WR,JAX,Stephen Burton,4,133,264,50.38,33.25,0.75,9.77,10.53,6.7,0.05
WR,NYJ,Clyde Gates,6,133,393,33.84,22.17,0,18.05,18.05,12.2,0.09
FB,SD,LeRon McClain,16,133,1110,11.98,8.31,8.27,2.26,10.53,2.5,0.02
RB,ARI,Stepfan Taylor,16,131,1084,12.08,8.19,27.48,6.87,34.35,18.6,0.14
TE,PIT,Matt Spaeth,4,131,248,52.82,32.75,0,1.53,1.53,7.1,0.05
RB,ARI,Alfonso Smith,16,131,1084,12.08,8.19,13.74,9.92,23.66,16.2,0.12
WR,PHI,Jeff Maehl,16,129,1103,11.7,8.06,0,6.98,6.98,12.7,0.1
RB,BUF,Tashard Choice,15,125,1085,11.52,8.33,36.8,7.2,44,18.5,0.15
TE,SF,Garrett Celek,12,125,740,16.89,10.42,0,3.2,3.2,3.8,0.03
WR,GB,M. White,7,123,489,25.15,17.57,0,9.76,9.76,6.6,0.05
RB,HOU,Dennis Johnson,8,120,541,22.18,15,40.83,10,50.83,22.9,0.19
RB,DAL,Joseph Randle,12,119,726,16.39,9.92,45.38,8.4,53.78,34.5,0.29
TE,IND,Weslye Saunders,6,118,406,29.06,19.67,0,9.32,9.32,4.6,0.04
RB,MIN,Matt Asiata,11,118,749,15.75,10.73,37.29,6.78,44.07,33.9,0.29
WR,CIN,Andrew Hawkins,8,117,598,19.57,14.63,1.71,15.38,17.09,20.2,0.17
WR,BAL,Brandon Stokley,6,115,436,26.38,19.17,0,18.26,18.26,11.5,0.1
RB,TEN,Jackie Battle,16,113,1075,10.51,7.06,31.86,4.42,36.28,23.8,0.21
TE,TB,Nate Byham,4,113,266,42.48,28.25,0,2.65,2.65,3.8,0.03
RB,NYG,David Wilson,5,111,327,33.94,22.2,39.64,5.41,45.05,17.4,0.16
WR,NE,Austin Collie,7,110,534,20.6,15.71,0,10,10,6.3,0.06
RB,CLE,MarQueis Gray,12,109,812,13.42,9.08,5.5,8.26,13.76,5.1,0.05
WR,HOU,Lestar Jean,11,108,747,14.46,9.82,0,7.41,7.41,3.5,0.03
RB,CAR,Jonathan Stewart,6,108,396,27.27,18,44.44,6.48,50.93,22.4,0.21
TE,TB,Luke Stocker,2,105,121,86.78,52.5,0,0,0,0,0
TE,NYG,Larry Donnell,16,105,1026,10.23,6.56,0,5.71,5.71,3.1,0.03
WR,SF,Jonathan Baldwin,7,104,426,24.41,14.86,0,8.65,8.65,2.8,0.03
RB,IND,Ahmad Bradshaw,3,102,199,51.26,34,40.2,7.84,48.04,34.8,0.34
WR,CLE,Josh Cooper,5,101,357,28.29,20.2,0,13.86,13.86,6,0.06
WR,NYG,Louis Murphy,14,99,899,11.01,7.07,0,13.13,13.13,7.7,0.08
RB,JAX,Justin Forsett,9,99,594,16.67,11,6.06,16.16,22.22,11.3,0.11
WR,TB,Skye Dawson,7,99,442,22.4,14.14,2.02,7.07,9.09,2.7,0.03
RB,CLE,Edwin Baker,3,97,189,51.32,32.33,44.33,9.28,53.61,34.8,0.36
RB,LAR,Isaiah Pead,10,90,621,14.49,9,7.78,16.67,24.44,11.9,0.13
WR,SD,Malcom Floyd,2,88,136,64.71,44,0,12.5,12.5,14.9,0.17
WR,SEA,Ricardo Lockette,8,87,494,17.61,10.88,1.15,8.05,9.2,8,0.09
TE,DET,Tony Scheffler,5,86,339,25.37,17.2,0,13.95,13.95,8.2,0.1
RB,SF,Anthony Dixon,16,80,991,8.07,5,35,3.75,38.75,20.6,0.26
WR,CIN,Dane Sanzenbacher,10,79,706,11.19,7.9,0,10.13,10.13,6.1,0.08
FB,MIA,Tyler Clutts,8,79,496,15.93,9.88,0,2.53,2.53,-1.6,-0.02
TE,KC,Kevin Brock,4,75,291,25.77,18.75,0,8,8,3.6,0.05
FB,PIT,David Johnson,5,75,320,23.44,15,0,8,8,7,0.09
TE,OAK,Nick Kasa,16,75,1036,7.24,4.69,0,6.67,6.67,6.9,0.09
WR,CHI,Marquess Wilson,10,75,660,11.36,7.5,0,4,4,1.3,0.02
RB,NO,Khiry Robinson,10,73,698,10.46,7.3,73.97,0,73.97,28.4,0.39
WR,SD,Seyi Ajirotutu,14,72,974,7.39,5.14,0,5.56,5.56,12.4,0.17
WR,CIN,Brandon Tate,16,71,1132,6.27,4.44,0,2.82,2.82,0.6,0.01
FB,MIN,Zach Line,3,68,198,34.34,22.67,0,4.41,4.41,0.8,0.01
TE,BAL,Billy Bajema,6,65,432,15.05,10.83,0,3.08,3.08,1.8,0.03
WR,TB,Eric Page,16,64,1036,6.18,4,3.13,14.06,17.19,4.2,0.07
TE,CIN,Orson Charles,13,64,904,7.08,4.92,0,3.13,3.13,0.8,0.01
TE,CHI,Kyle Adams,6,64,354,18.08,10.67,0,0,0,0,0
TE,CHI,Steve Maneri,4,63,265,23.77,15.75,0,3.17,3.17,0,0
WR,OAK,Juron Criner,1,63,95,66.32,63,0,12.7,12.7,3.2,0.05
WR,SEA,Stephen Williams,6,63,403,15.63,10.5,0,6.35,6.35,0,0
RB,GB,Johnathan Franklin,10,63,717,8.79,6.3,30.16,7.94,38.1,17.7,0.28
WR,BUF,Marcus Easley,16,61,1161,5.25,3.81,0,8.2,8.2,1.3,0.02
WR,SF,Quinton Patton,6,60,368,16.3,10,1.67,8.33,10,6,0.1
WR,TEN,Michael Preston,7,60,467,12.85,8.57,0,11.67,11.67,15.7,0.26
RB,KC,Cyrus Gray,16,59,1079,5.47,3.69,15.25,16.95,32.2,7,0.12
RB,HOU,Jonathan Grimes,2,58,126,46.03,29,36.21,10.34,46.55,18.9,0.33
WR,IND,David Reed,7,57,457,12.47,8.14,0,5.26,5.26,0.2,0
RB,JAX,Denard Robinson,16,56,1057,5.3,3.5,35.71,1.79,37.5,2.6,0.05
WR,CLE,Brian Tyms,8,56,545,10.28,7,0,8.93,8.93,1.2,0.02
FB,TEN,Quinn Johnson,4,55,276,19.93,13.75,0,1.82,1.82,0,0
RB,PIT,Isaac Redman,3,55,176,31.25,18.33,20,9.09,29.09,0.7,0.01
TE,BUF,Chris Gragg,9,55,643,8.55,6.11,0,12.73,12.73,11.3,0.21
WR,WAS,Nick Williams,5,54,360,15,10.8,0,20.37,20.37,3.5,0.06
WR,PIT,Derek Moye,7,53,440,12.05,7.57,0,11.32,11.32,8,0.15
WR,PHI,Damaris Johnson,13,53,895,5.92,4.08,0,5.66,5.66,-0.6,-0.01
RB,DAL,Lance Dunbar,9,51,543,9.39,5.67,58.82,13.73,72.55,18.9,0.37
TE,ARI,Kory Sperry,8,51,533,9.57,6.38,0,1.96,1.96,1.6,0.03
WR,SEA,Bryan Walters,4,50,263,19.01,12.5,0,0,0,0,0
WR,JAX,Jeremy Ebert,5,48,324,14.81,9.6,0,16.67,16.67,1.8,0.04
RB,DET,Theo Riddick,14,48,982,4.89,3.43,18.75,16.67,35.42,11.1,0.23
TE,PIT,Michael Palmer,16,47,1052,4.47,2.94,0,2.13,2.13,0.8,0.02
RB,PHI,Chris Polk,15,46,1023,4.5,3.07,23.91,10.87,34.78,33.9,0.74
WR,ARI,Brittan Golden,5,46,353,13.03,9.2,0,21.74,21.74,13.6,0.3
WR,CAR,Armanti Edwards,6,46,425,10.82,7.67,2.17,10.87,13.04,1,0.02
TE,TB,Danny Noble,8,46,531,8.66,5.75,0,6.52,6.52,12.3,0.27
FB,DET,Dorin Dickerson,5,45,368,12.23,9,0,11.11,11.11,3.4,0.08
RB,NYJ,Alex Green,12,44,804,5.47,3.67,25,4.55,29.55,4.3,0.1
TE,JAX,DJ Williams,9,44,615,7.15,4.89,0,6.82,6.82,0,0
WR,SF,Kassim Osgood,14,43,861,4.99,3.07,0,2.33,2.33,1.7,0.04
TE,SF,Derek Carrier,5,41,325,12.62,8.2,0,0,0,0,0
WR,NYJ,Ben Obomanu,3,41,214,19.16,13.67,0,2.44,2.44,0.8,0.02
WR,KC,Chad Hall,9,41,616,6.66,4.56,0,17.07,17.07,2,0.05
RB,IND,Vick Ballard,1,39,55,70.91,39,33.33,5.13,38.46,5.8,0.15
RB,DAL,Phillip Tanner,16,39,997,3.91,2.44,23.08,10.26,33.33,10.5,0.27
RB,NYG,Michael Cox,14,38,895,4.25,2.71,57.89,7.89,65.79,5.5,0.14
RB,HOU,Deji Karim,7,36,473,7.61,5.14,33.33,5.56,38.89,5,0.14
FB,TB,Spencer Larsen,13,35,846,4.14,2.69,0,0,0,0,0
TE,LAR,Mike McNeill,14,34,868,3.92,2.43,0,2.94,2.94,0.5,0.01
TE,NYJ,Konrad Reuland,10,34,670,5.07,3.4,0,8.82,8.82,0.7,0.02
RB,CIN,Cedric Peerman,16,33,1132,2.92,2.06,24.24,0,24.24,1.7,0.05
RB,MIA,Marcus Thigpen,16,33,1027,3.21,2.06,18.18,33.33,51.52,17.5,0.53
WR,NYJ,Michael Campbell,4,32,262,12.21,8,0,6.25,6.25,0,0
WR,TB,Russell Shepard,14,32,912,3.51,2.29,0,0,0,0,0
TE,CAR,Brandon Williams,9,32,575,5.57,3.56,0,0,0,0,0
TE,IND,Dwayne Allen,1,30,55,54.55,30,0,6.67,6.67,8,0.27
WR,NYJ,Joshua Cribbs,6,30,389,7.71,5,43.33,6.67,50,7.62,0.25
RB,MIN,Joe Banyard,3,30,182,16.48,10,0,3.33,3.33,1.1,0.04
RB,NYJ,Mike Goodson,2,30,104,28.85,15,23.33,10,33.33,8,0.27
WR,ATL,Kevin Cone,16,30,1077,2.79,1.88,0,3.33,3.33,1.2,0.04
FB,NYG,Henry Hynoski,3,29,191,15.18,9.67,0,6.9,6.9,0.5,0.02
RB,SF,LaMichael James,10,28,616,4.55,2.8,42.86,10.71,53.57,7.5,0.27
TE,ATL,Chase Coffman,10,27,668,4.04,2.7,0,7.41,7.41,0,0
RB,SEA,Christine Michael,3,26,189,13.76,8.67,69.23,0,69.23,7.9,0.3
TE,TEN,Visanthe Shiancoe,1,26,50,52,26,0,7.69,7.69,0.2,0.01
RB,ATL,Antone Smith,15,25,1009,2.48,1.67,20,12,32,27.5,1.1
WR,NYJ,Ryan Spadola,4,24,274,8.76,6,0,4.17,4.17,0,0
RB,SF,Will Tukuafu,2,24,116,20.69,12,0,0,0,0,0
WR,CHI,Eric Weems,16,24,1057,2.27,1.5,0,8.33,8.33,0.8,0.03
RB,CAR,Kenjon Barner,7,23,427,5.39,3.29,26.09,13.04,39.13,1.4,0.06
FB,HOU,Brad Smelley,2,22,132,16.67,11,0,0,0,0,0
WR,NE,Matthew Slater,12,22,907,2.43,1.83,0,0,0,0,0
RB,DEN,CJ Anderson,4,21,311,6.75,5.25,33.33,4.76,38.1,3.8,0.18
WR,PHI,Brad Smith,6,20,418,4.78,3.33,10,10,20,2.9,0.14
WR,SEA,Percy Harvin,1,19,52,36.54,19,0,5.26,5.26,1.7,0.09
FB,BUF,Evan Rodriguez,7,18,489,3.68,2.57,0,5.56,5.56,0,0
RB,GB,Michael Hill,8,18,496,3.63,2.25,50,11.11,61.11,4.6,0.26
RB,IND,Dan Herron,6,17,406,4.19,2.83,29.41,5.88,35.29,9,0.53
TE,PIT,Richard Gordon,2,17,129,13.18,8.5,0,5.88,5.88,0.3,0.02
WR,CLE,Tori Gurley,3,16,210,7.62,5.33,0,18.75,18.75,1.5,0.09
TE,CLE,Keavon Milton,8,16,568,2.82,2,0,0,0,0,0
TE,ARI,DC Jefferson,4,16,258,6.2,4,0,0,0,0,0
TE,DAL,Andre Smith,5,15,360,4.17,3,0,0,0,0,0
RB,PIT,LaRod Stephens-Howling,1,15,53,28.3,15,40,20,60,3,0.2
TE,IND,Justice Cunningham,1,14,60,23.33,14,0,7.14,7.14,0.4,0.03
FB,ATL,Bradie Ewing,2,14,120,11.67,7,0,14.29,14.29,2.9,0.21
RB,NE,Leon Washington,7,14,479,2.92,2,7.14,7.14,14.29,0.1,0.01
WR,DEN,Trindon Holliday,15,14,1112,1.26,0.93,7.14,0,7.14,-3.3,-0.24
RB,BAL,Bernard Scott,2,13,145,8.97,6.5,30.77,15.38,46.15,2.4,0.18
WR,CHI,Joe Anderson,6,13,372,3.49,2.17,0,7.69,7.69,0,0
WR,NYG,J. Talley,2,12,134,8.96,6,0,16.67,16.67,0,0
RB,OAK,Jeremy Stewart,13,12,830,1.45,0.92,16.67,16.67,33.33,6.8,0.57
RB,WAS,Evan Royster,10,12,722,1.66,1.2,16.67,8.33,25,0.3,0.02
TE,HOU,Jake Byrne,8,12,546,2.2,1.5,0,0,0,0,0
RB,NO,Travaris Cadet,13,11,913,1.2,0.85,0,18.18,18.18,6.5,0.59
WR,SD,Lavelle Hawkins,4,11,275,4,2.75,0,0,0,0,0
RB,TB,Jeff Demps,2,10,148,6.76,5,10,30,40,3.5,0.35
RB,MIA,Mike Gillislee,3,9,208,4.33,3,66.67,0,66.67,2.1,0.23
WR,NYJ,Saalim Hakim,3,9,211,4.27,3,22.22,11.11,33.33,-0.3,-0.03
TE,GB,Jake Stoneburner,9,9,621,1.45,1,0,0,0,0,0
RB,HOU,Ray Graham,1,9,59,15.25,9,44.44,33.33,77.78,2,0.22
RB,BAL,Shaun Draughn,3,9,205,4.39,3,44.44,0,44.44,0.2,0.02
RB,CAR,Armond Smith,5,8,345,2.32,1.6,50,0,50,0.5,0.06
WR,JAX,Lamaar Thomas,2,7,128,5.47,3.5,0,42.86,42.86,3.1,0.44
FB,IND,Robert Hughes,1,7,65,10.77,7,0,28.57,28.57,0.6,0.09
FB,SEA,Spencer Ware,2,7,141,4.96,3.5,42.86,0,42.86,1,0.14
WR,LAR,Justin Veltung,3,6,168,3.57,2,0,0,0,0,0
RB,IND,Chris Rainey,2,5,125,4,2.5,0,20,20,0,0
RB,ATL,Josh Vaughan,6,5,423,1.18,0.83,20,20,40,-0.4,-0.08
WR,DET,Micheal Spurlock,11,5,739,0.68,0.45,0,0,0,0,0
RB,TEN,Darius Reynaud,9,4,589,0.68,0.44,25,50,75,-1.6,-0.4
WR,CAR,Marvin McNutt,1,4,58,6.9,4,0,25,25,0,0
RB,BUF,Ronnie Wingo,2,4,138,2.9,2,25,25,50,0.6,0.15
WR,WAS,Lance Lewis,3,4,197,2.03,1.33,0,0,0,0,0
FB,BAL,Kyle Juszczyk,16,4,1136,0.35,0.25,0,25,25,0,0
WR,JAX,Tobais Palmer,1,4,56,7.14,4,0,0,0,0,0
WR,MIN,Rodney Smith,4,3,271,1.11,0.75,0,0,0,0,0
RB,HOU,Cierre Wood,3,3,216,1.39,1,100,0,100,0.9,0.3
TE,HOU,Phillip Supernaw,1,3,59,5.08,3,0,0,0,0,0
WR,ATL,Brian Robiskie,1,2,46,4.35,2,0,50,50,0,0
RB,PHI,Matthew Tucker,2,2,146,1.37,1,0,0,0,0,0
RB,DET,Mikel Leshoure,3,2,226,0.88,0.67,100,0,100,0.9,0.45
RB,DET,Montell Owens,1,2,62,3.23,2,0,0,0,0,0
WR,SF,Chris Harper,4,2,298,0.67,0.5,0,0,0,0,0
